"AccountId","Measures","Scope","LastProcessedDate","AccountExternalId","Date","AccountName","Scope_Emissions"
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2037-11-07","Yubo LATAM",0
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2022-04-10","Yubo LATAM",
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2036-01-31","Yubo LATAM",150000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2023-02-06","Yubo LATAM",50000
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2028-05-13","Yubo LATAM",250000
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2024-01-19","Yubo LATAM",50000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2039-12-28","Yubo LATAM",0
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2033-06-25","Yubo LATAM",100000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2026-10-18","Yubo LATAM",
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2032-12-04","Yubo LATAM",0
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2030-11-22","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2025-05-31","Yubo LATAM",200000
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2025-09-05","Yubo LATAM",0
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2040-06-17","Yubo LATAM",0
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2034-03-12","Yubo LATAM",
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2036-03-28","Yubo LATAM",200000
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2020-11-03","Yubo LATAM",
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2026-07-31","Yubo LATAM",50000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2023-12-29","Yubo LATAM",150000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2027-01-08","Yubo LATAM",50000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2035-11-15","Yubo LATAM",
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2021-06-30","Yubo LATAM",
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2039-09-28","Yubo LATAM",100000
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2038-12-23","Yubo LATAM",0
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2025-07-31","Yubo LATAM",50000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2027-03-01","Yubo LATAM",0
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2020-10-06","Yubo LATAM",50000
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2032-01-09","Yubo LATAM",200000
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2028-02-20","Yubo LATAM",0
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2026-04-23","Yubo LATAM",200000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2021-08-18","Yubo LATAM",
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2029-01-31","Yubo LATAM",100000
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2033-10-22","Yubo LATAM",0
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2036-11-17","Yubo LATAM",0
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2024-08-16","Yubo LATAM",50000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2025-10-11","Yubo LATAM",
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2026-07-25","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2031-09-19","Yubo LATAM",200000
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2039-10-07","Yubo LATAM",0
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2035-05-22","Yubo LATAM",
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2041-03-02","Yubo LATAM",50000
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2029-05-25","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2027-11-28","Yubo LATAM",50000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2038-12-18","Yubo LATAM",150000
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2037-12-20","Yubo LATAM",0
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2032-03-09","Yubo LATAM",200000
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2035-05-25","Yubo LATAM",200000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2021-10-06","Yubo LATAM",
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2034-01-30","Yubo LATAM",0
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2038-04-28","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2037-03-01","Yubo LATAM",150000
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2033-01-17","Yubo LATAM",100000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2024-12-16","Yubo LATAM",
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2022-06-23","Yubo LATAM",
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2026-07-27","Yubo LATAM",50000
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2031-06-06","Yubo LATAM",0
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2033-10-17","Yubo LATAM",200000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2034-08-31","Yubo LATAM",0
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2020-04-12","Yubo LATAM",
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2021-05-30","Yubo LATAM",
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2025-08-23","Yubo LATAM",50000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2035-10-01","Yubo LATAM",50000
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2026-12-24","Yubo LATAM",50000
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2036-09-02","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2029-10-28","Yubo LATAM",50000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2037-02-17","Yubo LATAM",
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2024-05-06","Yubo LATAM",200000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2040-02-07","Yubo LATAM",0
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2041-04-24","Yubo LATAM",0
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2035-05-23","Yubo LATAM",200000
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2027-10-16","Yubo LATAM",200000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2038-04-02","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2026-06-04","Yubo LATAM",0
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2023-09-13","Yubo LATAM",200000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2030-02-13","Yubo LATAM",0
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2029-05-22","Yubo LATAM",100000
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2031-06-20","Yubo LATAM",0
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2024-06-14","Yubo LATAM",150000
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2033-04-27","Yubo LATAM",0
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2025-11-25","Yubo LATAM",
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2022-12-17","Yubo LATAM",
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2028-04-24","Yubo LATAM",0
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2037-08-14","Yubo LATAM",0
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2021-02-13","Yubo LATAM",150000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2023-02-17","Yubo LATAM",150000
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2034-04-09","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2020-11-25","Yubo LATAM",
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2041-06-23","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2039-09-04","Yubo LATAM",0
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2036-02-11","Yubo LATAM",200000
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2027-08-02","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2033-06-16","Yubo LATAM",0
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2024-09-16","Yubo LATAM",50000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2026-03-13","Yubo LATAM",200000
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2037-07-26","Yubo LATAM",150000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2025-07-19","Yubo LATAM",
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2039-08-14","Yubo LATAM",150000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2021-10-25","Yubo LATAM",
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2022-02-02","Yubo LATAM",50000
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2040-01-25","Yubo LATAM",100000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2027-05-08","Yubo LATAM",0
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2026-10-31","Yubo LATAM",50000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2028-03-07","Yubo LATAM",
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2034-02-11","Yubo LATAM",0
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2029-07-26","Yubo LATAM",200000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2037-11-12","Yubo LATAM",
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2033-04-16","Yubo LATAM",200000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2040-08-06","Yubo LATAM",100000
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2030-09-23","Yubo LATAM",100000
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2038-05-24","Yubo LATAM",0
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2020-11-11","Yubo LATAM",
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2020-10-26","Yubo LATAM",
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2030-09-10","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2038-03-20","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2039-03-07","Yubo LATAM",100000
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2021-02-25","Yubo LATAM",
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2022-05-02","Yubo LATAM",
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2035-03-21","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2028-05-07","Yubo LATAM",100000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2032-07-06","Yubo LATAM",
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2025-04-22","Yubo LATAM",0
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2027-06-01","Yubo LATAM",50000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2029-04-10","Yubo LATAM",
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2025-10-20","Yubo LATAM",50000
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2032-12-20","Yubo LATAM",0
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2022-02-23","Yubo LATAM",
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2036-05-08","Yubo LATAM",
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2033-08-11","Yubo LATAM",200000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2040-05-26","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2034-02-22","Yubo LATAM",200000
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2031-11-01","Yubo LATAM",200000
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2041-07-12","Yubo LATAM",0
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2028-09-13","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2023-12-11","Yubo LATAM",50000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2034-12-08","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2029-09-13","Yubo LATAM",100000
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2026-02-04","Yubo LATAM",50000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2037-08-16","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2036-12-26","Yubo LATAM",0
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2041-07-27","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2020-12-25","Yubo LATAM",
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2031-10-27","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2027-07-01","Yubo LATAM",50000
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2035-02-28","Yubo LATAM",150000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2026-04-29","Yubo LATAM",150000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2027-05-16","Yubo LATAM",0
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2032-06-22","Yubo LATAM",200000
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2039-01-28","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2034-03-07","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2025-12-03","Yubo LATAM",50000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2029-06-03","Yubo LATAM",0
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2038-08-09","Yubo LATAM",
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2028-02-05","Yubo LATAM",50000
"001B000001SklaOIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2023-01-26","Yubo LATAM",20000
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2041-04-04","Yubo LATAM",0
"001B000001SklaOIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2036-04-12","Yubo LATAM",0
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2041-09-23","Yubo LATAM",0
"001B000001SklaOIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2032-08-30","Yubo LATAM",100000
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2035-01-30","Yubo LATAM",
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2029-08-07","Yubo LATAM",250000
"001B000001SklaOIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct204","2021-09-04","Yubo LATAM",
"001B000001SklaOIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2037-11-09","Yubo LATAM",
"001B000001SklaOIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct204","2027-05-03","Yubo LATAM",200000
"001B000001SklaOIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct204","2024-09-11","Yubo LATAM",0
