Visitor.Name,VisitorId,AccountId,Name,Address.State,Planned_Visit_Start_Time_Formatted,Status,Actual_Visit_End_Time_Formatted,Address.CitywithState,Address.City,IsVisitComplete,RegulatoryAuthorizationType,Actual_Visit_Start_Time_Formatted,PlannedVisitStartTime,Planned_Visit_End_Time_Formatted,Id
visitor last name,0053c00000BWFhCAAX,0013c00001qBqirAAC,1762,CA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Fremont , CA",Fremont,True,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBXPCA4
visitor last name,0053c00000BWFhFAAX,0013c00001qBqoEAAS,1799,PA,2020-04-02 00:00:00,Planned,,"Elkins Park , PA",Elkins Park,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBY0CAO
visitor last name,0053c00000BWFi9AAH,0013c00001qBqoPAAS,1810,IL,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Arlington Heights , IL",Arlington Heights,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBYBCA4
visitor last name,0053c00000BWFhFAAX,0013c00001qBqoYAAS,1819,CA,2020-04-02 00:00:00,Planned,,"Modesto , CA",Modesto,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBYKCA4
visitor last name,0053c00000BWFhJAAX,0013c00001qBqocAAC,1823,OH,2020-04-02 00:00:00,Planned,,"Middletown , OH",Middletown,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBYOCA4
visitor last name,0053c00000BWFiAAAX,0013c00001qBqp4AAC,1851,MI,2020-04-02 00:00:00,Planned,,"Warren , MI",Warren,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBYqCAO
visitor last name,0053c00000BWFiCAAX,0013c00001qBqpQAAS,1873,LA,2020-04-02 00:00:00,Planned,,"Lafayette , LA",Lafayette,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBZCCA4
visitor last name,0053c00000BWFi7AAH,0013c00001qBqkrAAC,1888,SC,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Graniteville , SC",Graniteville,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBZRCA4
visitor last name,0053c00000BWFhBAAX,0013c00001qBqkyAAC,1895,NJ,2020-04-02 00:00:00,Planned,,"Newark , NJ",Newark,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBZYCA4
visitor last name,0053c00000BWFi3AAH,0013c00001qBql7AAC,1904,HI,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Honolulu , HI",Honolulu,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBZhCAO
visitor last name,0053c00000BWFi9AAH,0013c00001qBqlDAAS,1910,TX,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"San Antonio , TX",San Antonio,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBZnCAO
visitor last name,0053c00000BWFhCAAX,0013c00001qBqmNAAS,1982,LA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"New Orleans , LA",New Orleans,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBaxCAG
visitor last name,0053c00000BWFi5AAH,0013c00001qBqmRAAS,1986,NV,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Las Vegas , NV",Las Vegas,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBb1CAG
visitor last name,0053c00000BWFiAAAX,0013c00001qBqmWAAS,1991,PA,2020-04-02 00:00:00,Planned,,"King of Prussia , PA",King of Prussia,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBb6CAG
visitor last name,0053c00000BWFi9AAH,0013c00001qBqmpAAC,2010,IA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Davenport , IA",Davenport,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBbPCAW
visitor last name,0053c00000BWFi5AAH,0013c00001qBqnjAAC,2066,RI,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Providence , RI",Providence,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBcJCAW
visitor last name,0053c00000BWFiAAAX,0013c00001qBqpiAAC,2091,ID,2020-04-02 00:00:00,Planned,,"Ketchum , ID",Ketchum,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBciCAG
visitor last name,0053c00000BWFiBAAX,0013c00001qBqpjAAC,2092,OK,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Oklahoma City , OK",Oklahoma City,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBcjCAG
visitor last name,0053c00000BWFhJAAX,0013c00001qBqpuAAC,2103,HI,2020-04-02 00:00:00,Planned,,"Aiea , HI",Aiea,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBcuCAG
visitor last name,0053c00000BWFiAAAX,0013c00001qBqq2AAC,2111,CA,2020-04-02 00:00:00,Planned,,"Camarillo , CA",Camarillo,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBd2CAG
visitor last name,0053c00000BWFhJAAX,0013c00001qBqqEAAS,2123,WI,2020-04-02 00:00:00,Planned,,"Madison , WI",Madison,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBdECAW
visitor last name,0053c00000BWFi9AAH,0013c00001qBqqLAAS,2130,LA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Lafayette , LA",Lafayette,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBdLCAW
visitor last name,0053c00000BWFhDAAX,0013c00001qBqrXAAS,2181,FL,2020-04-02 00:00:00,Planned,,"Hialeah , FL",Hialeah,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBeACAW
visitor last name,0053c00000BWFi8AAH,0013c00001qBqrmAAC,2209,WA,2020-04-02 00:00:00,Planned,,"Wenatchee , WA",Wenatchee,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBecCAG
visitor last name,0053c00000BWFi5AAH,0013c00001qBqs3AAC,2226,NM,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Albuquerque , NM",Albuquerque,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBetCAG
visitor last name,0053c00000BWFiBAAX,0013c00001qBqs9AAC,2232,MN,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Shakopee , MN",Shakopee,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBezCAG
visitor last name,0053c00000BWFiCAAX,0013c00001qBqsAAAS,2233,OR,2020-04-02 00:00:00,Planned,,"Portland , OR",Portland,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBf0CAG
visitor last name,0053c00000BWFhEAAX,0013c00001qBqsHAAS,2240,PA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Philadelphia , PA",Philadelphia,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBf7CAG
visitor last name,0053c00000BWFiBAAX,0013c00001qBqsTAAS,2252,MO,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Saint Louis , MO",Saint Louis,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBfJCAW
visitor last name,0053c00000BWFhBAAX,0013c00001qBqsWAAS,2255,NY,2020-04-02 00:00:00,Planned,,"New York , NY",New York,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBfMCAW
visitor last name,0053c00000BWFhCAAX,0013c00001qBqsdAAC,2262,AZ,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Glendale , AZ",Glendale,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBfTCAW
visitor last name,0053c00000BWFiBAAX,0013c00001qBqsnAAC,2272,CA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"South Pasadena , CA",South Pasadena,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBfdCAG
visitor last name,0053c00000BWFhBAAX,0013c00001qBqsqAAC,2275,NC,2020-04-02 00:00:00,Planned,,"Fayetteville , NC",Fayetteville,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBfgCAG
visitor last name,0053c00000BWFhEAAX,0013c00001qBqsvAAC,2280,NJ,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Marlton , NJ",Marlton,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBflCAG
visitor last name,0053c00000BWFi6AAH,0013c00001qBqtMAAS,2307,NJ,2020-04-02 00:00:00,Planned,,"Monroe Township , NJ",Monroe Township,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBgCCAW
visitor last name,0053c00000BWFhBAAX,0013c00001qBqtUAAS,2315,CA,2020-04-02 00:00:00,Planned,,"San Diego , CA",San Diego,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBgKCAW
visitor last name,0053c00000BWFi5AAH,0013c00001qBqtfAAC,2326,FL,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Jacksonville , FL",Jacksonville,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBgVCAW
visitor last name,0053c00000BWFiAAAX,0013c00001qBqu3AAC,2351,TX,2020-04-02 00:00:00,Planned,,"La Marque , TX",La Marque,False,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBguCAG
visitor last name,0053c00000BWFiDAAX,0013c00001qBqu6AAC,2354,CA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Pittsburg , CA",Pittsburg,True,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBgxCAG
visitor last name,0053c00000BWFhCAAX,0013c00001qBqxHAAS,2462,NY,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"New York , NY",New York,True,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBihCAG
visitor last name,0053c00000BWFi6AAH,0013c00001qBqxMAAS,2467,CA,2020-04-02 00:00:00,Planned,,"Burbank , CA",Burbank,False,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBimCAG
visitor last name,0053c00000BWFhHAAX,0013c00001qBqxWAAS,2477,HI,2020-04-02 00:00:00,Planned,,"Honolulu , HI",Honolulu,False,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBiwCAG
visitor last name,0053c00000BWFhEAAX,0013c00001qBqxZAAS,2480,CA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Clovis , CA",Clovis,True,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBizCAG
visitor last name,0053c00000BWFi7AAH,0013c00001qBqyBAAS,2488,CA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"San Bruno , CA",San Bruno,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBj7CAG
visitor last name,0053c00000BWFhCAAX,0013c00001qBqz3AAC,2542,PA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Erie , PA",Erie,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBjzCAG
visitor last name,0053c00000BWFhHAAX,0013c00001qBqzIAAS,2557,PA,2020-04-02 00:00:00,Planned,,"Broomall , PA",Broomall,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBkECAW
visitor last name,0053c00000BWFi4AAH,0013c00001qBqzQAAS,2565,CA,2020-04-02 00:00:00,Planned,,"Hayward , CA",Hayward,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBkMCAW
visitor last name,0053c00000BWFi9AAH,0013c00001qBqzVAAS,2570,NJ,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Plainfield , NJ",Plainfield,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBkRCAW
visitor last name,0053c00000BWFiDAAX,0013c00001qBqztAAC,2594,CA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"San Leandro , CA",San Leandro,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBkpCAG
visitor last name,0053c00000BWFhFAAX,0013c00001qBqzyAAC,2599,AL,2020-04-02 00:00:00,Planned,,"Birmingham , AL",Birmingham,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBkuCAG
visitor last name,0053c00000BWFi6AAH,0013c00001qBr06AAC,2607,CA,2020-04-02 00:00:00,Planned,,"Anaheim , CA",Anaheim,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBl2CAG
visitor last name,0053c00000BWFiBAAX,0013c00001qBr0BAAS,2612,NJ,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Pennsauken , NJ",Pennsauken,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBl7CAG
visitor last name,0053c00000BWFiAAAX,0013c00001qBr0UAAS,2631,TX,2020-04-02 00:00:00,Planned,,"Abilene , TX",Abilene,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBlQCAW
visitor last name,0053c00000BWFi4AAH,0013c00001qBr0iAAC,2645,NC,2020-04-02 00:00:00,Planned,,"Greensboro , NC",Greensboro,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBleCAG
visitor last name,0053c00000BWFi5AAH,0013c00001qBr0jAAC,2646,CO,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Longmont , CO",Longmont,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBlfCAG
visitor last name,0053c00000BWFiDAAX,0013c00001qBqugAAC,2674,CA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"South San Francisco , CA",South San Francisco,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBm7CAG
visitor last name,0053c00000BWFhFAAX,0013c00001qBr3iAAC,2779,NV,2020-04-02 00:00:00,Planned,,"Gardnerville , NV",Gardnerville,False,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBnoCAG
visitor last name,0053c00000BWFhJAAX,0013c00001qBr3lAAC,2783,MI,2020-04-02 00:00:00,Planned,,"Grand Rapids , MI",Grand Rapids,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBnsCAG
visitor last name,0053c00000BWFhHAAX,0013c00001qBr3zAAC,2797,NJ,2020-04-02 00:00:00,Planned,,"Freehold , NJ",Freehold,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBo6CAG
visitor last name,0053c00000BWFhGAAX,0013c00001qBr40AAC,2798,AL,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Birmingham , AL",Birmingham,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBo7CAG
visitor last name,0053c00000BWFhFAAX,0013c00001qBr41AAC,2799,CA,2020-04-02 00:00:00,Planned,,"Ben Lomond , CA",Ben Lomond,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBo8CAG
visitor last name,0053c00000BWFhBAAX,0013c00001qBr1OAAS,2835,RI,2020-04-02 00:00:00,Planned,,"Warwick , RI",Warwick,False,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBoiCAG
visitor last name,0053c00000BWFhJAAX,0013c00001qBr1qAAC,2863,CO,2020-04-02 00:00:00,Planned,,"Castle Rock , CO",Castle Rock,False,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBpACAW
visitor last name,0053c00000BWFi3AAH,0013c00001qBr1rAAC,2864,KY,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Burlington , KY",Burlington,True,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBpBCAW
visitor last name,0053c00000BWFhJAAX,0013c00001qBr29AAC,2883,IN,2020-04-02 00:00:00,Planned,,"Indianapolis , IN",Indianapolis,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBpUCAW
visitor last name,0053c00000BWFi5AAH,0013c00001qBr2XAAS,2906,OR,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Salem , OR",Salem,True,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBprCAG
visitor last name,0053c00000BWFhGAAX,0013c00001qBr2jAAC,2918,MN,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Osseo , MN",Osseo,True,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBq3CAG
visitor last name,0053c00000BWFhCAAX,0013c00001qBr37AAC,2942,CO,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Denver , CO",Denver,True,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBqRCAW
visitor last name,0053c00000BWFhBAAX,0013c00001qBr3XAAS,2955,PA,2020-04-02 00:00:00,Planned,,"Allentown , PA",Allentown,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBqeCAG
visitor last name,0053c00000BWFhIAAX,0013c00001qBrANAA0,2976,FL,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Orlando , FL",Orlando,True,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBqzCAG
visitor last name,0053c00000BWFhEAAX,0013c00001qBrA0AAK,2980,NY,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"New York , NY",New York,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBr3CAG
visitor last name,0053c00000BWFhJAAX,0013c00001qBrA3AAK,2983,WA,2020-04-02 00:00:00,Planned,,"Seattle , WA",Seattle,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBr6CAG
visitor last name,0053c00000BWFi6AAH,0013c00001qBrA7AAK,2987,MA,2020-04-02 00:00:00,Planned,,"Haverhill , MA",Haverhill,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBrACAW
visitor last name,0053c00000BWFiAAAX,0013c00001qBrABAA0,2991,CA,2020-04-02 00:00:00,Planned,,"South San Francisco , CA",South San Francisco,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBrECAW
visitor last name,0053c00000BWFi6AAH,0013c00001qBrARAA0,3007,MA,2020-04-02 00:00:00,Planned,,"Springfield , MA",Springfield,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBrUCAW
visitor last name,0053c00000BWFi3AAH,0013c00001qBr4yAAC,3064,TX,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"San Antonio , TX",San Antonio,True,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBsPCAW
visitor last name,0053c00000BWFi8AAH,0013c00001qBr5NAAS,3089,GA,2020-04-02 00:00:00,Planned,,"Atlanta , GA",Atlanta,False,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBsoCAG
visitor last name,0053c00000BWFiCAAX,0013c00001qBr5RAAS,3093,CO,2020-04-02 00:00:00,Planned,,"Denver , CO",Denver,False,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBssCAG
visitor last name,0053c00000BWFiAAAX,0013c00001qBr5jAAC,3111,OK,2020-04-02 00:00:00,Planned,,"Norman , OK",Norman,False,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBtACAW
visitor last name,0053c00000BWFhHAAX,0013c00001qBr5pAAC,3117,CA,2020-04-02 00:00:00,Planned,,"Modesto , CA",Modesto,False,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBtGCAW
visitor last name,0053c00000BWFiBAAX,0013c00001qBr6OAAS,3152,IL,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Chicago , IL",Chicago,True,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBtpCAG
visitor last name,0053c00000BWFiDAAX,0013c00001qBr6QAAS,3154,CA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Ben Lomond , CA",Ben Lomond,True,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBtrCAG
visitor last name,0053c00000BWFhDAAX,0013c00001qBr6XAAS,3161,NY,2020-04-02 00:00:00,Planned,,"Ozone Park , NY",Ozone Park,False,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBtyCAG
visitor last name,0053c00000BWFhCAAX,0013c00001qBr6YAAS,3162,FL,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Jacksonville , FL",Jacksonville,True,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBtzCAG
visitor last name,0053c00000BWFi4AAH,0013c00001qBr6uAAC,3185,NY,2020-04-02 00:00:00,Planned,,"Staten Island , NY",Staten Island,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBuMCAW
visitor last name,0053c00000BWFi3AAH,0013c00001qBr7DAAS,3204,FL,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Orlando , FL",Orlando,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBufCAG
visitor last name,0053c00000BWFi5AAH,0013c00001qBr7FAAS,3206,NC,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Chapel Hill , NC",Chapel Hill,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBuhCAG
visitor last name,0053c00000BWFhFAAX,0013c00001qBr7PAAS,3219,PA,2020-04-02 00:00:00,Planned,,"Philadelphia , PA",Philadelphia,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBuuCAG
visitor last name,0053c00000BWFhGAAX,0013c00001qBr7iAAC,3238,CA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Rancho Cordova , CA",Rancho Cordova,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBvDCAW
visitor last name,0053c00000BWFhIAAX,0013c00001qBr80AAC,3256,MI,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Muskegon , MI",Muskegon,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBvVCAW
visitor last name,0053c00000BWFhHAAX,0013c00001qBr8LAAS,3277,CA,2020-04-02 00:00:00,Planned,,"Union City , CA",Union City,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBvqCAG
visitor last name,0053c00000BWFhCAAX,0013c00001qBr8QAAS,3282,IA,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Des Moines , IA",Des Moines,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBvvCAG
visitor last name,0053c00000BWFi4AAH,0013c00001qBr8TAAS,3285,FL,2020-04-02 00:00:00,Planned,,"Tampa , FL",Tampa,False,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBvyCAG
visitor last name,0053c00000BWFhEAAX,0013c00001qBr9MAAS,3340,NY,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Clifton Park , NY",Clifton Park,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBwrCAG
visitor last name,0053c00000BWFiBAAX,0013c00001qBr9YAAS,3352,IL,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Des Plaines , IL",Des Plaines,True,Medicine / Medical Supplies Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBx3CAG
visitor last name,0053c00000BWFiDAAX,0013c00001qBr9WAAS,3354,NY,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"New York , NY",New York,True,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBx5CAG
visitor last name,0053c00000BWFi8AAH,0013c00001qBr9iAAC,3369,PA,2020-04-02 00:00:00,Planned,,"Philadelphia , PA",Philadelphia,False,Well-Being Check,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBxKCAW
visitor last name,0053c00000BWFi9AAH,0013c00001qBrCpAAK,3410,TX,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Austin , TX",Austin,True,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBxzCAG
visitor last name,0053c00000BWFi5AAH,0013c00001qBrDPAA0,3446,MI,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Alpena , MI",Alpena,True,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PByZCAW
visitor last name,0053c00000BWFiAAAX,0013c00001qBrBbAAK,3471,NY,2020-04-02 00:00:00,Planned,,"Hauppauge , NY",Hauppauge,False,Temporary Housing,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PByyCAG
visitor last name,0053c00000BWFhIAAX,0013c00001qBrBrAAK,3496,IL,2020-04-02 00:00:00,Completed,2020-04-02 12:00:00,"Elgin , IL",Elgin,True,Food Delivery,2020-04-02 00:00:00,2020-04-02T00:00:00.000Z,,0Z53c000000PBzNCAW
