CaseNumber,AppliedDate_Custom,IA_BLA.Name,AppliedDate,Address.State,Status,Address.City,Address.CitywithState,AccountId,Id
103921,2020-05-06,IA-0000102896,2020-05-06T00:00:00.000Z,CA,Submitted,Camarillo,"Camarillo , CA",0013c00001qCkKNAA0,a1A3c00000C6Cm6EAF
103925,2020-05-06,IA-0000102900,2020-05-06T00:00:00.000Z,CA,Approved,Los Angeles,"Los Angeles , CA",0013c00001qCkKJAA0,a1A3c00000C6CmAEAV
103942,2020-05-06,IA-0000102917,2020-05-06T00:00:00.000Z,CT,Submitted,Stamford,"Stamford , CT",0013c00001qCkOmAAK,a1A3c00000C6CmREAV
103952,2020-05-06,IA-0000102927,2020-05-06T00:00:00.000Z,FL,Submitted,Tallahassee,"Tallahassee , FL",0013c00001qCkOcAAK,a1A3c00000C6CmbEAF
103973,2020-05-06,IA-0000102948,2020-05-06T00:00:00.000Z,OH,In Review,Barberton,"Barberton , OH",0013c00001qCkOHAA0,a1A3c00000C6CmwEAF
103977,2020-05-06,IA-0000102952,2020-05-06T00:00:00.000Z,MD,Submitted,Bladensburg,"Bladensburg , MD",0013c00001qCkODAA0,a1A3c00000C6Cn0EAF
103983,2020-05-06,IA-0000102958,2020-05-06T00:00:00.000Z,CT,In Review,Norwalk,"Norwalk , CT",0013c00001qCkO7AAK,a1A3c00000C6Cn6EAF
103987,2020-05-06,IA-0000102962,2020-05-06T00:00:00.000Z,IA,Submitted,Des Moines,"Des Moines , IA",0013c00001qCkO3AAK,a1A3c00000C6CnAEAV
104006,2020-05-06,IA-0000102981,2020-05-06T00:00:00.000Z,PA,Submitted,Lancaster,"Lancaster , PA",0013c00001qCkNkAAK,a1A3c00000C6CnTEAV
104018,2020-05-06,IA-0000102993,2020-05-06T00:00:00.000Z,PA,In Review,Jenkintown,"Jenkintown , PA",0013c00001qCkNYAA0,a1A3c00000C6CnfEAF
104024,2020-05-06,IA-0000102999,2020-05-06T00:00:00.000Z,CA,Submitted,Duarte,"Duarte , CA",0013c00001qCkNSAA0,a1A3c00000C6CnlEAF
104030,2020-05-06,IA-0000103005,2020-05-06T00:00:00.000Z,PA,Approved,Coatesville,"Coatesville , PA",0013c00001qCkNMAA0,a1A3c00000C6CnrEAF
104044,2020-05-06,IA-0000103019,2020-05-06T00:00:00.000Z,NJ,Submitted,Hackensack,"Hackensack , NJ",0013c00001qCkQMAA0,a1A3c00000C6Co5EAF
104050,2020-05-06,IA-0000103025,2020-05-06T00:00:00.000Z,TX,Approved,Waco,"Waco , TX",0013c00001qCkQGAA0,a1A3c00000C6CoBEAV
104053,2020-05-06,IA-0000103028,2020-05-06T00:00:00.000Z,CA,In Review,Anaheim,"Anaheim , CA",0013c00001qCkQDAA0,a1A3c00000C6CoEEAV
104070,2020-05-06,IA-0000103045,2020-05-06T00:00:00.000Z,OH,Approved,Niles,"Niles , OH",0013c00001qCkPwAAK,a1A3c00000C6CoVEAV
104077,2020-05-06,IA-0000103052,2020-05-06T00:00:00.000Z,CA,Submitted,Oceanside,"Oceanside , CA",0013c00001qCkPpAAK,a1A3c00000C6CocEAF
104097,2020-05-06,IA-0000103072,2020-05-06T00:00:00.000Z,OH,Submitted,Middletown,"Middletown , OH",0013c00001qCkPVAA0,a1A3c00000C6CowEAF
104125,2020-05-06,IA-0000103100,2020-05-06T00:00:00.000Z,CA,Approved,Antioch,"Antioch , CA",0013c00001qCkP6AAK,a1A3c00000C6CpOEAV
104127,2020-05-06,IA-0000103102,2020-05-06T00:00:00.000Z,MO,Submitted,Sedalia,"Sedalia , MO",0013c00001qCkP8AAK,a1A3c00000C6CpQEAV
104138,2020-05-06,IA-0000103113,2020-05-06T00:00:00.000Z,CA,In Review,Rohnert Park,"Rohnert Park , CA",0013c00001qCkS3AAK,a1A3c00000C6CpbEAF
104155,2020-05-06,IA-0000103130,2020-05-06T00:00:00.000Z,AK,Approved,Anchorage,"Anchorage , AK",0013c00001qCkRmAAK,a1A3c00000C6CpsEAF
104167,2020-05-06,IA-0000103142,2020-05-06T00:00:00.000Z,NY,Submitted,Hauppauge,"Hauppauge , NY",0013c00001qCkRaAAK,a1A3c00000C6Cq4EAF
104240,2020-05-06,IA-0000103215,2020-05-06T00:00:00.000Z,FL,Approved,Sanford,"Sanford , FL",0013c00001qCkTdAAK,a1A3c00000C6CrFEAV
104254,2020-05-06,IA-0000103229,2020-05-06T00:00:00.000Z,WI,Submitted,Madison,"Madison , WI",0013c00001qCkTPAA0,a1A3c00000C6CrTEAV
104255,2020-05-06,IA-0000103230,2020-05-06T00:00:00.000Z,NJ,Approved,Cherry Hill,"Cherry Hill , NJ",0013c00001qCkTOAA0,a1A3c00000C6CrUEAV
104259,2020-05-06,IA-0000103234,2020-05-06T00:00:00.000Z,FL,Submitted,Miami,"Miami , FL",0013c00001qCkTKAA0,a1A3c00000C6CrYEAV
104261,2020-05-06,IA-0000103236,2020-05-06T00:00:00.000Z,CA,Submitted,Pomona,"Pomona , CA",0013c00001qCkTIAA0,a1A3c00000C6CraEAF
104262,2020-05-06,IA-0000103237,2020-05-06T00:00:00.000Z,OH,Submitted,Dayton,"Dayton , OH",0013c00001qCkTHAA0,a1A3c00000C6CrbEAF
104278,2020-05-06,IA-0000103253,2020-05-06T00:00:00.000Z,CA,In Review,San Francisco,"San Francisco , CA",0013c00001qCkT1AAK,a1A3c00000C6CrrEAF
104286,2020-05-06,IA-0000103261,2020-05-06T00:00:00.000Z,CA,Submitted,Oxnard,"Oxnard , CA",0013c00001qCkStAAK,a1A3c00000C6CrzEAF
104296,2020-05-06,IA-0000103271,2020-05-06T00:00:00.000Z,FL,Submitted,Miami,"Miami , FL",0013c00001qCkSjAAK,a1A3c00000C6Cs9EAF
104297,2020-05-06,IA-0000103272,2020-05-06T00:00:00.000Z,IL,Submitted,Elgin,"Elgin , IL",0013c00001qCkSiAAK,a1A3c00000C6CsAEAV
104304,2020-05-06,IA-0000103279,2020-05-06T00:00:00.000Z,OH,Submitted,Cincinnati,"Cincinnati , OH",0013c00001qCkSbAAK,a1A3c00000C6CsHEAV
104314,2020-05-06,IA-0000103289,2020-05-06T00:00:00.000Z,MD,Submitted,Savage,"Savage , MD",0013c00001qCkSRAA0,a1A3c00000C6CsREAV
104337,2020-05-06,IA-0000103312,2020-05-06T00:00:00.000Z,NY,Submitted,Rochester,"Rochester , NY",0013c00001qCkVJAA0,a1A3c00000C6CsoEAF
104350,2020-05-06,IA-0000103325,2020-05-06T00:00:00.000Z,NJ,Approved,Freehold,"Freehold , NJ",0013c00001qCkV6AAK,a1A3c00000C6Ct1EAF
104364,2020-05-06,IA-0000103339,2020-05-06T00:00:00.000Z,CA,Submitted,Los Angeles,"Los Angeles , CA",0013c00001qCkUsAAK,a1A3c00000C6CtFEAV
104399,2020-05-06,IA-0000103374,2020-05-06T00:00:00.000Z,VA,Submitted,Alexandria,"Alexandria , VA",0013c00001qCkUJAA0,a1A3c00000C6CtoEAF
104408,2020-05-06,IA-0000103383,2020-05-06T00:00:00.000Z,NY,In Review,Brooklyn,"Brooklyn , NY",0013c00001qCkUAAA0,a1A3c00000C6CtxEAF
104416,2020-05-06,IA-0000103391,2020-05-06T00:00:00.000Z,HI,Submitted,Honolulu,"Honolulu , HI",0013c00001qCkU2AAK,a1A3c00000C6Cu5EAF
104432,2020-05-06,IA-0000103407,2020-05-06T00:00:00.000Z,CA,Submitted,Costa Mesa,"Costa Mesa , CA",0013c00001qCkX0AAK,a1A3c00000C6CuLEAV
104454,2020-05-06,IA-0000103429,2020-05-06T00:00:00.000Z,PA,Submitted,Pittsburgh,"Pittsburgh , PA",0013c00001qCkWeAAK,a1A3c00000C6CuhEAF
104456,2020-05-06,IA-0000103431,2020-05-06T00:00:00.000Z,CA,Submitted,San Francisco,"San Francisco , CA",0013c00001qCkWcAAK,a1A3c00000C6CujEAF
104481,2020-05-06,IA-0000103456,2020-05-06T00:00:00.000Z,TX,Submitted,Clifton,"Clifton , TX",0013c00001qCkWDAA0,a1A3c00000C6Cv8EAF
104493,2020-05-06,IA-0000103468,2020-05-06T00:00:00.000Z,NY,In Review,Port Jervis,"Port Jervis , NY",0013c00001qCkW1AAK,a1A3c00000C6CvKEAV
104506,2020-05-06,IA-0000103481,2020-05-06T00:00:00.000Z,WI,Submitted,Baraboo,"Baraboo , WI",0013c00001qCkVoAAK,a1A3c00000C6CvXEAV
104522,2020-05-06,IA-0000103497,2020-05-06T00:00:00.000Z,HI,Submitted,Honolulu,"Honolulu , HI",0013c00001qCkVVAA0,a1A3c00000C6CvnEAF
104600,2020-05-06,IA-0000103575,2020-05-06T00:00:00.000Z,NV,Approved,Las Vegas,"Las Vegas , NV",0013c00001qCkYRAA0,a1A3c00000C6Cx3EAF
104643,2020-05-06,IA-0000103618,2020-05-06T00:00:00.000Z,CA,In Review,El Cajon,"El Cajon , CA",0013c00001qCkXkAAK,a1A3c00000C6CxkEAF
104651,2020-05-06,IA-0000103626,2020-05-06T00:00:00.000Z,IL,Submitted,Chicago,"Chicago , IL",0013c00001qCkXcAAK,a1A3c00000C6CxsEAF
104663,2020-05-06,IA-0000103638,2020-05-06T00:00:00.000Z,TX,In Review,Laredo,"Laredo , TX",0013c00001qCkXQAA0,a1A3c00000C6Cy4EAF
104669,2020-05-06,IA-0000103644,2020-05-06T00:00:00.000Z,CA,Submitted,Modesto,"Modesto , CA",0013c00001qCkXKAA0,a1A3c00000C6CyAEAV
104672,2020-05-06,IA-0000103647,2020-05-06T00:00:00.000Z,IL,Submitted,Elgin,"Elgin , IL",0013c00001qCkXHAA0,a1A3c00000C6CyDEAV
104678,2020-05-06,IA-0000103653,2020-05-06T00:00:00.000Z,MO,In Review,Independence,"Independence , MO",0013c00001qCkXBAA0,a1A3c00000C6CyJEAV
104740,2020-05-06,IA-0000103715,2020-05-06T00:00:00.000Z,AZ,Approved,Tempe,"Tempe , AZ",0013c00001qCkbiAAC,a1A3c00000C6CzJEAV
104753,2020-05-06,IA-0000103728,2020-05-06T00:00:00.000Z,CA,In Review,Carmel Valley,"Carmel Valley , CA",0013c00001qCkbVAAS,a1A3c00000C6CzWEAV
104767,2020-05-06,IA-0000103742,2020-05-06T00:00:00.000Z,AR,Submitted,Mena,"Mena , AR",0013c00001qCkbHAAS,a1A3c00000C6CzkEAF
104772,2020-05-06,IA-0000103747,2020-05-06T00:00:00.000Z,TX,Submitted,Edinburg,"Edinburg , TX",0013c00001qCkbCAAS,a1A3c00000C6CzpEAF
104786,2020-05-06,IA-0000103761,2020-05-06T00:00:00.000Z,CA,Submitted,El Cajon,"El Cajon , CA",0013c00001qCkayAAC,a1A3c00000C6D03EAF
104797,2020-05-06,IA-0000103772,2020-05-06T00:00:00.000Z,NJ,Submitted,Englishtown,"Englishtown , NJ",0013c00001qCkanAAC,a1A3c00000C6D0EEAV
104808,2020-05-06,IA-0000103783,2020-05-06T00:00:00.000Z,CA,In Review,Los Angeles,"Los Angeles , CA",0013c00001qCkacAAC,a1A3c00000C6D0PEAV
104827,2020-05-06,IA-0000103802,2020-05-06T00:00:00.000Z,TX,Submitted,Laredo,"Laredo , TX",0013c00001qCkaJAAS,a1A3c00000C6D0iEAF
104848,2020-05-06,IA-0000103823,2020-05-06T00:00:00.000Z,TX,In Review,Dallas,"Dallas , TX",0013c00001qCkdCAAS,a1A3c00000C6D13EAF
104856,2020-05-06,IA-0000103831,2020-05-06T00:00:00.000Z,MO,Submitted,Saint Louis,"Saint Louis , MO",0013c00001qCkd4AAC,a1A3c00000C6D1BEAV
104869,2020-05-06,IA-0000103844,2020-05-06T00:00:00.000Z,CA,Submitted,Oceanside,"Oceanside , CA",0013c00001qCkcrAAC,a1A3c00000C6D1OEAV
104885,2020-05-06,IA-0000103860,2020-05-06T00:00:00.000Z,NY,Approved,New York,"New York , NY",0013c00001qCkcbAAC,a1A3c00000C6D1eEAF
104889,2020-05-06,IA-0000103864,2020-05-06T00:00:00.000Z,PA,Submitted,Broomall,"Broomall , PA",0013c00001qCkcXAAS,a1A3c00000C6D1iEAF
104894,2020-05-06,IA-0000103869,2020-05-06T00:00:00.000Z,NH,Submitted,Nashua,"Nashua , NH",0013c00001qCkcSAAS,a1A3c00000C6D1nEAF
104896,2020-05-06,IA-0000103871,2020-05-06T00:00:00.000Z,MA,Submitted,Burlington,"Burlington , MA",0013c00001qCkcQAAS,a1A3c00000C6D1pEAF
104901,2020-05-06,IA-0000103876,2020-05-06T00:00:00.000Z,MI,Submitted,Gaylord,"Gaylord , MI",0013c00001qCkcLAAS,a1A3c00000C6D1uEAF
104914,2020-05-06,IA-0000103889,2020-05-06T00:00:00.000Z,NJ,Submitted,Garfield,"Garfield , NJ",0013c00001qCkbpAAC,a1A3c00000C6D27EAF
104923,2020-05-06,IA-0000103898,2020-05-06T00:00:00.000Z,IL,In Review,Hinsdale,"Hinsdale , IL",0013c00001qCkbyAAC,a1A3c00000C6D2GEAV
104934,2020-05-06,IA-0000103909,2020-05-06T00:00:00.000Z,NC,Submitted,Raleigh,"Raleigh , NC",0013c00001qCkc9AAC,a1A3c00000C6D2REAV
104964,2020-05-06,IA-0000103939,2020-05-06T00:00:00.000Z,OH,Submitted,Lima,"Lima , OH",0013c00001qCkgGAAS,a1A3c00000C6D2vEAF
104966,2020-05-06,IA-0000103941,2020-05-06T00:00:00.000Z,FL,Submitted,Miami,"Miami , FL",0013c00001qCkgEAAS,a1A3c00000C6D2xEAF
104976,2020-05-06,IA-0000103951,2020-05-06T00:00:00.000Z,NY,Submitted,Rochester,"Rochester , NY",0013c00001qCkg4AAC,a1A3c00000C6D37EAF
105059,2020-05-06,IA-0000104034,2020-05-06T00:00:00.000Z,CA,Submitted,Fairfield,"Fairfield , CA",0013c00001qCkejAAC,a1A3c00000C6D4SEAV
105121,2020-05-06,IA-0000104096,2020-05-06T00:00:00.000Z,VA,Submitted,Springfield,"Springfield , VA",0013c00001qCkdjAAC,a1A3c00000C6D5SEAV
105128,2020-05-06,IA-0000104103,2020-05-06T00:00:00.000Z,SC,In Review,Graniteville,"Graniteville , SC",0013c00001qCkdcAAC,a1A3c00000C6D5ZEAV
105152,2020-05-06,IA-0000104127,2020-05-06T00:00:00.000Z,IA,Submitted,Davenport,"Davenport , IA",0013c00001qCkhyAAC,a1A3c00000C6D5xEAF
105167,2020-05-06,IA-0000104142,2020-05-06T00:00:00.000Z,NY,Submitted,Hauppauge,"Hauppauge , NY",0013c00001qCkhjAAC,a1A3c00000C6D6CEAV
105186,2020-05-06,IA-0000104161,2020-05-06T00:00:00.000Z,AR,Submitted,Little Rock,"Little Rock , AR",0013c00001qCkhQAAS,a1A3c00000C6D6VEAV
105189,2020-05-06,IA-0000104164,2020-05-06T00:00:00.000Z,AZ,Submitted,Scottsdale,"Scottsdale , AZ",0013c00001qCkhNAAS,a1A3c00000C6D6YEAV
105197,2020-05-06,IA-0000104172,2020-05-06T00:00:00.000Z,TX,Submitted,Houston,"Houston , TX",0013c00001qCkhFAAS,a1A3c00000C6D6gEAF
105200,2020-05-06,IA-0000104175,2020-05-06T00:00:00.000Z,PA,Approved,Lancaster,"Lancaster , PA",0013c00001qCkhCAAS,a1A3c00000C6D6jEAF
105211,2020-05-06,IA-0000104186,2020-05-06T00:00:00.000Z,CA,Submitted,Anaheim,"Anaheim , CA",0013c00001qCkh1AAC,a1A3c00000C6D6uEAF
105223,2020-05-06,IA-0000104198,2020-05-06T00:00:00.000Z,NY,In Review,Brooklyn,"Brooklyn , NY",0013c00001qCkgpAAC,a1A3c00000C6D76EAF
105225,2020-05-06,IA-0000104200,2020-05-06T00:00:00.000Z,CT,Approved,Naugatuck,"Naugatuck , CT",0013c00001qCkgnAAC,a1A3c00000C6D78EAF
105228,2020-05-06,IA-0000104203,2020-05-06T00:00:00.000Z,NY,In Review,New York,"New York , NY",0013c00001qCkgkAAC,a1A3c00000C6D7BEAV
105256,2020-05-06,IA-0000104231,2020-05-06T00:00:00.000Z,CA,Submitted,La Mesa,"La Mesa , CA",0013c00001qCkjWAAS,a1A3c00000C6D7dEAF
105283,2020-05-06,IA-0000104258,2020-05-06T00:00:00.000Z,NC,In Review,Smithfield,"Smithfield , NC",0013c00001qCkj5AAC,a1A3c00000C6D84EAF
105320,2020-05-06,IA-0000104295,2020-05-06T00:00:00.000Z,NJ,Approved,Flanders,"Flanders , NJ",0013c00001qCkiNAAS,a1A3c00000C6D8fEAF
105366,2020-05-06,IA-0000104341,2020-05-06T00:00:00.000Z,NJ,Submitted,Harrison,"Harrison , NJ",0013c00001qCkmgAAC,a1A3c00000C6D9PEAV
105408,2020-05-06,IA-0000104383,2020-05-06T00:00:00.000Z,AZ,In Review,Phoenix,"Phoenix , AZ",0013c00001qCkm0AAC,a1A3c00000C6DA5EAN
105427,2020-05-06,IA-0000104402,2020-05-06T00:00:00.000Z,PA,Submitted,Fort Washington,"Fort Washington , PA",0013c00001qCklhAAC,a1A3c00000C6DAOEA3
105450,2020-05-06,IA-0000104425,2020-05-06T00:00:00.000Z,MI,Approved,Fraser,"Fraser , MI",0013c00001qCklKAAS,a1A3c00000C6DAlEAN
105452,2020-05-06,IA-0000104427,2020-05-06T00:00:00.000Z,CA,Submitted,San Francisco,"San Francisco , CA",0013c00001qCklIAAS,a1A3c00000C6DAnEAN
105455,2020-05-06,IA-0000104430,2020-05-06T00:00:00.000Z,CA,Approved,Milpitas,"Milpitas , CA",0013c00001qCklFAAS,a1A3c00000C6DAqEAN
105474,2020-05-06,IA-0000104449,2020-05-06T00:00:00.000Z,MN,Submitted,Maple Lake,"Maple Lake , MN",0013c00001qCkkwAAC,a1A3c00000C6DB9EAN
105477,2020-05-06,IA-0000104452,2020-05-06T00:00:00.000Z,DE,Submitted,Wilmington,"Wilmington , DE",0013c00001qCkktAAC,a1A3c00000C6DBCEA3
105501,2020-05-06,IA-0000104476,2020-05-06T00:00:00.000Z,IL,Submitted,Chicago,"Chicago , IL",0013c00001qCkkVAAS,a1A3c00000C6DBaEAN
105517,2020-05-06,IA-0000104492,2020-05-06T00:00:00.000Z,LA,Submitted,Harvey,"Harvey , LA",0013c00001qCkkFAAS,a1A3c00000C6DBqEAN
105522,2020-05-06,IA-0000104497,2020-05-06T00:00:00.000Z,IL,Submitted,Chicago,"Chicago , IL",0013c00001qCkkAAAS,a1A3c00000C6DBvEAN
105570,2020-05-06,IA-0000104545,2020-05-06T00:00:00.000Z,RI,Approved,West Warwick,"West Warwick , RI",0013c00001qCko8AAC,a1A3c00000C6DChEAN
105576,2020-05-06,IA-0000104551,2020-05-06T00:00:00.000Z,NY,Submitted,Middletown,"Middletown , NY",0013c00001qCko2AAC,a1A3c00000C6DCnEAN
105577,2020-05-06,IA-0000104552,2020-05-06T00:00:00.000Z,PA,Submitted,Monroeville,"Monroeville , PA",0013c00001qCko1AAC,a1A3c00000C6DCoEAN
105578,2020-05-06,IA-0000104553,2020-05-06T00:00:00.000Z,IL,In Review,Chicago,"Chicago , IL",0013c00001qCko0AAC,a1A3c00000C6DCpEAN
105588,2020-05-06,IA-0000104563,2020-05-06T00:00:00.000Z,GA,In Review,Marietta,"Marietta , GA",0013c00001qCknqAAC,a1A3c00000C6DCzEAN
105597,2020-05-06,IA-0000104572,2020-05-06T00:00:00.000Z,MD,Submitted,Bladensburg,"Bladensburg , MD",0013c00001qCknhAAC,a1A3c00000C6DD8EAN
105620,2020-05-06,IA-0000104595,2020-05-06T00:00:00.000Z,FL,Approved,Miami,"Miami , FL",0013c00001qCknKAAS,a1A3c00000C6DDVEA3
105638,2020-05-06,IA-0000104613,2020-05-06T00:00:00.000Z,CA,In Review,San Diego,"San Diego , CA",0013c00001qCkqGAAS,a1A3c00000C6DDnEAN
105682,2020-05-06,IA-0000104657,2020-05-06T00:00:00.000Z,PA,Submitted,Philadelphia,"Philadelphia , PA",0013c00001qCkpYAAS,a1A3c00000C6DEVEA3
105726,2020-05-06,IA-0000104701,2020-05-06T00:00:00.000Z,FL,Submitted,Miami,"Miami , FL",0013c00001qCkovAAC,a1A3c00000C6DFDEA3
105733,2020-05-06,IA-0000104708,2020-05-06T00:00:00.000Z,AK,In Review,Anchorage,"Anchorage , AK",0013c00001qCkp2AAC,a1A3c00000C6DFKEA3
105763,2020-05-06,IA-0000104738,2020-05-06T00:00:00.000Z,FL,In Review,Niceville,"Niceville , FL",0013c00001qCktBAAS,a1A3c00000C6DFoEAN
105767,2020-05-06,IA-0000104742,2020-05-06T00:00:00.000Z,CA,Submitted,San Francisco,"San Francisco , CA",0013c00001qCkt7AAC,a1A3c00000C6DFsEAN
105768,2020-05-06,IA-0000104743,2020-05-06T00:00:00.000Z,CO,In Review,Denver,"Denver , CO",0013c00001qCkt6AAC,a1A3c00000C6DFtEAN
105799,2020-05-06,IA-0000104774,2020-05-06T00:00:00.000Z,TN,Submitted,Nashville,"Nashville , TN",0013c00001qCksbAAC,a1A3c00000C6DGOEA3
105820,2020-05-06,IA-0000104795,2020-05-06T00:00:00.000Z,CA,Approved,Sherman Oaks,"Sherman Oaks , CA",0013c00001qCksGAAS,a1A3c00000C6DGjEAN
105823,2020-05-06,IA-0000104798,2020-05-06T00:00:00.000Z,CA,In Review,Fontana,"Fontana , CA",0013c00001qCksDAAS,a1A3c00000C6DGmEAN
105833,2020-05-06,IA-0000104808,2020-05-06T00:00:00.000Z,NJ,In Review,Newark,"Newark , NJ",0013c00001qCks3AAC,a1A3c00000C6DGwEAN
105841,2020-05-06,IA-0000104816,2020-05-06T00:00:00.000Z,NY,Submitted,Syracuse,"Syracuse , NY",0013c00001qCkrvAAC,a1A3c00000C6DH4EAN
105845,2020-05-06,IA-0000104820,2020-05-06T00:00:00.000Z,NJ,Approved,Bridgewater,"Bridgewater , NJ",0013c00001qCkrrAAC,a1A3c00000C6DH8EAN
105858,2020-05-06,IA-0000104833,2020-05-06T00:00:00.000Z,NJ,In Review,Newark,"Newark , NJ",0013c00001qCkreAAC,a1A3c00000C6DHLEA3
105861,2020-05-06,IA-0000104836,2020-05-06T00:00:00.000Z,NJ,Submitted,Edison,"Edison , NJ",0013c00001qCkrbAAC,a1A3c00000C6DHOEA3
105866,2020-05-06,IA-0000104841,2020-05-06T00:00:00.000Z,FL,Submitted,Orlando,"Orlando , FL",0013c00001qCkrWAAS,a1A3c00000C6DHTEA3
105867,2020-05-06,IA-0000104842,2020-05-06T00:00:00.000Z,FL,Submitted,Tampa,"Tampa , FL",0013c00001qCkrVAAS,a1A3c00000C6DHUEA3
105897,2020-05-06,IA-0000104872,2020-05-06T00:00:00.000Z,MD,Submitted,Baltimore,"Baltimore , MD",0013c00001qCkr1AAC,a1A3c00000C6DHyEAN
105911,2020-05-06,IA-0000104886,2020-05-06T00:00:00.000Z,MA,Submitted,Cambridge,"Cambridge , MA",0013c00001qCkqnAAC,a1A3c00000C6DICEA3
105935,2020-05-06,IA-0000104910,2020-05-06T00:00:00.000Z,OH,Approved,Cincinnati,"Cincinnati , OH",0013c00001qCkqPAAS,a1A3c00000C6DIaEAN
105939,2020-05-06,IA-0000104914,2020-05-06T00:00:00.000Z,CA,Submitted,San Francisco,"San Francisco , CA",0013c00001qCkv5AAC,a1A3c00000C6DIeEAN
105942,2020-05-06,IA-0000104917,2020-05-06T00:00:00.000Z,CT,Submitted,Norwalk,"Norwalk , CT",0013c00001qCkv2AAC,a1A3c00000C6DIhEAN
105952,2020-05-06,IA-0000104927,2020-05-06T00:00:00.000Z,OR,Submitted,Salem,"Salem , OR",0013c00001qCkusAAC,a1A3c00000C6DIrEAN
106015,2020-05-06,IA-0000104990,2020-05-06T00:00:00.000Z,MD,Approved,Pikesville,"Pikesville , MD",0013c00001qCktrAAC,a1A3c00000C6DJsEAN
106036,2020-05-06,IA-0000105011,2020-05-06T00:00:00.000Z,OR,Submitted,Portland,"Portland , OR",0013c00001qCkwkAAC,a1A3c00000C6DKDEA3
106039,2020-05-06,IA-0000105014,2020-05-06T00:00:00.000Z,NY,Submitted,Staten Island,"Staten Island , NY",0013c00001qCkwhAAC,a1A3c00000C6DKGEA3
106048,2020-05-06,IA-0000105023,2020-05-06T00:00:00.000Z,FL,In Review,Orlando,"Orlando , FL",0013c00001qCkwYAAS,a1A3c00000C6DKPEA3
106051,2020-05-06,IA-0000105026,2020-05-06T00:00:00.000Z,CT,Submitted,Hamden,"Hamden , CT",0013c00001qCkwVAAS,a1A3c00000C6DKSEA3
106055,2020-05-06,IA-0000105030,2020-05-06T00:00:00.000Z,NJ,Approved,Glassboro,"Glassboro , NJ",0013c00001qCkwRAAS,a1A3c00000C6DKWEA3
106066,2020-05-06,IA-0000105041,2020-05-06T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qCkwGAAS,a1A3c00000C6DKhEAN
106077,2020-05-06,IA-0000105052,2020-05-06T00:00:00.000Z,TX,Submitted,Abilene,"Abilene , TX",0013c00001qCkw5AAC,a1A3c00000C6DKsEAN
106143,2020-05-06,IA-0000105118,2020-05-06T00:00:00.000Z,PA,In Review,Bristol,"Bristol , PA",0013c00001qCkzxAAC,a1A3c00000C6DLwEAN
106183,2020-05-06,IA-0000105158,2020-05-06T00:00:00.000Z,FL,In Review,Orange City,"Orange City , FL",0013c00001qCkzJAAS,a1A3c00000C6DMaEAN
106198,2020-05-06,IA-0000105173,2020-05-06T00:00:00.000Z,NY,In Review,Poughkeepsie,"Poughkeepsie , NY",0013c00001qCkz4AAC,a1A3c00000C6DMpEAN
106219,2020-05-06,IA-0000105194,2020-05-06T00:00:00.000Z,CO,Submitted,Golden,"Golden , CO",0013c00001qCkyjAAC,a1A3c00000C6DNAEA3
106220,2020-05-06,IA-0000105195,2020-05-06T00:00:00.000Z,NJ,Approved,Paterson,"Paterson , NJ",0013c00001qCkyiAAC,a1A3c00000C6DNBEA3
106225,2020-05-06,IA-0000105200,2020-05-06T00:00:00.000Z,OH,Approved,Cleveland,"Cleveland , OH",0013c00001qCkydAAC,a1A3c00000C6DNGEA3
106265,2020-05-06,IA-0000105240,2020-05-06T00:00:00.000Z,NY,Approved,Buffalo,"Buffalo , NY",0013c00001qCkxzAAC,a1A3c00000C6DNuEAN
106278,2020-05-06,IA-0000105253,2020-05-06T00:00:00.000Z,CA,In Review,Westminster,"Westminster , CA",0013c00001qCkxmAAC,a1A3c00000C6DO7EAN
106304,2020-05-06,IA-0000105279,2020-05-06T00:00:00.000Z,NY,Submitted,Staten Island,"Staten Island , NY",0013c00001qCkxMAAS,a1A3c00000C6DOXEA3
106323,2020-05-06,IA-0000105298,2020-05-06T00:00:00.000Z,TX,In Review,San Antonio,"San Antonio , TX",0013c00001qCkx3AAC,a1A3c00000C6DOqEAN
106336,2020-05-06,IA-0000105311,2020-05-06T00:00:00.000Z,AK,Submitted,Anchorage,"Anchorage , AK",0013c00001qCl1aAAC,a1A3c00000C6DP3EAN
106351,2020-05-06,IA-0000105326,2020-05-06T00:00:00.000Z,CA,Submitted,Hayward,"Hayward , CA",0013c00001qCl1LAAS,a1A3c00000C6DPIEA3
106356,2020-05-06,IA-0000105331,2020-05-06T00:00:00.000Z,FL,Submitted,Kissimmee,"Kissimmee , FL",0013c00001qCl1GAAS,a1A3c00000C6DPNEA3
106364,2020-05-06,IA-0000105339,2020-05-06T00:00:00.000Z,CA,Submitted,Los Angeles,"Los Angeles , CA",0013c00001qCl18AAC,a1A3c00000C6DPVEA3
106365,2020-05-06,IA-0000105340,2020-05-06T00:00:00.000Z,OH,Approved,Bucyrus,"Bucyrus , OH",0013c00001qCl17AAC,a1A3c00000C6DPWEA3
106372,2020-05-06,IA-0000105347,2020-05-06T00:00:00.000Z,AZ,Submitted,Phoenix,"Phoenix , AZ",0013c00001qCl10AAC,a1A3c00000C6DPdEAN
