"Prescription","Case_Id","CaseNumber","Variance"
"Change Offer_Voucher__c to true","500B000000337LzIAI","16854",1.571
"Change Field_Service__c to true","500B000000337M0IAI","16855",4.072
"Change Offer_Voucher__c to true","500B000000337M0IAI","16855",2.334
"Change Field_Service__c to true","500B000000337M1IAI","16856",4.072
"Change Offer_Voucher__c to true","500B000000337M1IAI","16856",2.338
"Change Offer_Voucher__c to true","500B000000337M2IAI","16857",3.028
"Change Field_Service__c to true","500B000000337M3IAI","16858",3.976
"Change Offer_Voucher__c to true","500B000000337M3IAI","16858",2.734
"Change Field_Service__c to true","500B000000337M4IAI","16859",3.976
"Change Offer_Voucher__c to true","500B000000337M4IAI","16859",2.714
"Change Offer_Voucher__c to true","500B000000337M5IAI","16860",3.388
"Change Offer_Voucher__c to true","500B000000337M6IAI","16861",1.513
"Change Field_Service__c to true","500B000000337M7IAI","16862",4.107
"Change Offer_Voucher__c to true","500B000000337M7IAI","16862",2.141
"Change Field_Service__c to true","500B000000337AZIAY","16151",3.968
"Change Offer_Voucher__c to true","500B000000337AZIAY","16151",2.808
"Change Offer_Voucher__c to true","500B000000337AaIAI","16152",1.796
"Change Field_Service__c to true","500B000000337AbIAI","16153",3.923
"Change Offer_Voucher__c to true","500B000000337AbIAI","16153",2.753
"Change Field_Service__c to true","500B000000337AcIAI","16154",3.968
"Change Offer_Voucher__c to true","500B000000337AcIAI","16154",3.775
"Change Field_Service__c to true","500B000000337AdIAI","16155",3.923
"Change Offer_Voucher__c to true","500B000000337AdIAI","16155",1.751
"Change Offer_Voucher__c to true","500B000000337AeIAI","16156",2.98
"Change Field_Service__c to true","500B000000337AfIAI","16157",3.939
"Change Offer_Voucher__c to true","500B000000337AfIAI","16157",3.066
"Change Field_Service__c to true","500B000000337AgIAI","16158",3.968
"Change Offer_Voucher__c to true","500B000000337AgIAI","16158",2.849
"Change Field_Service__c to true","500B000000337AhIAI","16159",4.082
"Change Offer_Voucher__c to true","500B000000337AhIAI","16159",2.245
"Change Offer_Voucher__c to true","500B000000337AiIAI","16160",2.03
"Change Field_Service__c to true","500B000000337AjIAI","16161",4.081
"Change Offer_Voucher__c to true","500B000000337AjIAI","16161",1.816
"Change Offer_Voucher__c to true","500B000000337AkIAI","16162",4.085
"Change Field_Service__c to true","500B000000337AkIAI","16162",3.923
"Change Field_Service__c to true","500B000000337AlIAI","16163",3.923
"Change Offer_Voucher__c to true","500B000000337AmIAI","16164",3.958
"Change Field_Service__c to true","500B000000337AmIAI","16164",3.894
"Change Offer_Voucher__c to true","500B000000337AnIAI","16165",3.731
"Change Field_Service__c to true","500B000000337AoIAI","16166",3.923
"Change Offer_Voucher__c to true","500B000000337AoIAI","16166",1.645
"Change Offer_Voucher__c to true","500B000000337ApIAI","16167",1.706
"Change Field_Service__c to true","500B000000337AqIAI","16168",3.939
"Change Offer_Voucher__c to true","500B000000337AqIAI","16168",2.598
"Change Field_Service__c to true","500B000000337ArIAI","16169",4.035
"Change Offer_Voucher__c to true","500B000000337ArIAI","16169",2.425
"Change Field_Service__c to true","500B000000337AsIAI","16170",4.035
"Change Offer_Voucher__c to true","500B000000337AsIAI","16170",2.425
"Change Field_Service__c to true","500B000000337AtIAI","16171",4.063
"Change Offer_Voucher__c to true","500B000000337AtIAI","16171",2.255
"Change Field_Service__c to true","500B000000337AuIAI","16172",3.968
"Change Offer_Voucher__c to true","500B000000337AuIAI","16172",2.915
"Change Field_Service__c to true","500B000000337AvIAI","16173",3.968
"Change Offer_Voucher__c to true","500B000000337AvIAI","16173",3.083
"Change Field_Service__c to true","500B000000337GUIAY","16518",3.895
"Change Offer_Voucher__c to true","500B000000337GUIAY","16518",2.499
"Change Field_Service__c to true","500B000000337GVIAY","16519",4.17
"Change Offer_Voucher__c to true","500B000000337GVIAY","16519",2.227
"Change Field_Service__c to true","500B000000337GWIAY","16520",3.991
"Change Offer_Voucher__c to true","500B000000337GWIAY","16520",1.892
"Change Field_Service__c to true","500B000000337GXIAY","16521",4.035
"Change Offer_Voucher__c to true","500B000000337GXIAY","16521",2.789
"Change Field_Service__c to true","500B000000337GYIAY","16522",3.939
"Change Offer_Voucher__c to true","500B000000337GYIAY","16522",1.522
"Change Field_Service__c to true","500B000000337GZIAY","16523",3.895
"Change Offer_Voucher__c to true","500B000000337GZIAY","16523",2.369
"Change Offer_Voucher__c to true","500B000000337GaIAI","16524",3.268
"Change Field_Service__c to true","500B000000337GbIAI","16525",4.153
"Change Offer_Voucher__c to true","500B000000337GbIAI","16525",2.836
"Change Field_Service__c to true","500B000000337GcIAI","16526",4.153
"Change Offer_Voucher__c to true","500B000000337GcIAI","16526",2.836
"Change Field_Service__c to true","500B000000337GdIAI","16527",4.153
"Change Offer_Voucher__c to true","500B000000337GdIAI","16527",2.752
"Change Field_Service__c to true","500B000000337GeIAI","16528",4.053
"Change Offer_Voucher__c to true","500B000000337GeIAI","16528",2.224
"Change Field_Service__c to true","500B000000337GfIAI","16529",4.009
"Change Offer_Voucher__c to true","500B000000337GfIAI","16529",1.995
"Change Field_Service__c to true","500B000000337GgIAI","16530",4.267
"Change Offer_Voucher__c to true","500B000000337GgIAI","16530",2.276
"Change Field_Service__c to true","500B000000337GhIAI","16531",4.009
"Change Offer_Voucher__c to true","500B000000337GhIAI","16531",2.189
"Change Field_Service__c to true","500B000000337GiIAI","16532",4.249
"Change Offer_Voucher__c to true","500B000000337GiIAI","16532",1.752
"Change Field_Service__c to true","500B000000337GjIAI","16533",3.991
"Change Offer_Voucher__c to true","500B000000337GjIAI","16533",1.807
"Change Offer_Voucher__c to true","500B000000337GkIAI","16534",2.604
"Change Field_Service__c to true","500B000000337GlIAI","16535",4.152
"Change Offer_Voucher__c to true","500B000000337GlIAI","16535",2.604
"Change Field_Service__c to true","500B000000337GmIAI","16536",3.895
"Change Offer_Voucher__c to true","500B000000337GmIAI","16536",2.563
"Change Offer_Voucher__c to true","500B000000337GnIAI","16537",3.271
"Change Field_Service__c to true","500B000000337GoIAI","16538",3.895
"Change Offer_Voucher__c to true","500B000000337GoIAI","16538",2.892
"Change Offer_Voucher__c to true","500B000000337GpIAI","16539",2.831
"Change Field_Service__c to true","500B000000337GqIAI","16540",3.991
"Change Offer_Voucher__c to true","500B000000337GqIAI","16540",2.749
"Change Field_Service__c to true","500B000000337M8IAI","16863",4.062
"Change Offer_Voucher__c to true","500B000000337M8IAI","16863",3.268
"Change Field_Service__c to true","500B000000337M9IAI","16864",4.062
"Change Field_Service__c to true","500B000000337MBIAY","16866",3.931
"Change Offer_Voucher__c to true","500B000000337MBIAY","16866",2.713
"Change Field_Service__c to true","500B000000337MCIAY","16867",3.931
"Change Offer_Voucher__c to true","500B000000337MCIAY","16867",2.653
"Change Field_Service__c to true","500B000000337MDIAY","16868",4.072
"Change Offer_Voucher__c to true","500B000000337MDIAY","16868",2.144
"Change Offer_Voucher__c to true","500B000000337MEIAY","16869",2.375
"Change Field_Service__c to true","500B000000337MFIAY","16870",3.931
"Change Offer_Voucher__c to true","500B000000337MFIAY","16870",3.092
"Change Field_Service__c to true","500B000000337MGIAY","16871",4.107
"Change Offer_Voucher__c to true","500B000000337MGIAY","16871",3.384
"Change Field_Service__c to true","500B000000337MHIAY","16872",3.931
"Change Offer_Voucher__c to true","500B000000337MHIAY","16872",2.767
"Change Field_Service__c to true","500B000000337MIIAY","16873",3.931
"Change Offer_Voucher__c to true","500B000000337MIIAY","16873",2.747
"Change Field_Service__c to true","500B000000337MJIAY","16874",3.931
"Change Field_Service__c to true","500B000000337MKIAY","16875",3.931
"Change Field_Service__c to true","500B000000337MLIAY","16876",4.09
"Change Offer_Voucher__c to true","500B000000337MLIAY","16876",3.851
"Change Offer_Voucher__c to true","500B000000337MMIAY","16877",2.157
"Change Offer_Voucher__c to true","500B000000337MNIAY","16878",3.214
"Change Field_Service__c to true","500B000000337MOIAY","16879",3.976
"Change Offer_Voucher__c to true","500B000000337MOIAY","16879",2.734
"Change Field_Service__c to true","500B000000337MPIAY","16880",3.976
"Change Offer_Voucher__c to true","500B000000337MPIAY","16880",2.84
"Change Field_Service__c to true","500B000000337MQIAY","16881",4.09
"Change Offer_Voucher__c to true","500B000000337MQIAY","16881",3.916
"Change Field_Service__c to true","500B000000337MRIAY","16882",4.072
"Change Offer_Voucher__c to true","500B000000337MRIAY","16882",1.631
"Change Field_Service__c to true","500B000000337MSIAY","16883",4.072
"Change Offer_Voucher__c to true","500B000000337MSIAY","16883",2.249
"Change Field_Service__c to true","500B000000337MTIAY","16884",4.072
"Change Offer_Voucher__c to true","500B000000337MTIAY","16884",2.185
"Change Field_Service__c to true","500B000000337MUIAY","16885",3.976
"Change Offer_Voucher__c to true","500B000000337MUIAY","16885",1.639
"Change Field_Service__c to true","500B000000337AwIAI","16174",3.968
"Change Offer_Voucher__c to true","500B000000337AwIAI","16174",2.892
"Change Field_Service__c to true","500B000000337AxIAI","16175",3.968
"Change Offer_Voucher__c to true","500B000000337AxIAI","16175",2.869
"Change Field_Service__c to true","500B000000337AyIAI","16176",3.968
"Change Offer_Voucher__c to true","500B000000337AyIAI","16176",2.873
"Change Field_Service__c to true","500B000000337AzIAI","16177",3.923
"Change Field_Service__c to true","500B000000337B0IAI","16178",3.923
"Change Offer_Voucher__c to true","500B000000337B1IAI","16179",1.792
"Change Field_Service__c to true","500B000000337B2IAI","16180",3.923
"Change Offer_Voucher__c to true","500B000000337B2IAI","16180",1.558
"Change Offer_Voucher__c to true","500B000000337B3IAI","16181",2.493
"Change Field_Service__c to true","500B000000337B4IAI","16182",3.939
"Change Offer_Voucher__c to true","500B000000337B4IAI","16182",2.514
"Change Offer_Voucher__c to true","500B000000337B5IAI","16183",2.469
"Change Field_Service__c to true","500B000000337B6IAI","16184",3.939
"Change Offer_Voucher__c to true","500B000000337B6IAI","16184",2.914
"Change Field_Service__c to true","500B000000337B7IAI","16185",3.968
"Change Offer_Voucher__c to true","500B000000337B7IAI","16185",3.045
"Change Offer_Voucher__c to true","500B000000337B8IAI","16186",2.89
"Change Field_Service__c to true","500B000000337B9IAI","16187",4.082
"Change Offer_Voucher__c to true","500B000000337B9IAI","16187",1.993
"Change Offer_Voucher__c to true","500B000000337BAIAY","16188",1.942
"Change Field_Service__c to true","500B000000337BBIAY","16189",3.923
"Change Field_Service__c to true","500B000000337BCIAY","16190",3.923
"Change Offer_Voucher__c to true","500B000000337BDIAY","16191",1.796
"Change Field_Service__c to true","500B000000337BEIAY","16192",4.035
"Change Offer_Voucher__c to true","500B000000337BEIAY","16192",2.429
"Change Field_Service__c to true","500B000000337BFIAY","16193",3.968
"Change Offer_Voucher__c to true","500B000000337BFIAY","16193",2.828
"Change Offer_Voucher__c to true","500B000000337BGIAY","16194",2.849
"Change Offer_Voucher__c to true","500B000000337BHIAY","16195",2.224
"Change Field_Service__c to true","500B000000337BIIAY","16196",4.081
"Change Offer_Voucher__c to true","500B000000337BIIAY","16196",1.901
"Change Field_Service__c to true","500B000000337GrIAI","16541",4.267
"Change Field_Service__c to true","500B000000337GsIAI","16542",3.939
"Change Offer_Voucher__c to true","500B000000337GsIAI","16542",1.586
"Change Field_Service__c to true","500B000000337GtIAI","16543",3.939
"Change Offer_Voucher__c to true","500B000000337GtIAI","16543",2.514
"Change Field_Service__c to true","500B000000337GuIAI","16544",3.991
"Change Offer_Voucher__c to true","500B000000337GuIAI","16544",2.321
"Change Field_Service__c to true","500B000000337GvIAI","16545",4.152
"Change Offer_Voucher__c to true","500B000000337GvIAI","16545",2.451
"Change Field_Service__c to true","500B000000337GwIAI","16546",4.249
"Change Offer_Voucher__c to true","500B000000337GwIAI","16546",2.439
"Change Offer_Voucher__c to true","500B000000337GxIAI","16547",2.85
"Change Field_Service__c to true","500B000000337GyIAI","16548",4.009
"Change Offer_Voucher__c to true","500B000000337GyIAI","16548",1.995
"Change Field_Service__c to true","500B000000337GzIAI","16549",4.053
"Change Offer_Voucher__c to true","500B000000337GzIAI","16549",2.164
"Change Offer_Voucher__c to true","500B000000337H0IAI","16550",1.752
"Change Field_Service__c to true","500B000000337H6IAI","16551",4.009
"Change Field_Service__c to true","500B000000337H7IAI","16552",4.057
"Change Offer_Voucher__c to true","500B000000337H7IAI","16552",2.624
"Change Field_Service__c to true","500B000000337H8IAI","16553",3.85
"Change Offer_Voucher__c to true","500B000000337H8IAI","16553",3.232
"Change Field_Service__c to true","500B000000337H9IAI","16554",4.057
"Change Offer_Voucher__c to true","500B000000337H9IAI","16554",2.851
"Change Offer_Voucher__c to true","500B000000337HAIAY","16555",1.807
"Change Field_Service__c to true","500B000000337HBIAY","16556",4.009
"Change Field_Service__c to true","500B000000337HCIAY","16557",4.17
"Change Offer_Voucher__c to true","500B000000337HCIAY","16557",4.033
"Change Field_Service__c to true","500B000000337HEIAY","16559",4.153
"Change Offer_Voucher__c to true","500B000000337HEIAY","16559",1.638
"Change Field_Service__c to true","500B000000337HFIAY","16560",4.152
"Change Offer_Voucher__c to true","500B000000337HFIAY","16560",2.176
"Change Field_Service__c to true","500B000000337HGIAY","16561",3.85
"Change Offer_Voucher__c to true","500B000000337HGIAY","16561",3.042
"Change Offer_Voucher__c to true","500B000000337HHIAY","16562",2.036
"Change Field_Service__c to true","500B000000337HIIAY","16563",4.267
"Change Offer_Voucher__c to true","500B000000337HIIAY","16563",2.175
"Change Field_Service__c to true","500B000000337MVIAY","16886",3.931
"Change Field_Service__c to true","500B000000337MWIAY","16887",3.931
"Change Field_Service__c to true","500B000000337MXIAY","16888",3.931
"Change Offer_Voucher__c to true","500B000000337MXIAY","16888",2.649
"Change Field_Service__c to true","500B000000337MYIAY","16889",3.931
"Change Offer_Voucher__c to true","500B000000337MYIAY","16889",2.754
"Change Field_Service__c to true","500B000000337MZIAY","16890",3.976
"Change Offer_Voucher__c to true","500B000000337MZIAY","16890",2.802
"Change Field_Service__c to true","500B000000337MaIAI","16891",4.107
"Change Offer_Voucher__c to true","500B000000337MaIAI","16891",2.225
"Change Field_Service__c to true","500B000000337MbIAI","16892",3.931
"Change Offer_Voucher__c to true","500B000000337MbIAI","16892",2.641
"Change Offer_Voucher__c to true","500B000000337McIAI","16893",4.578
"Change Field_Service__c to true","500B000000337McIAI","16893",4.062
"Change Field_Service__c to true","500B000000337MdIAI","16894",4.203
"Change Offer_Voucher__c to true","500B000000337MdIAI","16894",2.068
"Change Field_Service__c to true","500B000000337MeIAI","16895",4.203
"Change Offer_Voucher__c to true","500B000000337MeIAI","16895",3.229
"Change Field_Service__c to true","500B000000337MfIAI","16896",4.072
"Change Offer_Voucher__c to true","500B000000337MfIAI","16896",2.559
"Change Field_Service__c to true","500B000000337MgIAI","16897",4.062
