"AccountId","ForecastCategory","IsClosed","RecordType.Name","CloseDate","Name","Account.Industry","Account.Id","Case.Id","CreatedById","OwnerId","IsWon","RecordTypeId","Case.Priority","Case.IsEscalated","StageName","RecordTypeName","LeadSource","Case.CaseNumber","CreatedDate","Account.Name","Id","ForecastCategoryName","Case.ED_Outcome__c","Amount"
"001B000000WJ6cIIAT","Omitted","true","Simple Opportunity","2018-09-22","New Opportunity [974]","Recreation","001B000000WJ6cIIAT","500B000000337GdIAI","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00016527","2019-07-17T23:39:08.000Z","Torry Harris Business Solutions","006B0000003he2yIAA","Omitted",51.6,1862000
"001B000000Xyaf7IAB","BestCase","false","Simple Opportunity","2018-12-08","New Opportunity [975]","Other","001B000000Xyaf7IAB","500B00000045wdaIAA","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00018828","2019-10-02T19:56:52.000Z","Trinity Contractors","006B0000003he2zIAA","Best Case",80.2,995000
"001B000000ZU9ALIA1","BestCase","false","Simple Opportunity","2018-08-21","New Opportunity [976]","Manufacturing","001B000000ZU9ALIA1","500B000000337GiIAI","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00016532","2019-06-15T21:10:01.000Z","Concurrency, Inc","006B0000003he30IAA","Best Case",51.6,1494000
"001B000000ZU9AMIA1","Closed","true","Simple Opportunity","2019-01-10","New Opportunity [977]","Government","001B000000ZU9AMIA1","500B000000358bXIAQ","005B0000003JK1iIAG","005B0000003JLIGIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00012522","2019-11-04T22:48:02.000Z","Medical Security Card Company","006B0000003he31IAA","Closed",51.6,1076000
"001B000000WJ6cLIAT","Pipeline","false","Simple Opportunity","2018-10-11","New Opportunity [978]","Consulting","001B000000WJ6cLIAT","500B00000045wdcIAA","005B0000003JK1iIAG","005B0000003JLIAIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00018830","2019-08-05T23:05:33.000Z","Xsite Modular","006B0000003he32IAA","Pipeline",51.6,1434000
"001B000000WJ6cNIAT","Closed","true","Simple Opportunity","2018-08-18","New Opportunity [979]","Banking","001B000000WJ6cNIAT","500B00000045wddIAA","005B0000003JK1iIAG","005B0000003JLIIIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00018831","2019-06-12T22:17:52.000Z","Management Information Dscplns","006B0000003he33IAA","Closed",51.6,1247000
"001B000000WJ6cOIAT","BestCase","false","Simple Opportunity","2018-11-14","New Opportunity [980]","Energy","001B000000WJ6cOIAT","500B00000045wdeIAA","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00018832","2019-09-08T23:08:29.000Z","Alterego Networks Inc","006B0000003he34IAA","Best Case",51.6,1050000
"001B000000WJ6cPIAT","Closed","true","Simple Opportunity","2018-08-19","New Opportunity [981]","Other","001B000000WJ6cPIAT","500B00000045wdgIAA","005B0000003JK1iIAG","005B0000003JLICIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00018834","2019-06-13T16:57:59.000Z","eAngler","006B0000003he35IAA","Closed",51.6,1484000
"001B000000WJ6cQIAT","Pipeline","false","Simple Opportunity","2018-12-08","New Opportunity [982]","Electronics","001B000000WJ6cQIAT","500B00000045wdhIAA","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00018835","2019-10-02T22:55:28.000Z","Angara E-Commerce Services","006B0000003he36IAA","Pipeline",51.6,1850000
"001B000000WJ6cRIAT","Forecast","false","Simple Opportunity","2019-01-02","New Opportunity [983]","Manufacturing","001B000000WJ6cRIAT","500B000000337GnIAI","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","Medium","false","Negotiation","Simple Opportunity","N/A","00016537","2019-10-27T23:45:28.000Z","Metals USA Holdings Corp.","006B0000003he37IAA","Commit",81.6,1297000
"001B000000WJ6cSIAT","Pipeline","false","Simple Opportunity","2018-10-26","New Opportunity [984]","Engineering","001B000000WJ6cSIAT","500B00000045wdjIAA","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00018837","2019-08-20T16:40:32.000Z","Aetna Building Maintenance","006B0000003he38IAA","Pipeline",51.6,1749000
"001B000000WJ6cTIAT","Forecast","false","Simple Opportunity","2018-10-27","New Opportunity [985]","Environmental","001B000000WJ6cTIAT","500B000000337GoIAI","005B0000003JK1iIAG","005B0000003JLI6IAO","false","012B000000090sjIAA","Medium","false","Negotiation","Simple Opportunity","N/A","00016538","2019-08-21T23:02:36.000Z","Reliable Computer Corp","006B0000003he39IAA","Commit",51.6,615000
"001B000000zmlwAIAQ","BestCase","false","Simple Opportunity","2018-12-16","New Opportunity [986]","Healthcare & Life Sciences","001B000000zmlwAIAQ","500B00000045wdkIAA","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00018838","2019-10-10T23:28:14.000Z","Colarity Corporation","006B0000003he3AIAQ","Best Case",81.6,1518000
"001B000000WJ6cUIAT","Pipeline","false","Simple Opportunity","2018-09-05","New Opportunity [987]","Education","001B000000WJ6cUIAT","500B000000356A2IAI","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00009290","2019-06-30T23:01:04.000Z","Speechforms","006B0000003he3BIAQ","Pipeline",51.6,1810000
"001B000000WJ6cVIAT","BestCase","false","Simple Opportunity","2018-10-14","New Opportunity [988]","Shipping","001B000000WJ6cVIAT","500B000000337GqIAI","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00016540","2019-08-08T22:09:04.000Z","Appletn-SHKSH-Nenah Ltd Partnr","006B0000003he3CIAQ","Best Case",51.6,638000
"001B000000WJ6cWIAT","BestCase","false","Simple Opportunity","2018-11-19","New Opportunity [989]","Retail","001B000000WJ6cWIAT","500B00000045wdlIAA","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00018839","2019-09-13T17:45:17.000Z","Direct Alliance Corporation","006B0000003he3DIAQ","Best Case",51.6,1616000
"001B000000WJ6cYIAT","BestCase","false","Simple Opportunity","2018-09-04","New Opportunity [990]","Recreation","001B000000WJ6cYIAT","500B000000337GsIAI","005B0000003JK1iIAG","005B0000003JLIDIA4","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00016542","2019-06-29T17:02:45.000Z","Better Business Services","006B0000003he3EIAQ","Best Case",51.6,1534000
"001B000000WJ6jyIAD","Forecast","false","Simple Opportunity","2018-11-15","New Opportunity [1411]","Healthcare & Life Sciences","001B000000WJ6jyIAD","500B000000337DIIAY","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00016320","2019-09-09T19:58:41.000Z","ClaimForce Technologies","006B0000003heA1IAI","Commit",51.6,921000
"001B000000WJ6jzIAD","BestCase","false","Simple Opportunity","2018-10-14","New Opportunity [1412]","Other","001B000000WJ6jzIAD","500B000000358zKIAQ","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00013992","2019-08-08T20:52:25.000Z","Carole Fabrics Corp","006B0000003heA2IAI","Best Case",51.6,1409000
"001B000000WJ6k0IAD","Closed","true","Simple Opportunity","2018-11-17","New Opportunity [1413]","Telecommunications","001B000000WJ6k0IAD","500B000000358zMIAQ","005B0000003JK1iIAG","005B0000003JLI8IAO","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00013994","2019-09-11T22:12:01.000Z","R W Lynch Co Inc","006B0000003heA3IAI","Closed",51.6,1499000
"001B000000WJ6k2IAD","BestCase","false","Simple Opportunity","2018-10-24","New Opportunity [1414]","Environmental","001B000000WJ6k2IAD","500B00000045wjCIAQ","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00019144","2019-08-18T22:54:49.000Z","Hbp Inc","006B0000003heA4IAI","Best Case",51.6,1585000
"001B000000WJ6k3IAD","Omitted","true","Simple Opportunity","2018-10-26","New Opportunity [1415]","Telecommunications","001B000000WJ6k3IAD","500B00000045wjDIAQ","005B0000003JK1iIAG","005B0000003JLI6IAO","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00019145","2019-08-20T18:26:58.000Z","Double D Aircraft Sales","006B0000003heA5IAI","Omitted",51.6,1340000
"001B000000WJ6k4IAD","BestCase","false","Simple Opportunity","2018-10-03","New Opportunity [1416]","Utilities","001B000000WJ6k4IAD","500B00000045wjEIAQ","005B0000003JK1iIAG","005B0000003JLIAIA4","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00019146","2019-07-28T17:45:53.000Z","Pathway Executive Search","006B0000003heA6IAI","Best Case",81.6,1292000
"001B000000WJ6k6IAD","Forecast","false","Simple Opportunity","2019-02-01","New Opportunity [1417]","Hospitality","001B000000WJ6k6IAD","500B00000045wjFIAQ","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00019147","2019-11-26T23:21:17.000Z","TexWorld.com","006B0000003heA7IAI","Commit",68.1,258000
"001B000000XyafKIAR","Omitted","true","Simple Opportunity","2018-12-29","New Opportunity [1418]","Other","001B000000XyafKIAR","500B00000045wjHIAQ","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00019149","2019-10-23T18:55:50.000Z","E-Execsales.com","006B0000003heA8IAI","Omitted",51.6,2002000
"001B000000ZU9CEIA1","BestCase","false","Simple Opportunity","2019-03-17","New Opportunity [1419]","Recreation","001B000000ZU9CEIA1","500B00000045wjIIAQ","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00019150","2020-01-09T18:07:40.000Z","FS Precision Tech","006B0000003heA9IAI","Best Case",81.6,958000
"001B000000WJ6k9IAD","BestCase","false","Simple Opportunity","2018-10-15","New Opportunity [1420]","Entertainment","001B000000WJ6k9IAD","500B00000045wjJIAQ","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00019151","2019-08-09T21:43:08.000Z","Talkway Communications","006B0000003heAAIAY","Best Case",51.6,1349000
"001B000000WJ6kAIAT","Omitted","true","Simple Opportunity","2018-10-08","New Opportunity [1421]","Energy","001B000000WJ6kAIAT","500B000000358zaIAA","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","Low","false","Closed Lost","Simple Opportunity","N/A","00014008","2019-08-02T22:11:07.000Z","Prism Consulting Service","006B0000003heABIAY","Omitted",51.6,918000
"001B000000WJ6kBIAT","BestCase","false","Simple Opportunity","2019-01-28","New Opportunity [1422]","Transportation","001B000000WJ6kBIAT","500B000000337DOIAY","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00016326","2019-11-22T17:36:01.000Z","Kontron","006B0000003heACIAY","Best Case",81.6,1359000
"001B000000WJ6kDIAT","BestCase","false","Simple Opportunity","2018-12-03","New Opportunity [1423]","Banking","001B000000WJ6kDIAT","500B000000358zcIAA","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00014010","2019-09-27T22:23:47.000Z","Edison International","006B0000003heADIAY","Best Case",61,1429000
"001B000000WJ6kFIAT","Closed","true","Simple Opportunity","2018-12-27","New Opportunity [1424]","Financial Services","001B000000WJ6kFIAT","500B00000045wjKIAQ","005B0000003JK1iIAG","005B0000003JLI9IAO","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00019152","2019-10-21T23:41:41.000Z","Smeal Fire Apparatus Co","006B0000003heAEIAY","Closed",68,1254000
"001B000000WJ6kGIAT","BestCase","false","Simple Opportunity","2018-10-19","New Opportunity [1425]","Environmental","001B000000WJ6kGIAT","500B00000045wjLIAQ","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00019153","2019-08-13T18:17:34.000Z","Kedestra","006B0000003heAFIAY","Best Case",51.6,1177000
"001B000000WJ6kHIAT","BestCase","false","Simple Opportunity","2018-08-26","New Opportunity [1426]","Engineering","001B000000WJ6kHIAT","500B00000045wjNIAQ","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019155","2019-06-20T16:40:10.000Z","TeamShare","006B0000003heAGIAY","Best Case",51.6,1745000
"001B000000ZU9CFIA1","BestCase","false","Simple Opportunity","2018-09-25","New Opportunity [1427]","Insurance","001B000000ZU9CFIA1","500B00000045wjOIAQ","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00019156","2019-07-21T00:04:46.000Z","Shelcore Toys","006B0000003heAHIAY","Best Case",51.6,1519000
"001B000000WJ6kIIAT","Closed","true","Simple Opportunity","2018-11-03","New Opportunity [1428]","Food & Beverage","001B000000WJ6kIIAT","500B00000045wjPIAQ","005B0000003JK1iIAG","005B0000003JLIGIA4","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00019157","2019-08-28T22:46:11.000Z","Gates & Sons Barbecue of Kansas","006B0000003heAIIAY","Closed",51.6,829000
"001B000000WJ6kJIAT","BestCase","false","Simple Opportunity","2018-11-25","New Opportunity [1429]","Banking","001B000000WJ6kJIAT","500B000000356NiIAI","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00010131","2019-09-19T19:10:39.000Z","Southland Log Homes Inc","006B0000003heAJIAY","Best Case",51.6,1208000
"001B000000WJ6kKIAT","Pipeline","false","Simple Opportunity","2018-12-15","New Opportunity [1430]","Not For Profit","001B000000WJ6kKIAT","500B00000045wjXIAQ","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00019159","2019-10-10T01:55:03.000Z","New York Football Giants","006B0000003heAKIAY","Pipeline",81.6,1150000
"001B000000ZU9CHIA1","BestCase","false","Simple Opportunity","2018-10-12","New Opportunity [1431]","Media","001B000000ZU9CHIA1","500B00000045wjYIAQ","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019160","2019-08-06T21:23:51.000Z","Information International Associates","006B0000003heALIAY","Best Case",81.6,1576000
"001B000000WJ6kMIAT","Closed","true","Simple Opportunity","2019-01-12","New Opportunity [1432]","Other","001B000000WJ6kMIAT","500B00000045wjaIAA","005B0000003JK1iIAG","005B0000003JLI8IAO","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00019162","2019-11-06T17:01:45.000Z","Automatic Data Processing","006B0000003heAMIAY","Closed",51.6,1531000
"001B000000WJ6kNIAT","BestCase","false","Simple Opportunity","2018-10-02","New Opportunity [1433]","Retail","001B000000WJ6kNIAT","500B000000358zmIAA","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00014020","2019-07-27T18:55:25.000Z","merlin","006B0000003heANIAY","Best Case",51.6,997000
"001B000000WJ6kOIAT","Forecast","false","Simple Opportunity","2018-09-13","New Opportunity [1434]","Government","001B000000WJ6kOIAT","500B00000045wjcIAA","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00019164","2019-07-08T16:22:46.000Z","Coilcraft","006B0000003heAOIAY","Commit",51.6,1586000
"001B000000WJ6kPIAT","BestCase","false","Simple Opportunity","2019-03-07","New Opportunity [1435]","Agriculture","001B000000WJ6kPIAT","500B000000358hAIAQ","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00012866","2019-12-30T19:36:12.000Z","Advanced Powder Coating","006B0000003heAPIAY","Best Case",51.6,1899000
"001B000000WJ6kQIAT","BestCase","false","Simple Opportunity","2018-11-17","New Opportunity [1436]","Not For Profit","001B000000WJ6kQIAT","500B00000045wjdIAA","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00019165","2019-09-11T22:50:55.000Z","InnoCentive","006B0000003heAQIAY","Best Case",51.6,1194000
"001B000000WJ6kRIAT","BestCase","false","Simple Opportunity","2018-11-03","New Opportunity [1437]","Transportation","001B000000WJ6kRIAT","500B00000045wjeIAA","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019166","2019-08-28T23:46:47.000Z","Promo Edge","006B0000003heARIAY","Best Case",51.6,1686000
"001B000000WJ6kSIAT","Pipeline","false","Simple Opportunity","2018-11-28","New Opportunity [1438]","Financial Services","001B000000WJ6kSIAT","500B00000045wjfIAA","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00019167","2019-09-22T22:48:17.000Z","B2BVC","006B0000003heASIAY","Pipeline",81.6,1271000
"001B000000WJ6snIAD","BestCase","false","Simple Opportunity","2019-02-27","New Opportunity [1859]","Energy","001B000000WJ6snIAD","500B0000003593qIAA","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00014272","2019-12-22T17:06:56.000Z","EFI - Glenn Dev","006B0000003heHFIAY","Best Case",81.6,1503000
"001B000000WJ6soIAD","Closed","true","Simple Opportunity","2019-01-08","New Opportunity [1860]","Communications","001B000000WJ6soIAD","500B00000045woxIAA","005B0000003JK1iIAG","005B0000003JLIBIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00019495","2019-11-02T22:10:29.000Z","Michaels Stores","006B0000003heHGIAY","Closed",51.6,1278000
"001B000000WJ6spIAD","BestCase","false","Simple Opportunity","2018-10-21","New Opportunity [1861]","Healthcare & Life Sciences","001B000000WJ6spIAD","500B00000045woyIAA","005B0000003JK1iIAG","005B0000003JLIDIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019496","2019-08-15T23:07:30.000Z","NYSE Group, Inc","006B0000003heHHIAY","Best Case",51.6,1629000
