"Country","Product","Date","Percent_Target","Profit","Revenue","Cost","Pipeline"
"United States","adoriva","2017-02-10",96,161949.2,462712,300762.8,979770
"United States","adoriva","2017-02-11",63,64124.9,183214,119089.1,762860
"United States","neutratronic","2017-02-12",20,22264.55,63613,41348.45,133528
"United States","aeox","2017-02-13",11,88629.1,253226,164596.9,161972
"United States","rezota","2017-02-14",95,54920.95,156917,101996.05,179616
"United States","apiera","2017-02-15",63,158957.4,454164,295206.6,772586
"United States","rezota","2017-02-16",47,67209.45,192027,124817.55,527705
"United States","adoriva","2017-02-17",35,112549.5,321570,209020.5,243399
"United States","aeox","2017-02-18",58,164262,469320,305058,546099
"United States","rezota","2017-02-19",98,135319.1,386626,251306.9,968888
"United States","vucoo","2017-02-20",15,143544.1,410126,266581.9,288233
"United States","neutratronic","2017-02-21",47,119645.4,341844,222198.6,936114
"United States","apiera","2017-02-22",25,142802.45,408007,265204.55,623653
"United States","vucoo","2017-02-23",76,45900.75,131145,85244.25,202764
"United States","neutratronic","2017-02-24",100,159261.9,455034,295772.1,424675
"United States","vucoo","2017-02-25",18,32051.6,91576,59524.4,434591
"United States","rezota","2017-02-26",93,140072.8,400208,260135.2,285655
"United States","adoriva","2017-02-27",20,46553.15,133009,86455.85,975837
"United States","adoriva","2017-02-28",34,57565.2,164472,106906.8,710046
"United States","aeox","2017-03-01",37,135928.1,388366,252437.9,784195
"United States","aeox","2017-03-02",83,35652.75,101865,66212.25,225490
"United States","vucoo","2017-03-03",62,30441.95,86977,56535.05,594184
"United States","aeox","2017-03-04",22,164670.45,470487,305816.55,922396
"United States","adoriva","2017-03-05",25,62698.65,179139,116440.35,210110
"United States","adoriva","2017-03-06",58,163535.75,467245,303709.25,751791
"United States","rezota","2017-03-07",28,105154.35,300441,195286.65,666820
"United States","aeox","2017-03-08",13,164107.65,468879,304771.35,629493
"United States","vucoo","2017-03-09",41,36189.65,103399,67209.35,983304
"United States","neutratronic","2017-03-10",87,31402,89720,58318,103606
"United States","neutratronic","2017-03-11",75,113260.7,323602,210341.3,373096
"United States","adoriva","2017-03-12",29,160986.35,459961,298974.65,279580
"United States","rezota","2017-03-13",96,58213.75,166325,108111.25,863306
"United States","apiera","2017-03-14",59,125387.5,358250,232862.5,557314
"United States","vucoo","2017-03-15",43,142215.85,406331,264115.15,691890
"United States","vucoo","2017-03-16",19,155175.65,443359,288183.35,758365
"United States","neutratronic","2017-03-17",63,48783,139380,90597,432181
"United States","aeox","2017-03-18",42,8446.2,24132,15685.8,545124
"United States","apiera","2017-03-19",55,122023.65,348639,226615.35,657520
"United States","rezota","2017-03-20",25,143690.4,410544,266853.6,856714
"United States","adoriva","2017-03-21",95,83591.9,238834,155242.1,333733
"United States","aeox","2017-03-22",6,54111.75,154605,100493.25,319170
"United States","rezota","2017-03-23",25,146470.8,418488,272017.2,270234
"United States","rezota","2017-03-24",88,122990,351400,228410,415235
"United States","aeox","2017-03-25",76,88630.85,253231,164600.15,392178
"United States","vucoo","2017-03-26",8,82659.85,236171,153511.15,812254
"United States","aeox","2017-03-27",58,173311.25,495175,321863.75,344229
"United States","vucoo","2017-03-28",79,90206.2,257732,167525.8,242291
"United States","aeox","2017-03-29",46,20014.05,57183,37168.95,846918
"United States","aeox","2017-03-30",63,137984,394240,256256,934131
"United States","adoriva","2017-03-31",64,168556.85,481591,313034.15,997538
"United States","vucoo","2017-04-01",5,81376.4,232504,151127.6,741870
"United States","vucoo","2017-04-02",55,123619.3,353198,229578.7,220027
"United States","vucoo","2017-04-03",100,8479.1,24226,15746.9,229008
"United States","aeox","2017-04-04",12,44727.9,127794,83066.1,504641
"United States","aeox","2017-04-05",77,56422.1,161206,104783.9,855263
"United States","vucoo","2017-04-06",30,83524.35,238641,155116.65,399701
"United States","vucoo","2017-04-07",70,101752.35,290721,188968.65,619342
"United States","adoriva","2017-04-08",34,17008.6,48596,31587.4,281754
"United States","neutratronic","2017-04-09",46,81124.75,231785,150660.25,130187
"United States","adoriva","2017-04-10",73,58196.95,166277,108080.05,319520
"United States","vucoo","2017-04-11",39,137246.9,392134,254887.1,953122
"United States","rezota","2017-04-12",45,115691.45,330547,214855.55,812701
"United States","rezota","2017-04-13",86,127790.95,365117,237326.05,812269
"United States","rezota","2017-04-14",78,78941.8,225548,146606.2,765968
"United States","vucoo","2017-04-15",34,60566.1,173046,112479.9,627685
"United States","apiera","2017-04-16",76,36200.5,103430,67229.5,722603
"United States","neutratronic","2017-04-17",35,37344.65,106699,69354.35,659710
"United States","apiera","2017-04-18",94,33649.35,96141,62491.65,940940
"United States","apiera","2017-04-19",11,18526.2,52932,34405.8,314220
"United States","apiera","2017-04-20",35,140884.45,402527,261642.55,209743
"United States","adoriva","2017-04-21",24,143733.1,410666,266932.9,649505
"United States","rezota","2017-04-22",84,157378.9,449654,292275.1,638343
"United States","vucoo","2017-04-23",97,55729.8,159228,103498.2,858357
"United States","rezota","2017-04-24",27,92625.05,264643,172017.95,376600
"United States","adoriva","2017-04-25",100,72576.7,207362,134785.3,351827
"United States","apiera","2017-04-26",47,40850.95,116717,75866.05,423570
"United States","neutratronic","2017-04-27",65,57242.85,163551,106308.15,986666
"United States","vucoo","2017-04-28",61,135276.05,386503,251226.95,948578
"United States","vucoo","2017-04-29",49,101757.6,290736,188978.4,599597
"United States","apiera","2017-04-30",69,112590.45,321687,209096.55,985426
"United States","aeox","2017-05-01",89,68070.1,194486,126415.9,367456
"United States","aeox","2017-05-02",41,110243.7,314982,204738.3,557220
"United States","rezota","2017-05-03",24,20785.8,59388,38602.2,755548
"United States","adoriva","2017-05-04",6,118067.95,337337,219269.05,294903
"United States","apiera","2017-05-05",99,112680.75,321945,209264.25,834418
"United States","neutratronic","2017-05-06",7,14561.75,41605,27043.25,623067
"United States","neutratronic","2017-05-07",23,51978.85,148511,96532.15,599065
"United States","vucoo","2017-05-08",28,126847,362420,235573,416322
"United States","neutratronic","2017-05-09",34,72308.25,206595,134286.75,763489
"United States","vucoo","2017-05-10",25,137770.85,393631,255860.15,859016
"United States","rezota","2017-05-11",8,41233.85,117811,76577.15,227439
"United States","apiera","2017-05-12",47,39257.4,112164,72906.6,617122
"United States","apiera","2017-05-13",75,61660.55,176173,114512.45,122430
"United States","rezota","2017-05-14",14,75592.65,215979,140386.35,653924
"United States","adoriva","2017-05-15",85,88453.05,252723,164269.95,944155
"United States","apiera","2017-05-16",43,130369.05,372483,242113.95,361145
"United States","adoriva","2017-05-17",0,144755.45,413587,268831.55,837945
"United States","vucoo","2017-05-18",21,46170.95,131917,85746.05,143970
"United States","aeox","2017-05-19",93,173226.55,494933,321706.45,725159
"United States","adoriva","2017-05-20",99,60759.3,173598,112838.7,349937
"United States","rezota","2017-05-21",52,102783.1,293666,190882.9,510198
"United States","vucoo","2017-05-22",4,160312.25,458035,297722.75,765843
"United States","adoriva","2017-05-23",19,40846.4,116704,75857.6,554773
"United States","apiera","2017-05-24",97,67314.45,192327,125012.55,686848
"United States","vucoo","2017-05-25",8,79463.65,227039,147575.35,759009
"United States","aeox","2017-05-26",4,134064,383040,248976,424287
"United States","neutratronic","2017-05-27",88,55524,158640,103116,863182
"United States","rezota","2017-05-28",29,30855.3,88158,57302.7,604404
"United States","rezota","2017-05-29",93,102245.15,292129,189883.85,405180
"United States","neutratronic","2017-05-30",46,36746.15,104989,68242.85,361023
"United States","adoriva","2017-05-31",40,78263.15,223609,145345.85,217224
"United States","aeox","2017-06-01",91,66922.8,191208,124285.2,253632
"United States","neutratronic","2017-06-02",28,16887.85,48251,31363.15,857752
"United States","adoriva","2017-06-03",3,91898.8,262568,170669.2,592735
"United States","apiera","2017-06-04",60,25991.35,74261,48269.65,169355
"United States","vucoo","2017-06-05",88,35465.85,101331,65865.15,633341
"United States","adoriva","2017-06-06",49,30120.65,86059,55938.35,675826
"United States","aeox","2017-06-07",64,12781.3,36518,23736.7,337771
"United States","apiera","2017-06-08",83,35033.6,100096,65062.4,233531
"United States","adoriva","2017-06-09",68,174307.7,498022,323714.3,247783
"United States","rezota","2017-06-10",14,70515.9,201474,130958.1,291394
"United States","aeox","2017-06-11",90,122657.5,350450,227792.5,747848
"United States","apiera","2017-06-12",22,43607.2,124592,80984.8,539291
"United States","adoriva","2017-06-13",70,155888.95,445397,289508.05,896168
"United States","rezota","2017-06-14",29,122389.4,349684,227294.6,132610
"United States","adoriva","2017-06-15",3,139372.8,398208,258835.2,319632
"United States","adoriva","2017-06-16",39,149595.25,427415,277819.75,303175
"United States","vucoo","2017-06-17",63,44262.75,126465,82202.25,903350
"United States","apiera","2017-06-18",20,160421.8,458348,297926.2,599961
"United States","vucoo","2017-06-19",74,86198,246280,160082,234641
"United States","apiera","2017-06-20",3,132169.8,377628,245458.2,750642
"United States","adoriva","2017-06-21",19,168894.6,482556,313661.4,860684
"United States","neutratronic","2017-06-22",37,62856.85,179591,116734.15,285399
"United States","apiera","2017-06-23",25,21447.65,61279,39831.35,815923
"United States","rezota","2017-06-24",27,132063.75,377325,245261.25,380128
"United States","neutratronic","2017-06-25",76,3867.85,11051,7183.15,835695
"United States","neutratronic","2017-06-26",68,24021.2,68632,44610.8,522902
"United States","aeox","2017-06-27",48,142935.1,408386,265450.9,719625
"United States","apiera","2017-06-28",26,116041.8,331548,215506.2,842557
"United States","neutratronic","2017-06-29",50,21124.25,60355,39230.75,336828
"United States","adoriva","2017-06-30",55,98998.55,282853,183854.45,732333
"United States","rezota","2017-07-01",72,29013.25,82895,53881.75,601788
"United States","vucoo","2017-07-02",39,64810.2,185172,120361.8,161270
"United States","apiera","2017-07-03",26,153225.45,437787,284561.55,614890
"United States","apiera","2017-07-04",74,3374.7,9642,6267.3,316875
"United States","vucoo","2017-07-05",9,60889.5,173970,113080.5,254472
"United States","rezota","2017-07-06",54,58620.1,167486,108865.9,260305
"United States","adoriva","2017-07-07",15,147150.15,420429,273278.85,255871
"United States","apiera","2017-07-08",82,2508.8,7168,4659.2,475193
"United States","vucoo","2017-07-09",88,1236.2,3532,2295.8,367466
"United States","adoriva","2017-07-10",28,53527.6,152936,99408.4,628596
"United States","adoriva","2017-07-11",63,17850.35,51001,33150.65,277050
"United States","rezota","2017-07-12",2,154900.2,442572,287671.8,213970
"United States","vucoo","2017-07-13",75,75743.85,216411,140667.15,944927
"United States","aeox","2017-07-14",32,112353.15,321009,208655.85,630984
"United States","rezota","2017-07-15",84,99367.45,283907,184539.55,681827
"United States","apiera","2017-07-16",40,164846.15,470989,306142.85,567360
"United States","apiera","2017-07-17",58,4749.85,13571,8821.15,587494
"United States","aeox","2017-07-18",24,28637,81820,53183,948437
"United States","vucoo","2017-07-19",47,32705.4,93444,60738.6,916586
"United States","aeox","2017-07-20",11,57881.25,165375,107493.75,513048
"United States","adoriva","2017-07-21",99,84871.85,242491,157619.15,391348
"United States","neutratronic","2017-07-22",27,93439.85,266971,173531.15,946709
"United States","apiera","2017-07-23",22,103269.95,295057,191787.05,958659
"United States","adoriva","2017-07-24",52,52061.8,148748,96686.2,996243
"United States","aeox","2017-07-25",38,31851.75,91005,59153.25,469639
"United States","apiera","2017-07-26",85,166402.6,475436,309033.4,592120
"United States","apiera","2017-07-27",66,138590.55,395973,257382.45,480757
"United States","neutratronic","2017-07-28",4,77514.5,221470,143955.5,124501
"United States","neutratronic","2017-07-29",35,33712,96320,62608,190634
"United States","adoriva","2017-07-30",99,36895.6,105416,68520.4,209076
"United States","rezota","2017-07-31",98,142017.05,405763,263745.95,314155
"United States","neutratronic","2017-08-01",10,2351.65,6719,4367.35,911806
"United States","aeox","2017-08-02",65,100946.65,288419,187472.35,913251
"United States","apiera","2017-08-03",84,107697.1,307706,200008.9,230191
"United States","vucoo","2017-08-04",57,78214.85,223471,145256.15,571414
"United States","neutratronic","2017-08-05",100,168378.7,481082,312703.3,397016
"United States","vucoo","2017-08-06",37,114187.15,326249,212061.85,839534
"United States","vucoo","2017-08-07",19,107328.2,306652,199323.8,631983
"United States","vucoo","2017-08-08",62,1865.15,5329,3463.85,990865
"United States","rezota","2017-08-09",89,94377.15,269649,175271.85,973310
"United States","adoriva","2017-08-10",42,92190,263400,171210,411003
"United States","apiera","2017-08-11",65,77287.35,220821,143533.65,126158
"United States","adoriva","2017-08-12",58,101806.95,290877,189070.05,378456
"United States","rezota","2017-08-13",32,44586.5,127390,82803.5,171375
"United States","adoriva","2017-08-14",43,77408.8,221168,143759.2,419596
"United States","aeox","2017-08-15",85,120747.9,344994,224246.1,463785
"United States","adoriva","2017-08-16",53,162611.4,464604,301992.6,438204
"United States","apiera","2017-08-17",58,167292.65,477979,310686.35,474151
"United States","adoriva","2017-08-18",85,145007.8,414308,269300.2,616903
"United States","neutratronic","2017-08-19",49,173159.7,494742,321582.3,733053
"United States","apiera","2017-08-20",3,154421.4,441204,286782.6,849663
"United States","aeox","2017-08-21",48,74956.35,214161,139204.65,952887
"United States","vucoo","2017-08-22",53,72391.9,206834,134442.1,692120
"United States","rezota","2017-08-23",12,163943.15,468409,304465.85,613277
"United States","neutratronic","2017-08-24",80,23479.05,67083,43603.95,978322
"United States","adoriva","2017-08-25",53,64249.85,183571,119321.15,257743
"United States","adoriva","2017-08-26",49,92243.2,263552,171308.8,763790
"United States","aeox","2017-08-27",30,48921.25,139775,90853.75,161949
"United States","vucoo","2017-08-28",100,71452.15,204149,132696.85,958966
"United States","rezota","2017-08-29",42,131846.75,376705,244858.25,581463
"United States","apiera","2017-08-30",19,57535.1,164386,106850.9,519614
"United States","neutratronic","2017-08-31",77,124735.8,356388,231652.2,819358
"United States","apiera","2017-09-01",52,152161.8,434748,282586.2,127188
"United States","adoriva","2017-09-02",95,104902.7,299722,194819.3,509321
"United States","apiera","2017-09-03",10,142343.95,406697,264353.05,810458
"United States","neutratronic","2017-09-04",95,112513.8,321468,208954.2,474003
"United States","neutratronic","2017-09-05",20,138327.7,395222,256894.3,202195
"United States","vucoo","2017-09-06",61,3315.2,9472,6156.8,274304
"United States","neutratronic","2017-09-07",45,41683.6,119096,77412.4,879565
"United States","adoriva","2017-09-08",93,57546.3,164418,106871.7,764702
"United States","vucoo","2017-09-09",5,165408.25,472595,307186.75,251092
"United States","neutratronic","2017-09-10",68,33512.85,95751,62238.15,554970
"United States","vucoo","2017-09-11",44,162662.15,464749,302086.85,792540
"United States","aeox","2017-09-12",74,162841.7,465262,302420.3,715785
"United States","adoriva","2017-09-13",35,55671.35,159061,103389.65,738869
"United States","vucoo","2017-09-14",14,34477.8,98508,64030.2,594467
"United States","adoriva","2017-09-15",6,9827.65,28079,18251.35,483768
"United States","apiera","2017-09-16",74,36394.75,103985,67590.25,279379
"United States","adoriva","2017-09-17",42,130382,372520,242138,361032
"United States","vucoo","2017-09-18",67,127113.35,363181,236067.65,713567
"United States","neutratronic","2017-09-19",64,39359.95,112457,73097.05,136475
"United States","rezota","2017-09-20",85,134653.05,384723,250069.95,208502
"United States","aeox","2017-09-21",36,69712.65,199179,129466.35,233772
"United States","neutratronic","2017-09-22",1,100415.7,286902,186486.3,243048
"United States","adoriva","2017-09-23",57,122616.2,350332,227715.8,999581
"United States","aeox","2017-09-24",10,125995.1,359986,233990.9,936661
"United States","aeox","2017-09-25",16,91544.95,261557,170012.05,881375
"United States","neutratronic","2017-09-26",93,17836.7,50962,33125.3,327983
"United States","vucoo","2017-09-27",20,46393.55,132553,86159.45,230909
"United States","rezota","2017-09-28",45,117908.35,336881,218972.65,129423
"United States","adoriva","2017-09-29",54,48687.8,139108,90420.2,460237
"United States","rezota","2017-09-30",16,34099.1,97426,63326.9,277200
"United States","rezota","2017-10-01",0,140145.95,400417,260271.05,767944
"United States","apiera","2017-10-02",70,105688.45,301967,196278.55,281294
"United States","neutratronic","2017-10-03",39,162341.9,463834,301492.1,784181
"United States","apiera","2017-10-04",44,156485.35,447101,290615.65,865102
"United States","aeox","2017-10-05",2,22226.75,63505,41278.25,135208
"United States","rezota","2017-10-06",81,139585.25,398815,259229.75,742786
"United States","rezota","2017-10-07",90,49611.45,141747,92135.55,452763
"United States","vucoo","2017-10-08",37,156825.9,448074,291248.1,198686
"United States","neutratronic","2017-10-09",22,105471.8,301348,195876.2,938306
"United States","apiera","2017-10-10",73,52680.25,150515,97834.75,216639
"United States","aeox","2017-10-11",29,36487.15,104249,67761.85,541180
"United States","vucoo","2017-10-12",45,131200.3,374858,243657.7,705227
"United States","apiera","2017-10-13",100,113854.65,325299,211444.35,171877
"United States","aeox","2017-10-14",85,166098.45,474567,308468.55,654417
"United States","adoriva","2017-10-15",48,21962.5,62750,40787.5,398388
"United States","aeox","2017-10-16",12,48014.05,137183,89168.95,432233
"United States","rezota","2017-10-17",23,63850.5,182430,118579.5,145574
