"TARGET_DATE","ACCOUNT_ID","Activities","BEHIND_TARGET","AHEAD_TARGET","Hours","ON_TARGET","Offset"
"1/11/17","A0037",78,61300,36700,100,47300,-10293990
"1/12/17","A0037",133,75300,45100,113,57600,-7701990
"1/1/18","A0037",71,62600,40800,74,49700,-5023590
"1/2/18","A0037",87,63300,41300,88,50600,-2345190
"1/2/17","A0038",183,121400,38500,106,73900,-33881190
"1/3/17","A0038",112,105300,33400,86,70700,-31461990
"1/4/17","A0038",151,96600,38700,138,70300,-28783590
"1/5/17","A0038",88,81200,32500,114,58600,-26191590
"1/6/17","A0038",60,73600,29500,94,55500,-23513190
"1/7/17","A0038",189,92200,36900,190,68400,-20921190
"1/8/17","A0038",40,61400,27300,74,47100,-18242790
"1/9/17","A0038",88,72100,37500,117,56000,-15564390
"1/10/17","A0038",54,48000,28200,129,40400,-12972390
"1/11/17","A0038",50,45600,26800,132,37800,-10293990
"1/12/17","A0038",108,63900,37500,145,51600,-7701990
"1/1/18","A0038",39,55600,35200,60,47600,-5023590
"1/2/18","A0038",209,81200,41600,149,66400,-2345190
"1/2/17","A0039",179,99200,59800,153,75700,-33881190
"1/3/17","A0039",345,133900,72800,240,93500,-31461990
"1/4/17","A0039",79,118300,64300,70,81600,-28783590
"1/5/17","A0039",128,113600,59800,124,77800,-26191590
"1/6/17","A0039",156,116600,61400,143,81900,-23513190
"1/7/17","A0039",64,69900,36800,163,46900,-20921190
"1/8/17","A0039",170,93100,49000,244,62800,-18242790
"1/9/17","A0039",106,100400,48700,154,65800,-15564390
"1/10/17","A0039",45,101100,28500,64,57100,-12972390
"1/11/17","A0039",190,126000,35600,176,69800,-10293990
"1/12/17","A0039",151,116100,32800,165,66500,-7701990
"1/1/18","A0039",121,109800,31000,147,61500,-5023590
"1/2/18","A0039",79,97000,27400,124,60000,-2345190
"1/2/17","A0040",64,59100,27800,80,45900,-33881190
"1/3/17","A0040",264,87300,57600,151,73500,-31461990
"1/4/17","A0040",125,85900,48000,103,64700,-28783590
"1/5/17","A0040",49,82100,35400,44,60400,-26191590
"1/6/17","A0040",85,94000,31500,97,60600,-23513190
"1/7/17","A0040",76,77900,26100,127,48200,-20921190
"1/8/17","A0040",29,56600,19000,92,33000,-18242790
"1/9/17","A0040",58,70700,23700,117,43100,-15564390
"1/10/17","A0040",95,93500,31400,109,57500,-12972390
"1/11/17","A0040",11,45900,9500,53,24500,-10293990
"1/12/17","A0040",54,79100,16300,87,43700,-7701990
"1/1/18","A0040",35,52600,13700,79,33200,-5023590
"1/2/18","A0040",58,64400,16800,89,41600,-2345190
"1/2/17","A0041",51,55800,39000,87,48300,-33881190
"1/3/17","A0041",37,62400,35900,75,48000,-31461990
"1/4/17","A0041",93,72600,41700,139,54800,-28783590
"1/5/17","A0041",52,73600,42300,76,54800,-26191590
"1/6/17","A0041",112,87200,41900,116,62700,-23513190
"1/7/17","A0041",76,79300,38100,96,55200,-20921190
"1/8/17","A0041",122,78800,37800,155,54800,-18242790
"1/9/17","A0041",92,78100,37500,119,51600,-15564390
"1/10/17","A0041",85,61800,38700,103,50600,-12972390
"1/11/17","A0041",149,81500,51000,104,65000,-10293990
"1/12/17","A0041",123,76900,48100,97,62300,-7701990
"1/1/18","A0041",161,81300,49200,113,65700,-5023590
"1/2/18","A0041",144,112600,52000,91,75300,-2345190
"1/2/17","A0042",87,100000,25200,59,54800,-33881190
"1/3/17","A0042",130,103200,26000,83,53900,-31461990
"1/4/17","A0042",141,86600,26700,128,50800,-28783590
"1/5/17","A0042",74,74300,22900,91,46200,-26191590
"1/6/17","A0042",41,44800,19500,70,34500,-23513190
"1/7/17","A0042",86,59500,25900,83,47900,-20921190
"1/8/17","A0042",76,57600,25100,78,43600,-18242790
"1/9/17","A0042",69,50600,22000,92,37400,-15564390
"1/10/17","A0042",86,61000,29300,89,47500,-12972390
"1/11/17","A0042",72,59300,28500,79,45900,-10293990
"1/12/17","A0042",166,70600,32700,129,50800,-7701990
"1/1/18","A0042",39,70100,32500,31,51400,-5023590
"1/2/18","A0042",66,70600,32700,51,48000,-2345190
"1/2/17","A0043",37,59200,11000,64,35400,-33881190
"1/3/17","A0043",124,83200,15500,108,45200,-31461990
"1/4/17","A0043",111,81200,14700,108,48100,-28783590
"1/5/17","A0043",47,69000,12500,64,40100,-26191590
"1/6/17","A0043",141,96100,17400,98,62100,-23513190
"1/7/17","A0043",87,77000,13900,94,47500,-20921190
"1/8/17","A0043",115,89600,21400,92,56300,-18242790
"1/9/17","A0043",104,71200,17000,132,42100,-15564390
"1/10/17","A0043",98,89300,23200,79,59300,-12972390
"1/11/17","A0043",22,45300,11900,68,26200,-10293990
"1/12/17","A0043",61,71800,18900,74,42000,-7701990
"1/1/18","A0043",61,51800,18000,81,37600,-5023590
"1/2/18","A0043",30,55800,19400,35,40700,-2345190
"1/2/17","A0044",149,86800,32200,97,57200,-33881190
"1/3/17","A0044",131,80100,39300,100,55000,-31461990
"1/4/17","A0044",119,71100,32600,115,46600,-28783590
"1/5/17","A0044",199,86200,39500,131,58000,-26191590
"1/6/17","A0044",137,79500,36400,106,56900,-23513190
"1/7/17","A0044",141,78700,36000,111,56200,-20921190
"1/8/17","A0044",97,65500,33600,88,49400,-18242790
"1/9/17","A0044",228,80300,41200,137,61100,-15564390
"1/10/17","A0044",41,67500,34700,35,54100,-12972390
"1/11/17","A0044",35,47100,24400,69,39200,-10293990
"1/12/17","A0044",83,52400,27100,131,42100,-7701990
"1/1/18","A0044",54,49400,25500,96,40000,-5023590
"1/2/18","A0044",27,54800,37600,39,45700,-2345190
"1/2/17","A0045",88,40300,25200,96,33000,-33881190
"1/3/17","A0045",80,82000,32100,69,44700,-31461990
"1/4/17","A0045",93,76100,29800,94,42700,-28783590
"1/5/17","A0045",118,88500,34700,88,50000,-26191590
"1/6/17","A0045",142,90200,35300,102,52100,-23513190
"1/7/17","A0045",162,92600,36400,110,54000,-20921190
"1/8/17","A0045",124,78900,31000,116,45200,-18242790
"1/9/17","A0045",180,85500,36500,143,51100,-15564390
"1/10/17","A0045",91,51700,33200,88,41200,-12972390
"1/11/17","A0045",71,50200,37400,54,45100,-10293990
"1/12/17","A0045",190,55600,40500,123,49700,-7701990
"1/1/18","A0045",79,48300,35200,68,43500,-5023590
"1/2/18","A0045",82,76400,36600,75,48200,-2345190
"1/2/17","A0046",55,59300,33300,79,45100,-33881190
"1/3/17","A0046",109,94100,44500,118,59800,-31461990
"1/4/17","A0046",95,86600,40900,122,58900,-28783590
"1/5/17","A0046",62,87000,44500,79,60100,-26191590
"1/6/17","A0046",114,88700,48800,139,62200,-23513190
"1/7/17","A0046",41,71300,23400,78,47400,-20921190
"1/8/17","A0046",29,47900,15800,121,29500,-18242790
"1/9/17","A0046",31,51100,16800,114,30800,-15564390
"1/10/17","A0046",18,36100,14100,95,23200,-12972390
"1/11/17","A0046",44,42200,23800,81,34400,-10293990
"1/12/17","A0046",147,75700,35000,124,53100,-7701990
"1/1/18","A0046",108,78600,36400,85,51500,-5023590
"1/2/18","A0046",137,80300,40400,103,57700,-2345190
"1/2/17","A0047",115,117900,51700,93,80600,-33881190
"1/3/17","A0047",115,103900,36200,120,68600,-31461990
"1/4/17","A0047",120,90200,31400,166,63600,-28783590
"1/5/17","A0047",62,67100,24800,138,45100,-26191590
"1/6/17","A0047",128,116400,36300,132,75900,-23513190
"1/7/17","A0047",126,101700,31700,171,65300,-20921190
"1/8/17","A0047",180,129900,40500,149,79700,-18242790
"1/9/17","A0047",165,115600,36100,173,67700,-15564390
"1/10/17","A0047",226,139800,46800,162,88600,-12972390
"1/11/17","A0047",53,83700,28000,106,49100,-10293990
"1/12/17","A0047",121,98100,32800,176,58000,-7701990
"1/1/18","A0047",84,65300,32500,125,52800,-5023590
"1/2/18","A0047",182,93400,46500,132,75900,-2345190
"1/2/17","A0048",145,70800,53000,136,62400,-33881190
"1/3/17","A0048",129,64500,48200,147,57300,-31461990
"1/4/17","A0048",163,108300,58500,149,71700,-28783590
"1/5/17","A0048",173,112400,58400,147,72100,-26191590
"1/6/17","A0048",196,119800,46500,146,74300,-23513190
"1/7/17","A0048",122,107200,41700,114,65800,-20921190
"1/8/17","A0048",75,98900,38400,82,60200,-18242790
"1/9/17","A0048",296,106400,41300,280,65600,-15564390
"1/10/17","A0048",179,112400,43700,152,68900,-12972390
"1/11/17","A0048",85,88400,45300,67,67400,-10293990
"1/12/17","A0048",202,105800,54200,111,84800,-7701990
"1/1/18","A0048",110,77900,45100,112,63100,-5023590
"1/2/18","A0048",42,48500,28100,110,38400,-2345190
"1/2/17","A0049",81,63000,28700,82,44900,-33881190
"1/3/17","A0049",94,71700,32200,97,50600,-31461990
"1/4/17","A0049",77,66400,29800,93,48800,-28783590
"1/5/17","A0049",111,67700,30400,129,47300,-26191590
"1/6/17","A0049",113,85100,38200,83,59800,-23513190
"1/7/17","A0049",194,83600,37600,148,58900,-20921190
"1/8/17","A0049",64,76000,39100,59,54300,-18242790
"1/9/17","A0049",69,55800,28700,118,41600,-15564390
"1/10/17","A0049",80,55400,27600,130,38400,-12972390
"1/11/17","A0049",97,60800,33700,106,46100,-10293990
"1/12/17","A0049",203,76100,42200,141,57700,-7701990
"1/1/18","A0049",91,71700,39800,71,58300,-5023590
"1/2/18","A0049",55,58100,31800,66,44200,-2345190
"1/2/17","A0050",27,96900,200,26,45300,-33881190
"1/4/17","A0050",12,43000,100,22,24200,-28783590
"1/6/17","A0050",39,68700,21000,29,42700,-23513190
"1/8/17","A0050",2,18900,6000,17,10900,-18242790
"1/9/17","A0050",2,31500,9900,6,17800,-15564390
"1/11/17","A0050",4,23800,8600,18,14800,-10293990
"1/2/17","A0051",8,57000,26200,43,38100,-33881190
"1/3/17","A0051",1,27100,12400,27,17500,-31461990
"1/6/17","A0051",2,26500,12100,42,16900,-23513190
"1/7/17","A0051",3,34600,15300,42,20500,-20921190
"1/9/17","A0051",36,102100,33000,59,54300,-15564390
"1/11/17","A0051",51,111500,36000,70,58300,-10293990
"1/1/18","A0051",66,124300,40100,73,60700,-5023590
"1/2/17","A0052",152,118500,4000,46,37400,-33881190
"1/3/17","A0052",7,58000,2000,9,19100,-31461990
"1/4/17","A0052",7,29600,1000,32,10200,-28783590
"1/5/17","A0052",3,24800,1100,13,10400,-26191590
"1/6/17","A0052",88,67700,3100,44,28800,-23513190
"1/7/17","A0052",30,50000,4500,27,21600,-20921190
"1/8/17","A0052",19,47600,3500,28,22600,-18242790
"1/9/17","A0052",16,41600,3100,31,16200,-15564390
"1/10/17","A0052",111,-169800,-12500,13,-65400,-12972390
"1/11/17","A0052",71,-99900,-7400,24,-37200,-10293990
"1/12/17","A0052",39,50100,3700,53,19000,-7701990
"1/1/18","A0052",8,41200,3000,17,13900,-5023590
"1/2/18","A0052",15,58800,4400,15,20100,-2345190
"1/2/17","A0053",36,26300,3800,43,13100,-33881190
"1/3/17","A0053",23,30500,3400,34,15600,-31461990
"1/4/17","A0053",3,11300,1300,28,5400,-28783590
"1/5/17","A0053",6,22500,2500,17,9500,-26191590
"1/6/17","A0053",15,33800,3800,18,14600,-23513190
"1/7/17","A0053",56,40100,5800,47,17400,-20921190
"1/8/17","A0053",2,9100,1300,30,4100,-18242790
"1/9/17","A0053",31,30100,4300,47,13200,-15564390
"1/10/17","A0053",30,18900,5100,32,12300,-12972390
"1/11/17","A0053",37,20900,4500,32,13200,-10293990
"1/12/17","A0053",42,22400,4800,32,13200,-7701990
"1/1/18","A0053",7,17600,3000,14,8700,-5023590
"1/2/18","A0053",9,15500,2600,22,8400,-2345190
"1/2/17","A0054",50,28300,10000,57,20100,-33881190
"1/3/17","A0054",47,20000,8000,85,14500,-31461990
"1/4/17","A0054",47,25500,10200,52,17600,-28783590
"1/5/17","A0054",11,16500,6800,27,11700,-26191590
"1/6/17","A0054",83,25600,15200,85,19200,-23513190
"1/7/17","A0054",49,20100,11900,81,14700,-20921190
"1/8/17","A0054",81,29100,17300,64,22300,-18242790
"1/9/17","A0054",174,33500,19900,104,26000,-15564390
"1/10/17","A0054",43,25800,9400,43,19100,-12972390
"1/11/17","A0054",46,23500,5700,56,16200,-10293990
"1/12/17","A0054",28,21200,4200,65,12400,-7701990
"1/1/18","A0054",11,14800,2900,53,8700,-5023590
"1/2/18","A0054",49,25000,4900,81,14900,-2345190
"1/6/17","A0055",1,3200,1100,1,2100,-23513190
"1/7/17","A0055",0,800,300,1,500,-20921190
"1/9/17","A0055",3,-3400,-1200,2,-2400,-15564390
"1/10/17","A0055",1,-2800,-700,3,-1600,-12972390
"1/11/17","A0055",0,0,0,1,0,-10293990
"1/12/17","A0055",1,2600,400,2,1300,-7701990
"1/2/18","A0055",0,300,0,1,100,-2345190
"1/2/17","A0056",46,43100,16000,51,27800,-33881190
"1/3/17","A0056",13,24600,9900,44,16000,-31461990
"1/4/17","A0056",12,22900,9200,48,14200,-28783590
"1/5/17","A0056",3,10700,5100,40,7100,-26191590
"1/6/17","A0056",3,9700,4600,46,6400,-23513190
"1/7/17","A0056",1,5000,3000,45,3900,-20921190
"1/8/17","A0056",12,19200,10500,33,13800,-18242790
"1/9/17","A0056",22,27100,14200,31,18400,-15564390
"1/10/17","A0056",22,28900,15200,27,19700,-12972390
"1/11/17","A0056",54,32700,12800,51,21200,-10293990
"1/12/17","A0056",95,40400,15900,59,24300,-7701990
"1/1/18","A0056",83,41800,16400,48,25100,-5023590
"1/2/18","A0056",67,46700,18300,31,28600,-2345190
"1/2/17","A0057",50,71200,26400,38,45900,-33881190
"1/3/17","A0057",101,102900,44800,66,60300,-31461990
"1/4/17","A0057",77,93800,30700,60,49300,-28783590
"1/5/17","A0057",80,106200,34800,49,59400,-26191590
"1/6/17","A0057",75,105900,34600,46,66900,-23513190
"1/7/17","A0057",79,98800,32400,56,61700,-20921190
"1/8/17","A0057",31,60600,19800,58,36900,-18242790
"1/9/17","A0057",73,91500,30000,60,59700,-15564390
"1/10/17","A0057",20,82200,28500,18,55200,-12972390
"1/11/17","A0057",60,86900,36900,49,59200,-10293990
"1/12/17","A0057",34,76500,32500,36,51300,-7701990
"1/1/18","A0057",26,72300,33500,26,48300,-5023590
"1/2/18","A0057",37,75900,35100,33,52300,-2345190
"1/2/17","A0058",90,17200,4800,38,9800,-33881190
"1/3/17","A0058",75,16400,5600,35,9500,-31461990
"1/4/17","A0058",14,15000,2900,8,7600,-28783590
"1/5/17","A0058",50,17400,3400,21,9000,-26191590
"1/6/17","A0058",18,13900,2700,12,8200,-23513190
"1/7/17","A0058",19,10900,2100,20,6400,-20921190
"1/8/17","A0058",35,20200,2600,24,8900,-18242790
"1/9/17","A0058",53,25600,3300,23,13700,-15564390
"1/10/17","A0058",9,23100,3000,5,12200,-12972390
"1/11/17","A0058",35,22100,4100,20,13400,-10293990
"1/12/17","A0058",15,19400,3300,11,10900,-7701990
"1/1/18","A0058",34,17500,3000,31,9800,-5023590
"1/2/18","A0058",6,15300,2600,7,9400,-2345190
"1/2/17","A0059",0,-100,0,4,-100,-33881190
"1/3/17","A0059",0,-100,0,3,0,-31461990
"1/4/17","A0059",1,400,100,6,300,-28783590
"1/5/17","A0059",0,400,100,3,300,-26191590
"1/6/17","A0059",9,1200,300,9,900,-23513190
"1/8/17","A0059",14,1500,400,9,1100,-18242790
"1/9/17","A0059",3,1400,700,2,1000,-15564390
"1/11/17","A0059",8,1400,500,6,900,-10293990
"1/12/17","A0059",5,1400,400,4,1000,-7701990
"1/1/18","A0059",7,1300,200,7,800,-5023590
"1/2/18","A0059",16,2100,300,6,1500,-2345190
"1/2/17","A0060",315,490400,188700,153,274000,-33881190
"1/3/17","A0060",370,567900,186200,185,323600,-31461990
"1/4/17","A0060",441,518700,201000,264,320200,-28783590
"1/5/17","A0060",315,460500,178500,239,289400,-26191590
"1/6/17","A0060",512,465800,180500,380,319100,-23513190
"1/7/17","A0060",261,475000,226900,186,362000,-20921190
"1/8/17","A0060",212,363600,133000,258,251900,-18242790
"1/9/17","A0060",571,460900,168600,433,317800,-15564390
"1/10/17","A0060",241,377600,149100,234,260700,-12972390
"1/11/17","A0060",301,412300,162800,245,281600,-10293990
"1/12/17","A0060",351,410400,150700,333,286700,-7701990
"1/1/18","A0060",177,365900,134300,211,238800,-5023590
"1/2/18","A0060",509,545300,200200,274,337100,-2345190
"1/2/17","A0061",33229,-14910300,-674400,4,-9332600,-33881190
"1/3/17","A0061",23299,-14416700,-343700,3,-7419900,-31461990
"1/4/17","A0061",29837,-19981100,-476300,2,-8622700,-28783590
"1/5/17","A0061",31699,-20381400,-50400,2,-5954500,-26191590
"1/6/17","A0061",49022,-10970800,-39600,5,-2425900,-23513190
"1/7/17","A0061",5571,-1421600,-7500,4,-324600,-20921190
"1/8/17","A0061",179,-55600,-1300,4,-24800,-18242790
"1/9/17","A0061",1,-4200,-100,5,-1300,-15564390
"1/10/17","A0061",0,200,0,2,100,-12972390
"1/11/17","A0061",7,3200,200,7,1100,-10293990
"1/12/17","A0061",15,5500,300,5,2400,-7701990
"1/1/18","A0061",12,5000,300,5,2000,-5023590
"1/2/18","A0061",6,5800,400,2,3000,-2345190
"1/2/17","A0062",96,104000,45800,83,72200,-33881190
"1/3/17","A0062",106,106300,50200,88,79600,-31461990
"1/4/17","A0062",91,97000,45800,91,77100,-28783590
"1/5/17","A0062",89,83700,35600,119,59900,-26191590
"1/6/17","A0062",267,111900,47600,199,87800,-23513190
"1/7/17","A0062",105,109000,46400,82,85100,-20921190
"1/8/17","A0062",241,118300,50400,160,91100,-18242790
"1/9/17","A0062",143,111000,47300,108,85400,-15564390
"1/10/17","A0062",79,99900,42600,74,75200,-12972390
"1/11/17","A0062",52,80500,35800,69,60200,-10293990
"1/12/17","A0062",128,105600,58600,145,74600,-7701990
"1/1/18","A0062",55,83900,46600,98,58600,-5023590
"1/2/18","A0062",106,118500,65800,95,85500,-2345190
"1/2/17","A0063",0,1600,0,21,800,-33881190
"1/3/17","A0063",33,51800,1200,43,26900,-31461990
"1/4/17","A0063",17,41100,1100,26,18400,-28783590
"1/5/17","A0063",27,66300,1800,16,30900,-26191590
"1/6/17","A0063",3,29200,800,8,11700,-23513190
"1/7/17","A0063",23,42500,2700,33,21700,-20921190
"1/8/17","A0063",0,5000,400,24,2600,-18242790
"1/9/17","A0063",3,31800,2500,5,19600,-15564390
"1/10/17","A0063",1,24400,2000,4,13800,-12972390
"1/11/17","A0063",0,13200,5200,1,8100,-10293990
"1/2/17","A0064",91,92800,52900,74,72600,-33881190
"1/3/17","A0064",161,104600,71500,103,84100,-31461990
"1/4/17","A0064",98,85800,33100,94,63600,-28783590
"1/5/17","A0064",72,81600,31400,76,60300,-26191590
"1/6/17","A0064",75,91700,31100,81,61100,-23513190
"1/7/17","A0064",64,86400,29200,78,58200,-20921190
"1/8/17","A0064",39,73400,24900,66,49300,-18242790
"1/9/17","A0064",57,81200,27500,78,55400,-15564390
"1/10/17","A0064",16,63800,21600,35,44900,-12972390
"1/11/17","A0064",1,-34800,-20200,7,-26300,-10293990
"1/12/17","A0064",5,-221400,-131300,1,-167800,-7701990
"1/2/17","A0065",12,83500,15400,36,28500,-33881190
"1/3/17","A0065",12,72900,15500,34,27000,-31461990
"1/4/17","A0065",64,174500,10200,32,60000,-28783590
"1/5/17","A0065",51,151500,8800,34,62100,-26191590
"1/6/17","A0065",45,137300,8000,36,58300,-23513190
"1/7/17","A0065",25,138600,8100,20,64000,-20921190
"1/8/17","A0065",7,-65100,-3800,25,-31000,-18242790
"1/9/17","A0065",2,32900,1900,35,15800,-15564390
"1/10/17","A0065",1,-13700,-1100,41,-8000,-12972390
"1/11/17","A0065",13,62000,14500,27,37600,-10293990
"1/12/17","A0065",9,38300,10600,37,23600,-7701990
"1/1/18","A0065",35,69000,16100,43,38600,-5023590
"1/2/18","A0065",23,65100,15200,32,31100,-2345190
"1/2/17","A0066",92,198800,100800,220,137300,-33881190
"1/3/17","A0066",200,273500,140300,254,195200,-31461990
"1/4/17","A0066",136,189300,103000,212,155800,-28783590
"1/5/17","A0066",316,245100,133400,293,205000,-26191590
"1/6/17","A0066",265,242700,132000,251,189600,-23513190
"1/7/17","A0066",324,256200,139600,274,192100,-20921190
"1/8/17","A0066",353,277800,151400,254,215400,-18242790
"1/9/17","A0066",204,245500,144900,160,203200,-15564390
"1/10/17","A0066",87,226300,133500,80,181200,-12972390
"1/11/17","A0066",385,323300,163000,274,231000,-10293990
"1/12/17","A0066",206,282700,142500,192,206400,-7701990
"1/1/18","A0066",224,297900,173100,203,231200,-5023590
"1/2/18","A0066",191,310600,180500,159,247000,-2345190
"1/2/17","A0067",41,117200,44700,99,69100,-33881190
"1/3/17","A0067",46,109600,41800,127,63900,-31461990
"1/4/17","A0067",22,72100,16400,136,36600,-28783590
"1/5/17","A0067",36,98700,22400,121,50700,-26191590
"1/6/17","A0067",90,98400,33700,134,61100,-23513190
"1/7/17","A0067",334,158400,54300,192,102000,-20921190
"1/8/17","A0067",184,152400,52300,114,99900,-18242790
"1/9/17","A0067",199,161600,55400,110,111000,-15564390
"1/10/17","A0067",57,110400,37900,68,74900,-12972390
"1/11/17","A0067",55,79000,33600,128,56500,-10293990
"1/12/17","A0067",13,42200,16600,126,28400,-7701990
"1/1/18","A0067",64,112000,52700,121,74300,-5023590
"1/2/18","A0067",139,169000,79600,115,109100,-2345190
"1/2/17","A0068",12,24900,3100,29,14600,-33881190
"1/3/17","A0068",5,12000,1500,51,6100,-31461990
"1/4/17","A0068",19,24100,4000,51,14000,-28783590
"1/5/17","A0068",3,9600,2100,28,6300,-26191590
"1/6/17","A0068",15,19900,4400,34,12000,-23513190
"1/7/17","A0068",1,4600,1100,30,2600,-20921190
"1/8/17","A0068",7,13400,3000,25,6700,-18242790
"1/9/17","A0068",810,57000,11000,226,28400,-15564390
"1/10/17","A0068",57,56900,11000,16,31900,-12972390
"1/11/17","A0068",145,56600,10900,41,28700,-10293990
"1/12/17","A0068",96,57900,11200,26,27500,-7701990
"1/1/18","A0068",75,37200,5100,49,16300,-5023590
"1/2/18","A0068",28,28000,3800,32,12800,-2345190
"1/2/17","A0069",70,92000,13200,60,35100,-33881190
"1/3/17","A0069",0,5800,800,42,2400,-31461990
"1/4/17","A0069",0,-9200,-1300,43,-3600,-28783590
"1/5/17","A0069",2,7000,2300,46,4900,-26191590
"1/6/17","A0069",39,30900,11000,48,21100,-23513190
"1/7/17","A0069",60,42000,14900,40,27300,-20921190
"1/8/17","A0069",69,35100,12500,66,22800,-18242790
"1/9/17","A0069",67,41500,17600,46,28900,-15564390
"1/10/17","A0069",12,23300,9800,26,15700,-12972390
"1/11/17","A0069",17,25600,12600,31,19000,-10293990
"1/12/17","A0069",21,21100,11600,44,16800,-7701990
