"ACCOUNT_ID","ActivityType","Week","Activities","ExpertHours","Offset"
"A0016","Visit","9/1/15",3,0,36979200
"A0017","Email/Phone","11/1/16",4,18,86400
"A0017","Visit","11/1/16",10,0,86400
"A0017","Email/Phone","10/1/16",3,18,2764800
"A0017","Visit","10/1/16",7,0,2764800
"A0017","Email/Phone","9/1/16",3,15,5356800
"A0017","Visit","9/1/16",3,0,5356800
"A0017","Email/Phone","8/1/16",0,2,8035200
"A0017","Visit","8/1/16",2,0,8035200
"A0017","Email/Phone","7/1/16",4,11,10713600
"A0017","Visit","7/1/16",5,0,10713600
"A0017","Email/Phone","6/1/16",4,17,13305600
"A0017","Visit","6/1/16",1,0,13305600
"A0017","Email/Phone","5/1/16",3,15,15984000
"A0017","Visit","5/1/16",12,0,15984000
"A0017","Email/Phone","4/1/16",1,12,18576000
"A0017","Visit","4/1/16",9,0,18576000
"A0017","Email/Phone","3/1/16",1,14,21254400
"A0017","Visit","3/1/16",2,0,21254400
"A0017","Email/Phone","2/1/16",5,3,23760000
"A0017","Visit","2/1/16",10,0,23760000
"A0017","Email/Phone","1/1/16",7,15,26438400
"A0017","Visit","1/1/16",3,0,26438400
"A0017","Email/Phone","12/1/15",5,17,29116800
"A0017","Visit","12/1/15",11,0,29116800
"A0017","Email/Phone","11/1/15",2,10,31708800
"A0017","Visit","11/1/15",11,0,31708800
"A0017","Email/Phone","10/1/15",4,7,34387200
"A0017","Visit","10/1/15",3,0,34387200
"A0017","Email/Phone","9/1/15",0,17,36979200
"A0017","Visit","9/1/15",8,0,36979200
"A0018","Email/Phone","11/1/16",2,18,86400
"A0018","Visit","11/1/16",8,0,86400
"A0018","Email/Phone","10/1/16",7,14,2764800
"A0018","Visit","10/1/16",10,0,2764800
"A0018","Email/Phone","9/1/16",6,20,5356800
"A0018","Visit","9/1/16",7,0,5356800
"A0018","Email/Phone","8/1/16",4,18,8035200
"A0018","Visit","8/1/16",9,0,8035200
"A0018","Email/Phone","7/1/16",2,1,10713600
"A0018","Visit","7/1/16",1,0,10713600
"A0018","Email/Phone","6/1/16",6,16,13305600
"A0018","Visit","6/1/16",10,0,13305600
"A0018","Email/Phone","5/1/16",7,16,15984000
"A0018","Visit","5/1/16",9,0,15984000
"A0018","Email/Phone","4/1/16",7,0,18576000
"A0018","Visit","4/1/16",4,0,18576000
"A0018","Email/Phone","3/1/16",2,13,21254400
"A0018","Visit","3/1/16",12,0,21254400
"A0018","Email/Phone","2/1/16",5,0,23760000
"A0018","Visit","2/1/16",9,0,23760000
"A0018","Email/Phone","1/1/16",6,9,26438400
"A0018","Visit","1/1/16",1,0,26438400
"A0018","Email/Phone","12/1/15",0,15,29116800
"A0018","Visit","12/1/15",0,0,29116800
"A0018","Email/Phone","11/1/15",6,20,31708800
"A0018","Visit","11/1/15",8,0,31708800
"A0018","Email/Phone","10/1/15",1,16,34387200
"A0018","Visit","10/1/15",8,0,34387200
"A0018","Email/Phone","9/1/15",4,19,36979200
"A0018","Visit","9/1/15",3,0,36979200
"A0019","Email/Phone","11/1/16",2,13,86400
"A0019","Visit","11/1/16",7,0,86400
"A0019","Email/Phone","10/1/16",2,18,2764800
"A0019","Visit","10/1/16",3,0,2764800
"A0019","Email/Phone","9/1/16",3,15,5356800
"A0019","Visit","9/1/16",11,0,5356800
"A0019","Email/Phone","8/1/16",0,1,8035200
"A0019","Visit","8/1/16",4,0,8035200
"A0019","Email/Phone","7/1/16",3,5,10713600
"A0019","Visit","7/1/16",9,0,10713600
"A0019","Email/Phone","6/1/16",4,13,13305600
"A0019","Visit","6/1/16",11,0,13305600
"A0019","Email/Phone","5/1/16",1,12,15984000
"A0019","Visit","5/1/16",2,0,15984000
"A0019","Email/Phone","4/1/16",6,12,18576000
"A0019","Visit","4/1/16",8,0,18576000
"A0019","Email/Phone","3/1/16",0,16,21254400
"A0019","Visit","3/1/16",5,0,21254400
"A0019","Email/Phone","2/1/16",4,9,23760000
"A0019","Visit","2/1/16",1,0,23760000
"A0019","Email/Phone","1/1/16",7,1,26438400
"A0019","Visit","1/1/16",2,0,26438400
"A0019","Email/Phone","12/1/15",5,2,29116800
"A0019","Visit","12/1/15",7,0,29116800
"A0019","Email/Phone","11/1/15",6,20,31708800
"A0019","Visit","11/1/15",12,0,31708800
"A0019","Email/Phone","10/1/15",3,19,34387200
"A0019","Visit","10/1/15",2,0,34387200
"A0019","Email/Phone","9/1/15",3,0,36979200
"A0019","Visit","9/1/15",1,0,36979200
"A0020","Email/Phone","11/1/16",2,20,86400
"A0020","Visit","11/1/16",4,0,86400
"A0020","Email/Phone","10/1/16",4,7,2764800
"A0020","Visit","10/1/16",12,0,2764800
"A0020","Email/Phone","9/1/16",6,7,5356800
"A0020","Visit","9/1/16",5,0,5356800
"A0020","Email/Phone","8/1/16",3,6,8035200
"A0020","Visit","8/1/16",12,0,8035200
"A0020","Email/Phone","7/1/16",7,19,10713600
"A0020","Visit","7/1/16",1,0,10713600
"A0020","Email/Phone","6/1/16",5,12,13305600
"A0020","Visit","6/1/16",7,0,13305600
"A0020","Email/Phone","5/1/16",7,0,15984000
"A0020","Visit","5/1/16",12,0,15984000
"A0020","Email/Phone","4/1/16",5,17,18576000
"A0020","Visit","4/1/16",12,0,18576000
"A0020","Email/Phone","3/1/16",4,1,21254400
"A0020","Visit","3/1/16",1,0,21254400
"A0020","Email/Phone","2/1/16",1,20,23760000
"A0020","Visit","2/1/16",11,0,23760000
"A0020","Email/Phone","1/1/16",0,1,26438400
"A0020","Visit","1/1/16",5,0,26438400
"A0020","Email/Phone","12/1/15",5,20,29116800
"A0020","Visit","12/1/15",4,0,29116800
"A0020","Email/Phone","11/1/15",2,6,31708800
"A0020","Visit","11/1/15",5,0,31708800
"A0020","Email/Phone","10/1/15",5,16,34387200
"A0020","Visit","10/1/15",9,0,34387200
"A0020","Email/Phone","9/1/15",5,5,36979200
"A0020","Visit","9/1/15",10,0,36979200
"A0021","Email/Phone","11/1/16",5,6,86400
"A0021","Visit","11/1/16",11,0,86400
"A0021","Email/Phone","10/1/16",7,15,2764800
"A0021","Visit","10/1/16",1,0,2764800
"A0021","Email/Phone","9/1/16",2,9,5356800
"A0021","Visit","9/1/16",7,0,5356800
"A0021","Email/Phone","8/1/16",7,3,8035200
"A0021","Visit","8/1/16",4,0,8035200
"A0021","Email/Phone","7/1/16",6,11,10713600
"A0021","Visit","7/1/16",6,0,10713600
"A0021","Email/Phone","6/1/16",6,11,13305600
"A0021","Visit","6/1/16",11,0,13305600
"A0021","Email/Phone","5/1/16",4,18,15984000
"A0021","Visit","5/1/16",0,0,15984000
"A0021","Email/Phone","4/1/16",7,11,18576000
"A0021","Visit","4/1/16",9,0,18576000
"A0021","Email/Phone","3/1/16",1,19,21254400
"A0021","Visit","3/1/16",10,0,21254400
"A0021","Email/Phone","2/1/16",1,4,23760000
"A0021","Visit","2/1/16",12,0,23760000
"A0021","Email/Phone","1/1/16",0,7,26438400
"A0021","Visit","1/1/16",9,0,26438400
"A0021","Email/Phone","12/1/15",7,11,29116800
"A0021","Visit","12/1/15",6,0,29116800
"A0021","Email/Phone","11/1/15",3,19,31708800
"A0021","Visit","11/1/15",3,0,31708800
"A0021","Email/Phone","10/1/15",7,16,34387200
"A0021","Visit","10/1/15",2,0,34387200
"A0021","Email/Phone","9/1/15",1,18,36979200
"A0021","Visit","9/1/15",2,0,36979200
"A0022","Email/Phone","11/1/16",7,10,86400
"A0022","Visit","11/1/16",2,0,86400
"A0022","Email/Phone","10/1/16",6,20,2764800
"A0022","Visit","10/1/16",4,0,2764800
"A0022","Email/Phone","9/1/16",7,2,5356800
"A0022","Visit","9/1/16",4,0,5356800
"A0022","Email/Phone","8/1/16",2,2,8035200
"A0022","Visit","8/1/16",10,0,8035200
"A0022","Email/Phone","7/1/16",2,11,10713600
"A0022","Visit","7/1/16",7,0,10713600
"A0022","Email/Phone","6/1/16",4,16,13305600
"A0022","Visit","6/1/16",11,0,13305600
"A0022","Email/Phone","5/1/16",5,5,15984000
"A0022","Visit","5/1/16",10,0,15984000
"A0022","Email/Phone","4/1/16",4,15,18576000
"A0022","Visit","4/1/16",4,0,18576000
"A0022","Email/Phone","3/1/16",3,0,21254400
"A0022","Visit","3/1/16",8,0,21254400
"A0022","Email/Phone","2/1/16",7,3,23760000
"A0022","Visit","2/1/16",4,0,23760000
"A0022","Email/Phone","1/1/16",7,12,26438400
"A0022","Visit","1/1/16",8,0,26438400
"A0022","Email/Phone","12/1/15",3,3,29116800
"A0022","Visit","12/1/15",11,0,29116800
"A0022","Email/Phone","11/1/15",1,16,31708800
"A0022","Visit","11/1/15",5,0,31708800
"A0022","Email/Phone","10/1/15",5,9,34387200
"A0022","Visit","10/1/15",5,0,34387200
"A0022","Email/Phone","9/1/15",1,6,36979200
"A0022","Visit","9/1/15",9,0,36979200
"A0023","Email/Phone","11/1/16",7,13,86400
"A0023","Visit","11/1/16",12,0,86400
"A0023","Email/Phone","10/1/16",6,11,2764800
"A0023","Visit","10/1/16",3,0,2764800
"A0023","Email/Phone","9/1/16",0,3,5356800
"A0023","Visit","9/1/16",7,0,5356800
"A0023","Email/Phone","8/1/16",2,20,8035200
"A0023","Visit","8/1/16",12,0,8035200
"A0023","Email/Phone","7/1/16",1,17,10713600
"A0023","Visit","7/1/16",12,0,10713600
"A0023","Email/Phone","6/1/16",5,13,13305600
"A0023","Visit","6/1/16",0,0,13305600
"A0023","Email/Phone","5/1/16",3,14,15984000
"A0023","Visit","5/1/16",9,0,15984000
"A0023","Email/Phone","4/1/16",1,12,18576000
"A0023","Visit","4/1/16",10,0,18576000
"A0023","Email/Phone","3/1/16",7,18,21254400
"A0023","Visit","3/1/16",5,0,21254400
"A0023","Email/Phone","2/1/16",3,1,23760000
"A0023","Visit","2/1/16",0,0,23760000
"A0023","Email/Phone","1/1/16",7,6,26438400
"A0023","Visit","1/1/16",10,0,26438400
"A0023","Email/Phone","12/1/15",0,6,29116800
"A0023","Visit","12/1/15",5,0,29116800
"A0023","Email/Phone","11/1/15",4,16,31708800
"A0023","Visit","11/1/15",2,0,31708800
"A0023","Email/Phone","10/1/15",7,2,34387200
"A0023","Visit","10/1/15",3,0,34387200
"A0023","Email/Phone","9/1/15",7,11,36979200
"A0023","Visit","9/1/15",4,0,36979200
"A0024","Email/Phone","11/1/16",5,14,86400
"A0024","Visit","11/1/16",7,0,86400
"A0024","Email/Phone","10/1/16",1,16,2764800
"A0024","Visit","10/1/16",2,0,2764800
"A0024","Email/Phone","9/1/16",7,9,5356800
"A0024","Visit","9/1/16",5,0,5356800
"A0024","Email/Phone","8/1/16",6,5,8035200
"A0024","Visit","8/1/16",0,0,8035200
"A0024","Email/Phone","7/1/16",4,0,10713600
"A0024","Visit","7/1/16",0,0,10713600
"A0024","Email/Phone","6/1/16",5,3,13305600
"A0024","Visit","6/1/16",1,0,13305600
"A0024","Email/Phone","5/1/16",0,10,15984000
"A0024","Visit","5/1/16",1,0,15984000
"A0024","Email/Phone","4/1/16",6,6,18576000
"A0024","Visit","4/1/16",3,0,18576000
"A0024","Email/Phone","3/1/16",7,0,21254400
"A0024","Visit","3/1/16",10,0,21254400
"A0024","Email/Phone","2/1/16",3,17,23760000
"A0024","Visit","2/1/16",3,0,23760000
"A0024","Email/Phone","1/1/16",5,15,26438400
"A0024","Visit","1/1/16",7,0,26438400
"A0024","Email/Phone","12/1/15",4,19,29116800
"A0024","Visit","12/1/15",6,0,29116800
"A0024","Email/Phone","11/1/15",7,7,31708800
"A0024","Visit","11/1/15",12,0,31708800
"A0024","Email/Phone","10/1/15",6,2,34387200
"A0024","Visit","10/1/15",6,0,34387200
"A0024","Email/Phone","9/1/15",3,0,36979200
"A0024","Visit","9/1/15",6,0,36979200
"A0025","Email/Phone","11/1/16",4,8,86400
"A0025","Visit","11/1/16",12,0,86400
"A0025","Email/Phone","10/1/16",1,14,2764800
"A0025","Visit","10/1/16",6,0,2764800
"A0025","Email/Phone","9/1/16",1,7,5356800
"A0025","Visit","9/1/16",5,0,5356800
"A0025","Email/Phone","8/1/16",1,0,8035200
"A0025","Visit","8/1/16",11,0,8035200
"A0025","Email/Phone","7/1/16",6,4,10713600
"A0025","Visit","7/1/16",7,0,10713600
"A0025","Email/Phone","6/1/16",4,7,13305600
"A0025","Visit","6/1/16",2,0,13305600
"A0025","Email/Phone","5/1/16",6,8,15984000
"A0025","Visit","5/1/16",4,0,15984000
"A0025","Email/Phone","4/1/16",6,11,18576000
"A0025","Visit","4/1/16",4,0,18576000
"A0025","Email/Phone","3/1/16",7,15,21254400
"A0025","Visit","3/1/16",10,0,21254400
"A0025","Email/Phone","2/1/16",1,5,23760000
"A0025","Visit","2/1/16",8,0,23760000
"A0025","Email/Phone","1/1/16",5,10,26438400
"A0025","Visit","1/1/16",3,0,26438400
"A0025","Email/Phone","12/1/15",5,12,29116800
"A0025","Visit","12/1/15",0,0,29116800
"A0025","Email/Phone","11/1/15",4,2,31708800
"A0025","Visit","11/1/15",12,0,31708800
"A0025","Email/Phone","10/1/15",5,20,34387200
"A0025","Visit","10/1/15",1,0,34387200
"A0025","Email/Phone","9/1/15",0,18,36979200
"A0025","Visit","9/1/15",3,0,36979200
"A0026","Email/Phone","11/1/16",7,18,86400
"A0026","Visit","11/1/16",7,0,86400
"A0026","Email/Phone","10/1/16",4,18,2764800
"A0026","Visit","10/1/16",10,0,2764800
"A0026","Email/Phone","9/1/16",0,0,5356800
"A0026","Visit","9/1/16",2,0,5356800
"A0026","Email/Phone","8/1/16",6,3,8035200
"A0026","Visit","8/1/16",3,0,8035200
"A0026","Email/Phone","7/1/16",7,7,10713600
"A0026","Visit","7/1/16",5,0,10713600
"A0026","Email/Phone","6/1/16",5,0,13305600
"A0026","Visit","6/1/16",5,0,13305600
"A0026","Email/Phone","5/1/16",2,17,15984000
"A0026","Visit","5/1/16",1,0,15984000
"A0026","Email/Phone","4/1/16",7,4,18576000
"A0026","Visit","4/1/16",12,0,18576000
"A0026","Email/Phone","3/1/16",7,15,21254400
"A0026","Visit","3/1/16",10,0,21254400
"A0026","Email/Phone","2/1/16",1,4,23760000
"A0026","Visit","2/1/16",1,0,23760000
"A0026","Email/Phone","1/1/16",3,11,26438400
"A0026","Visit","1/1/16",4,0,26438400
"A0026","Email/Phone","12/1/15",1,19,29116800
"A0026","Visit","12/1/15",1,0,29116800
"A0026","Email/Phone","11/1/15",5,1,31708800
"A0026","Visit","11/1/15",0,0,31708800
"A0026","Email/Phone","10/1/15",2,7,34387200
"A0026","Visit","10/1/15",9,0,34387200
"A0026","Email/Phone","9/1/15",3,6,36979200
"A0026","Visit","9/1/15",2,0,36979200
"A0027","Email/Phone","11/1/16",1,2,86400
"A0027","Visit","11/1/16",12,0,86400
"A0027","Email/Phone","10/1/16",0,18,2764800
"A0027","Visit","10/1/16",0,0,2764800
"A0027","Email/Phone","9/1/16",7,10,5356800
"A0027","Visit","9/1/16",10,0,5356800
"A0027","Email/Phone","8/1/16",4,7,8035200
"A0027","Visit","8/1/16",8,0,8035200
"A0027","Email/Phone","7/1/16",6,7,10713600
"A0027","Visit","7/1/16",8,0,10713600
"A0027","Email/Phone","6/1/16",1,3,13305600
"A0027","Visit","6/1/16",7,0,13305600
"A0027","Email/Phone","5/1/16",0,6,15984000
"A0027","Visit","5/1/16",5,0,15984000
"A0027","Email/Phone","4/1/16",4,0,18576000
"A0027","Visit","4/1/16",2,0,18576000
"A0027","Email/Phone","3/1/16",6,19,21254400
"A0027","Visit","3/1/16",8,0,21254400
"A0027","Email/Phone","2/1/16",7,11,23760000
"A0027","Visit","2/1/16",0,0,23760000
"A0027","Email/Phone","1/1/16",0,0,26438400
"A0027","Visit","1/1/16",10,0,26438400
"A0027","Email/Phone","12/1/15",5,1,29116800
"A0027","Visit","12/1/15",6,0,29116800
"A0027","Email/Phone","11/1/15",2,18,31708800
"A0027","Visit","11/1/15",7,0,31708800
"A0027","Email/Phone","10/1/15",3,17,34387200
"A0027","Visit","10/1/15",9,0,34387200
"A0027","Email/Phone","9/1/15",0,3,36979200
"A0027","Visit","9/1/15",11,0,36979200
"A0028","Email/Phone","11/1/16",7,18,86400
"A0028","Visit","11/1/16",7,0,86400
"A0028","Email/Phone","10/1/16",1,20,2764800
"A0028","Visit","10/1/16",10,0,2764800
"A0028","Email/Phone","9/1/16",6,7,5356800
"A0028","Visit","9/1/16",1,0,5356800
"A0028","Email/Phone","8/1/16",7,0,8035200
"A0028","Visit","8/1/16",6,0,8035200
"A0028","Email/Phone","7/1/16",6,18,10713600
"A0028","Visit","7/1/16",9,0,10713600
"A0028","Email/Phone","6/1/16",5,17,13305600
"A0028","Visit","6/1/16",9,0,13305600
"A0028","Email/Phone","5/1/16",4,0,15984000
"A0028","Visit","5/1/16",12,0,15984000
"A0028","Email/Phone","4/1/16",6,5,18576000
"A0028","Visit","4/1/16",0,0,18576000
"A0028","Email/Phone","3/1/16",2,0,21254400
"A0028","Visit","3/1/16",6,0,21254400
"A0028","Email/Phone","2/1/16",1,20,23760000
"A0028","Visit","2/1/16",5,0,23760000
"A0028","Email/Phone","1/1/16",0,17,26438400
"A0028","Visit","1/1/16",5,0,26438400
"A0028","Email/Phone","12/1/15",1,9,29116800
"A0028","Visit","12/1/15",5,0,29116800
"A0028","Email/Phone","11/1/15",3,20,31708800
"A0028","Visit","11/1/15",7,0,31708800
"A0028","Email/Phone","10/1/15",1,17,34387200
"A0028","Visit","10/1/15",3,0,34387200
"A0028","Email/Phone","9/1/15",7,2,36979200
"A0028","Visit","9/1/15",4,0,36979200
"A0029","Email/Phone","11/1/16",7,18,86400
"A0029","Visit","11/1/16",9,0,86400
"A0029","Email/Phone","10/1/16",4,9,2764800
"A0029","Visit","10/1/16",2,0,2764800
"A0029","Email/Phone","9/1/16",1,9,5356800
"A0029","Visit","9/1/16",11,0,5356800
"A0029","Email/Phone","8/1/16",1,5,8035200
"A0029","Visit","8/1/16",10,0,8035200
"A0029","Email/Phone","7/1/16",3,8,10713600
"A0029","Visit","7/1/16",1,0,10713600
"A0029","Email/Phone","6/1/16",7,17,13305600
"A0029","Visit","6/1/16",7,0,13305600
"A0029","Email/Phone","5/1/16",5,0,15984000
"A0029","Visit","5/1/16",4,0,15984000
"A0029","Email/Phone","4/1/16",5,19,18576000
"A0029","Visit","4/1/16",3,0,18576000
"A0029","Email/Phone","3/1/16",1,0,21254400
"A0029","Visit","3/1/16",3,0,21254400
"A0029","Email/Phone","2/1/16",7,19,23760000
"A0029","Visit","2/1/16",5,0,23760000
"A0029","Email/Phone","1/1/16",7,12,26438400
"A0029","Visit","1/1/16",5,0,26438400
"A0029","Email/Phone","12/1/15",0,3,29116800
"A0029","Visit","12/1/15",3,0,29116800
"A0029","Email/Phone","11/1/15",5,14,31708800
"A0029","Visit","11/1/15",9,0,31708800
"A0029","Email/Phone","10/1/15",3,7,34387200
"A0029","Visit","10/1/15",0,0,34387200
"A0029","Email/Phone","9/1/15",1,7,36979200
"A0029","Visit","9/1/15",0,0,36979200
"A0030","Email/Phone","11/1/16",5,5,86400
"A0030","Visit","11/1/16",11,0,86400
"A0030","Email/Phone","10/1/16",1,17,2764800
"A0030","Visit","10/1/16",7,0,2764800
"A0030","Email/Phone","9/1/16",0,8,5356800
"A0030","Visit","9/1/16",9,0,5356800
"A0030","Email/Phone","8/1/16",7,14,8035200
"A0030","Visit","8/1/16",2,0,8035200
"A0030","Email/Phone","7/1/16",7,19,10713600
"A0030","Visit","7/1/16",6,0,10713600
"A0030","Email/Phone","6/1/16",4,17,13305600
"A0030","Visit","6/1/16",1,0,13305600
"A0030","Email/Phone","5/1/16",5,7,15984000
"A0030","Visit","5/1/16",12,0,15984000
"A0030","Email/Phone","4/1/16",4,9,18576000
"A0030","Visit","4/1/16",5,0,18576000
"A0030","Email/Phone","3/1/16",5,1,21254400
"A0030","Visit","3/1/16",6,0,21254400
"A0030","Email/Phone","2/1/16",5,15,23760000
"A0030","Visit","2/1/16",1,0,23760000
"A0030","Email/Phone","1/1/16",7,18,26438400
"A0030","Visit","1/1/16",1,0,26438400
"A0030","Email/Phone","12/1/15",4,9,29116800
"A0030","Visit","12/1/15",4,0,29116800
"A0030","Email/Phone","11/1/15",0,1,31708800
"A0030","Visit","11/1/15",8,0,31708800
"A0030","Email/Phone","10/1/15",2,4,34387200
"A0030","Visit","10/1/15",5,0,34387200
"A0030","Email/Phone","9/1/15",7,2,36979200
"A0030","Visit","9/1/15",6,0,36979200
"A0031","Email/Phone","11/1/16",1,1,86400
"A0031","Visit","11/1/16",7,0,86400
"A0031","Email/Phone","10/1/16",0,12,2764800
"A0031","Visit","10/1/16",10,0,2764800
"A0031","Email/Phone","9/1/16",2,4,5356800
"A0031","Visit","9/1/16",6,0,5356800
"A0031","Email/Phone","8/1/16",6,20,8035200
"A0031","Visit","8/1/16",0,0,8035200
"A0031","Email/Phone","7/1/16",5,15,10713600
"A0031","Visit","7/1/16",1,0,10713600
"A0031","Email/Phone","6/1/16",4,10,13305600
"A0031","Visit","6/1/16",3,0,13305600
"A0031","Email/Phone","5/1/16",7,7,15984000
"A0031","Visit","5/1/16",5,0,15984000
"A0031","Email/Phone","4/1/16",0,15,18576000
"A0031","Visit","4/1/16",1,0,18576000
"A0031","Email/Phone","3/1/16",5,2,21254400
"A0031","Visit","3/1/16",1,0,21254400
"A0031","Email/Phone","2/1/16",0,11,23760000
"A0031","Visit","2/1/16",9,0,23760000
"A0031","Email/Phone","1/1/16",4,12,26438400
"A0031","Visit","1/1/16",3,0,26438400
"A0031","Email/Phone","12/1/15",4,5,29116800
"A0031","Visit","12/1/15",11,0,29116800
"A0031","Email/Phone","11/1/15",7,8,31708800
"A0031","Visit","11/1/15",6,0,31708800
"A0031","Email/Phone","10/1/15",1,8,34387200
"A0031","Visit","10/1/15",6,0,34387200
"A0031","Email/Phone","9/1/15",4,20,36979200
"A0031","Visit","9/1/15",10,0,36979200
"A0032","Email/Phone","11/1/16",6,6,86400
"A0032","Visit","11/1/16",4,0,86400
"A0032","Email/Phone","10/1/16",7,9,2764800
"A0032","Visit","10/1/16",12,0,2764800
"A0032","Email/Phone","9/1/16",4,9,5356800
"A0032","Visit","9/1/16",12,0,5356800
"A0032","Email/Phone","8/1/16",5,1,8035200
"A0032","Visit","8/1/16",10,0,8035200
"A0032","Email/Phone","7/1/16",5,17,10713600
"A0032","Visit","7/1/16",1,0,10713600
"A0032","Email/Phone","6/1/16",5,4,13305600
"A0032","Visit","6/1/16",12,0,13305600
"A0032","Email/Phone","5/1/16",7,0,15984000
"A0032","Visit","5/1/16",3,0,15984000
"A0032","Email/Phone","4/1/16",0,11,18576000
"A0032","Visit","4/1/16",5,0,18576000
"A0032","Email/Phone","3/1/16",0,7,21254400
"A0032","Visit","3/1/16",6,0,21254400
"A0032","Email/Phone","2/1/16",4,17,23760000
"A0032","Visit","2/1/16",0,0,23760000
"A0032","Email/Phone","1/1/16",0,5,26438400
"A0032","Visit","1/1/16",3,0,26438400
"A0032","Email/Phone","12/1/15",2,0,29116800
"A0032","Visit","12/1/15",3,0,29116800
"A0032","Email/Phone","11/1/15",3,8,31708800
"A0032","Visit","11/1/15",11,0,31708800
"A0032","Email/Phone","10/1/15",5,18,34387200
"A0032","Visit","10/1/15",4,0,34387200
"A0032","Email/Phone","9/1/15",1,10,36979200
"A0032","Visit","9/1/15",9,0,36979200
"A0033","Email/Phone","11/1/16",4,15,86400
"A0033","Visit","11/1/16",2,0,86400
"A0033","Email/Phone","10/1/16",4,18,2764800
"A0033","Visit","10/1/16",1,0,2764800
"A0033","Email/Phone","9/1/16",6,9,5356800
"A0033","Visit","9/1/16",10,0,5356800
"A0033","Email/Phone","8/1/16",0,5,8035200
"A0033","Visit","8/1/16",12,0,8035200
"A0033","Email/Phone","7/1/16",4,17,10713600
"A0033","Visit","7/1/16",4,0,10713600
"A0033","Email/Phone","6/1/16",1,18,13305600
"A0033","Visit","6/1/16",7,0,13305600
"A0033","Email/Phone","5/1/16",4,8,15984000
"A0033","Visit","5/1/16",1,0,15984000
"A0033","Email/Phone","4/1/16",0,9,18576000
"A0033","Visit","4/1/16",4,0,18576000
"A0033","Email/Phone","3/1/16",5,16,21254400
"A0033","Visit","3/1/16",4,0,21254400
"A0033","Email/Phone","2/1/16",1,17,23760000
"A0033","Visit","2/1/16",1,0,23760000
"A0033","Email/Phone","1/1/16",5,15,26438400
"A0033","Visit","1/1/16",8,0,26438400
"A0033","Email/Phone","12/1/15",5,16,29116800
"A0033","Visit","12/1/15",11,0,29116800
"A0033","Email/Phone","11/1/15",6,9,31708800
"A0033","Visit","11/1/15",4,0,31708800
"A0033","Email/Phone","10/1/15",1,11,34387200
"A0033","Visit","10/1/15",1,0,34387200
"A0033","Email/Phone","9/1/15",2,13,36979200
"A0033","Visit","9/1/15",7,0,36979200
"A0034","Email/Phone","11/1/16",7,18,86400
"A0034","Visit","11/1/16",5,0,86400
"A0034","Email/Phone","10/1/16",1,15,2764800
"A0034","Visit","10/1/16",10,0,2764800
"A0034","Email/Phone","9/1/16",2,4,5356800
"A0034","Visit","9/1/16",2,0,5356800
"A0034","Email/Phone","8/1/16",2,12,8035200
"A0034","Visit","8/1/16",0,0,8035200
