"ArticleVersion_DataCategory_DataCategoryName","ArticleVersion_CreatedById","ArticleVersion_OwnerId","LastPublishedDate","ArticleVersion_IsVisibleInPkb","ArticleVersion_Id","CreatedById","ArticleNumber","ArticleVersion_IsVisibleInCsp","ViewStat_Channel","VoteStat_Channel","ChannelList","IsDraft","User_Name","ArticleVersion_CreatedDate","ArticleVersion_PublishStatus","LastProcessedDate","ArticleVersion_IsLatestVersion","ArticleVersion_Title","ArticleVersion_IsVisibleInApp","ArticleVersion_VersionNumber","FirstPublishedDate","CreatedDate","Id","ArticleVersion_IsVisibleInPrm","LastModifiedById","ArticleVersion_DataCategory_DataCategoryGroupName","ViewStat_ViewCount","CaseAssociationCount","ViewStat_NormalizedScore","VoteStat_NormalizedScore"
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-22","true","a4DB0000001aZvnMAE","005B0000003JK1iIAG","768","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-23T00:51:30.000Z","Online","2022-09-09","true","Home","true","1.0","2022-08-17","2022-08-10","a4CB00000000EwNMAU","true","005B0000003JK1iIAG",,49,3,8.765,8.272
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-14","true","a4DB0000001aZvoMAE","005B0000003JK1iIAG","769","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-22T16:28:17.000Z","Online","2022-09-09","true","Sports","true","1.0","2022-08-11","2022-08-09","a4CB00000000EwOMAU","true","005B0000003JK1iIAG",,88,3,4.817,6.525
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-07","true","a4DB0000001aZvpMAE","005B0000003JK1iIAG","770","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-05T21:36:47.000Z","Online","2022-09-09","true","Industrial","true","1.0","2022-07-31","2022-07-23","a4CB00000000EwPMAU","true","005B0000003JK1iIAG",,34,2,5.643,5.507
,,,"2022-07-12",,,"005B0000003JK1iIAG","771",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-07-07","2022-06-30","a4CB00000000EwQMAU",,"005B0000003JK1iIAG",,92,4,3.847,2.153
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-02","true","a4DB0000001aZvrMAE","005B0000003JK1iIAG","772","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2020-02-01T17:22:16.000Z","Online","2022-09-09","true","Clothing","true","1.0","2022-07-26","2022-07-19","a4CB00000000EwRMAU","true","005B0000003JK1iIAG",,79,4,2.819,2.766
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-26","true","a4DB0000001aZvsMAE","005B0000003JK1iIAG","773","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-02-24T21:43:06.000Z","Online","2022-09-09","true","Beauty","true","1.0","2022-08-18","2022-08-11","a4CB00000000EwSMAU","true","005B0000003JK1iIAG",,57,1,8.991,5.665
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-09-01","true","a4DB0000001aZvtMAE","005B0000003JK1iIAG","774","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-03-07T18:49:03.000Z","Online","2022-09-09","true","Sports","true","1.0","2022-08-27","2022-08-23","a4CB00000000EwTMAU","true","005B0000003JK1iIAG",,29,5,4.177,1.552
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-12","true","a4DB0000001aZvuMAE","005B0000003JK1iIAG","775","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-18T16:39:40.000Z","Online","2022-09-09","true","Books","true","1.0","2022-08-06","2022-08-05","a4CB00000000EwUMAU","true","005B0000003JK1iIAG",,96,4,5.248,7.968
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-24","true","a4DB0000001aZvvMAE","005B0000003JK1iIAG","776","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-01-26T16:26:11.000Z","Online","2022-09-09","true","Beauty","true","1.0","2022-07-19","2022-07-13","a4CB00000000EwVMAU","true","005B0000003JK1iIAG",,69,5,6.566,4.48
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-20","true","a4DB0000001aZvwMAE","005B0000003JK1iIAG","777","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-26T22:15:54.000Z","Online","2022-09-09","true","Grocery","true","1.0","2022-07-18","2022-07-13","a4CB00000000EwWMAU","true","005B0000003JK1iIAG",,49,4,8.497,9.042
,,,"2022-07-15",,,"005B0000003JK1iIAG","778",,"Mobile Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-09","2022-06-30","a4CB00000000EwXMAU",,"005B0000003JK1iIAG",,36,4,1.757,1.062
,,,"2022-07-19",,,"005B0000003JK1iIAG","779",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-10","2022-07-05","a4CB00000000EwYMAU",,"005B0000003JK1iIAG",,54,4,4.422,7.898
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-24","true","a4DB0000001aZvzMAE","005B0000003JK1iIAG","780","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-03-01T21:23:30.000Z","Online","2022-09-09","true","Computers","true","1.0","2022-08-23","2022-08-17","a4CB00000000EwZMAU","true","005B0000003JK1iIAG",,53,5,5.27,3.559
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-04","true","a4DB0000001aZw0MAE","005B0000003JK1iIAG","781","true","App","App","Internal;Parter;Customer;Public","false",,"2020-02-10T19:14:14.000Z","Online","2022-09-09","true","Electronics","true","1.0","2022-07-30","2022-07-28","a4CB00000000EwaMAE","true","005B0000003JK1iIAG",,93,5,9.689,8.394
,,,"2022-08-20",,,"005B0000003JK1iIAG","782",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-08-11","2022-08-09","a4CB00000000EwbMAE",,"005B0000003JK1iIAG",,2,3,7.204,1.306
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-13","true","a4DB0000001aZw2MAE","005B0000003JK1iIAG","783","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-14T23:04:24.000Z","Online","2022-09-09","true","Computers","true","1.0","2022-07-08","2022-07-01","a4CB00000000EwcMAE","true","005B0000003JK1iIAG",,70,1,7.965,3.66
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-11","true","a4DB0000001aZw3MAE","005B0000003JK1iIAG","784","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-21T23:11:12.000Z","Online","2022-09-09","true","Home","true","1.0","2022-08-09","2022-08-08","a4CB00000000EwdMAE","true","005B0000003JK1iIAG",,58,2,5.82,7.207
,,,"2022-07-12",,,"005B0000003JK1iIAG","785",,"App","App",,"true",,,,"2022-09-09",,,,,"2022-07-06","2022-07-03","a4CB00000000EweMAE",,"005B0000003JK1iIAG",,24,3,8.293,4.017
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-13","true","a4DB0000001aZw5MAE","005B0000003JK1iIAG","786","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-12T00:08:28.000Z","Online","2022-09-09","true","Kids","true","1.0","2022-08-06","2022-07-30","a4CB00000000EwfMAE","true","005B0000003JK1iIAG",,84,3,5.704,3.513
,,,"2022-08-29",,,"005B0000003JK1iIAG","759",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-08-23","2022-08-17","a4CB00000000EwEMAU",,"005B0000003JK1iIAG",,46,1,7.967,1.229
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-04","true","a4DB0000001aZvfMAE","005B0000003JK1iIAG","760","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2020-02-12T23:40:02.000Z","Online","2022-09-09","true","Outdoors","true","1.0","2022-08-02","2022-07-30","a4CB00000000EwFMAU","true","005B0000003JK1iIAG",,63,4,1.777,3.854
,,,"2022-08-29",,,"005B0000003JK1iIAG","787",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2022-08-28","2022-08-21","a4CB00000000EwgMAE",,"005B0000003JK1iIAG",,3,4,2.486,2.028
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-26","true","a4DB0000001aZvgMAE","005B0000003JK1iIAG","761","true","App","App","Internal;Parter;Customer;Public","false",,"2020-01-27T22:50:07.000Z","Online","2022-09-09","true","Baby","true","1.0","2022-07-18","2022-07-14","a4CB00000000EwGMAU","true","005B0000003JK1iIAG",,8,5,9.121,3.742
,,,"2022-07-18",,,"005B0000003JK1iIAG","762",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2022-07-14","2022-07-08","a4CB00000000EwHMAU",,"005B0000003JK1iIAG",,49,1,3.128,7.191
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-31","true","a4DB0000001aa23MAA","005B0000003JK1iIAG","1156","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-03-11T00:32:04.000Z","Online","2022-09-09","true","Home","true","1.0","2021-08-27","2021-08-26","a4CB00000000F2dMAE","true","005B0000003JK1iIAG",,91,4,8.393,3.983
,,,"2021-08-23",,,"005B0000003JK1iIAG","1157",,"App","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-08-18","2021-08-10","a4CB00000000F2eMAE",,"005B0000003JK1iIAG",,20,3,7.273,3.333
,,,"2021-08-23",,,"005B0000003JK1iIAG","1158",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2021-08-15","2021-08-12","a4CB00000000F2fMAE",,"005B0000003JK1iIAG",,57,5,3.996,3.559
,,,"2021-07-31",,,"005B0000003JK1iIAG","1159",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2021-07-27","2021-07-20","a4CB00000000F2gMAE",,"005B0000003JK1iIAG",,35,2,9.249,3.469
,,,"2021-09-19",,,"005B0000003JK1iIAG","1160",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-09-16","2021-09-11","a4CB00000000F2hMAE",,"005B0000003JK1iIAG",,95,2,8.636,3.046
,,,"2021-08-21",,,"005B0000003JK1iIAG","1161",,"Mobile Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-08-17","2021-08-10","a4CB00000000F2iMAE",,"005B0000003JK1iIAG",,25,3,6.531,2.385
,,,"2021-08-04",,,"005B0000003JK1iIAG","1162",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-07-30","2021-07-28","a4CB00000000F2jMAE",,"005B0000003JK1iIAG",,81,4,8.937,6.602
,,,"2021-09-22",,,"005B0000003JK1iIAG","1163",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-09-17","2021-09-08","a4CB00000000F2kMAE",,"005B0000003JK1iIAG",,64,5,3.179,9.498
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-09-08","true","a4DB0000001aa2BMAQ","005B0000003JK1iIAG","1164","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-03-17T18:53:57.000Z","Online","2022-09-09","true","Kids","true","1.0","2021-09-04","2021-09-01","a4CB00000000F2lMAE","true","005B0000003JK1iIAG",,57,4,1.609,8.628
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-09-17","true","a4DB0000001aa2CMAQ","005B0000003JK1iIAG","1165","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-03-23T21:00:09.000Z","Online","2022-09-09","true","Computers","true","1.0","2021-09-08","2021-09-07","a4CB00000000F2mMAE","true","005B0000003JK1iIAG",,35,4,2.084,9.63
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-26","true","a4DB0000001aa2DMAQ","005B0000003JK1iIAG","1166","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-03-07T17:26:31.000Z","Online","2022-09-09","true","Automotive","true","1.0","2021-08-25","2021-08-22","a4CB00000000F2nMAE","true","005B0000003JK1iIAG",,12,4,4.816,9.953
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-12","true","a4DB0000001aa2EMAQ","005B0000003JK1iIAG","1167","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-02-19T16:24:45.000Z","Online","2022-09-09","true","Kids","true","1.0","2021-08-11","2021-08-06","a4CB00000000F2oMAE","true","005B0000003JK1iIAG",,38,5,8.63,1.693
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-09-11","true","a4DB0000001aa2FMAQ","005B0000003JK1iIAG","1168","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-03-09T17:26:00.000Z","Online","2022-09-09","true","Health","true","1.0","2021-09-02","2021-08-24","a4CB00000000F2pMAE","true","005B0000003JK1iIAG",,95,2,5.095,3.891
,,,"2021-09-22",,,"005B0000003JK1iIAG","1169",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2021-09-18","2021-09-10","a4CB00000000F2qMAE",,"005B0000003JK1iIAG",,74,2,8.408,6.615
,,,"2021-07-26",,,"005B0000003JK1iIAG","1170",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-07-24","2021-07-20","a4CB00000000F2rMAE",,"005B0000003JK1iIAG",,72,4,9.263,5.59
,,,"2021-09-15",,,"005B0000003JK1iIAG","1171",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-09-09","2021-09-03","a4CB00000000F2sMAE",,"005B0000003JK1iIAG",,96,3,8.929,9.475
,,,"2021-08-14",,,"005B0000003JK1iIAG","1172",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-08-05","2021-08-04","a4CB00000000F2tMAE",,"005B0000003JK1iIAG",,41,4,2.381,8.371
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-24","true","a4DB0000001aa2KMAQ","005B0000003JK1iIAG","1173","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-02-26T16:11:19.000Z","Online","2022-09-09","true","Music","true","1.0","2021-08-16","2021-08-13","a4CB00000000F2uMAE","true","005B0000003JK1iIAG",,71,5,6.593,4.811
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-09-02","true","a4DB0000001aa2LMAQ","005B0000003JK1iIAG","1174","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-03-08T19:45:17.000Z","Online","2022-09-09","true","Music","true","1.0","2021-08-29","2021-08-23","a4CB00000000F2vMAE","true","005B0000003JK1iIAG",,89,4,2.425,9.007
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-22","true","a4DB0000001aa2MMAQ","005B0000003JK1iIAG","1175","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-02-25T21:13:35.000Z","Online","2022-09-09","true","Baby","true","1.0","2021-08-13","2021-08-12","a4CB00000000F2wMAE","true","005B0000003JK1iIAG",,82,3,7.749,5.317
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-09","true","a4DB0000001aa2NMAQ","005B0000003JK1iIAG","1176","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-02-13T20:25:05.000Z","Online","2022-09-09","true","Tools","true","1.0","2021-08-08","2021-07-31","a4CB00000000F2xMAE","true","005B0000003JK1iIAG",,80,1,8.723,4.325
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-28","true","a4DB0000001aa2OMAQ","005B0000003JK1iIAG","1177","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2019-02-26T22:37:23.000Z","Online","2022-09-09","true","Electronics","true","1.0","2021-08-22","2021-08-13","a4CB00000000F2yMAE","true","005B0000003JK1iIAG",,16,5,7.072,4.339
,,,"2021-08-10",,,"005B0000003JK1iIAG","1178",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2021-08-04","2021-07-27","a4CB00000000F2zMAE",,"005B0000003JK1iIAG",,76,3,3.358,9.942
,,,"2021-09-09",,,"005B0000003JK1iIAG","1179",,"Mobile Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-08-31","2021-08-30","a4CB00000000F30MAE",,"005B0000003JK1iIAG",,85,2,2.424,9.512
,,,"2021-08-30",,,"005B0000003JK1iIAG","1180",,"App","App",,"true",,,,"2022-09-09",,,,,"2021-08-26","2021-08-24","a4CB00000000F31MAE",,"005B0000003JK1iIAG",,2,2,3.636,1.992
,,,"2021-08-11",,,"005B0000003JK1iIAG","1181",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-08-05","2021-07-31","a4CB00000000F32MAE",,"005B0000003JK1iIAG",,7,4,7.515,3.591
,,,"2021-09-03",,,"005B0000003JK1iIAG","1182",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-08-31","2021-08-29","a4CB00000000F33MAE",,"005B0000003JK1iIAG",,100,1,8.404,5.612
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-07-26","true","a4DB0000001aa2UMAQ","005B0000003JK1iIAG","1183","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2019-01-31T19:53:38.000Z","Online","2022-09-09","true","Automotive","true","1.0","2021-07-23","2021-07-18","a4CB00000000F34MAE","true","005B0000003JK1iIAG",,26,5,2.424,4.626
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-27","true","a4DB0000001aa2VMAQ","005B0000003JK1iIAG","1184","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-03-04T17:24:16.000Z","Online","2022-09-09","true","Sports","true","1.0","2021-08-21","2021-08-19","a4CB00000000F35MAE","true","005B0000003JK1iIAG",,48,5,5.4,7.071
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-09","true","a4DB0000001aa2WMAQ","005B0000003JK1iIAG","1185","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-02-08T22:04:02.000Z","Online","2022-09-09","true","Health","true","1.0","2021-08-01","2021-07-26","a4CB00000000F36MAE","true","005B0000003JK1iIAG",,92,4,1.357,2.147
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-27","true","a4DB0000001aZqDMAU","005B0000003JK1iIAG","422","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-03-03T21:27:18.000Z","Online","2022-09-09","true","Tools","true","1.0","2022-08-20","2022-08-19","a4CB00000000EqnMAE","true","005B0000003JK1iIAG",,96,3,6.932,1.441
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-14","true","a4DB0000001aZqEMAU","005B0000003JK1iIAG","423","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-20T18:19:54.000Z","Online","2022-09-09","true","Outdoors","true","1.0","2022-08-10","2022-08-07","a4CB00000000EqoMAE","true","005B0000003JK1iIAG",,15,2,6.629,1.947
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-15","true","a4DB0000001aZqFMAU","005B0000003JK1iIAG","424","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-01-18T22:19:06.000Z","Online","2022-09-09","true","Toys","true","1.0","2022-07-14","2022-07-05","a4CB00000000EqpMAE","true","005B0000003JK1iIAG",,45,2,3.638,2.859
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-25","true","a4DB0000001aZqGMAU","005B0000003JK1iIAG","425","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-02-28T23:49:41.000Z","Online","2022-09-09","true","Automotive","true","1.0","2022-08-18","2022-08-15","a4CB00000000EqqMAE","true","005B0000003JK1iIAG",,94,5,3.653,1.145
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-08","true","a4DB0000001aZqHMAU","005B0000003JK1iIAG","426","true","App","App","Internal;Parter;Customer;Public","false",,"2020-01-14T23:38:38.000Z","Online","2022-09-09","true","Grocery","true","1.0","2022-07-02","2022-07-01","a4CB00000000EqrMAE","true","005B0000003JK1iIAG",,71,5,5.626,5.47
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-14","true","a4DB0000001aZqIMAU","005B0000003JK1iIAG","427","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-17T22:49:39.000Z","Online","2022-09-09","true","Jewelery","true","1.0","2022-07-11","2022-07-04","a4CB00000000EqsMAE","true","005B0000003JK1iIAG",,30,5,1.339,2.13
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-05","true","a4DB0000001aZqJMAU","005B0000003JK1iIAG","428","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2020-02-08T23:30:19.000Z","Online","2022-09-09","true","Games","true","1.0","2022-07-30","2022-07-26","a4CB00000000EqtMAE","true","005B0000003JK1iIAG",,72,2,8.332,8.67
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-03","true","a4DB0000001aZqKMAU","005B0000003JK1iIAG","429","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-31T18:09:39.000Z","Online","2022-09-09","true","Home","true","1.0","2022-07-27","2022-07-18","a4CB00000000EquMAE","true","005B0000003JK1iIAG",,38,2,8.967,7.557
,,,"2022-08-23",,,"005B0000003JK1iIAG","430",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-18","2022-08-09","a4CB00000000EqvMAE",,"005B0000003JK1iIAG",,24,2,3.366,1.595
,,,"2022-07-30",,,"005B0000003JK1iIAG","431",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-24","2022-07-21","a4CB00000000EqwMAE",,"005B0000003JK1iIAG",,43,1,2.963,4.401
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-31","true","a4DB0000001aZqNMAU","005B0000003JK1iIAG","432","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-03-03T18:38:41.000Z","Online","2022-09-09","true","Shoes","true","1.0","2022-08-22","2022-08-19","a4CB00000000EqxMAE","true","005B0000003JK1iIAG",,68,4,9.832,8.072
,,,"2022-07-13",,,"005B0000003JK1iIAG","433",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2022-07-09","2022-07-03","a4CB00000000EqyMAE",,"005B0000003JK1iIAG",,18,1,4.285,4.653
,,,"2022-08-17",,,"005B0000003JK1iIAG","434",,"Mobile Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-14","2022-08-11","a4CB00000000EqzMAE",,"005B0000003JK1iIAG",,83,3,7.208,4.53
,,,"2022-08-22",,,"005B0000003JK1iIAG","435",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-08-21","2022-08-17","a4CB00000000Er0MAE",,"005B0000003JK1iIAG",,38,3,9.76,3.899
,,,"2022-09-05",,,"005B0000003JK1iIAG","436",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-30","2022-08-21","a4CB00000000Er1MAE",,"005B0000003JK1iIAG",,81,5,6.903,3.146
,,,"2022-08-15",,,"005B0000003JK1iIAG","437",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2022-08-12","2022-08-09","a4CB00000000Er2MAE",,"005B0000003JK1iIAG",,74,3,8.471,4.705
,,,"2022-07-11",,,"005B0000003JK1iIAG","438",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-05","2022-06-30","a4CB00000000Er3MAE",,"005B0000003JK1iIAG",,14,2,5.262,5.305
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-12","true","a4DB0000001aZqUMAU","005B0000003JK1iIAG","439","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2020-02-16T17:51:11.000Z","Online","2022-09-09","true","Home","true","1.0","2022-08-08","2022-08-03","a4CB00000000Er4MAE","true","005B0000003JK1iIAG",,34,4,6.555,3.765
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-29","true","a4DB0000001aZqVMAU","005B0000003JK1iIAG","440","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-03-05T21:45:18.000Z","Online","2022-09-09","true","Books","true","1.0","2022-08-28","2022-08-21","a4CB00000000Er5MAE","true","005B0000003JK1iIAG",,89,2,4.79,2.332
,,,"2022-07-20",,,"005B0000003JK1iIAG","441",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-17","2022-07-14","a4CB00000000Er6MAE",,"005B0000003JK1iIAG",,27,4,1.494,7.977
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-03","true","a4DB0000001aZqXMAU","005B0000003JK1iIAG","442","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2020-02-06T16:01:51.000Z","Online","2022-09-09","true","Computers","true","1.0","2022-07-29","2022-07-24","a4CB00000000Er7MAE","true","005B0000003JK1iIAG",,97,3,9.863,6.164
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-13","true","a4DB0000001aZqYMAU","005B0000003JK1iIAG","443","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2020-01-20T17:39:06.000Z","Online","2022-09-09","true","Home","true","1.0","2022-07-09","2022-07-07","a4CB00000000Er8MAE","true","005B0000003JK1iIAG",,96,4,9.746,2.759
