"Case_Id","Account_Id","AccountId","RecordType_Name","ForecastCategory","Case_Priority","IsClosed","CloseDate","Name","CreatedById","OwnerId","Case_IsEscalated","IsWon","RecordTypeId","Account_Name","StageName","RecordTypeName","LastProcessedDate","Case_CaseNumber","LeadSource","Account_Industry","CreatedDate","Id","ForecastCategoryName","Amount","Case_ED_Outcome__c"
"500B000000337GZIAY","001B000000ZU9AJIA1","001B000000ZU9AJIA1","Simple Opportunity","Pipeline","High","false","2022-04-13","New Opportunity [972]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","false","012B000000090sjIAA","Advanced Input Devices","Qualification","Simple Opportunity","2022-09-09","00016523","N/A","Recreation","2019-10-04T22:02:21.000Z","006B0000003he2wIAA","Pipeline",973000,51.6
"500B00000045wdZIAQ","001B000000ZU9AKIA1","001B000000ZU9AKIA1","Simple Opportunity","Omitted","Medium","true","2022-02-21","New Opportunity [973]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Monster Cable Products","Closed Lost","Simple Opportunity","2022-09-09","00018827","N/A","Agriculture","2019-08-14T23:01:45.000Z","006B0000003he2xIAA","Omitted",852000,51.6
"500B000000337GdIAI","001B000000WJ6cIIAT","001B000000WJ6cIIAT","Simple Opportunity","Omitted","Medium","true","2022-01-24","New Opportunity [974]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Torry Harris Business Solutions","Closed Lost","Simple Opportunity","2022-09-09","00016527","N/A","Recreation","2019-07-17T23:39:08.000Z","006B0000003he2yIAA","Omitted",1862000,51.6
"500B00000045wdaIAA","001B000000Xyaf7IAB","001B000000Xyaf7IAB","Simple Opportunity","BestCase","Medium","false","2022-04-11","New Opportunity [975]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Trinity Contractors","Needs Analysis","Simple Opportunity","2022-09-09","00018828","N/A","Other","2019-10-02T19:56:52.000Z","006B0000003he2zIAA","Best Case",995000,80.2
"500B000000337GiIAI","001B000000ZU9ALIA1","001B000000ZU9ALIA1","Simple Opportunity","BestCase","High","false","2021-12-23","New Opportunity [976]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","false","012B000000090sjIAA","Concurrency, Inc","Proposal/Quote","Simple Opportunity","2022-09-09","00016532","N/A","Manufacturing","2019-06-15T21:10:01.000Z","006B0000003he30IAA","Best Case",1494000,51.6
"500B000000358bXIAQ","001B000000ZU9AMIA1","001B000000ZU9AMIA1","Simple Opportunity","Closed","Medium","true","2022-05-14","New Opportunity [977]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","true","012B000000090sjIAA","Medical Security Card Company","Closed Won","Simple Opportunity","2022-09-09","00012522","N/A","Government","2019-11-04T22:48:02.000Z","006B0000003he31IAA","Closed",1076000,51.6
"500B00000045wdcIAA","001B000000WJ6cLIAT","001B000000WJ6cLIAT","Simple Opportunity","Pipeline","Low","false","2022-02-12","New Opportunity [978]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","false","012B000000090sjIAA","Xsite Modular","Qualification","Simple Opportunity","2022-09-09","00018830","N/A","Consulting","2019-08-05T23:05:33.000Z","006B0000003he32IAA","Pipeline",1434000,51.6
"500B00000045wddIAA","001B000000WJ6cNIAT","001B000000WJ6cNIAT","Simple Opportunity","Closed","Medium","true","2021-12-20","New Opportunity [979]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","true","012B000000090sjIAA","Management Information Dscplns","Closed Won","Simple Opportunity","2022-09-09","00018831","N/A","Banking","2019-06-12T22:17:52.000Z","006B0000003he33IAA","Closed",1247000,51.6
"500B00000045wdeIAA","001B000000WJ6cOIAT","001B000000WJ6cOIAT","Simple Opportunity","BestCase","Medium","false","2022-03-18","New Opportunity [980]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","false","012B000000090sjIAA","Alterego Networks Inc","Needs Analysis","Simple Opportunity","2022-09-09","00018832","N/A","Energy","2019-09-08T23:08:29.000Z","006B0000003he34IAA","Best Case",1050000,51.6
"500B00000045wdgIAA","001B000000WJ6cPIAT","001B000000WJ6cPIAT","Simple Opportunity","Closed","Medium","true","2021-12-21","New Opportunity [981]","005B0000003JK1iIAG","005B0000003JLICIA4","false","true","012B000000090sjIAA","eAngler","Closed Won","Simple Opportunity","2022-09-09","00018834","N/A","Other","2019-06-13T16:57:59.000Z","006B0000003he35IAA","Closed",1484000,51.6
"500B00000045wdhIAA","001B000000WJ6cQIAT","001B000000WJ6cQIAT","Simple Opportunity","Pipeline","High","false","2022-04-11","New Opportunity [982]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","Angara E-Commerce Services","Qualification","Simple Opportunity","2022-09-09","00018835","N/A","Electronics","2019-10-02T22:55:28.000Z","006B0000003he36IAA","Pipeline",1850000,51.6
"500B000000337GnIAI","001B000000WJ6cRIAT","001B000000WJ6cRIAT","Simple Opportunity","Forecast","Medium","false","2022-05-06","New Opportunity [983]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","false","012B000000090sjIAA","Metals USA Holdings Corp.","Negotiation","Simple Opportunity","2022-09-09","00016537","N/A","Manufacturing","2019-10-27T23:45:28.000Z","006B0000003he37IAA","Commit",1297000,81.6
"500B00000045wdjIAA","001B000000WJ6cSIAT","001B000000WJ6cSIAT","Simple Opportunity","Pipeline","High","false","2022-02-27","New Opportunity [984]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","Aetna Building Maintenance","Qualification","Simple Opportunity","2022-09-09","00018837","N/A","Engineering","2019-08-20T16:40:32.000Z","006B0000003he38IAA","Pipeline",1749000,51.6
"500B000000337GoIAI","001B000000WJ6cTIAT","001B000000WJ6cTIAT","Simple Opportunity","Forecast","Medium","false","2022-02-28","New Opportunity [985]","005B0000003JK1iIAG","005B0000003JLI6IAO","false","false","012B000000090sjIAA","Reliable Computer Corp","Negotiation","Simple Opportunity","2022-09-09","00016538","N/A","Environmental","2019-08-21T23:02:36.000Z","006B0000003he39IAA","Commit",615000,51.6
"500B00000045wdkIAA","001B000000zmlwAIAQ","001B000000zmlwAIAQ","Simple Opportunity","BestCase","Medium","false","2022-04-19","New Opportunity [986]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","false","012B000000090sjIAA","Colarity Corporation","Needs Analysis","Simple Opportunity","2022-09-09","00018838","N/A","Healthcare & Life Sciences","2019-10-10T23:28:14.000Z","006B0000003he3AIAQ","Best Case",1518000,81.6
"500B000000356A2IAI","001B000000WJ6cUIAT","001B000000WJ6cUIAT","Simple Opportunity","Pipeline","Medium","false","2022-01-07","New Opportunity [987]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","Speechforms","Qualification","Simple Opportunity","2022-09-09","00009290","N/A","Education","2019-06-30T23:01:04.000Z","006B0000003he3BIAQ","Pipeline",1810000,51.6
"500B000000337GqIAI","001B000000WJ6cVIAT","001B000000WJ6cVIAT","Simple Opportunity","BestCase","High","false","2022-02-15","New Opportunity [988]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","Appletn-SHKSH-Nenah Ltd Partnr","Proposal/Quote","Simple Opportunity","2022-09-09","00016540","N/A","Shipping","2019-08-08T22:09:04.000Z","006B0000003he3CIAQ","Best Case",638000,51.6
"500B00000045wdlIAA","001B000000WJ6cWIAT","001B000000WJ6cWIAT","Simple Opportunity","BestCase","Low","false","2022-03-23","New Opportunity [989]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Direct Alliance Corporation","Proposal/Quote","Simple Opportunity","2022-09-09","00018839","N/A","Retail","2019-09-13T17:45:17.000Z","006B0000003he3DIAQ","Best Case",1616000,51.6
"500B000000337GsIAI","001B000000WJ6cYIAT","001B000000WJ6cYIAT","Simple Opportunity","BestCase","High","false","2022-01-06","New Opportunity [990]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","false","012B000000090sjIAA","Better Business Services","Needs Analysis","Simple Opportunity","2022-09-09","00016542","N/A","Recreation","2019-06-29T17:02:45.000Z","006B0000003he3EIAQ","Best Case",1534000,51.6
"500B000000337DIIAY","001B000000WJ6jyIAD","001B000000WJ6jyIAD","Simple Opportunity","Forecast","Low","false","2022-03-19","New Opportunity [1411]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","ClaimForce Technologies","Negotiation","Simple Opportunity","2022-09-09","00016320","N/A","Healthcare & Life Sciences","2019-09-09T19:58:41.000Z","006B0000003heA1IAI","Commit",921000,51.6
"500B000000358zKIAQ","001B000000WJ6jzIAD","001B000000WJ6jzIAD","Simple Opportunity","BestCase","High","false","2022-02-15","New Opportunity [1412]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","Carole Fabrics Corp","Needs Analysis","Simple Opportunity","2022-09-09","00013992","N/A","Other","2019-08-08T20:52:25.000Z","006B0000003heA2IAI","Best Case",1409000,51.6
"500B000000358zMIAQ","001B000000WJ6k0IAD","001B000000WJ6k0IAD","Simple Opportunity","Closed","Medium","true","2022-03-21","New Opportunity [1413]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","true","012B000000090sjIAA","R W Lynch Co Inc","Closed Won","Simple Opportunity","2022-09-09","00013994","N/A","Telecommunications","2019-09-11T22:12:01.000Z","006B0000003heA3IAI","Closed",1499000,51.6
"500B00000045wjCIAQ","001B000000WJ6k2IAD","001B000000WJ6k2IAD","Simple Opportunity","BestCase","Low","false","2022-02-25","New Opportunity [1414]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Hbp Inc","Needs Analysis","Simple Opportunity","2022-09-09","00019144","N/A","Environmental","2019-08-18T22:54:49.000Z","006B0000003heA4IAI","Best Case",1585000,51.6
"500B00000045wjDIAQ","001B000000WJ6k3IAD","001B000000WJ6k3IAD","Simple Opportunity","Omitted","High","true","2022-02-27","New Opportunity [1415]","005B0000003JK1iIAG","005B0000003JLI6IAO","false","false","012B000000090sjIAA","Double D Aircraft Sales","Closed Lost","Simple Opportunity","2022-09-09","00019145","N/A","Telecommunications","2019-08-20T18:26:58.000Z","006B0000003heA5IAI","Omitted",1340000,51.6
"500B00000045wjEIAQ","001B000000WJ6k4IAD","001B000000WJ6k4IAD","Simple Opportunity","BestCase","Medium","false","2022-02-04","New Opportunity [1416]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","false","012B000000090sjIAA","Pathway Executive Search","Needs Analysis","Simple Opportunity","2022-09-09","00019146","N/A","Utilities","2019-07-28T17:45:53.000Z","006B0000003heA6IAI","Best Case",1292000,81.6
"500B00000045wjFIAQ","001B000000WJ6k6IAD","001B000000WJ6k6IAD","Simple Opportunity","Forecast","Low","false","2022-06-05","New Opportunity [1417]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","TexWorld.com","Negotiation","Simple Opportunity","2022-09-09","00019147","N/A","Hospitality","2019-11-26T23:21:17.000Z","006B0000003heA7IAI","Commit",258000,68.1
"500B00000045wjHIAQ","001B000000XyafKIAR","001B000000XyafKIAR","Simple Opportunity","Omitted","High","true","2022-05-02","New Opportunity [1418]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","false","012B000000090sjIAA","E-Execsales.com","Closed Lost","Simple Opportunity","2022-09-09","00019149","N/A","Other","2019-10-23T18:55:50.000Z","006B0000003heA8IAI","Omitted",2002000,51.6
"500B00000045wjIIAQ","001B000000ZU9CEIA1","001B000000ZU9CEIA1","Simple Opportunity","BestCase","Low","false","2022-07-19","New Opportunity [1419]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","FS Precision Tech","Proposal/Quote","Simple Opportunity","2022-09-09","00019150","N/A","Recreation","2020-01-09T18:07:40.000Z","006B0000003heA9IAI","Best Case",958000,81.6
"500B00000045wjJIAQ","001B000000WJ6k9IAD","001B000000WJ6k9IAD","Simple Opportunity","BestCase","Medium","false","2022-02-16","New Opportunity [1420]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","false","012B000000090sjIAA","Talkway Communications","Needs Analysis","Simple Opportunity","2022-09-09","00019151","N/A","Entertainment","2019-08-09T21:43:08.000Z","006B0000003heAAIAY","Best Case",1349000,51.6
"500B000000358zaIAA","001B000000WJ6kAIAT","001B000000WJ6kAIAT","Simple Opportunity","Omitted","Low","true","2022-02-09","New Opportunity [1421]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Prism Consulting Service","Closed Lost","Simple Opportunity","2022-09-09","00014008","N/A","Energy","2019-08-02T22:11:07.000Z","006B0000003heABIAY","Omitted",918000,51.6
"500B000000337DOIAY","001B000000WJ6kBIAT","001B000000WJ6kBIAT","Simple Opportunity","BestCase","High","false","2022-06-01","New Opportunity [1422]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Kontron","Proposal/Quote","Simple Opportunity","2022-09-09","00016326","N/A","Transportation","2019-11-22T17:36:01.000Z","006B0000003heACIAY","Best Case",1359000,81.6
"500B000000358zcIAA","001B000000WJ6kDIAT","001B000000WJ6kDIAT","Simple Opportunity","BestCase","Low","false","2022-04-06","New Opportunity [1423]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Edison International","Proposal/Quote","Simple Opportunity","2022-09-09","00014010","N/A","Banking","2019-09-27T22:23:47.000Z","006B0000003heADIAY","Best Case",1429000,61
"500B00000045wjKIAQ","001B000000WJ6kFIAT","001B000000WJ6kFIAT","Simple Opportunity","Closed","High","true","2022-04-30","New Opportunity [1424]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","true","012B000000090sjIAA","Smeal Fire Apparatus Co","Closed Won","Simple Opportunity","2022-09-09","00019152","N/A","Financial Services","2019-10-21T23:41:41.000Z","006B0000003heAEIAY","Closed",1254000,68
"500B00000045wjLIAQ","001B000000WJ6kGIAT","001B000000WJ6kGIAT","Simple Opportunity","BestCase","Medium","false","2022-02-20","New Opportunity [1425]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","false","012B000000090sjIAA","Kedestra","Needs Analysis","Simple Opportunity","2022-09-09","00019153","N/A","Environmental","2019-08-13T18:17:34.000Z","006B0000003heAFIAY","Best Case",1177000,51.6
"500B00000045wjNIAQ","001B000000WJ6kHIAT","001B000000WJ6kHIAT","Simple Opportunity","BestCase","High","false","2021-12-28","New Opportunity [1426]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","false","012B000000090sjIAA","TeamShare","Proposal/Quote","Simple Opportunity","2022-09-09","00019155","N/A","Engineering","2019-06-20T16:40:10.000Z","006B0000003heAGIAY","Best Case",1745000,51.6
"500B00000045wjOIAQ","001B000000ZU9CFIA1","001B000000ZU9CFIA1","Simple Opportunity","BestCase","High","false","2022-01-27","New Opportunity [1427]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","false","012B000000090sjIAA","Shelcore Toys","Needs Analysis","Simple Opportunity","2022-09-09","00019156","N/A","Insurance","2019-07-21T00:04:46.000Z","006B0000003heAHIAY","Best Case",1519000,51.6
"500B00000045wjPIAQ","001B000000WJ6kIIAT","001B000000WJ6kIIAT","Simple Opportunity","Closed","Low","true","2022-03-07","New Opportunity [1428]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","true","012B000000090sjIAA","Gates & Sons Barbecue of Kansas","Closed Won","Simple Opportunity","2022-09-09","00019157","N/A","Food & Beverage","2019-08-28T22:46:11.000Z","006B0000003heAIIAY","Closed",829000,51.6
"500B000000356NiIAI","001B000000WJ6kJIAT","001B000000WJ6kJIAT","Simple Opportunity","BestCase","Medium","false","2022-03-29","New Opportunity [1429]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","Southland Log Homes Inc","Proposal/Quote","Simple Opportunity","2022-09-09","00010131","N/A","Banking","2019-09-19T19:10:39.000Z","006B0000003heAJIAY","Best Case",1208000,51.6
"500B00000045wjXIAQ","001B000000WJ6kKIAT","001B000000WJ6kKIAT","Simple Opportunity","Pipeline","Medium","false","2022-04-18","New Opportunity [1430]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","New York Football Giants","Qualification","Simple Opportunity","2022-09-09","00019159","N/A","Not For Profit","2019-10-10T01:55:03.000Z","006B0000003heAKIAY","Pipeline",1150000,81.6
"500B00000045wjYIAQ","001B000000ZU9CHIA1","001B000000ZU9CHIA1","Simple Opportunity","BestCase","High","false","2022-02-13","New Opportunity [1431]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Information International Associates","Proposal/Quote","Simple Opportunity","2022-09-09","00019160","N/A","Media","2019-08-06T21:23:51.000Z","006B0000003heALIAY","Best Case",1576000,81.6
"500B00000045wjaIAA","001B000000WJ6kMIAT","001B000000WJ6kMIAT","Simple Opportunity","Closed","High","true","2022-05-16","New Opportunity [1432]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","true","012B000000090sjIAA","Automatic Data Processing","Closed Won","Simple Opportunity","2022-09-09","00019162","N/A","Other","2019-11-06T17:01:45.000Z","006B0000003heAMIAY","Closed",1531000,51.6
"500B000000358zmIAA","001B000000WJ6kNIAT","001B000000WJ6kNIAT","Simple Opportunity","BestCase","High","false","2022-02-03","New Opportunity [1433]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","merlin","Proposal/Quote","Simple Opportunity","2022-09-09","00014020","N/A","Retail","2019-07-27T18:55:25.000Z","006B0000003heANIAY","Best Case",997000,51.6
"500B00000045wjcIAA","001B000000WJ6kOIAT","001B000000WJ6kOIAT","Simple Opportunity","Forecast","High","false","2022-01-15","New Opportunity [1434]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Coilcraft","Negotiation","Simple Opportunity","2022-09-09","00019164","N/A","Government","2019-07-08T16:22:46.000Z","006B0000003heAOIAY","Commit",1586000,51.6
"500B000000358hAIAQ","001B000000WJ6kPIAT","001B000000WJ6kPIAT","Simple Opportunity","BestCase","Low","false","2022-07-09","New Opportunity [1435]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","false","012B000000090sjIAA","Advanced Powder Coating","Needs Analysis","Simple Opportunity","2022-09-09","00012866","N/A","Agriculture","2019-12-30T19:36:12.000Z","006B0000003heAPIAY","Best Case",1899000,51.6
"500B00000045wjdIAA","001B000000WJ6kQIAT","001B000000WJ6kQIAT","Simple Opportunity","BestCase","Medium","false","2022-03-21","New Opportunity [1436]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","InnoCentive","Needs Analysis","Simple Opportunity","2022-09-09","00019165","N/A","Not For Profit","2019-09-11T22:50:55.000Z","006B0000003heAQIAY","Best Case",1194000,51.6
"500B00000045wjeIAA","001B000000WJ6kRIAT","001B000000WJ6kRIAT","Simple Opportunity","BestCase","High","false","2022-03-07","New Opportunity [1437]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Promo Edge","Proposal/Quote","Simple Opportunity","2022-09-09","00019166","N/A","Transportation","2019-08-28T23:46:47.000Z","006B0000003heARIAY","Best Case",1686000,51.6
