"LastModifiedDate","Category_Cluster__c","LastReferencedDate","Category_Name__c","End_Date__c","Customer_Name__c","Customer__c","Name","Category_c_Cluster__c","Approved__c","Start_Date__c","IsDeleted","Objectives__c","Quarter__c","Category_c_Name","Selected__c","LastViewedDate","CurrencyIsoCode","SystemModstamp","Customer_c_Name","Category__c","CreatedDate","LastActivityDate","Id","Promo_Name__c","Status__c","Total_Cannibalised_Volume__c","Incremental_Volume__c","Total_Cannibalised_Sales__c","Promo_vs_Cannibalised_Sales__c","RoI__c","Total_Promo_Sales__c","Total_Promo_Volume__c","Promo_vs_Cannibalised_Volume__c","Breakeven__c","of_Days__c"
"2016/08/15",,,,"2015/08/31","SU Detail Consult","0015800000GgZGcAAN","SU Detail Consult: Dressings - Jul 2015",,"true","2015/07/27","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","SU Detail Consult",,"2016/08/04",,"a1I58000001vtAKEAY","SU Detail Consult:  - Jul 2015","Approved",-74250,83250,-30892.56,67,34,93613.82,225000,67,37,35
"2016/08/15",,,,"2015/06/17","Others NL FS","0015800000GgZGfAAN","Others NL FS: Dressings - May 2015",,"true","2015/05/20","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtB4EAI","Others NL FS:  - May 2015","Approved",-90000,67500,-31533.08,64,32,87591.88,250000,64,16,28
"2016/08/15",,,,"2015/05/27","Best Buy","0015800000GgZGgAAN","Superunie Sligro: Dressings - May 2015",,"true","2015/05/13","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Best Buy",,"2016/08/04",,"a1I58000001vtCcEAI","Best Buy:  - May 2015","Approved",-46860,44020,-15050.04,67,51,45606.17,142000,67,21,14
"2016/08/15",,,,"2015/05/28","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Dressings - Apr 2015",,"true","2015/04/23","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtD6EAI","Superunie Coop:  - Apr 2015","Approved",-62720,67200,-25637.56,72,8,91562.71,224000,72,23,35
"2016/08/15",,,,"2015/06/10","Schlecker","0015800000GgZGhAAN","Schlecker: Dressings - May 2015",,"true","2015/05/27","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtDDEAY","Schlecker:  - May 2015","Approved",-46480,46480,-18320.72,72,21,65431.13,166000,72,37,14
"2016/08/15",,,,"2015/08/24","Schlecker","0015800000GgZGhAAN","Schlecker: Dressings - Aug 2015",,"true","2015/08/10","false","Drive Frequency","Q3",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtDJEAY","Schlecker:  - Aug 2015","Approved",-40260,31720,-16750.63,67,49,50759.49,122000,67,13,14
"2016/08/15",,,,"2015/09/19","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Dressings - Sep 2015",,"true","2015/09/05","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtDmEAI","Superunie Cluster:  - Sep 2015","Approved",-58580,62620,-22234.91,71,26,76672.09,202000,71,15,14
"2016/08/15",,,,"2015/06/16","Morissons","0015800000GgZGXAA3","Metro/Makro: Dressings - May 2015",,"true","2015/05/26","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtEGEAY","Morissons:  - May 2015","Approved",-30940,52780,-9033.64,83,6,53139.07,182000,83,33,21
"2016/08/15",,,,"2015/06/18","Etos","0015800000GgZGYAA3","Etos: Fabric Conditioner - May 2015",,"true","2015/05/14","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Etos",,"2016/08/04",,"a1I58000001vt8oEAA","Etos:  - May 2015","Approved",-25330,40230,-7395.67,83,24,43503.97,149000,83,21,35
"2016/08/15",,,,"2015/10/01","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Fabric Conditioner - Aug 2015",,"true","2015/08/27","false","Drive Weight of Purchase","Q3",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vt9mEAA","Superunie Coop:  - Aug 2015","Approved",-11620,29880,-3562.36,86,39,25445.44,83000,86,39,35
"2016/08/15",,,,"2015/06/23","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Fabric Conditioner - May 2015",,"true","2015/05/19","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtA1EAI","Superunie Coop:  - May 2015","Approved",-26200,37990,-11665.78,80,10,58328.89,131000,80,21,35
"2016/08/15",,,,"2015/12/01","Deli XL","0015800000GgZGVAA3","Deli XL: Fabric Conditioner - Nov 2015",,"true","2015/11/03","false","Drive Weight of Purchase","Q4",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vtABEAY","Deli XL:  - Nov 2015","Approved",-65000,95000,-20401.61,74,35,78467.73,250000,74,20,28
"2016/08/15",,,,"2015/08/02","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Fabric Conditioner - Jun 2015",,"true","2015/06/28","false","Drive Volume","Q2",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtAgEAI","Superunie Cluster:  - Jun 2015","Approved",-45640,48900,-13991.93,72,54,49971.17,163000,72,22,35
"2016/08/15",,,,"2015/07/01","Deli XL","0015800000GgZGVAA3","Deli XL: Fabric Conditioner - Jun 2015",,"true","2015/06/17","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vtAnEAI","Deli XL:  - Jun 2015","Approved",-17100,26100,-5866.47,81,17,30876.14,90000,81,14,14
"2016/08/15",,,,"2015/09/15","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Fabric Conditioner - Aug 2015",,"true","2015/08/18","false","Drive Frequency","Q3",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtBIEAY","Superunie Cluster:  - Aug 2015","Approved",-68340,78390,-25939.46,66,13,76292.53,201000,66,45,28
"2016/08/15",,,,"2015/07/19","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Fabric Conditioner - Jun 2015",,"true","2015/06/21","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtBSEAY","Superunie Coop:  - Jun 2015","Approved",-14280,35700,-5732.89,88,37,47774.07,119000,88,28,28
"2016/08/15",,,,"2015/07/22","Others export","0015800000GgZGWAA3","Others export: Fabric Conditioner - Jun 2015",,"true","2015/06/17","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Others export",,"2016/08/04",,"a1I58000001vtCCEAY","Others export:  - Jun 2015","Approved",-12960,42120,-4824.56,88,16,40204.67,108000,88,44,35
"2016/08/15",,,,"2015/05/27","Best Buy","0015800000GgZGgAAN","Superunie Sligro: Fabric Conditioner - May 2015",,"true","2015/05/06","false","Drive Volume","Q2",,"true",,"EUR","2016/08/15","Best Buy",,"2016/08/04",,"a1I58000001vtCZEAY","Best Buy:  - May 2015","Approved",-89540,91960,-29411.16,63,19,79489.63,242000,63,28,21
"2016/08/15",,,,"2015/05/24","Variety Discount","0015800000GgZGbAAN","Variety Discount: Fabric Conditioner - Apr 2015",,"true","2015/04/26","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtCkEAI","Variety Discount:  - Apr 2015","Approved",-30600,41310,-9604.45,80,48,48022.25,153000,80,44,28
"2016/08/15",,,,"2015/09/05","Others NL FS","0015800000GgZGfAAN","Others NL FS: Fabric Conditioner - Aug 2015",,"true","2015/08/08","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtCyEAI","Others NL FS:  - Aug 2015","Approved",-46740,31980,-16376.18,62,35,43095.21,123000,62,8,28
"2016/08/15",,,,"2015/06/15","Morissons","0015800000GgZGXAA3","Metro/Makro: Fabric Conditioner - May 2015",,"true","2015/05/11","false","Drive Frequency","Q2",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtDFEAY","Morissons:  - May 2015","Approved",-44160,55200,-16116.91,76,6,67153.77,184000,76,31,35
"2016/08/15",,,,"2015/06/04","Schlecker","0015800000GgZGhAAN","Schlecker: Fabric Conditioner - May 2015",,"true","2015/05/21","false","Drive Penetration","Q2",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtDvEAI","Schlecker:  - May 2015","Approved",-24030,22250,-10348.76,73,31,38328.75,89000,73,28,14
"2016/08/15",,,,"2015/06/07","Etos","0015800000GgZGYAA3","Etos: Fabric Conditioner - May 2015",,"true","2015/05/10","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Etos",,"2016/08/04",,"a1I58000001vtENEAY","Etos:  - May 2015","Approved",-55660,86020,-17063.77,78,9,77562.61,253000,78,21,28
"2016/08/15",,,,"2015/08/05","Schlecker","0015800000GgZGhAAN","Schlecker: Fabric Conditioner - Jul 2015",,"true","2015/07/08","false","Drive Weight of Purchase","Q3",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtF2EAI","Schlecker:  - Jul 2015","Approved",-71010,65750,-19696.35,73,47,72949.44,263000,73,37,28
"2016/08/15",,,,"2015/07/22","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Oral - Jun 2015",,"false","2015/06/24","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vt8LEAQ","Tesco:  - Jun 2015","Submitted for Approval",-24000,38400,-9284.74,75,7,37138.96,96000,75,31,28
"2016/08/15",,,,"2015/08/21","Superunie PlusRetail","0015800000GgZGeAAN","Superunie PlusRetail: Oral - Jul 2015",,"true","2015/07/24","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Superunie PlusRetail",,"2016/08/04",,"a1I58000001vt8iEAA","Superunie PlusRetail:  - Jul 2015","Approved",-40940,58740,-17033.55,77,48,74058.93,178000,77,29,28
"2016/08/15",,,,"2015/09/21","Best Buy","0015800000GgZGgAAN","Superunie Sligro: Oral - Aug 2015",,"true","2015/08/17","false","Drive Frequency","Q3",,"true",,"EUR","2016/08/15","Best Buy",,"2016/08/04",,"a1I58000001vt9PEAQ","Best Buy:  - Aug 2015","Approved",-25200,34020,-7173.77,80,27,35868.87,126000,80,37,35
"2016/08/15",,,,"2015/07/09","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Oral - Jun 2015",,"true","2015/06/25","false","Drive Volume","Q2",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vt9eEAA","Tesco:  - Jun 2015","Approved",-24650,40600,-10255.91,83,38,60328.91,145000,83,30,14
"2016/08/15",,,,"2015/05/30","Variety Discount","0015800000GgZGbAAN","Variety Discount: Oral - Apr 2015",,"true","2015/04/25","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vt9hEAA","Variety Discount:  - Apr 2015","Approved",-17710,57960,-5817.2,89,31,52883.6,161000,89,33,35
"2016/08/15",,,,"2015/05/18","Others DI online","0015800000GgZGZAA3","Others DI online: Oral - Apr 2015",,"true","2015/04/20","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Others DI online",,"2016/08/04",,"a1I58000001vtApEAI","Others DI online:  - Apr 2015","Approved",-34200,44460,-12981.12,80,46,64905.58,171000,80,17,28
"2016/08/15",,,,"2015/11/25","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Oral - Nov 2015",,"true","2015/11/04","false","Drive Trial","Q4",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtAxEAI","Superunie Cluster:  - Nov 2015","Approved",-85120,64960,-33551.19,62,17,88292.62,224000,62,15,21
"2016/08/15",,,,"2015/07/29","Best Buy","0015800000GgZGgAAN","Superunie Sligro: Oral - Jun 2015",,"true","2015/06/24","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Best Buy",,"2016/08/04",,"a1I58000001vtBiEAI","Best Buy:  - Jun 2015","Approved",-29260,79420,-7902.39,86,16,56445.67,209000,86,28,35
"2016/08/15",,,,"2015/07/05","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Oral - Jun 2015",,"true","2015/06/07","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vtBlEAI","Tesco:  - Jun 2015","Approved",-37740,34410,-14324.78,66,52,42131.69,111000,66,45,28
"2016/08/15",,,,"2015/07/04","Variety Discount","0015800000GgZGbAAN","Variety Discount: Oral - Jun 2015",,"true","2015/06/20","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtBpEAI","Variety Discount:  - Jun 2015","Approved",-54340,93860,-16659.1,78,51,75723.18,247000,78,31,14
"2016/08/15",,,,"2015/11/11","Etos","0015800000GgZGYAA3","Etos: Oral - Oct 2015",,"true","2015/10/21","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Etos",,"2016/08/04",,"a1I58000001vtCDEAY","Etos:  - Oct 2015","Approved",-91760,81840,-26121.65,63,49,70599.06,248000,63,13,21
"2016/08/15",,,,"2015/09/02","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Oral - Jul 2015",,"true","2015/07/29","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtCaEAI","Superunie Cluster:  - Jul 2015","Approved",-25350,78000,-11287.31,87,44,86825.45,195000,87,29,35
"2016/08/15",,,,"2015/06/13","Variety Discount","0015800000GgZGbAAN","Variety Discount: Oral - May 2015",,"true","2015/05/23","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtDYEAY","Variety Discount:  - May 2015","Approved",-25520,92800,-7078.59,89,36,64350.83,232000,89,38,21
"2016/08/15",,,,"2015/09/28","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Oral - Aug 2015",,"true","2015/08/24","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vtDcEAI","Tesco:  - Aug 2015","Approved",-70990,70990,-29536.2,69,35,95278.07,229000,69,17,35
"2016/08/15",,,,"2015/07/22","Morissons","0015800000GgZGXAA3","Metro/Makro: Oral - Jun 2015",,"true","2015/06/24","false","Drive Frequency","Q2",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtDhEAI","Morissons:  - Jun 2015","Approved",-47560,47560,-18746.41,71,13,64642.81,164000,71,10,28
"2016/08/15",,,,"2015/11/09","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Oral - Oct 2015",,"true","2015/10/12","false","Drive Frequency","Q4",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtEWEAY","Superunie Cluster:  - Oct 2015","Approved",-88540,86210,-34252.95,62,12,90139.34,233000,62,39,28
"2016/08/15",,,,"2015/09/20","Others export","0015800000GgZGWAA3","Others export: Oral - Aug 2015",,"true","2015/08/16","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Others export",,"2016/08/04",,"a1I58000001vtEsEAI","Others export:  - Aug 2015","Approved",-42500,67500,-15200.84,83,33,89416.71,250000,83,16,35
"2016/08/15",,,,"2015/06/22","Superunie PlusRetail","0015800000GgZGeAAN","Superunie PlusRetail: Meat - May 2015",,"true","2015/05/25","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Superunie PlusRetail",,"2016/08/04",,"a1I58000001vt8aEAA","Superunie PlusRetail:  - May 2015","Approved",-34800,90480,-9652.63,85,39,64350.83,232000,85,30,28
"2016/08/15",,,,"2015/09/17","Others export","0015800000GgZGWAA3","Others export: Meat - Aug 2015",,"true","2015/08/27","false","Drive Volume","Q3",,"true",,"EUR","2016/08/15","Others export",,"2016/08/04",,"a1I58000001vt9FEAQ","Others export:  - Aug 2015","Approved",-27820,83460,-9138.02,87,14,70292.48,214000,87,40,21
"2016/08/15",,,,"2015/11/16","SU Detail Consult","0015800000GgZGcAAN","SU Detail Consult: Meat - Oct 2015",,"true","2015/10/26","false","Drive Volume","Q4",,"true",,"EUR","2016/08/15","SU Detail Consult",,"2016/08/04",,"a1I58000001vt9UEAQ","SU Detail Consult:  - Oct 2015","Approved",-55500,55500,-22686.3,75,38,90745.19,222000,75,39,21
"2016/08/15",,,,"2015/09/19","Variety Discount","0015800000GgZGbAAN","Variety Discount: Meat - Sep 2015",,"true","2015/09/05","false","Drive Frequency","Q3",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtAUEAY","Variety Discount:  - Sep 2015","Approved",-59160,73440,-24182.37,71,46,83387.47,204000,71,36,14
"2016/08/15",,,,"2015/05/24","Morissons","0015800000GgZGXAA3","Metro/Makro: Meat - May 2015",,"true","2015/05/03","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtAaEAI","Morissons:  - May 2015","Approved",-56810,88920,-17831.01,77,40,77526.11,247000,77,32,21
"2016/08/15",,,,"2015/09/11","Others export","0015800000GgZGWAA3","Others export: Meat - Aug 2015",,"true","2015/08/07","false","Drive Frequency","Q3",,"true",,"EUR","2016/08/15","Others export",,"2016/08/04",,"a1I58000001vtAcEAI","Others export:  - Aug 2015","Approved",-25350,70200,-9992.04,87,19,76861.87,195000,87,40,35
"2016/08/15",,,,"2015/07/08","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Meat - Jun 2015",,"true","2015/06/03","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vtB9EAI","Tesco:  - Jun 2015","Approved",-52800,43200,-18114,67,10,54890.91,160000,67,32,35
"2016/08/15",,,,"2015/10/22","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Meat - Sep 2015",,"true","2015/09/17","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtBJEAY","Superunie Coop:  - Sep 2015","Approved",-15510,39480,-4754.93,89,48,43226.59,141000,89,31,35
"2016/08/15",,,,"2015/06/05","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Meat - May 2015",,"true","2015/05/01","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtBjEAI","Superunie Cluster:  - May 2015","Approved",-54810,71050,-20003.8,73,27,74088.13,203000,73,20,35
"2016/08/15",,,,"2015/11/25","Others export","0015800000GgZGWAA3","Others export: Meat - Oct 2015",,"true","2015/10/21","false","Drive Volume","Q4",,"true",,"EUR","2016/08/15","Others export",,"2016/08/04",,"a1I58000001vtBsEAI","Others export:  - Oct 2015","Approved",-19380,33060,-6648.66,83,6,39109.77,114000,83,32,35
"2016/08/15",,,,"2015/07/17","Schlecker","0015800000GgZGhAAN","Schlecker: Meat - Jun 2015",,"true","2015/06/12","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtCFEAY","Schlecker:  - Jun 2015","Approved",-26550,70800,-8333.27,85,11,55555.15,177000,85,23,35
"2016/08/15",,,,"2015/07/23","Deli XL","0015800000GgZGVAA3","Deli XL: Meat - Jun 2015",,"true","2015/06/18","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vtCKEAY","Deli XL:  - Jun 2015","Approved",-21420,45360,-8912.04,83,27,52423.74,126000,83,11,35
"2016/08/15",,,,"2015/07/13","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Meat - Jun 2015",,"true","2015/06/15","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtCgEAI","Superunie Cluster:  - Jun 2015","Approved",-74250,76500,-26556.76,67,40,80475.04,225000,67,28,28
"2016/08/15",,,,"2015/06/26","Schlecker","0015800000GgZGhAAN","Schlecker: Meat - Jun 2015",,"true","2015/06/05","false","Drive Volume","Q2",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtDAEAY","Schlecker:  - Jun 2015","Approved",-35000,45000,-14817.63,72,45,52920.09,125000,72,33,21
"2016/08/15",,,,"2015/06/03","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Meat - May 2015",,"true","2015/05/20","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vtDjEAI","Tesco:  - May 2015","Approved",-39760,51120,-17703.49,72,24,63226.74,142000,72,37,14
"2016/08/15",,,,"2015/10/17","Others export","0015800000GgZGWAA3","Others export: Meat - Sep 2015",,"true","2015/09/19","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Others export",,"2016/08/04",,"a1I58000001vtDoEAI","Others export:  - Sep 2015","Approved",-41760,81200,-17069.91,82,14,94832.81,232000,82,33,28
"2016/08/15",,,,"2015/09/13","SU Detail Consult","0015800000GgZGcAAN","SU Detail Consult: Meat - Aug 2015",,"true","2015/08/16","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","SU Detail Consult",,"2016/08/04",,"a1I58000001vtEDEAY","SU Detail Consult:  - Aug 2015","Approved",-53790,48900,-14919.96,67,35,45212.01,163000,67,16,28
"2016/08/15",,,,"2015/06/27","Others NL FS","0015800000GgZGfAAN","Others NL FS: Meat - May 2015",,"true","2015/05/23","false","Drive Volume","Q2",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtEIEAY","Others NL FS:  - May 2015","Approved",-58800,43680,-24464.41,65,24,69898.32,168000,65,32,35
"2016/08/15",,,,"2015/08/20","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Meat - Jul 2015",,"true","2015/07/23","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtEpEAI","Superunie Coop:  - Jul 2015","Approved",-32670,39600,-9777.22,67,47,29627.95,99000,67,37,28
"2016/08/15",,,,"2015/11/24","Variety Discount","0015800000GgZGbAAN","Variety Discount: Meat - Oct 2015",,"true","2015/10/20","false","Grow Market Share","Q4",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtF1EAI","Variety Discount:  - Oct 2015","Approved",-24830,68760,-9968.32,87,7,76679.39,191000,87,31,35
"2016/08/15",,,,"2015/11/09","Deli XL","0015800000GgZGVAA3","Deli XL: Mealsolutions - Oct 2015",,"true","2015/10/12","false","Drive Penetration","Q4",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vt8SEAQ","Deli XL:  - Oct 2015","Approved",-29750,22950,-12594.98,65,28,35985.66,85000,65,8,28
"2016/08/15",,,,"2015/08/05","Schlecker","0015800000GgZGhAAN","Schlecker: Mealsolutions - Jul 2015",,"true","2015/07/15","false","Drive Frequency","Q3",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vt8hEAA","Schlecker:  - Jul 2015","Approved",-45760,50050,-13694.7,68,10,42795.93,143000,68,17,21
"2016/08/15",,,,"2015/11/09","SU Detail Consult","0015800000GgZGcAAN","SU Detail Consult: Mealsolutions - Oct 2015",,"true","2015/10/05","false","Grow Market Share","Q4",,"true",,"EUR","2016/08/15","SU Detail Consult",,"2016/08/04",,"a1I58000001vt8jEAA","SU Detail Consult:  - Oct 2015","Approved",-46500,52700,-16292.09,70,22,54306.97,155000,70,11,35
"2016/08/15",,,,"2015/07/25","AS Watson","0015800000GgZGTAA3","AS Watson: Mealsolutions - Jul 2015",,"true","2015/07/11","false","Drive Trial","Q3",,"true",,"EUR","2016/08/15","AS Watson",,"2016/08/04",,"a1I58000001vt9HEAQ","AS Watson:  - Jul 2015","Approved",-31800,32860,-12534.4,70,52,41781.33,106000,70,31,14
"2016/08/15",,,,"2015/07/20","Morissons","0015800000GgZGXAA3","Metro/Makro: Mealsolutions - Jun 2015",,"true","2015/06/22","false","Drive Frequency","Q2",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vt9LEAQ","Morissons:  - Jun 2015","Approved",-48510,66990,-16996.33,79,52,80934.9,231000,79,36,28
"2016/08/15",,,,"2015/10/23","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Mealsolutions - Oct 2015",,"true","2015/10/09","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vtAOEAY","Tesco:  - Oct 2015","Approved",-62750,97890,-20153.43,75,51,80613.73,251000,75,22,14
"2016/08/15",,,,"2015/11/18","Bijeen Jumbo","0015800000GgZGUAA3","Bijeen Jumbo: Mealsolutions - Nov 2015",,"true","2015/11/04","false","Drive Frequency","Q4",,"true",,"EUR","2016/08/15","Bijeen Jumbo",,"2016/08/04",,"a1I58000001vtAfEAI","Bijeen Jumbo:  - Nov 2015","Approved",-79670,95090,-32566.08,69,48,105051.86,257000,69,19,14
"2016/08/15",,,,"2015/12/02","Best Buy","0015800000GgZGgAAN","Superunie Sligro: Mealsolutions - Oct 2015",,"true","2015/10/28","false","Drive Weight of Purchase","Q4",,"true",,"EUR","2016/08/15","Best Buy",,"2016/08/04",,"a1I58000001vtBvEAI","Best Buy:  - Oct 2015","Approved",-19600,50400,-5722.67,86,53,40876.21,140000,86,23,35
"2016/08/15",,,,"2015/10/14","Others NL FS","0015800000GgZGfAAN","Others NL FS: Mealsolutions - Sep 2015",,"true","2015/09/30","false","Drive Volume","Q3",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtD0EAI","Others NL FS:  - Sep 2015","Approved",-44820,46480,-17993.56,73,35,66642.82,166000,73,37,14
"2016/08/15",,,,"2015/08/19","Tesco","0015800000GgZGRAA3","Albert Heijn BV: M&HDW - Jul 2015",,"true","2015/07/22","false","Drive Trial","Q3",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vt8lEAA","Tesco:  - Jul 2015","Approved",-30030,38610,-13151.92,79,17,62628.19,143000,79,39,28
"2016/08/15",,,,"2015/11/17","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: M&HDW - Oct 2015",,"true","2015/10/27","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vt9YEAQ","Superunie Cluster:  - Oct 2015","Approved",-8300,26560,-2726.3,90,33,27262.97,83000,90,8,21
"2016/08/15",,,,"2015/07/06","Variety Discount","0015800000GgZGbAAN","Variety Discount: M&HDW - Jun 2015",,"true","2015/06/01","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vt9yEAA","Variety Discount:  - Jun 2015","Approved",-45220,38570,-17824.07,66,36,52423.74,133000,66,9,35
"2016/08/15",,,,"2015/11/05","Bijeen Jumbo","0015800000GgZGUAA3","Bijeen Jumbo: M&HDW - Oct 2015",,"true","2015/10/01","false","Grow Market Share","Q4",,"true",,"EUR","2016/08/15","Bijeen Jumbo",,"2016/08/04",,"a1I58000001vt9zEAA","Bijeen Jumbo:  - Oct 2015","Approved",-36890,39270,-10770.88,69,24,34744.78,119000,69,35,35
