"PromotionProduct_PromotionId","RetailStoreId","RetailStore_RetailStoreGroup_Name","RetailStore_Account_Name","RetailStore_Location_Address_State","RetailStore_Location_Address_City","Product_Name","ProductId","EndDate","Name","StartDate","ProductCategory_ProductCategory_Name","RetailStore_Name","RetailStore_Location_Name","Id"
"0c8B0000000L083IAC","0YQB0000000L0CGOA0","Midwest","Fare Merchants Account","AK","Anchorage","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-03","00000100","2018-01-04","Product Category 3","NTO Store - Ferry Plaza Market","Dmart Location 21","0bUB0000000L8K7MAK"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Whitezen","01tB0000000UI8XIAW","2021-06-04","00000101","2018-01-06","Product Category 9","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8K8MAK"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Orgma","01tB0000000UI8kIAG","2021-06-03","00000102","2018-01-04","Product Category 7","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8K9MAK"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Face matter","01tB0000000UI8aIAG","2021-06-06","00000103","2018-01-05","Product Category 10","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KAMA0"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Soft Finger","01tB0000000UI8eIAG","2021-06-05","00000104","2018-01-04","Product Category 8","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KBMA0"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Pure Perfect","01tB0000000UI8WIAW","2021-06-05","00000105","2018-01-06","Product Category 7","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KCMA0"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Neptune","01tB0000000UI8iIAG","2021-06-04","00000106","2018-01-04","Product Category 6","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KDMA0"
"0c8B0000000L085IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Whole green","01tB0000000UI8YIAW","2021-06-04","00000107","2018-01-02","Product Category 9","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KEMA0"
"0c8B0000000L084IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Active care","01tB0000000UI8lIAG","2021-06-03","00000108","2018-01-05","Product Category 1","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KFMA0"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-03","00000109","2018-01-02","Product Category 3","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KGMA0"
"0c8B0000000L084IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Tatva","01tB0000000UI8VIAW","2021-06-06","00000110","2018-01-03","Product Category 8","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KHMA0"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Lucima","01tB0000000UI8hIAG","2021-06-04","00000111","2018-01-04","Product Category 5","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KIMA0"
"0c8B0000000CdTGIA0","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-05","00000112","2018-01-05","Product Category 11","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KJMA0"
"0c8B0000000L084IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Honey dew","01tB0000000UI8nIAG","2021-06-03","00000113","2018-01-02","Product Category 2","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KKMA0"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Elliotte","01tB0000000UI8mIAG","2021-06-03","00000114","2018-01-03","Product Category 10","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KLMA0"
"0c8B0000000L084IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Gentle","01tB0000000UI8dIAG","2021-06-04","00000115","2018-01-02","Product Category 2","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KMMA0"
"0c8B0000000L085IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Omalay","01tB0000000UI8jIAG","2021-06-03","00000116","2018-01-06","Product Category 6","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KNMA0"
"0c8B0000000L084IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Angel Look","01tB0000000UI8cIAG","2021-06-02","00000117","2018-01-03","Product Category 1","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KOMA0"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Laffayette","01tB0000000UI8gIAG","2021-06-05","00000118","2018-01-04","Product Category 5","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KPMA0"
"0c8B0000000L084IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Lady link","01tB0000000UI8fIAG","2021-06-06","00000119","2018-01-04","Product Category 4","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KQMA0"
"0c8B0000000L083IAC","0YQB0000000L0C5OAK","Northeast","Alpine Nutrition Account","WI","Milwaukee","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-06","00000120","2018-01-05","Product Category 3","Alpine Nutrition - Austin","Dmart Location 11","0bUB0000000L8KRMA0"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Whitezen","01tB0000000UI8XIAW","2021-06-05","00000121","2018-01-04","Product Category 9","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KSMA0"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Orgma","01tB0000000UI8kIAG","2021-06-04","00000122","2018-01-06","Product Category 7","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KTMA0"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Face matter","01tB0000000UI8aIAG","2021-06-05","00000123","2018-01-05","Product Category 10","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KUMA0"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Soft Finger","01tB0000000UI8eIAG","2021-06-03","00000124","2018-01-05","Product Category 8","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KVMA0"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Pure Perfect","01tB0000000UI8WIAW","2021-06-03","00000125","2018-01-05","Product Category 7","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KWMA0"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Neptune","01tB0000000UI8iIAG","2021-06-02","00000126","2018-01-06","Product Category 6","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KXMA0"
"0c8B0000000L085IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Whole green","01tB0000000UI8YIAW","2021-06-02","00000127","2018-01-03","Product Category 9","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KYMA0"
"0c8B0000000L084IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Active care","01tB0000000UI8lIAG","2021-06-06","00000128","2018-01-03","Product Category 1","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KZMA0"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-04","00000129","2018-01-05","Product Category 3","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KaMAK"
"0c8B0000000L084IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Tatva","01tB0000000UI8VIAW","2021-06-03","00000130","2018-01-05","Product Category 8","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KbMAK"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Lucima","01tB0000000UI8hIAG","2021-06-05","00000131","2018-01-03","Product Category 5","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KcMAK"
"0c8B0000000CdTGIA0","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-05","00000132","2018-01-03","Product Category 11","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KdMAK"
"0c8B0000000L084IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Honey dew","01tB0000000UI8nIAG","2021-06-06","00000133","2018-01-05","Product Category 2","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KeMAK"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Elliotte","01tB0000000UI8mIAG","2021-06-03","00000134","2018-01-02","Product Category 10","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KfMAK"
"0c8B0000000L084IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Gentle","01tB0000000UI8dIAG","2021-06-06","00000135","2018-01-06","Product Category 2","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KgMAK"
"0c8B0000000L085IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Omalay","01tB0000000UI8jIAG","2021-06-05","00000136","2018-01-05","Product Category 6","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KhMAK"
"0c8B0000000L084IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Angel Look","01tB0000000UI8cIAG","2021-06-03","00000137","2018-01-04","Product Category 1","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KiMAK"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Laffayette","01tB0000000UI8gIAG","2021-06-05","00000138","2018-01-05","Product Category 5","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KjMAK"
"0c8B0000000L084IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Lady link","01tB0000000UI8fIAG","2021-06-05","00000139","2018-01-04","Product Category 4","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KkMAK"
"0c8B0000000L083IAC","0YQB0000000L0CDOA0","Bay Area","Alpine Nutrition Account","IL","Chicago","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-06","00000140","2018-01-04","Product Category 3","Nutrition Stop - Elkhorn","Dmart Location 18","0bUB0000000L8KlMAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Whitezen","01tB0000000UI8XIAW","2021-06-03","00000141","2018-01-04","Product Category 9","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KmMAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Orgma","01tB0000000UI8kIAG","2021-06-06","00000142","2018-01-03","Product Category 7","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KnMAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Face matter","01tB0000000UI8aIAG","2021-06-03","00000143","2018-01-02","Product Category 10","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KoMAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Soft Finger","01tB0000000UI8eIAG","2021-06-02","00000144","2018-01-03","Product Category 8","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KpMAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Pure Perfect","01tB0000000UI8WIAW","2021-06-06","00000145","2018-01-04","Product Category 7","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KqMAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Neptune","01tB0000000UI8iIAG","2021-06-02","00000146","2018-01-06","Product Category 6","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KrMAK"
"0c8B0000000L085IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Whole green","01tB0000000UI8YIAW","2021-06-05","00000147","2018-01-04","Product Category 9","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KsMAK"
"0c8B0000000L084IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Active care","01tB0000000UI8lIAG","2021-06-05","00000148","2018-01-05","Product Category 1","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KtMAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-06","00000149","2018-01-02","Product Category 3","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KuMAK"
"0c8B0000000L084IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Tatva","01tB0000000UI8VIAW","2021-06-04","00000150","2018-01-05","Product Category 8","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KvMAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Lucima","01tB0000000UI8hIAG","2021-06-03","00000151","2018-01-02","Product Category 5","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KwMAK"
"0c8B0000000CdTGIA0","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-04","00000152","2018-01-03","Product Category 11","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KxMAK"
"0c8B0000000L084IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Honey dew","01tB0000000UI8nIAG","2021-06-05","00000153","2018-01-05","Product Category 2","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KyMAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Elliotte","01tB0000000UI8mIAG","2021-06-02","00000154","2018-01-02","Product Category 10","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8KzMAK"
"0c8B0000000L084IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Gentle","01tB0000000UI8dIAG","2021-06-04","00000155","2018-01-06","Product Category 2","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8L0MAK"
"0c8B0000000L085IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Omalay","01tB0000000UI8jIAG","2021-06-06","00000156","2018-01-03","Product Category 6","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8L1MAK"
"0c8B0000000L084IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Angel Look","01tB0000000UI8cIAG","2021-06-03","00000157","2018-01-03","Product Category 1","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8L2MAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Laffayette","01tB0000000UI8gIAG","2021-06-03","00000158","2018-01-05","Product Category 5","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8L3MAK"
"0c8B0000000L084IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Lady link","01tB0000000UI8fIAG","2021-06-04","00000159","2018-01-03","Product Category 4","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8L4MAK"
"0c8B0000000L083IAC","0YQB0000000L0CEOA0","South","Alpine Nutrition Account","OH","Ashland","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-03","00000160","2018-01-05","Product Category 3","NTO Store - Dublin","Dmart Location 19","0bUB0000000L8L5MAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Whitezen","01tB0000000UI8XIAW","2021-06-05","00000161","2018-01-04","Product Category 9","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8L6MAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Orgma","01tB0000000UI8kIAG","2021-06-02","00000162","2018-01-05","Product Category 7","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8L7MAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Face matter","01tB0000000UI8aIAG","2021-06-06","00000163","2018-01-03","Product Category 10","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8L8MAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Soft Finger","01tB0000000UI8eIAG","2021-06-02","00000164","2018-01-06","Product Category 8","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8L9MAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Pure Perfect","01tB0000000UI8WIAW","2021-06-04","00000165","2018-01-06","Product Category 7","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LAMA0"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Neptune","01tB0000000UI8iIAG","2021-06-04","00000166","2018-01-04","Product Category 6","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LBMA0"
"0c8B0000000L085IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Whole green","01tB0000000UI8YIAW","2021-06-03","00000167","2018-01-06","Product Category 9","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LCMA0"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Active care","01tB0000000UI8lIAG","2021-06-03","00000168","2018-01-02","Product Category 1","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LDMA0"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-04","00000169","2018-01-06","Product Category 3","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LEMA0"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Tatva","01tB0000000UI8VIAW","2021-06-05","00000170","2018-01-04","Product Category 8","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LFMA0"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Lucima","01tB0000000UI8hIAG","2021-06-02","00000171","2018-01-04","Product Category 5","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LGMA0"
"0c8B0000000CdTGIA0","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-03","00000172","2018-01-05","Product Category 11","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LHMA0"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Honey dew","01tB0000000UI8nIAG","2021-06-03","00000173","2018-01-04","Product Category 2","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LIMA0"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Elliotte","01tB0000000UI8mIAG","2021-06-03","00000174","2018-01-03","Product Category 10","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LJMA0"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Gentle","01tB0000000UI8dIAG","2021-06-06","00000175","2018-01-02","Product Category 2","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LKMA0"
"0c8B0000000L085IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Omalay","01tB0000000UI8jIAG","2021-06-05","00000176","2018-01-06","Product Category 6","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LLMA0"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Angel Look","01tB0000000UI8cIAG","2021-06-03","00000177","2018-01-04","Product Category 1","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8LMMA0"
