"ArticleVersion.IsVisibleInApp","ArticleVersion.DataCategory.DataCategoryGroupName","ArticleVersion.IsVisibleInPrm","LastPublishedDate","ArticleVersion.DataCategory.DataCategoryName","CreatedById","ArticleNumber","ArticleVersion.CreatedDate","ArticleVersion.IsVisibleInCsp","ChannelList","ViewStat.Channel","IsDraft","ArticleVersion.IsVisibleInPkb","ArticleVersion.OwnerId","User.Name","ArticleVersion.VersionNumber","ArticleVersion.Id","VoteStat.Channel","ArticleVersion.IsLatestVersion","ArticleVersion.CreatedById","ArticleVersion.Title","FirstPublishedDate","CreatedDate","ArticleVersion.PublishStatus","Id","LastModifiedById","VoteStat.NormalizedScore","ViewStat.ViewCount","ViewStat.NormalizedScore","CaseAssociationCount"
"true",,"true","2020-01-20T23:54:11.000Z",,"005B0000003JK1iIAG","419","2020-01-16T23:54:11.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZqAMAU","App","true","005B0000003JK1iIAG","Computers","2020-01-18T23:54:11.000Z","2020-01-16T23:54:11.000Z","Online","a4CB00000000EqkMAE","005B0000003JK1iIAG",2.804,82,6.602,2
"true",,"true","2020-03-03T22:33:17.000Z",,"005B0000003JK1iIAG","420","2020-02-21T22:33:17.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZqBMAU","Desktop Site","true","005B0000003JK1iIAG","Beauty","2020-02-24T22:33:17.000Z","2020-02-21T22:33:17.000Z","Online","a4CB00000000EqlMAE","005B0000003JK1iIAG",5.758,90,2.429,4
"true",,"true","2020-02-26T21:30:14.000Z",,"005B0000003JK1iIAG","421","2020-02-23T21:30:14.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZqCMAU","App","true","005B0000003JK1iIAG","Electronics","2020-02-25T21:30:14.000Z","2020-02-23T21:30:14.000Z","Online","a4CB00000000EqmMAE","005B0000003JK1iIAG",4.235,59,4.069,1
"true",,"true","2020-01-29T21:20:10.000Z",,"005B0000003JK1iIAG","393","2020-01-17T21:20:10.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZpkMAE","Mobile Site","true","005B0000003JK1iIAG","Toys","2020-01-22T21:20:10.000Z","2020-01-17T21:20:10.000Z","Online","a4CB00000000EqKMAU","005B0000003JK1iIAG",1.192,25,4.522,4
,,,"2020-03-12T17:43:59.000Z",,"005B0000003JK1iIAG","394",,,,"Desktop Site","true",,,,,,"App",,,,"2020-03-08T17:43:59.000Z","2020-03-06T17:43:59.000Z",,"a4CB00000000EqLMAU","005B0000003JK1iIAG",6.052,23,1.943,5
"true",,"true","2020-01-31T23:47:22.000Z",,"005B0000003JK1iIAG","763","2020-01-16T23:47:22.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZviMAE","App","true","005B0000003JK1iIAG","Grocery","2020-01-24T23:47:22.000Z","2020-01-16T23:47:22.000Z","Online","a4CB00000000EwIMAU","005B0000003JK1iIAG",4.125,38,9.087,3
,,,"2020-02-12T16:19:27.000Z",,"005B0000003JK1iIAG","764",,,,"Mobile Site","true",,,,,,"App",,,,"2020-02-04T16:19:27.000Z","2020-01-26T16:19:27.000Z",,"a4CB00000000EwJMAU","005B0000003JK1iIAG",4.172,16,8.653,5
,,,"2020-01-18T18:30:49.000Z",,"005B0000003JK1iIAG","765",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-01-17T18:30:49.000Z","2020-01-08T18:30:49.000Z",,"a4CB00000000EwKMAU","005B0000003JK1iIAG",4.645,13,7.045,2
,,,"2020-02-14T18:28:37.000Z",,"005B0000003JK1iIAG","758",,,,"Mobile Site","true",,,,,,"App",,,,"2020-02-06T18:28:37.000Z","2020-02-03T18:28:37.000Z",,"a4CB00000000EwDMAU","005B0000003JK1iIAG",1.012,78,3.155,3
,,,"2020-03-04T17:50:56.000Z",,"005B0000003JK1iIAG","766",,,,"App","true",,,,,,"Mobile Site",,,,"2020-03-01T17:50:56.000Z","2020-02-22T17:50:56.000Z",,"a4CB00000000EwLMAU","005B0000003JK1iIAG",2.603,58,3.737,2
"true",,"true","2020-01-27T19:41:44.000Z",,"005B0000003JK1iIAG","767","2020-01-20T19:41:44.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvmMAE","App","true","005B0000003JK1iIAG","Tools","2020-01-26T19:41:44.000Z","2020-01-20T19:41:44.000Z","Online","a4CB00000000EwMMAU","005B0000003JK1iIAG",6.796,52,5.052,2
"true",,"true","2020-03-06T00:51:30.000Z",,"005B0000003JK1iIAG","768","2020-02-23T00:51:30.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvnMAE","Desktop Site","true","005B0000003JK1iIAG","Home","2020-03-01T00:51:30.000Z","2020-02-23T00:51:30.000Z","Online","a4CB00000000EwNMAU","005B0000003JK1iIAG",8.272,49,8.765,3
"true",,"true","2020-02-27T16:28:17.000Z",,"005B0000003JK1iIAG","769","2020-02-22T16:28:17.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvoMAE","Mobile Site","true","005B0000003JK1iIAG","Sports","2020-02-24T16:28:17.000Z","2020-02-22T16:28:17.000Z","Online","a4CB00000000EwOMAU","005B0000003JK1iIAG",6.525,88,4.817,3
"true",,"true","2020-02-20T21:36:47.000Z",,"005B0000003JK1iIAG","770","2020-02-05T21:36:47.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvpMAE","Desktop Site","true","005B0000003JK1iIAG","Industrial","2020-02-13T21:36:47.000Z","2020-02-05T21:36:47.000Z","Online","a4CB00000000EwPMAU","005B0000003JK1iIAG",5.507,34,5.643,2
,,,"2020-01-25T22:00:20.000Z",,"005B0000003JK1iIAG","771",,,,"Mobile Site","true",,,,,,"Mobile Site",,,,"2020-01-20T22:00:20.000Z","2020-01-13T22:00:20.000Z",,"a4CB00000000EwQMAU","005B0000003JK1iIAG",2.153,92,3.847,4
"true",,"true","2020-02-15T17:22:16.000Z",,"005B0000003JK1iIAG","772","2020-02-01T17:22:16.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvrMAE","App","true","005B0000003JK1iIAG","Clothing","2020-02-08T17:22:16.000Z","2020-02-01T17:22:16.000Z","Online","a4CB00000000EwRMAU","005B0000003JK1iIAG",2.766,79,2.819,4
"true",,"true","2020-03-10T21:43:06.000Z",,"005B0000003JK1iIAG","773","2020-02-24T21:43:06.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvsMAE","App","true","005B0000003JK1iIAG","Beauty","2020-03-02T21:43:06.000Z","2020-02-24T21:43:06.000Z","Online","a4CB00000000EwSMAU","005B0000003JK1iIAG",5.665,57,8.991,1
"true",,"true","2020-03-16T18:49:03.000Z",,"005B0000003JK1iIAG","774","2020-03-07T18:49:03.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvtMAE","Desktop Site","true","005B0000003JK1iIAG","Sports","2020-03-11T18:49:03.000Z","2020-03-07T18:49:03.000Z","Online","a4CB00000000EwTMAU","005B0000003JK1iIAG",1.552,29,4.177,5
"true",,"true","2020-02-25T16:39:40.000Z",,"005B0000003JK1iIAG","775","2020-02-18T16:39:40.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvuMAE","Mobile Site","true","005B0000003JK1iIAG","Books","2020-02-19T16:39:40.000Z","2020-02-18T16:39:40.000Z","Online","a4CB00000000EwUMAU","005B0000003JK1iIAG",7.968,96,5.248,4
"true",,"true","2020-02-06T16:26:11.000Z",,"005B0000003JK1iIAG","776","2020-01-26T16:26:11.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvvMAE","App","true","005B0000003JK1iIAG","Beauty","2020-02-01T16:26:11.000Z","2020-01-26T16:26:11.000Z","Online","a4CB00000000EwVMAU","005B0000003JK1iIAG",4.48,69,6.566,5
"true",,"true","2020-02-02T22:15:54.000Z",,"005B0000003JK1iIAG","777","2020-01-26T22:15:54.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvwMAE","Desktop Site","true","005B0000003JK1iIAG","Grocery","2020-01-31T22:15:54.000Z","2020-01-26T22:15:54.000Z","Online","a4CB00000000EwWMAU","005B0000003JK1iIAG",9.042,49,8.497,4
,,,"2020-01-28T16:53:07.000Z",,"005B0000003JK1iIAG","778",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-01-22T16:53:07.000Z","2020-01-13T16:53:07.000Z",,"a4CB00000000EwXMAU","005B0000003JK1iIAG",1.062,36,1.757,4
,,,"2020-02-01T21:47:28.000Z",,"005B0000003JK1iIAG","779",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-01-23T21:47:28.000Z","2020-01-18T21:47:28.000Z",,"a4CB00000000EwYMAU","005B0000003JK1iIAG",7.898,54,4.422,4
"true",,"true","2020-03-08T21:23:30.000Z",,"005B0000003JK1iIAG","780","2020-03-01T21:23:30.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvzMAE","App","true","005B0000003JK1iIAG","Computers","2020-03-07T21:23:30.000Z","2020-03-01T21:23:30.000Z","Online","a4CB00000000EwZMAU","005B0000003JK1iIAG",3.559,53,5.27,5
"true",,"true","2020-02-17T19:14:14.000Z",,"005B0000003JK1iIAG","781","2020-02-10T19:14:14.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZw0MAE","App","true","005B0000003JK1iIAG","Electronics","2020-02-12T19:14:14.000Z","2020-02-10T19:14:14.000Z","Online","a4CB00000000EwaMAE","005B0000003JK1iIAG",8.394,93,9.689,5
,,,"2020-03-04T20:27:51.000Z",,"005B0000003JK1iIAG","782",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2020-02-24T20:27:51.000Z","2020-02-22T20:27:51.000Z",,"a4CB00000000EwbMAE","005B0000003JK1iIAG",1.306,2,7.204,3
"true",,"true","2020-01-26T23:04:24.000Z",,"005B0000003JK1iIAG","783","2020-01-14T23:04:24.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZw2MAE","Mobile Site","true","005B0000003JK1iIAG","Computers","2020-01-21T23:04:24.000Z","2020-01-14T23:04:24.000Z","Online","a4CB00000000EwcMAE","005B0000003JK1iIAG",3.66,70,7.965,1
"true",,"true","2020-02-24T23:11:12.000Z",,"005B0000003JK1iIAG","784","2020-02-21T23:11:12.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZw3MAE","Mobile Site","true","005B0000003JK1iIAG","Home","2020-02-22T23:11:12.000Z","2020-02-21T23:11:12.000Z","Online","a4CB00000000EwdMAE","005B0000003JK1iIAG",7.207,58,5.82,2
,,,"2020-01-25T16:19:45.000Z",,"005B0000003JK1iIAG","785",,,,"App","true",,,,,,"App",,,,"2020-01-19T16:19:45.000Z","2020-01-16T16:19:45.000Z",,"a4CB00000000EweMAE","005B0000003JK1iIAG",4.017,24,8.293,3
"true",,"true","2020-02-26T00:08:28.000Z",,"005B0000003JK1iIAG","786","2020-02-12T00:08:28.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZw5MAE","Desktop Site","true","005B0000003JK1iIAG","Kids","2020-02-19T00:08:28.000Z","2020-02-12T00:08:28.000Z","Online","a4CB00000000EwfMAE","005B0000003JK1iIAG",3.513,84,5.704,3
,,,"2020-03-13T16:49:54.000Z",,"005B0000003JK1iIAG","759",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2020-03-07T16:49:54.000Z","2020-03-01T16:49:54.000Z",,"a4CB00000000EwEMAU","005B0000003JK1iIAG",1.229,46,7.967,1
"true",,"true","2020-02-17T23:40:02.000Z",,"005B0000003JK1iIAG","760","2020-02-12T23:40:02.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvfMAE","App","true","005B0000003JK1iIAG","Outdoors","2020-02-15T23:40:02.000Z","2020-02-12T23:40:02.000Z","Online","a4CB00000000EwFMAU","005B0000003JK1iIAG",3.854,63,1.777,4
,,,"2020-03-13T22:07:47.000Z",,"005B0000003JK1iIAG","787",,,,"Mobile Site","true",,,,,,"App",,,,"2020-03-12T22:07:47.000Z","2020-03-05T22:07:47.000Z",,"a4CB00000000EwgMAE","005B0000003JK1iIAG",2.028,3,2.486,4
"true",,"true","2020-02-08T22:50:07.000Z",,"005B0000003JK1iIAG","761","2020-01-27T22:50:07.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZvgMAE","App","true","005B0000003JK1iIAG","Baby","2020-01-31T22:50:07.000Z","2020-01-27T22:50:07.000Z","Online","a4CB00000000EwGMAU","005B0000003JK1iIAG",3.742,8,9.121,5
,,,"2020-01-31T17:32:14.000Z",,"005B0000003JK1iIAG","762",,,,"Mobile Site","true",,,,,,"App",,,,"2020-01-27T17:32:14.000Z","2020-01-21T17:32:14.000Z",,"a4CB00000000EwHMAU","005B0000003JK1iIAG",7.191,49,3.128,1
"true",,"true","2019-03-16T00:32:04.000Z",,"005B0000003JK1iIAG","1156","2019-03-11T00:32:04.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa23MAA","Mobile Site","true","005B0000003JK1iIAG","Home","2019-03-12T00:32:04.000Z","2019-03-11T00:32:04.000Z","Online","a4CB00000000F2dMAE","005B0000003JK1iIAG",3.983,91,8.393,4
,,,"2019-03-08T18:43:09.000Z",,"005B0000003JK1iIAG","1157",,,,"App","true",,,,,,"Mobile Site",,,,"2019-03-03T18:43:09.000Z","2019-02-23T18:43:09.000Z",,"a4CB00000000F2eMAE","005B0000003JK1iIAG",3.333,20,7.273,3
,,,"2019-03-08T20:54:41.000Z",,"005B0000003JK1iIAG","1158",,,,"Desktop Site","true",,,,,,"App",,,,"2019-02-28T20:54:41.000Z","2019-02-25T20:54:41.000Z",,"a4CB00000000F2fMAE","005B0000003JK1iIAG",3.559,57,3.996,5
,,,"2019-02-13T00:16:36.000Z",,"005B0000003JK1iIAG","1159",,,,"Desktop Site","true",,,,,,"App",,,,"2019-02-09T00:16:36.000Z","2019-02-02T00:16:36.000Z",,"a4CB00000000F2gMAE","005B0000003JK1iIAG",3.469,35,9.249,2
,,,"2019-04-04T00:06:42.000Z",,"005B0000003JK1iIAG","1160",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2019-04-01T23:06:42.000Z","2019-03-27T23:06:42.000Z",,"a4CB00000000F2hMAE","005B0000003JK1iIAG",3.046,95,8.636,2
,,,"2019-03-06T23:38:52.000Z",,"005B0000003JK1iIAG","1161",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2019-03-02T23:38:52.000Z","2019-02-23T23:38:52.000Z",,"a4CB00000000F2iMAE","005B0000003JK1iIAG",2.385,25,6.531,3
,,,"2019-02-17T22:45:42.000Z",,"005B0000003JK1iIAG","1162",,,,"App","true",,,,,,"Desktop Site",,,,"2019-02-12T22:45:42.000Z","2019-02-10T22:45:42.000Z",,"a4CB00000000F2jMAE","005B0000003JK1iIAG",6.602,81,8.937,4
,,,"2019-04-07T17:49:04.000Z",,"005B0000003JK1iIAG","1163",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2019-04-02T17:49:04.000Z","2019-03-24T16:49:04.000Z",,"a4CB00000000F2kMAE","005B0000003JK1iIAG",9.498,64,3.179,5
"true",,"true","2019-03-24T18:53:57.000Z",,"005B0000003JK1iIAG","1164","2019-03-17T18:53:57.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2BMAQ","Desktop Site","true","005B0000003JK1iIAG","Kids","2019-03-20T18:53:57.000Z","2019-03-17T18:53:57.000Z","Online","a4CB00000000F2lMAE","005B0000003JK1iIAG",8.628,57,1.609,4
"true",,"true","2019-04-02T22:00:09.000Z",,"005B0000003JK1iIAG","1165","2019-03-23T21:00:09.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2CMAQ","Mobile Site","true","005B0000003JK1iIAG","Computers","2019-03-24T21:00:09.000Z","2019-03-23T21:00:09.000Z","Online","a4CB00000000F2mMAE","005B0000003JK1iIAG",9.63,35,2.084,4
"true",,"true","2019-03-11T17:26:31.000Z",,"005B0000003JK1iIAG","1166","2019-03-07T17:26:31.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2DMAQ","Desktop Site","true","005B0000003JK1iIAG","Automotive","2019-03-10T17:26:31.000Z","2019-03-07T17:26:31.000Z","Online","a4CB00000000F2nMAE","005B0000003JK1iIAG",9.953,12,4.816,4
"true",,"true","2019-02-25T16:24:45.000Z",,"005B0000003JK1iIAG","1167","2019-02-19T16:24:45.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2EMAQ","Mobile Site","true","005B0000003JK1iIAG","Kids","2019-02-24T16:24:45.000Z","2019-02-19T16:24:45.000Z","Online","a4CB00000000F2oMAE","005B0000003JK1iIAG",1.693,38,8.63,5
"true",,"true","2019-03-27T17:26:00.000Z",,"005B0000003JK1iIAG","1168","2019-03-09T17:26:00.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2FMAQ","Desktop Site","true","005B0000003JK1iIAG","Health","2019-03-18T17:26:00.000Z","2019-03-09T17:26:00.000Z","Online","a4CB00000000F2pMAE","005B0000003JK1iIAG",3.891,95,5.095,2
,,,"2019-04-07T00:40:12.000Z",,"005B0000003JK1iIAG","1169",,,,"Desktop Site","true",,,,,,"App",,,,"2019-04-03T00:40:12.000Z","2019-03-26T23:40:12.000Z",,"a4CB00000000F2qMAE","005B0000003JK1iIAG",6.615,74,8.408,2
,,,"2019-02-08T21:41:25.000Z",,"005B0000003JK1iIAG","1170",,,,"App","true",,,,,,"Desktop Site",,,,"2019-02-06T21:41:25.000Z","2019-02-02T21:41:25.000Z",,"a4CB00000000F2rMAE","005B0000003JK1iIAG",5.59,72,9.263,4
,,,"2019-03-31T20:20:43.000Z",,"005B0000003JK1iIAG","1171",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2019-03-25T20:20:43.000Z","2019-03-19T20:20:43.000Z",,"a4CB00000000F2sMAE","005B0000003JK1iIAG",9.475,96,8.929,3
,,,"2019-02-27T21:59:28.000Z",,"005B0000003JK1iIAG","1172",,,,"Mobile Site","true",,,,,,"Mobile Site",,,,"2019-02-18T21:59:28.000Z","2019-02-17T21:59:28.000Z",,"a4CB00000000F2tMAE","005B0000003JK1iIAG",8.371,41,2.381,4
"true",,"true","2019-03-09T16:11:19.000Z",,"005B0000003JK1iIAG","1173","2019-02-26T16:11:19.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2KMAQ","Mobile Site","true","005B0000003JK1iIAG","Music","2019-03-01T16:11:19.000Z","2019-02-26T16:11:19.000Z","Online","a4CB00000000F2uMAE","005B0000003JK1iIAG",4.811,71,6.593,5
"true",,"true","2019-03-18T19:45:17.000Z",,"005B0000003JK1iIAG","1174","2019-03-08T19:45:17.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2LMAQ","Desktop Site","true","005B0000003JK1iIAG","Music","2019-03-14T19:45:17.000Z","2019-03-08T19:45:17.000Z","Online","a4CB00000000F2vMAE","005B0000003JK1iIAG",9.007,89,2.425,4
"true",,"true","2019-03-07T21:13:35.000Z",,"005B0000003JK1iIAG","1175","2019-02-25T21:13:35.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2MMAQ","Mobile Site","true","005B0000003JK1iIAG","Baby","2019-02-26T21:13:35.000Z","2019-02-25T21:13:35.000Z","Online","a4CB00000000F2wMAE","005B0000003JK1iIAG",5.317,82,7.749,3
"true",,"true","2019-02-22T20:25:05.000Z",,"005B0000003JK1iIAG","1176","2019-02-13T20:25:05.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2NMAQ","Desktop Site","true","005B0000003JK1iIAG","Tools","2019-02-21T20:25:05.000Z","2019-02-13T20:25:05.000Z","Online","a4CB00000000F2xMAE","005B0000003JK1iIAG",4.325,80,8.723,1
"true",,"true","2019-03-13T22:37:23.000Z",,"005B0000003JK1iIAG","1177","2019-02-26T22:37:23.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2OMAQ","App","true","005B0000003JK1iIAG","Electronics","2019-03-07T22:37:23.000Z","2019-02-26T22:37:23.000Z","Online","a4CB00000000F2yMAE","005B0000003JK1iIAG",4.339,16,7.072,5
,,,"2019-02-23T22:16:34.000Z",,"005B0000003JK1iIAG","1178",,,,"Mobile Site","true",,,,,,"App",,,,"2019-02-17T22:16:34.000Z","2019-02-09T22:16:34.000Z",,"a4CB00000000F2zMAE","005B0000003JK1iIAG",9.942,76,3.358,3
,,,"2019-03-25T22:20:46.000Z",,"005B0000003JK1iIAG","1179",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2019-03-16T22:20:46.000Z","2019-03-15T22:20:46.000Z",,"a4CB00000000F30MAE","005B0000003JK1iIAG",9.512,85,2.424,2
,,,"2019-03-15T20:04:38.000Z",,"005B0000003JK1iIAG","1180",,,,"App","true",,,,,,"App",,,,"2019-03-11T20:04:38.000Z","2019-03-09T20:04:38.000Z",,"a4CB00000000F31MAE","005B0000003JK1iIAG",1.992,2,3.636,2
,,,"2019-02-24T16:39:48.000Z",,"005B0000003JK1iIAG","1181",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2019-02-18T16:39:48.000Z","2019-02-13T16:39:48.000Z",,"a4CB00000000F32MAE","005B0000003JK1iIAG",3.591,7,7.515,4
,,,"2019-03-19T22:33:02.000Z",,"005B0000003JK1iIAG","1182",,,,"Mobile Site","true",,,,,,"Mobile Site",,,,"2019-03-16T22:33:02.000Z","2019-03-14T22:33:02.000Z",,"a4CB00000000F33MAE","005B0000003JK1iIAG",5.612,100,8.404,1
"true",,"true","2019-02-08T19:53:38.000Z",,"005B0000003JK1iIAG","1183","2019-01-31T19:53:38.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2UMAQ","App","true","005B0000003JK1iIAG","Automotive","2019-02-05T19:53:38.000Z","2019-01-31T19:53:38.000Z","Online","a4CB00000000F34MAE","005B0000003JK1iIAG",4.626,26,2.424,5
"true",,"true","2019-03-12T17:24:16.000Z",,"005B0000003JK1iIAG","1184","2019-03-04T17:24:16.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2VMAQ","Desktop Site","true","005B0000003JK1iIAG","Sports","2019-03-06T17:24:16.000Z","2019-03-04T17:24:16.000Z","Online","a4CB00000000F35MAE","005B0000003JK1iIAG",7.071,48,5.4,5
"true",,"true","2019-02-22T22:04:02.000Z",,"005B0000003JK1iIAG","1185","2019-02-08T22:04:02.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aa2WMAQ","Mobile Site","true","005B0000003JK1iIAG","Health","2019-02-14T22:04:02.000Z","2019-02-08T22:04:02.000Z","Online","a4CB00000000F36MAE","005B0000003JK1iIAG",2.147,92,1.357,4
"true",,"true","2020-03-11T21:27:18.000Z",,"005B0000003JK1iIAG","422","2020-03-03T21:27:18.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZqDMAU","Desktop Site","true","005B0000003JK1iIAG","Tools","2020-03-04T21:27:18.000Z","2020-03-03T21:27:18.000Z","Online","a4CB00000000EqnMAE","005B0000003JK1iIAG",1.441,96,6.932,3
"true",,"true","2020-02-27T18:19:54.000Z",,"005B0000003JK1iIAG","423","2020-02-20T18:19:54.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZqEMAU","Desktop Site","true","005B0000003JK1iIAG","Outdoors","2020-02-23T18:19:54.000Z","2020-02-20T18:19:54.000Z","Online","a4CB00000000EqoMAE","005B0000003JK1iIAG",1.947,15,6.629,2
"true",,"true","2020-01-28T22:19:06.000Z",,"005B0000003JK1iIAG","424","2020-01-18T22:19:06.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZqFMAU","App","true","005B0000003JK1iIAG","Toys","2020-01-27T22:19:06.000Z","2020-01-18T22:19:06.000Z","Online","a4CB00000000EqpMAE","005B0000003JK1iIAG",2.859,45,3.638,2
"true",,"true","2020-03-09T23:49:41.000Z",,"005B0000003JK1iIAG","425","2020-02-28T23:49:41.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZqGMAU","App","true","005B0000003JK1iIAG","Automotive","2020-03-02T23:49:41.000Z","2020-02-28T23:49:41.000Z","Online","a4CB00000000EqqMAE","005B0000003JK1iIAG",1.145,94,3.653,5
"true",,"true","2020-01-21T23:38:38.000Z",,"005B0000003JK1iIAG","426","2020-01-14T23:38:38.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZqHMAU","App","true","005B0000003JK1iIAG","Grocery","2020-01-15T23:38:38.000Z","2020-01-14T23:38:38.000Z","Online","a4CB00000000EqrMAE","005B0000003JK1iIAG",5.47,71,5.626,5
"true",,"true","2020-01-27T22:49:39.000Z",,"005B0000003JK1iIAG","427","2020-01-17T22:49:39.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZqIMAU","Desktop Site","true","005B0000003JK1iIAG","Jewelery","2020-01-24T22:49:39.000Z","2020-01-17T22:49:39.000Z","Online","a4CB00000000EqsMAE","005B0000003JK1iIAG",2.13,30,1.339,5
