"Prescription","Case_Id","CaseNumber","Variance"
"Change Offer_Voucher__c to true","500B000000337HzIAI",16606,2.8930000000000002
"Change Offer_Voucher__c to true","500B000000337I0IAI",16607,1.995
"Change Field_Service__c to true","500B000000337I1IAI",16608,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000337I1IAI",16608,1.9469999999999998
"Change Field_Service__c to true","500B000000337I2IAI",16609,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000337I2IAI",16609,1.9880000000000002
"Change Field_Service__c to true","500B000000337C4IAI",16244,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000337C5IAI",16245,2.688
"Change Offer_Voucher__c to true","500B000000337C8IAI",16248,2.7039999999999997
"Change Field_Service__c to true","500B000000337CAIAY",16250,4.053
"Change Field_Service__c to true","500B000000337CBIAY",16251,3.923
"Change Offer_Voucher__c to true","500B000000337CBIAY",16251,3.1630000000000003
"Change Offer_Voucher__c to true","500B000000337CCIAY",16252,2.169
"Change Field_Service__c to true","500B000000337CEIAY",16254,3.968
"Change Offer_Voucher__c to true","500B000000337CEIAY",16254,1.564
"Change Offer_Voucher__c to true","500B000000337CGIAY",16256,3.9360000000000004
"Change Field_Service__c to true","500B000000337CGIAY",16256,3.923
"Change Field_Service__c to true","500B000000337CHIAY",16257,4.081
"Change Field_Service__c to true","500B000000337CIIAY",16258,4.081
"Change Offer_Voucher__c to true","500B000000337CKIAY",16260,1.825
"Change Offer_Voucher__c to true","500B000000337CLIAY",16261,2.6430000000000002
"Change Offer_Voucher__c to true","500B000000337CNIAY",16263,3.0780000000000003
"Change Offer_Voucher__c to true","500B000000337COIAY",16264,3.037
"Change Field_Service__c to true","500B000000337CPIAY",16265,3.968
"Change Field_Service__c to true","500B000000337I4IAI",16611,4.2669999999999995
"Change Offer_Voucher__c to true","500B000000337I4IAI",16611,2.7289999999999996
"Change Field_Service__c to true","500B000000337I7IAI",16614,4.053
"Change Field_Service__c to true","500B000000337I8IAI",16615,3.904
"Change Field_Service__c to true","500B000000337I9IAI",16616,4.258
"Change Offer_Voucher__c to true","500B000000337I9IAI",16616,2.549
"Change Field_Service__c to true","500B000000337IBIAY",16618,3.859
"Change Offer_Voucher__c to true","500B000000337IBIAY",16618,2.449
"Change Field_Service__c to true","500B000000337ICIAY",16619,4.117
"Change Offer_Voucher__c to true","500B000000337IEIAY",16621,3.1010000000000004
"Change Field_Service__c to true","500B000000337IJIAY",16626,3.931
"Change Offer_Voucher__c to true","500B000000337IJIAY",16626,3.782
"Change Field_Service__c to true","500B000000337IKIAY",16627,3.948
"Change Offer_Voucher__c to true","500B000000337ILIAY",16628,2.3890000000000002
"Change Field_Service__c to true","500B000000337IMIAY",16629,4.09
"Change Offer_Voucher__c to true","500B000000337IMIAY",16629,2.458
"Change Field_Service__c to true","500B000000337INIAY",16630,4.09
"Change Field_Service__c to true","500B000000337IPIAY",16632,4.09
"Change Offer_Voucher__c to true","500B000000337CQIAY",16266,2.863
"Change Offer_Voucher__c to true","500B000000337CTIAY",16269,3.304
"Change Field_Service__c to true","500B000000337CUIAY",16270,4.053999999999999
"Change Offer_Voucher__c to true","500B000000337CUIAY",16270,3.2439999999999998
"Change Field_Service__c to true","500B000000337CVIAY",16271,4.053999999999999
"Change Field_Service__c to true","500B000000337CWIAY",16272,4.098
"Change Offer_Voucher__c to true","500B000000337CWIAY",16272,3.498
"Change Offer_Voucher__c to true","500B000000337CXIAY",16273,3.498
"Change Offer_Voucher__c to true","500B000000337CYIAY",16274,2.8819999999999997
"Change Field_Service__c to true","500B000000337CaIAI",16276,4.194
"Change Offer_Voucher__c to true","500B000000337CaIAI",16276,3.353
"Change Offer_Voucher__c to true","500B000000337CbIAI",16277,3.205
"Change Offer_Voucher__c to true","500B000000337CcIAI",16278,3.498
"Change Offer_Voucher__c to true","500B000000337CdIAI",16279,3.603
"Change Field_Service__c to true","500B000000337CfIAI",16281,4.212
"Change Field_Service__c to true","500B000000337CgIAI",16282,4.053999999999999
"Change Offer_Voucher__c to true","500B000000337CgIAI",16282,2.931
"Change Offer_Voucher__c to true","500B000000337ChIAI",16283,2.2319999999999998
"Change Field_Service__c to true","500B000000337CjIAI",16285,4.212
"Change Field_Service__c to true","500B000000337CmIAI",16288,4.212
"Change Offer_Voucher__c to true","500B000000337IQIAY",16633,1.909
"Change Offer_Voucher__c to true","500B000000337IRIAY",16634,1.931
"Change Field_Service__c to true","500B000000337ISIAY",16635,3.9760000000000004
"Change Offer_Voucher__c to true","500B000000337ISIAY",16635,2.603
"Change Field_Service__c to true","500B000000337ITIAY",16636,3.9760000000000004
"Change Offer_Voucher__c to true","500B000000337IUIAY",16637,2.516
"Change Field_Service__c to true","500B000000337IVIAY",16638,3.932
"Change Offer_Voucher__c to true","500B000000337IVIAY",16638,3.157
"Change Field_Service__c to true","500B000000337IXIAY",16640,3.931
"Change Offer_Voucher__c to true","500B000000337IYIAY",16641,2.69
"Change Field_Service__c to true","500B000000337IaIAI",16643,3.948
"Change Offer_Voucher__c to true","500B000000337IaIAI",16643,2.6510000000000002
"Change Field_Service__c to true","500B000000337IcIAI",16645,4.09
"Change Offer_Voucher__c to true","500B000000337IdIAI",16646,3.9810000000000003
"Change Field_Service__c to true","500B000000337IeIAI",16647,4.09
"Change Field_Service__c to true","500B000000337IfIAI",16648,3.948
"Change Offer_Voucher__c to true","500B000000337IfIAI",16648,1.584
"Change Offer_Voucher__c to true","500B000000337IhIAI",16650,2.614
"Change Field_Service__c to true","500B000000337IiIAI",16651,4.062
"Change Offer_Voucher__c to true","500B000000337IiIAI",16651,2.474
"Change Offer_Voucher__c to true","500B000000337IjIAI",16652,3.123
"Change Field_Service__c to true","500B000000337IkIAI",16653,3.932
"Change Offer_Voucher__c to true","500B000000337IkIAI",16653,2.128
"Change Field_Service__c to true","500B000000337IlIAI",16654,3.931
"Change Offer_Voucher__c to true","500B000000337IlIAI",16654,2.063
"Change Field_Service__c to true","500B000000337ImIAI",16655,3.903
"Change Offer_Voucher__c to true","500B000000337CnIAI",16289,1.8719999999999999
"Change Field_Service__c to true","500B000000337CoIAI",16290,4.212
"Change Offer_Voucher__c to true","500B000000337CqIAI",16292,4.463
"Change Field_Service__c to true","500B000000337CuIAI",16296,4.212
"Change Offer_Voucher__c to true","500B000000337CuIAI",16296,3.5810000000000004
"Change Field_Service__c to true","500B000000337CwIAI",16298,4.079
"Change Field_Service__c to true","500B000000337CxIAI",16299,4.212
"Change Offer_Voucher__c to true","500B000000337CyIAI",16300,2.319
"Change Field_Service__c to true","500B000000337CzIAI",16301,4.212
"Change Offer_Voucher__c to true","500B000000337CzIAI",16301,2.281
"Change Field_Service__c to true","500B000000337D0IAI",16302,4.053999999999999
"Change Offer_Voucher__c to true","500B000000337D0IAI",16302,3.22
"Change Field_Service__c to true","500B000000337D1IAI",16303,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000337D1IAI",16303,2.421
"Change Field_Service__c to true","500B000000337D2IAI",16304,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000337D2IAI",16304,2.2319999999999998
"Change Field_Service__c to true","500B000000337D3IAI",16305,4.212
"Change Offer_Voucher__c to true","500B000000337D3IAI",16305,3.5810000000000004
"Change Field_Service__c to true","500B000000337D4IAI",16306,4.212
"Change Field_Service__c to true","500B000000337D5IAI",16307,4.212
"Change Offer_Voucher__c to true","500B000000337D5IAI",16307,2.576
"Change Field_Service__c to true","500B000000337D9IAI",16311,3.9389999999999996
"Change Field_Service__c to true","500B000000337InIAI",16656,3.903
"Change Field_Service__c to true","500B000000337IpIAI",16658,4.09
"Change Offer_Voucher__c to true","500B000000337IpIAI",16658,2.7430000000000003
"Change Offer_Voucher__c to true","500B000000337IrIAI",16660,2.326
"Change Field_Service__c to true","500B000000337ItIAI",16662,4.09
"Change Offer_Voucher__c to true","500B000000337ItIAI",16662,2.458
"Change Field_Service__c to true","500B000000337IuIAI",16663,3.931
"Change Offer_Voucher__c to true","500B000000337IvIAI",16664,3.115
"Change Offer_Voucher__c to true","500B000000337IxIAI",16666,2.147
"Change Field_Service__c to true","500B000000337IyIAI",16667,3.931
"Change Offer_Voucher__c to true","500B000000337IyIAI",16667,2.063
"Change Field_Service__c to true","500B000000337J0IAI",16669,3.977
"Change Field_Service__c to true","500B000000337J2IAI",16671,4.09
"Change Offer_Voucher__c to true","500B000000337J2IAI",16671,3.662
"Change Field_Service__c to true","500B000000337J7IAI",16676,3.932
"Change Field_Service__c to true","500B000000337J9IAI",16678,3.931
"Change Offer_Voucher__c to true","500B000000337J9IAI",16678,3.93
"Change Offer_Voucher__c to true","500B000000337DCIAY",16314,3.3760000000000003
"Change Field_Service__c to true","500B000000337DDIAY",16315,4.212
"Change Offer_Voucher__c to true","500B000000337DDIAY",16315,3.391
"Change Offer_Voucher__c to true","500B000000337DFIAY",16317,2.213
"Change Field_Service__c to true","500B000000337DGIAY",16318,4.212
"Change Offer_Voucher__c to true","500B000000337DIIAY",16320,3.4130000000000003
"Change Offer_Voucher__c to true","500B000000337DKIAY",16322,2.6639999999999997
"Change Field_Service__c to true","500B000000337DLIAY",16323,4.212
"Change Offer_Voucher__c to true","500B000000337DLIAY",16323,2.426
"Change Offer_Voucher__c to true","500B000000337DMIAY",16324,3.8489999999999998
"Change Offer_Voucher__c to true","500B000000337DOIAY",16326,2.675
"Change Field_Service__c to true","500B000000337DPIAY",16327,4.0969999999999995
"Change Field_Service__c to true","500B000000337DSIAY",16330,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000337DTIAY",16331,1.68
"Change Offer_Voucher__c to true","500B000000337DUIAY",16332,2.6060000000000003
"Change Field_Service__c to true","500B000000337DVIAY",16333,4.0969999999999995
"Change Field_Service__c to true","500B000000337JCIAY",16681,3.903
"Change Field_Service__c to true","500B000000337JDIAY",16682,4.09
"Change Offer_Voucher__c to true","500B000000337JDIAY",16682,2.634
"Change Offer_Voucher__c to true","500B000000337JEIAY",16683,2.698
"Change Offer_Voucher__c to true","500B000000337JGIAY",16685,3.218
"Change Offer_Voucher__c to true","500B000000337JIIAY",16687,3.011
"Change Field_Service__c to true","500B000000337JJIAY",16688,4.09
"Change Offer_Voucher__c to true","500B000000337JJIAY",16688,2.99
"Change Offer_Voucher__c to true","500B000000337JLIAY",16690,2.93
"Change Offer_Voucher__c to true","500B000000337JQIAY",16695,3.096
"Change Field_Service__c to true","500B000000337JSIAY",16697,3.932
"Change Field_Service__c to true","500B000000337JTIAY",16698,3.932
"Change Field_Service__c to true","500B000000337JUIAY",16699,3.9760000000000004
"Change Field_Service__c to true","500B000000337JWIAY",16701,4.09
"Change Offer_Voucher__c to true","500B000000337DXIAY",16335,1.681
"Change Field_Service__c to true","500B000000337DYIAY",16336,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000337DYIAY",16336,2.302
"Change Field_Service__c to true","500B000000337DZIAY",16337,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000337DZIAY",16337,2.281
"Change Offer_Voucher__c to true","500B000000337DaIAI",16338,3.093
"Change Field_Service__c to true","500B000000337DbIAI",16339,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000337DbIAI",16339,2.907
"Change Offer_Voucher__c to true","500B000000337DdIAI",16341,2.101
"Change Offer_Voucher__c to true","500B000000337DeIAI",16342,1.6159999999999999
"Change Offer_Voucher__c to true","500B000000337DiIAI",16346,2.591
"Change Field_Service__c to true","500B000000337DjIAI",16347,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000337DnIAI",16351,2.5269999999999997
"Change Field_Service__c to true","500B000000337DoIAI",16352,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000337DoIAI",16352,2.967
"Change Field_Service__c to true","500B000000337DqIAI",16354,3.9389999999999996
"Change Field_Service__c to true","500B000000337DrIAI",16355,3.984
"Change Field_Service__c to true","500B000000337DsIAI",16356,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000337JXIAY",16702,3.9160000000000004
"Change Field_Service__c to true","500B000000337JYIAY",16703,4.062
"Change Offer_Voucher__c to true","500B000000337JZIAY",16704,1.815
"Change Field_Service__c to true","500B000000337JbIAI",16706,4.062
"Change Field_Service__c to true","500B000000337JcIAI",16707,4.072
"Change Field_Service__c to true","500B000000337JdIAI",16708,3.932
"Change Offer_Voucher__c to true","500B000000337JeIAI",16709,3.114
"Change Offer_Voucher__c to true","500B000000337JfIAI",16710,3.1189999999999998
"Change Field_Service__c to true","500B000000337JgIAI",16711,3.931
"Change Offer_Voucher__c to true","500B000000337JhIAI",16712,2.6830000000000003
"Change Offer_Voucher__c to true","500B000000337JlIAI",16716,2.685
"Change Field_Service__c to true","500B000000337JmIAI",16717,3.931
"Change Field_Service__c to true","500B000000337JnIAI",16718,3.931
"Change Field_Service__c to true","500B000000337JoIAI",16719,3.903
"Change Field_Service__c to true","500B000000337JpIAI",16720,3.932
"Change Field_Service__c to true","500B000000337JqIAI",16721,3.903
"Change Offer_Voucher__c to true","500B000000337JqIAI",16721,2.149
"Change Offer_Voucher__c to true","500B000000337JrIAI",16722,2.8960000000000004
"Change Field_Service__c to true","500B000000337JsIAI",16723,3.932
"Change Offer_Voucher__c to true","500B000000337JsIAI",16723,2.8760000000000003
"Change Offer_Voucher__c to true","500B000000337JtIAI",16724,2.6430000000000002
"Change Field_Service__c to true","500B000000337DtIAI",16357,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000337DvIAI",16359,1.617
"Change Field_Service__c to true","500B000000337DwIAI",16360,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000337DwIAI",16360,2.679
"Change Field_Service__c to true","500B000000337DxIAI",16361,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000337DxIAI",16361,2.124
"Change Field_Service__c to true","500B000000337DyIAI",16362,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000337DzIAI",16363,2.412
"Change Field_Service__c to true","500B000000337E0IAI",16364,3.984
"Change Offer_Voucher__c to true","500B000000337E1IAI",16365,2.5380000000000003
"Change Field_Service__c to true","500B000000337E3IAI",16367,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000337E4IAI",16368,2.903
"Change Offer_Voucher__c to true","500B000000337E5IAI",16369,2.6060000000000003
"Change Offer_Voucher__c to true","500B000000337E7IAI",16371,1.641
"Change Offer_Voucher__c to true","500B000000337E8IAI",16372,2.513
"Change Offer_Voucher__c to true","500B000000337E9IAI",16373,2.72
"Change Field_Service__c to true","500B000000337EAIAY",16374,3.968
"Change Offer_Voucher__c to true","500B000000337EAIAY",16374,1.8630000000000002
"Change Field_Service__c to true","500B000000337EBIAY",16375,3.923
"Change Offer_Voucher__c to true","500B000000337EFIAY",16379,2.4930000000000003
"Change Offer_Voucher__c to false","500B000000337VkIAI",17459,1.899
"Change Offer_Voucher__c to false","500B000000337VwIAI",17471,2.02
"Change Offer_Voucher__c to false","500B000000337XzIAI",17598,1.963
"Change Field_Service__c to false","500B000000337Y0IAI",17599,2.095
"Change Offer_Voucher__c to false","500B000000337Y0IAI",17599,1.896
"Change Field_Service__c to false","500B000000337Y1IAI",17600,2.095
"Change Field_Service__c to false","500B000000337YIIAY",17617,2.025
"Change Field_Service__c to false","500B000000337YJIAY",17618,2.025
"Change Field_Service__c to false","500B000000337YKIAY",17619,2.043
"Change Offer_Voucher__c to false","500B000000337YNIAY",17622,2.039
"Change Field_Service__c to false","500B000000337YSIAY",17627,2.025
