External_Id__c,LeadSource,Amount,Account.External_Id__c,Owner.External_Id__c,Name,Type,StageName,ForecastCategoryName,CloseDate,CreatedDateTime__c,LastActivityDate__c,LastModifiedDate__c,analyticsdemo_batch_id__c
W_Opportunity.5648,Reseller,10000,W_Account.227,W_Sales_User.10,EDP Consulting Inc 221,New Business,Closed Lost,Omitted,2018-04-24,2017-12-21T00:00:00Z,2018-04-18,2018-04-18T00:00:00Z,2019102290000005573
W_Opportunity.5683,Reseller,1000,W_Account.228,W_Sales_User.9,Morgan Construction Company 234,Add-On Business,Negotiation,Best Case,2019-12-03,2019-06-14T00:00:00Z,2019-07-06,2019-07-06T00:00:00Z,2019102290000005573
W_Opportunity.5685,Reseller,25000,W_Account.228,W_Sales_User.10,Morgan Construction Company 235,New Business,Closed Lost,Omitted,2018-03-03,2018-02-04T00:00:00Z,2018-02-20,2018-02-20T00:00:00Z,2019102290000005573
W_Opportunity.5698,Reseller,30000,W_Account.229,W_Sales_User.4,Onevoice Communications 243,Existing Business,Closed Lost,Omitted,2018-07-27,2018-02-05T00:00:00Z,2018-02-19,2018-02-19T00:00:00Z,2019102290000005573
W_Opportunity.5747,Reseller,38753,W_Account.230,W_Sales_User.2,SeminarSource.com 255,New Business,Closed Lost,Omitted,2018-08-31,2018-06-10T00:00:00Z,2018-07-12,2018-07-12T00:00:00Z,2019102290000005573
W_Opportunity.6017,Reseller,25000,W_Account.239,W_Sales_User.7,Net Unlimited Cabling Sols 78,New Business,Closed Lost,Omitted,2019-06-10,2019-02-14T00:00:00Z,2019-05-12,2019-05-12T00:00:00Z,2019102290000005573
W_Opportunity.6033,Other,70000,W_Account.240,W_Sales_User.3,Aerospan.com 86,Existing Business,Closed Lost,Omitted,2018-05-05,2017-11-10T00:00:00Z,2018-03-30,2018-03-30T00:00:00Z,2019102290000005573
W_Opportunity.6038,Reseller,35000,W_Account.240,W_Sales_User.7,Aerospan.com 88,New Business,Closed Won,Closed,2019-07-28,2019-01-17T00:00:00Z,2019-06-19,2019-06-19T00:00:00Z,2019102290000005573
W_Opportunity.6094,Fields Sales,61349,W_Account.243,W_Sales_User.11,World Internet Resources 105,Existing Business,Closed Lost,Omitted,2019-08-28,2019-04-06T00:00:00Z,2019-05-26,2019-05-26T00:00:00Z,2019102290000005573
W_Opportunity.6167,Fields Sales,41500,W_Account.250,W_Sales_User.5,Gtl 138,New Business,Closed Lost,Omitted,2018-10-23,2018-04-30T00:00:00Z,2018-09-30,2018-09-30T00:00:00Z,2019102290000005573
W_Opportunity.6234,Reseller,46052,W_Account.255,W_Sales_User.1,MRI Software 161,New Business / Add-on,Closed Lost,Omitted,2019-03-01,2018-10-25T00:00:00Z,2019-02-08,2019-02-08T00:00:00Z,2019102290000005573
W_Opportunity.6283,Reseller,80000,W_Account.255,W_Sales_User.11,MRI Software 175,New Business,Closed Won,Closed,2018-11-29,2018-10-17T00:00:00Z,2018-11-27,2018-11-27T00:00:00Z,2019102290000005573
W_Opportunity.6333,Other,180000,W_Account.259,W_Sales_User.3,Advantage Mobilty Outfitters 197,Add-On Business,Closed Lost,Omitted,2018-08-23,2018-06-26T00:00:00Z,2018-06-27,2018-06-27T00:00:00Z,2019102290000005573
W_Opportunity.6358,Fields Sales,3408,W_Account.259,W_Sales_User.7,Advantage Mobilty Outfitters 203,Existing Business,Negotiation,Best Case,2019-11-28,2019-06-10T00:00:00Z,2019-08-15,2019-08-15T00:00:00Z,2019102290000005573
W_Opportunity.6388,Reseller,77507,W_Account.259,W_Sales_User.2,Advantage Mobilty Outfitters 209,New Business,Closed Won,Closed,2019-03-02,2019-01-19T00:00:00Z,2019-01-21,2019-01-21T00:00:00Z,2019102290000005573
W_Opportunity.6422,Reseller,20000,W_Account.259,W_Sales_User.4,Advantage Mobilty Outfitters 217,New Business / Add-on,Closed Lost,Omitted,2019-07-28,2019-04-03T00:00:00Z,2019-07-08,2019-07-08T00:00:00Z,2019102290000005573
W_Opportunity.6474,Other,6000,W_Account.259,W_Sales_User.2,Advantage Mobilty Outfitters 230,Existing Business,Closed Lost,Omitted,2019-01-23,2018-08-24T00:00:00Z,2018-10-31,2018-10-31T00:00:00Z,2019102290000005573
W_Opportunity.6486,Reseller,310032,W_Account.259,W_Sales_User.6,Advantage Mobilty Outfitters 233,New Business,Closed Lost,Omitted,2019-06-12,2019-02-07T00:00:00Z,2019-03-06,2019-03-06T00:00:00Z,2019102290000005573
W_Opportunity.6496,Reseller,7750,W_Account.259,W_Sales_User.2,Advantage Mobilty Outfitters 239,Existing Business,Closed Lost,Omitted,2019-02-14,2018-11-04T00:00:00Z,2018-11-14,2018-11-14T00:00:00Z,2019102290000005573
W_Opportunity.6657,Reseller,10851,W_Account.263,W_Sales_User.6,Espiria 26,New Business / Add-on,Closed Won,Closed,2018-08-05,2018-06-18T00:00:00Z,2018-07-10,2018-07-10T00:00:00Z,2019102290000005573
W_Opportunity.6672,Reseller,26972,W_Account.263,W_Sales_User.1,Espiria 32,New Business,Closed Lost,Omitted,2018-11-11,2018-05-24T00:00:00Z,2018-10-22,2018-10-22T00:00:00Z,2019102290000005573
W_Opportunity.6729,Fields Sales,11000,W_Account.265,W_Sales_User.1,Castle Holding Corp. 48,Existing Business,Closed Won,Closed,2019-09-22,2019-06-08T00:00:00Z,2019-08-18,2019-08-18T00:00:00Z,2019102290000005573
W_Opportunity.6748,Other,800000,W_Account.266,W_Sales_User.2,Clear Channel 52,New Business,Proposal/Quote,Best Case,2019-12-23,2019-06-26T00:00:00Z,2019-08-15,2019-08-15T00:00:00Z,2019102290000005573
W_Opportunity.6771,Reseller,6500,W_Account.268,W_Sales_User.10,Newbold Consulting 63,New Business,Qualification,Best Case,2019-12-01,2019-10-14T00:00:00Z,2019-10-20,2019-10-20T00:00:00Z,2019102290000005573
W_Opportunity.6777,Reseller,15350,W_Account.269,W_Sales_User.5,Packaging Department Inc 67,Add-On Business,Closed Lost,Omitted,2019-02-23,2018-10-23T00:00:00Z,2019-02-03,2019-02-03T00:00:00Z,2019102290000005573
W_Opportunity.6832,Reseller,40000,W_Account.270,W_Sales_User.9,Republic First National Corp. 78,New Business,Closed Lost,Omitted,2018-06-07,2018-03-11T00:00:00Z,2018-05-06,2018-05-06T00:00:00Z,2019102290000005573
W_Opportunity.6912,Fields Sales,100001,W_Account.273,W_Sales_User.5,Computer Extension Professionals 105,New Business,Closed Lost,Omitted,2018-05-22,2017-12-25T00:00:00Z,2018-04-02,2018-04-02T00:00:00Z,2019102290000005573
W_Opportunity.6953,Other,50000,W_Account.274,W_Sales_User.5,bottom line financial group 111,Existing Business,Closed Lost,Omitted,2018-06-04,2017-12-06T00:00:00Z,2017-12-13,2017-12-13T00:00:00Z,2019102290000005573
W_Opportunity.7024,Reseller,20000,W_Account.277,W_Sales_User.11,24-7 Financial.com 141,Existing Business,Discovery,Best Case,2019-11-25,2019-07-15T00:00:00Z,2019-08-07,2019-08-07T00:00:00Z,2019102290000005573
W_Opportunity.7032,Fields Sales,101000,W_Account.277,W_Sales_User.6,24-7 Financial.com 144,New Business,Closed Lost,Omitted,2018-09-24,2018-06-16T00:00:00Z,2018-09-16,2018-09-16T00:00:00Z,2019102290000005573
W_Opportunity.7050,Reseller,30000,W_Account.278,W_Sales_User.11,IDEC Corporation 151,Existing Business,Closed Lost,Omitted,2019-03-09,2018-09-24T00:00:00Z,2018-10-29,2018-10-29T00:00:00Z,2019102290000005573
W_Opportunity.7051,Reseller,10000,W_Account.278,W_Sales_User.10,IDEC Corporation 152,Existing Business,Closed Won,Closed,2018-11-20,2018-06-20T00:00:00Z,2018-08-17,2018-08-17T00:00:00Z,2019102290000005573
W_Opportunity.7151,Reseller,25000,W_Account.285,W_Sales_User.7,Nooter Corporation 193,New Business / Add-on,Closed Lost,Omitted,2018-05-30,2017-12-26T00:00:00Z,2018-04-08,2018-04-08T00:00:00Z,2019102290000005573
W_Opportunity.7205,Fields Sales,20000,W_Account.287,W_Sales_User.1,Sonoma Creek Property Services 211,New Business,Closed Lost,Omitted,2019-05-06,2019-01-08T00:00:00Z,2019-02-28,2019-02-28T00:00:00Z,2019102290000005573
W_Opportunity.7213,Reseller,15000,W_Account.287,W_Sales_User.10,Sonoma Creek Property Services 216,Add-On Business,Closed Lost,Omitted,2019-05-28,2018-12-02T00:00:00Z,2019-02-21,2019-02-21T00:00:00Z,2019102290000005573
W_Opportunity.7265,Telesales,0,W_Account.289,W_Sales_User.6,ATL Technology 237,New Business,Closed Won,Closed,2018-05-25,2018-03-13T00:00:00Z,2018-03-22,2018-03-22T00:00:00Z,2019102290000005573
W_Opportunity.7317,Reseller,4800,W_Account.291,W_Sales_User.9,Micromenders 251,New Business,Closed Lost,Omitted,2019-04-15,2018-12-12T00:00:00Z,2019-02-05,2019-02-05T00:00:00Z,2019102290000005573
W_Opportunity.7332,Reseller,22900,W_Account.294,W_Sales_User.8,Diamondtip 5,New Business / Add-on,Proposal/Quote,Pipeline,2019-11-23,2019-08-02T00:00:00Z,2019-10-16,2019-10-16T00:00:00Z,2019102290000005573
W_Opportunity.7336,Reseller,3600,W_Account.294,W_Sales_User.9,Diamondtip 7,New Business,Discovery,Commit,2019-11-26,2019-07-31T00:00:00Z,2019-10-21,2019-10-21T00:00:00Z,2019102290000005573
W_Opportunity.7407,Reseller,600,W_Account.296,W_Sales_User.7,mStoner 27,New Business,Closed Lost,Omitted,2019-02-17,2018-08-29T00:00:00Z,2019-02-13,2019-02-13T00:00:00Z,2019102290000005573
W_Opportunity.7428,Reseller,50000,W_Account.296,W_Sales_User.11,mStoner 36,New Business,Closed Lost,Omitted,2018-05-31,2018-03-09T00:00:00Z,2018-05-30,2018-05-30T00:00:00Z,2019102290000005573
W_Opportunity.7434,Reseller,3200,W_Account.296,W_Sales_User.11,mStoner 38,Add-On Business,Closed Lost,Omitted,2018-08-30,2018-03-12T00:00:00Z,2018-04-18,2018-04-18T00:00:00Z,2019102290000005573
W_Opportunity.7438,Reseller,3450,W_Account.296,W_Sales_User.10,mStoner 40,New Business,Closed Lost,Omitted,2019-08-19,2019-04-22T00:00:00Z,2019-04-23,2019-04-23T00:00:00Z,2019102290000005573
W_Opportunity.7440,Reseller,8125,W_Account.296,W_Sales_User.10,mStoner 41,Existing Business,Closed Lost,Omitted,2019-03-09,2018-12-01T00:00:00Z,2018-12-01,2018-12-01T00:00:00Z,2019102290000005573
W_Opportunity.7500,Fields Sales,0,W_Account.296,W_Sales_User.4,mStoner 65,New Business,Closed Lost,Omitted,2019-08-19,2019-04-20T00:00:00Z,2019-05-09,2019-05-09T00:00:00Z,2019102290000005573
W_Opportunity.7698,Fields Sales,15337,W_Account.302,W_Sales_User.10,State Street Corp 133,Existing Business,Closed Won,Closed,2019-01-03,2018-07-17T00:00:00Z,2018-10-12,2018-10-12T00:00:00Z,2019102290000005573
W_Opportunity.7743,Telesales,0,W_Account.302,W_Sales_User.6,State Street Corp 142,New Business,Closed Won,Closed,2019-05-26,2019-01-20T00:00:00Z,2019-05-08,2019-05-08T00:00:00Z,2019102290000005573
W_Opportunity.7745,Telesales,0,W_Account.302,W_Sales_User.2,State Street Corp 144,New Business,Closed Won,Closed,2018-06-01,2018-02-01T00:00:00Z,2018-02-14,2018-02-14T00:00:00Z,2019102290000005573
W_Opportunity.7750,Reseller,11627,W_Account.303,W_Sales_User.5,New Moon Systems 149,New Business,Proposal/Quote,Best Case,2019-12-05,2019-07-28T00:00:00Z,2019-10-14,2019-10-14T00:00:00Z,2019102290000005573
W_Opportunity.7800,Reseller,4882,W_Account.305,W_Sales_User.2,Susquehanna Radio 165,New Business,Negotiation,Pipeline,2019-11-20,2019-06-13T00:00:00Z,2019-06-15,2019-06-15T00:00:00Z,2019102290000005573
W_Opportunity.7828,Fields Sales,51000,W_Account.307,W_Sales_User.9,Skyline Connections 174,New Business,Closed Lost,Omitted,2018-11-14,2018-06-21T00:00:00Z,2018-07-21,2018-07-21T00:00:00Z,2019102290000005573
W_Opportunity.7867,Reseller,15000,W_Account.308,W_Sales_User.11,Immequire 183,Existing Business,Closed Lost,Omitted,2019-05-05,2019-01-01T00:00:00Z,2019-02-04,2019-02-04T00:00:00Z,2019102290000005573
W_Opportunity.7932,Reseller,20000,W_Account.311,W_Sales_User.1,Phifer Wire Products 198,New Business,Closed Lost,Omitted,2018-05-12,2017-11-25T00:00:00Z,2018-03-21,2018-03-21T00:00:00Z,2019102290000005573
W_Opportunity.8052,Fields Sales,136500,W_Account.314,W_Sales_User.7,Georgia U S Data Services Inc 242,Existing Business,Closed Lost,Omitted,2019-06-26,2019-04-13T00:00:00Z,2019-05-30,2019-05-30T00:00:00Z,2019102290000005573
W_Opportunity.8085,Reseller,25000,W_Account.316,W_Sales_User.1,"Blue Steel Networks, 0",New Business / Add-on,Closed Lost,Omitted,2018-05-21,2017-12-16T00:00:00Z,2018-03-08,2018-03-08T00:00:00Z,2019102290000005573
W_Opportunity.8141,Reseller,0,W_Account.319,W_Sales_User.3,IntelliCorp 23,Existing Business,Closed Lost,Omitted,2019-09-01,2019-04-30T00:00:00Z,2019-05-02,2019-05-02T00:00:00Z,2019102290000005573
W_Opportunity.8184,Fields Sales,150000,W_Account.322,W_Sales_User.1,Barra 43,New Business,Closed Lost,Omitted,2019-05-15,2019-02-18T00:00:00Z,2019-03-12,2019-03-12T00:00:00Z,2019102290000005573
W_Opportunity.8225,Reseller,310029,W_Account.324,W_Sales_User.1,Independent Technology Group 54,New Business,Closed Lost,Omitted,2019-05-29,2019-03-13T00:00:00Z,2019-03-22,2019-03-22T00:00:00Z,2019102290000005573
W_Opportunity.8229,Reseller,14000,W_Account.324,W_Sales_User.11,Independent Technology Group 55,New Business,Closed Won,Closed,2018-02-02,2017-12-18T00:00:00Z,2017-12-18,2017-12-18T00:00:00Z,2019102290000005573
W_Opportunity.8243,Fields Sales,105000,W_Account.325,W_Sales_User.2,obongo 58,New Business,Closed Lost,Omitted,2019-02-27,2018-10-05T00:00:00Z,2018-10-30,2018-10-30T00:00:00Z,2019102290000005573
W_Opportunity.8339,Fields Sales,250000,W_Account.327,W_Sales_User.2,Strategic Management Group 91,New Business,Closed Lost,Omitted,2018-08-13,2018-02-18T00:00:00Z,2018-06-27,2018-06-27T00:00:00Z,2019102290000005573
W_Opportunity.8349,Fields Sales,100000,W_Account.327,W_Sales_User.1,Strategic Management Group 94,New Business,Closed Lost,Omitted,2019-02-22,2018-09-10T00:00:00Z,2019-02-17,2019-02-17T00:00:00Z,2019102290000005573
W_Opportunity.8373,Reseller,25000,W_Account.328,W_Sales_User.1,Storage Networks Corporation 100,Existing Business,Closed Lost,Omitted,2018-05-05,2017-12-06T00:00:00Z,2018-04-07,2018-04-07T00:00:00Z,2019102290000005573
W_Opportunity.8409,Fields Sales,823000,W_Account.330,W_Sales_User.3,Unisoft Corp. 114,Existing Business,Closed Lost,Omitted,2019-08-24,2019-03-07T00:00:00Z,2019-05-02,2019-05-02T00:00:00Z,2019102290000005573
W_Opportunity.8461,Fields Sales,12401,W_Account.332,W_Sales_User.6,Vannix Communications 126,New Business,Closed Won,Closed,2019-02-11,2018-08-09T00:00:00Z,2018-12-07,2018-12-07T00:00:00Z,2019102290000005573
W_Opportunity.8478,Reseller,14754,W_Account.333,W_Sales_User.7,Prizmalite Industries 135,Existing Business,Closed Lost,Omitted,2018-05-12,2018-02-13T00:00:00Z,2018-02-26,2018-02-26T00:00:00Z,2019102290000005573
W_Opportunity.8491,Fields Sales,125000,W_Account.333,W_Sales_User.9,Prizmalite Industries 138,Add-On Business,Closed Lost,Omitted,2018-12-05,2018-08-09T00:00:00Z,2018-10-05,2018-10-05T00:00:00Z,2019102290000005573
W_Opportunity.8658,Reseller,9210,W_Account.341,W_Sales_User.5,Sunroom Creations 192,New Business,Closed Lost,Omitted,2019-02-07,2018-11-07T00:00:00Z,2018-12-28,2018-12-28T00:00:00Z,2019102290000005573
W_Opportunity.8716,Fields Sales,232522,W_Account.341,W_Sales_User.2,Sunroom Creations 213,New Business,Closed Lost,Omitted,2019-01-20,2018-08-27T00:00:00Z,2019-01-03,2019-01-03T00:00:00Z,2019102290000005573
W_Opportunity.8803,Reseller,76744,W_Account.346,W_Sales_User.4,Dominion Marine Media 244,Existing Business,Closed Won,Closed,2018-06-04,2018-04-24T00:00:00Z,2018-04-28,2018-04-28T00:00:00Z,2019102290000005573
W_Opportunity.8804,Reseller,15501,W_Account.346,W_Sales_User.5,Dominion Marine Media 245,New Business,Closed Lost,Omitted,2019-06-19,2019-04-14T00:00:00Z,2019-05-15,2019-05-15T00:00:00Z,2019102290000005573
W_Opportunity.8823,Reseller,11000,W_Account.346,W_Sales_User.8,Dominion Marine Media 254,Add-On Business,Discovery,Pipeline,2019-12-03,2019-06-20T00:00:00Z,2019-07-11,2019-07-11T00:00:00Z,2019102290000005573
W_Opportunity.8938,Reseller,40000,W_Account.351,W_Sales_User.10,Makai Events 34,Existing Business,Closed Lost,Omitted,2018-11-28,2018-07-15T00:00:00Z,2018-11-14,2018-11-14T00:00:00Z,2019102290000005573
W_Opportunity.8998,Fields Sales,150000,W_Account.353,W_Sales_User.10,CaseCentral 50,New Business,Closed Lost,Omitted,2019-02-08,2018-08-26T00:00:00Z,2018-09-29,2018-09-29T00:00:00Z,2019102290000005573
W_Opportunity.9006,Fields Sales,50000,W_Account.353,W_Sales_User.3,CaseCentral 52,New Business,Closed Lost,Omitted,2019-05-12,2018-12-07T00:00:00Z,2018-12-23,2018-12-23T00:00:00Z,2019102290000005573
W_Opportunity.9182,Reseller,129,W_Account.360,W_Sales_User.11,Savatar Inc 117,Existing Business,Negotiation,Commit,2019-11-30,2019-05-28T00:00:00Z,2019-06-21,2019-06-21T00:00:00Z,2019102290000005573
W_Opportunity.9225,Reseller,25000,W_Account.361,W_Sales_User.3,EaseMD Systems 124,New Business,Closed Lost,Omitted,2018-08-05,2018-03-08T00:00:00Z,2018-06-10,2018-06-10T00:00:00Z,2019102290000005573
W_Opportunity.9234,Reseller,107361,W_Account.361,W_Sales_User.9,EaseMD Systems 126,New Business,Closed Lost,Omitted,2018-08-26,2018-03-02T00:00:00Z,2018-05-17,2018-05-17T00:00:00Z,2019102290000005573
W_Opportunity.9322,Fields Sales,400000,W_Account.366,W_Sales_User.3,Strategic Alliances 158,New Business,Closed Lost,Omitted,2018-11-26,2018-05-28T00:00:00Z,2018-11-03,2018-11-03T00:00:00Z,2019102290000005573
W_Opportunity.9358,Reseller,18404,W_Account.368,W_Sales_User.10,Moss Adams LLP 177,Existing Business,Proposal/Quote,Best Case,2019-11-11,2019-05-25T00:00:00Z,2019-07-14,2019-07-14T00:00:00Z,2019102290000005573
W_Opportunity.9432,Fields Sales,400000,W_Account.372,W_Sales_User.2,Tappedinto.com 205,Existing Business,Closed Lost,Omitted,2019-08-07,2019-03-06T00:00:00Z,2019-03-26,2019-03-26T00:00:00Z,2019102290000005573
W_Opportunity.9449,Fields Sales,100000,W_Account.373,W_Sales_User.4,Stewart Environmental 210,Existing Business,Closed Lost,Omitted,2019-05-01,2018-11-24T00:00:00Z,2019-04-28,2019-04-28T00:00:00Z,2019102290000005573
W_Opportunity.9499,Reseller,101000,W_Account.376,W_Sales_User.9,US Bank Home Mortgage 233,Add-On Business,Closed Lost,Omitted,2018-06-04,2018-03-26T00:00:00Z,2018-05-10,2018-05-10T00:00:00Z,2019102290000005573
W_Opportunity.9522,Fields Sales,0,W_Account.377,W_Sales_User.5,IBM Software / Rational 238,New Business,Closed Lost,Omitted,2019-05-16,2018-11-17T00:00:00Z,2019-03-26,2019-03-26T00:00:00Z,2019102290000005573
W_Opportunity.9542,Telesales,50000,W_Account.377,W_Sales_User.1,IBM Software / Rational 241,New Business,Closed Lost,Omitted,2019-02-08,2019-02-08T00:00:00Z,2019-02-08,2019-02-08T00:00:00Z,2019102290000005573
W_Opportunity.9559,Fields Sales,110000,W_Account.378,W_Sales_User.9,WESCARA Freight Technologies 246,Existing Business,Closed Lost,Omitted,2019-03-06,2018-10-29T00:00:00Z,2018-11-05,2018-11-05T00:00:00Z,2019102290000005573
W_Opportunity.9573,Reseller,87250,W_Account.379,W_Sales_User.11,IncentOne 253,Existing Business,Closed Won,Closed,2018-08-24,2018-02-21T00:00:00Z,2018-07-24,2018-07-24T00:00:00Z,2019102290000005573
W_Opportunity.9634,Telesales,90000,W_Account.382,W_Sales_User.3,Public Safety Logistic 18,Add-On Business,Closed Won,Closed,2019-02-18,2018-09-16T00:00:00Z,2019-01-07,2019-01-07T00:00:00Z,2019102290000005573
W_Opportunity.9641,Reseller,13951,W_Account.382,W_Sales_User.3,Public Safety Logistic 22,New Business / Add-on,Closed Won,Closed,2019-02-15,2018-09-28T00:00:00Z,2018-12-20,2018-12-20T00:00:00Z,2019102290000005573
W_Opportunity.9646,Other,19570,W_Account.383,W_Sales_User.10,Microvision 26,New Business,Closed Lost,Omitted,2019-08-31,2019-06-12T00:00:00Z,2019-06-18,2019-06-18T00:00:00Z,2019102290000005573
W_Opportunity.9692,Fields Sales,31000,W_Account.385,W_Sales_User.7,Wireless Multimedia Solutions 42,New Business,Closed Won,Closed,2018-11-28,2018-06-22T00:00:00Z,2018-08-25,2018-08-25T00:00:00Z,2019102290000005573
W_Opportunity.9738,Reseller,29000,W_Account.387,W_Sales_User.11,Thomas Industries 60,New Business,Closed Lost,Omitted,2018-10-09,2018-05-22T00:00:00Z,2018-09-15,2018-09-15T00:00:00Z,2019102290000005573
W_Opportunity.9760,Fields Sales,20000,W_Account.389,W_Sales_User.6,Repliweb 72,New Business,Closed Lost,Omitted,2019-01-07,2018-08-11T00:00:00Z,2019-01-06,2019-01-06T00:00:00Z,2019102290000005573
W_Opportunity.9792,Fields Sales,25000,W_Account.393,W_Sales_User.8,BKD   LLP 90,New Business,Closed Lost,Omitted,2018-11-27,2018-06-25T00:00:00Z,2018-06-26,2018-06-26T00:00:00Z,2019102290000005573
W_Opportunity.9814,Reseller,25000,W_Account.394,W_Sales_User.11,Gutierrez  Palmenberg 106,New Business,Closed Lost,Omitted,2019-02-12,2018-11-06T00:00:00Z,2018-12-09,2018-12-09T00:00:00Z,2019102290000005573
W_Opportunity.9852,Reseller,31002,W_Account.398,W_Sales_User.4,"NCI Building Systems, Inc 118",New Business,Closed Won,Closed,2018-02-28,2018-01-13T00:00:00Z,2018-01-20,2018-01-20T00:00:00Z,2019102290000005573
W_Opportunity.9853,Reseller,14261,W_Account.398,W_Sales_User.1,"NCI Building Systems, Inc 119",Existing Business,Closed Won,Closed,2018-09-14,2018-03-16T00:00:00Z,2018-08-29,2018-08-29T00:00:00Z,2019102290000005573
W_Opportunity.9868,Reseller,20000,W_Account.398,W_Sales_User.8,"NCI Building Systems, Inc 128",Existing Business,Closed Lost,Omitted,2018-08-24,2018-04-16T00:00:00Z,2018-05-19,2018-05-19T00:00:00Z,2019102290000005573
W_Opportunity.9869,Reseller,40000,W_Account.398,W_Sales_User.11,"NCI Building Systems, Inc 129",Existing Business,Closed Lost,Omitted,2018-05-28,2018-02-14T00:00:00Z,2018-05-24,2018-05-24T00:00:00Z,2019102290000005573
