External_Id__c,Name,Owner.External_Id__c,NumberOfEmployees,AnnualRevenue,AccountSource,Type,Industry,BillingStreet,BillingCity,BillingState,BillingCountry,YearStarted,Ownership,Rating,CreatedDate__c,analyticsdemo_batch_id__c
W_Account.341,Sunroom Creations,W_Sales_User.5,209,5442000,Marketing Event,Corporate,Agriculture,6079 Christopher Mall,Lake Markshire,NV,USA,1932,Private,Hot,2018-08-27T00:00:00Z,2019102290000005573
W_Account.346,Dominion Marine Media,W_Sales_User.4,41,6996000,Community,Corporate,Chemicals,400 Jones Shores,Lake Kyleborough,NM,USA,2004,Private,Cool,2018-04-24T00:00:00Z,2019102290000005573
W_Account.351,Makai Events,W_Sales_User.10,83,3335000,Referral,Corporate,Financial Services,006 Anthony Spurs,East Ericmouth,MO,USA,1984,Private,Cool,2018-07-15T00:00:00Z,2019102290000005573
W_Account.353,CaseCentral,W_Sales_User.10,3,8500000,Data.com,Corporate,Machinery,5960 Hannah Roads,Sharpmouth,IL,USA,1936,Private,Hot,2018-08-26T00:00:00Z,2019102290000005573
W_Account.360,Savatar Inc,W_Sales_User.11,204,9366000,Marketing Event,Corporate,Utilities,9470 Andrew Centers,West Steve,WI,USA,1922,Private,Cool,2019-05-28T00:00:00Z,2019102290000005573
W_Account.361,EaseMD Systems,W_Sales_User.3,101,3942000,Marketing Event,Corporate,Energy,2929 Arnold Station,Albertmouth,WA,USA,1985,Subsidiary,Hot,2018-03-02T00:00:00Z,2019102290000005573
W_Account.366,Strategic Alliances,W_Sales_User.3,248,3364000,Referral,Corporate,Apparel,216 Elliott Row,South Kaitlynshire,NM,USA,1889,Other,Cool,2018-05-28T00:00:00Z,2019102290000005573
W_Account.368,Moss Adams LLP,W_Sales_User.10,204,5593000,Marketing Event,Corporate,Machinery,01204 Patrick Port,Foxborough,MO,USA,1981,Other,Cool,2019-05-25T00:00:00Z,2019102290000005573
W_Account.372,Tappedinto.com,W_Sales_User.2,69,6449000,Referral,Corporate,Insurance,160 Baxter Branch,Arroyoton,AK,USA,1983,Private,Hot,2019-03-06T00:00:00Z,2019102290000005573
W_Account.373,Stewart Environmental,W_Sales_User.4,92,3328000,Data.com,Corporate,Education,674 Burke Ports,Lake Omarville,WA,USA,1992,Private,Cool,2018-11-24T00:00:00Z,2019102290000005573
W_Account.376,US Bank Home Mortgage,W_Sales_User.9,106,2015000,Cold Call,Corporate,Education,9227 Ernest View,West Craig,KS,USA,1930,Other,Cool,2018-03-26T00:00:00Z,2019102290000005573
W_Account.377,IBM Software / Rational,W_Sales_User.5,1,3618000,Inbound Call,Corporate,Manufacturing,11983 Hernandez Landing,East Crystal,WY,USA,1967,Subsidiary,Warm,2018-11-17T00:00:00Z,2019102290000005573
W_Account.378,WESCARA Freight Technologies,W_Sales_User.9,102,8773000,Social Media,Corporate,Retail,70694 Warren Plaza,South Sarah,SD,USA,1978,Private,Cool,2018-10-29T00:00:00Z,2019102290000005573
W_Account.379,IncentOne,W_Sales_User.11,241,6957000,Partner,Corporate,Manufacturing,889 Guzman Run,North Kevinmouth,IL,USA,1906,Private,Hot,2018-02-21T00:00:00Z,2019102290000005573
W_Account.382,Public Safety Logistic,W_Sales_User.3,185,3676000,Cold Call,Corporate,Energy,4634 Swanson Mountain,New Caitlynburgh,OR,USA,1976,Public,Cool,2018-09-16T00:00:00Z,2019102290000005573
W_Account.383,Microvision,W_Sales_User.10,197,5062000,Social Media,Corporate,Not For Profit,16069 Whitney Street,New Ernest,IL,USA,1979,Public,Cool,2019-06-12T00:00:00Z,2019102290000005573
W_Account.385,Wireless Multimedia Solutions,W_Sales_User.7,23,6109000,Referral,Corporate,Utilities,33668 Frederick Mountain,Ramirezfurt,IL,USA,1903,Private,Hot,2018-06-22T00:00:00Z,2019102290000005573
W_Account.387,Thomas Industries,W_Sales_User.11,126,7493000,Website,Corporate,Recreation,5839 Jones Radial,New Paula,MO,USA,1958,Other,Cool,2018-05-22T00:00:00Z,2019102290000005573
W_Account.389,Repliweb,W_Sales_User.6,213,6886000,Data.com,Corporate,Financial Services,2226 Barker Brooks,East Melissaview,AK,USA,1915,Subsidiary,Warm,2018-08-11T00:00:00Z,2019102290000005573
W_Account.393,BKD   LLP,W_Sales_User.8,234,4921000,Data.com,Corporate,Telecommunications,0004 Eric Shore,North Kristahaven,KS,USA,1957,Private,Hot,2018-06-25T00:00:00Z,2019102290000005573
W_Account.394,Gutierrez  Palmenberg,W_Sales_User.11,218,4338000,Referral,Corporate,Telecommunications,70456 Dylan Courts,Cookville,WI,USA,1892,Subsidiary,Warm,2018-11-06T00:00:00Z,2019102290000005573
W_Account.398,"NCI Building Systems, Inc",W_Sales_User.4,39,6461000,Data.com,Corporate,Shipping,47466 Kimberly Key,West Christopherstad,OR,USA,1893,Other,Cool,2018-01-13T00:00:00Z,2019102290000005573
W_Account.401,Xircom Inc,W_Sales_User.8,42,3599000,Cold Call,Corporate,Financial Services,31497 Bond Greens,Stevenside,ND,USA,1887,Other,Warm,2019-03-08T00:00:00Z,2019102290000005573
W_Account.402,Good Source Solutions Inc,W_Sales_User.5,166,7329000,Partner,Corporate,Transportation,048 Livingston Islands,East Williamberg,WA,USA,1882,Private,Cool,2019-04-18T00:00:00Z,2019102290000005573
W_Account.406,Occidental Petroleum Corporation-HQ,W_Sales_User.2,34,5585000,Cold Call,Corporate,Utilities,211 Cross Knoll,North John,MT,USA,1908,Other,Cool,2017-11-03T00:00:00Z,2019102290000005573
W_Account.412,Chubb Insurance,W_Sales_User.10,26,4253000,Community,Corporate,Hospitality,02099 Miranda Estates,Christophershire,MN,USA,1933,Other,Cool,2018-09-25T00:00:00Z,2019102290000005573
W_Account.413,Stoel Rives LLP,W_Sales_User.5,76,4209000,Referral,Corporate,Communications,2807 Susan Plains,Lisaview,UT,USA,1922,Other,Warm,2018-03-07T00:00:00Z,2019102290000005573
W_Account.414,Crowe Chizek & Co,W_Sales_User.3,91,2966000,Website,Corporate,Media,48129 Chen Shoals,New Elizabethfurt,OR,USA,1895,Other,Warm,2018-07-30T00:00:00Z,2019102290000005573
W_Account.418,SLP Capital,W_Sales_User.10,127,4176000,Social Media,Corporate,Government,17483 Kelly Forest,Lake Curtis,IA,USA,1949,Other,Warm,2018-09-19T00:00:00Z,2019102290000005573
W_Account.422,John Deere Capital Corporation,W_Sales_User.11,94,4065000,Data.com,Corporate,Construction,5707 King Way,North Allisonburgh,IA,USA,1882,Private,Warm,2018-07-19T00:00:00Z,2019102290000005573
W_Account.423,Miramar Systems,W_Sales_User.6,99,8859000,Data.com,Corporate,Transportation,182 Taylor Drive,North Andremouth,OR,USA,1925,Other,Warm,2018-09-04T00:00:00Z,2019102290000005573
W_Account.425,NewView Technologies,W_Sales_User.1,154,6071000,Community,Corporate,Not For Profit,99705 Robin Fort,West Haley,AK,USA,1915,Public,Warm,2019-06-09T00:00:00Z,2019102290000005573
W_Account.429,Fujitsu Ten Corp. Of America,W_Sales_User.2,203,4074000,Data.com,Corporate,Machinery,43846 Mckenzie View,South Robinborough,UT,USA,1943,Private,Hot,2018-03-30T00:00:00Z,2019102290000005573
W_Account.434,Valeant Pharmaceuticals International US,W_Sales_User.3,30,2241000,Community,Corporate,Retail,3284 Derek Mountain,Dustinmouth,MT,USA,1945,Other,Hot,2018-03-26T00:00:00Z,2019102290000005573
W_Account.437,Control Components NW,W_Sales_User.11,25,8062000,Social Media,Corporate,Transportation,8819 Underwood Forges,Garciaton,IN,USA,2002,Other,Cool,2017-11-18T00:00:00Z,2019102290000005573
W_Account.438,Strategic Technology Partners,W_Sales_User.4,4,2059000,Inbound Call,Corporate,Energy,263 Barnes Point,South Colton,MT,USA,1885,Other,Warm,2018-10-03T00:00:00Z,2019102290000005573
W_Account.439,Yeti Cycles,W_Sales_User.6,81,9441000,Cold Call,Corporate,Banking,244 Brenda Meadow,East Julie,CA,USA,1919,Other,Cool,2018-09-21T00:00:00Z,2019102290000005573
W_Account.445,First Health Svc Corp,W_Sales_User.11,163,5178000,Data.com,Corporate,Government,971 Walton Neck,East James,MN,USA,1935,Other,Cool,2019-09-25T00:00:00Z,2019102290000005573
W_Account.447,big planet,W_Sales_User.11,4,7477000,Partner,Corporate,Shipping,94394 Fowler Village,New Michaelland,WI,USA,1997,Subsidiary,Cool,2017-12-05T00:00:00Z,2019102290000005573
W_Account.448,EmTRAiN,W_Sales_User.5,136,6900000,Inbound Call,Corporate,Transportation,08567 Brown Fords,Port Kevin,AK,USA,1897,Private,Cool,2019-06-07T00:00:00Z,2019102290000005573
W_Account.453,Cysive,W_Sales_User.5,225,3063000,Community,Corporate,Transportation,622 Smith Trace,Ashleyport,OR,USA,1957,Other,Hot,2018-07-02T00:00:00Z,2019102290000005573
W_Account.455,TrialGrafix,W_Sales_User.7,88,3921000,Referral,Corporate,Not For Profit,75816 Mary Ports,Johnview,SD,USA,1960,Private,Warm,2018-05-01T00:00:00Z,2019102290000005573
W_Account.458,ChyronHego,W_Sales_User.7,220,8280000,Cold Call,Corporate,Machinery,04211 Robert Estates,Maciasport,MI,USA,1994,Other,Cool,2018-06-18T00:00:00Z,2019102290000005573
W_Account.459,Business Life Magazine,W_Sales_User.7,75,2671000,Data.com,Corporate,Utilities,2732 Williams Ranch,Port Allison,MI,USA,1924,Private,Cool,2018-04-17T00:00:00Z,2019102290000005573
W_Account.462,Eight In One Pet Products,W_Sales_User.6,95,4798000,Inbound Call,Corporate,Energy,0477 Stephen Park,West Kimberly,ID,USA,1987,Other,Cool,2017-10-23T00:00:00Z,2019102290000005573
W_Account.463,The Gallery Group,W_Sales_User.5,118,8518000,Marketing Event,Corporate,Machinery,1817 Harris Crescent,Jasmineport,CA,USA,1898,Private,Cool,2018-12-18T00:00:00Z,2019102290000005573
W_Account.465,Kansas City Southern,W_Sales_User.6,73,6482000,Marketing Event,Corporate,Financial Services,18895 Roth Causeway,Port David,WA,USA,1957,Private,Cool,2019-03-18T00:00:00Z,2019102290000005573
W_Account.466,Pole/Zero Acquisition,W_Sales_User.8,69,2629000,Data.com,Corporate,Media,445 Lisa Cliffs,North Edward,IL,USA,1967,Other,Hot,2019-01-05T00:00:00Z,2019102290000005573
W_Account.469,Pilot Logistic Services,W_Sales_User.4,244,9303000,Inbound Call,Corporate,Hospitality,057 Miranda Cliff,North Allisontown,OR,USA,1985,Subsidiary,Hot,2017-12-27T00:00:00Z,2019102290000005573
W_Account.472,Myers Mortgage Services,W_Sales_User.3,136,2686000,Data.com,Corporate,Apparel,237 Elliott Lake,Hannahmouth,HI,USA,1926,Private,Cool,2019-04-26T00:00:00Z,2019102290000005573
W_Account.473,Bits & Byte Technologies Inc,W_Sales_User.6,176,9619000,Marketing Event,Corporate,Environmental,45932 Stephanie Stravenue,West Williamstad,OR,USA,1951,Private,Cool,2018-12-23T00:00:00Z,2019102290000005573
W_Account.474,GuesTV,W_Sales_User.1,210,3910000,Social Media,Corporate,Apparel,848 Wanda Green,North Melissa,WA,USA,1954,Private,Hot,2017-12-07T00:00:00Z,2019102290000005573
W_Account.481,Thomson Elite,W_Sales_User.4,53,2859000,Marketing Event,Corporate,Utilities,11178 Figueroa Park,Christopherbury,CA,USA,1898,Private,Hot,2018-03-26T00:00:00Z,2019102290000005573
W_Account.482,Keystone Computer Associates Inc,W_Sales_User.2,60,5807000,Data.com,Corporate,Banking,9874 Jacobs Plains,Caitlinview,WA,USA,1957,Private,Warm,2018-09-23T00:00:00Z,2019102290000005573
W_Account.487,Trigent Software,W_Sales_User.7,236,3985000,Website,Corporate,Engineering,585 Wagner Village,Danielview,MO,USA,1965,Subsidiary,Warm,2018-07-20T00:00:00Z,2019102290000005573
W_Account.492,S&P Financial Communications,W_Sales_User.7,180,4247000,Community,Corporate,Communications,986 Cunningham Plaza,Jeffreymouth,ND,USA,1996,Subsidiary,Hot,2019-03-24T00:00:00Z,2019102290000005573
W_Account.497,Red Swoosh,W_Sales_User.5,248,9028000,Inbound Call,Corporate,Insurance,52974 Molina Key,Simmonsfurt,WA,USA,1996,Private,Hot,2018-09-06T00:00:00Z,2019102290000005573
W_Account.500,Travelago - CA,W_Sales_User.7,76,8272000,Inbound Call,Corporate,Food & Beverage,997 Short Shores,South Karen,NE,USA,1915,Private,Warm,2019-01-03T00:00:00Z,2019102290000005573
W_Account.502,Redcart Technologies,W_Sales_User.6,201,3569000,Social Media,Corporate,Shipping,54866 Peter Camp,West Terrencechester,MT,USA,1978,Public,Cool,2019-07-06T00:00:00Z,2019102290000005573
W_Account.506,Distribution Data Inc,W_Sales_User.8,15,8052000,Inbound Call,Corporate,Insurance,651 Young Wall,Blankenshiphaven,MI,USA,1961,Other,Warm,2018-04-01T00:00:00Z,2019102290000005573
W_Account.508,Condusiv,W_Sales_User.2,171,4976000,Data.com,Corporate,Machinery,5068 Bobby Parks,Conradstad,OR,USA,1922,Other,Cool,2018-04-23T00:00:00Z,2019102290000005573
W_Account.511,dockside.net,W_Sales_User.5,58,4865000,Inbound Call,Corporate,Environmental,05542 Moyer Cove,Robertstad,HI,USA,1926,Subsidiary,Warm,2018-12-10T00:00:00Z,2019102290000005573
W_Account.513,IBG,W_Sales_User.8,62,4166000,Website,Corporate,Shipping,9113 Teresa Port,Melissastad,KS,USA,2005,Other,Warm,2019-04-14T00:00:00Z,2019102290000005573
W_Account.518,K2 Systems,W_Sales_User.11,170,5585000,Social Media,Corporate,Energy,56390 Owens Crossing,Bobbytown,OH,USA,1917,Private,Cool,2019-03-05T00:00:00Z,2019102290000005573
W_Account.523,Enerdynamics,W_Sales_User.7,47,3907000,Cold Call,Corporate,Utilities,23125 Andrew Ferry,Waltersberg,IN,USA,1961,Private,Cool,2017-12-14T00:00:00Z,2019102290000005573
W_Account.525,GSD&M Idea City,W_Sales_User.1,123,3776000,Inbound Call,Corporate,Government,9178 Amy Drive,Port Craig,CA,USA,1942,Private,Cool,2018-03-11T00:00:00Z,2019102290000005573
W_Account.526,Celanese Chemicals,W_Sales_User.10,249,5493000,Marketing Event,Corporate,Food & Beverage,383 Curtis Estate,South Tina,NE,USA,1906,Private,Hot,2018-11-21T00:00:00Z,2019102290000005573
W_Account.528,Transoft Networks,W_Sales_User.5,31,9962000,Social Media,Corporate,Environmental,110 Porter Fort,Nicholasborough,CA,USA,1995,Private,Cool,2019-03-02T00:00:00Z,2019102290000005573
W_Account.530,Operative Media,W_Sales_User.2,150,6791000,Cold Call,Corporate,Agriculture,345 Bennett Forges,Adamsberg,WA,USA,1973,Private,Cool,2019-03-17T00:00:00Z,2019102290000005573
W_Account.535,Foresight Weather,W_Sales_User.10,12,6033000,Partner,Corporate,Apparel,631 Taylor Extensions,Port Sarah,IL,USA,1922,Public,Warm,2018-06-09T00:00:00Z,2019102290000005573
W_Account.539,Marsha J Patterson Consulting,W_Sales_User.2,178,4849000,Inbound Call,Corporate,Healthcare & Life Sciences,00789 Ho Locks,East Vincent,NV,USA,1956,Subsidiary,Hot,2019-01-12T00:00:00Z,2019102290000005573
W_Account.540,JusticeTrax INC,W_Sales_User.2,185,8077000,Community,Corporate,Not For Profit,280 Bennett Lodge,New Cynthia,CA,USA,1934,Other,Hot,2018-01-29T00:00:00Z,2019102290000005573
W_Account.542,Medtuity,W_Sales_User.11,208,8562000,Social Media,Corporate,Retail,48896 Julie Radial,Jasonport,IN,USA,1923,Subsidiary,Warm,2018-07-01T00:00:00Z,2019102290000005573
W_Account.543,eOriginal,W_Sales_User.2,147,9687000,Partner,Corporate,Apparel,708 Waters Freeway,Joshuafurt,AK,USA,1904,Other,Warm,2018-04-25T00:00:00Z,2019102290000005573
W_Account.545,Paradigm Solutions,W_Sales_User.10,128,5314000,Website,Corporate,Retail,44540 Wood Keys,East Hannah,NE,USA,1991,Private,Hot,2018-09-06T00:00:00Z,2019102290000005573
W_Account.546,iTendo,W_Sales_User.10,192,4348000,Social Media,Corporate,Not For Profit,0396 Taylor Mountain,Lake Amanda,KS,USA,1943,Public,Cool,2017-12-02T00:00:00Z,2019102290000005573
W_Account.547,Unx Com,W_Sales_User.4,3,9315000,Website,Corporate,Food & Beverage,8562 Suzanne Mission,Mccarthyburgh,AK,USA,1937,Private,Warm,2018-04-05T00:00:00Z,2019102290000005573
W_Account.554,WestRock Shared Services.,W_Sales_User.2,97,4285000,Community,Corporate,Retail,993 Erin Keys,Port Benjaminmouth,NM,USA,1888,Private,Warm,2018-10-29T00:00:00Z,2019102290000005573
W_Account.555,Student Advantage,W_Sales_User.2,182,4271000,Inbound Call,Corporate,Not For Profit,7691 Webb Vista,East Bobby,AK,USA,2006,Private,Hot,2019-02-02T00:00:00Z,2019102290000005573
W_Account.556,AAR Corp.,W_Sales_User.9,160,9057000,Data.com,Corporate,Telecommunications,273 Austin Meadow,West Jason,MN,USA,1880,Public,Cool,2018-11-08T00:00:00Z,2019102290000005573
W_Account.557,Bro Business Ctr,W_Sales_User.11,24,4765000,Social Media,Corporate,Electronics,577 Christopher Stravenue,Port Melissamouth,NE,USA,1968,Other,Warm,2018-11-20T00:00:00Z,2019102290000005573
W_Account.563,Validea,W_Sales_User.6,85,8757000,Inbound Call,Corporate,Agriculture,9629 Tammy Place,Genemouth,CA,USA,1956,Other,Cool,2018-11-29T00:00:00Z,2019102290000005573
W_Account.565,Mindshare,W_Sales_User.7,225,4998000,Cold Call,Corporate,Biotechnology,4981 David Harbor,Murphystad,MI,USA,1988,Subsidiary,Cool,2018-11-22T00:00:00Z,2019102290000005573
W_Account.573,Herman Miller Workplace,W_Sales_User.10,113,7932000,Data.com,Corporate,Telecommunications,186 Martin Groves,Port Justin,MO,USA,1953,Other,Cool,2017-12-03T00:00:00Z,2019102290000005573
W_Account.576,Convergys Corporation,W_Sales_User.6,46,4662000,Community,Corporate,Education,91106 Edwards Pass,Lake Teresa,OR,USA,1899,Other,Cool,2018-09-07T00:00:00Z,2019102290000005573
W_Account.578,Tutopia.com,W_Sales_User.3,230,4047000,Community,Corporate,Education,84543 Mann Flats,South Sergio,UT,USA,1988,Private,Cool,2018-10-22T00:00:00Z,2019102290000005573
W_Account.582,Vision Lab Telecommunications,W_Sales_User.1,107,4063000,Community,Corporate,Recreation,372 Thomas Station,Paulton,CA,USA,1949,Private,Cool,2019-03-20T00:00:00Z,2019102290000005573
W_Account.588,Sitel,W_Sales_User.2,198,7370000,Website,Corporate,Machinery,891 Campos Landing,South Michael,AK,USA,1957,Private,Cool,2018-06-16T00:00:00Z,2019102290000005573
W_Account.590,Array,W_Sales_User.7,129,9708000,Marketing Event,Corporate,Telecommunications,42524 Robert Groves,Lake Meagan,KS,USA,1885,Private,Warm,2017-11-19T00:00:00Z,2019102290000005573
W_Account.591,Sprint Business Solutions,W_Sales_User.3,193,4328000,Marketing Event,Corporate,Retail,288 Smith Plains,Bradleyville,NM,USA,1948,Other,Cool,2017-12-20T00:00:00Z,2019102290000005573
W_Account.592,Beauregard Equipment,W_Sales_User.3,204,9388000,Community,Corporate,Energy,4675 Kidd Run,Cruzbury,AK,USA,1995,Private,Cool,2019-07-11T00:00:00Z,2019102290000005573
W_Account.595,Techmate International Inc,W_Sales_User.8,159,9543000,Data.com,Corporate,Consulting,80657 Olson View,Jeffreymouth,MO,USA,1892,Public,Hot,2019-01-03T00:00:00Z,2019102290000005573
W_Account.597,Transend Medical,W_Sales_User.6,231,8084000,Cold Call,Corporate,Education,5381 Mullins Vista,New Nicole,UT,USA,1989,Private,Hot,2018-06-02T00:00:00Z,2019102290000005573
W_Account.598,Informative,W_Sales_User.10,240,5281000,Referral,Corporate,Consulting,399 Keith Motorway,Adamsborough,WI,USA,1890,Public,Hot,2019-05-27T00:00:00Z,2019102290000005573
W_Account.599,EnTrust Capital.,W_Sales_User.8,69,4214000,Community,Corporate,Transportation,482 Cannon Mountain,Wyatthaven,MI,USA,1979,Other,Cool,2019-08-31T00:00:00Z,2019102290000005573
W_Account.600,Telecom Software Enterprises,W_Sales_User.10,213,3616000,Website,Corporate,Recreation,7183 Justin Landing,New Donna,NE,USA,1919,Other,Warm,2018-09-16T00:00:00Z,2019102290000005573
W_Account.610,S & S Enterprises Group,W_Sales_User.9,159,9564000,Social Media,Corporate,Education,2083 Alicia Roads,Coxbury,OH,USA,1982,Other,Hot,2017-11-02T00:00:00Z,2019102290000005573
W_Account.611,Atcom Security Solutions,W_Sales_User.11,134,8150000,Community,Corporate,Construction,790 Williams Run,Martinland,OH,USA,2007,Other,Cool,2018-01-05T00:00:00Z,2019102290000005573
W_Account.613,Real Call Inc,W_Sales_User.1,229,6855000,Marketing Event,Corporate,Engineering,8280 Shannon Pine,Valenzuelaburgh,CO,USA,1948,Subsidiary,Cool,2018-02-25T00:00:00Z,2019102290000005573
W_Account.615,PRC Inc,W_Sales_User.3,63,2156000,Data.com,Corporate,Manufacturing,450 Dylan Skyway,New Travisville,ID,USA,1987,Private,Cool,2019-04-22T00:00:00Z,2019102290000005573
W_Account.617,e-Volved Solutions,W_Sales_User.4,10,8050000,Cold Call,Corporate,Education,905 Jared Place,Kempside,HI,USA,1895,Other,Hot,2019-09-11T00:00:00Z,2019102290000005573
W_Account.620,Cyber-Ark Software,W_Sales_User.3,152,3660000,Referral,Corporate,Chemicals,429 Rios Courts,Reynoldshaven,CA,USA,1909,Private,Cool,2018-06-16T00:00:00Z,2019102290000005573
W_Account.622,NuWare Technology Corp.,W_Sales_User.7,89,4582000,Data.com,Corporate,Apparel,817 Jesse Junction,Rebeccaland,MN,USA,1896,Public,Cool,2019-03-25T00:00:00Z,2019102290000005573
W_Account.626,E Realty Inc,W_Sales_User.6,185,6080000,Data.com,Corporate,Environmental,786 Morton Station,Stevensside,CA,USA,1951,Public,Cool,2017-12-24T00:00:00Z,2019102290000005573
W_Account.627,It Vineyard Inc,W_Sales_User.10,42,2616000,Inbound Call,Corporate,Education,8708 Lawson Stream,Port Morganport,NE,USA,1958,Public,Cool,2019-04-20T00:00:00Z,2019102290000005573
W_Account.629,Monsanto Company,W_Sales_User.7,74,4073000,Referral,Corporate,Media,694 Sullivan Glen,East Tara,KS,USA,1890,Other,Warm,2018-10-14T00:00:00Z,2019102290000005573
W_Account.633,IQ4Hire,W_Sales_User.1,92,5385000,Community,Corporate,Apparel,1271 Micheal Groves,Leeland,AK,USA,1944,Subsidiary,Hot,2018-04-22T00:00:00Z,2019102290000005573
