External_Id__c,Owner.External_Id__c,Account.External_Id__c,Contact.External_Id__c,CreatedDate__c,ClosedDate__c,LastActivityDate__c,Origin,Tier,Product_Family_KB__c,Priority,SLA,Reason,Type_of_Support__c,CSAT__c,Status,First_Contact_Close__c,Time_Open__c,Team__c,close_date_offset,Offer_Voucher__c,Send_FieldService__c,IsEscalated,MilestoneStatus__c,analyticsdemo_batch_id__c
W_Case.126,W_Services_User.2,W_Account.96,W_Services_Contact.96,2019-11-16 17:16:28,2020-01-27 17:16:28,2019-12-14,Chat,Tier 2,Video Games,Low,Violation,General Question,Silver,76.395939089,New,false,72,West CSR,339,true,false,false,Open - Violation,20200113100000003249
W_Case.128,W_Services_User.10,W_Account.96,W_Services_Contact.96,2019-12-11 11:35:37,2020-02-09 11:35:37,2020-01-08,Chat,Tier 2,Cables,Low,Violation,General Question,Basic,73.755329947,Working,false,60,Central CSR,326,false,false,false,Open - Violation,20200113100000003249
W_Case.129,W_Services_User.4,W_Account.97,W_Services_Contact.97,2019-12-19 15:37:33,2019-12-19 15:37:33,2019-12-19,Chat,Tier 1,Cameras,Medium,Compliant,Documentation,Silver,87.55329949399999,Closed,true,0,West CSR,378,false,false,true,Closed - Compliant,20200113100000003249
W_Case.130,W_Services_User.3,W_Account.97,W_Services_Contact.97,2019-12-26 14:06:20,2019-12-26 14:06:20,2019-12-26,Chat,Tier 2,Cameras,Medium,Compliant,Hardware Question,Silver,86.710659901,Closed,true,0,West CSR,371,false,false,false,Closed - Compliant,20200113100000003249
W_Case.132,W_Services_User.4,W_Account.97,W_Services_Contact.97,2019-12-15 09:19:12,2019-12-15 09:19:12,2019-12-15,Chat,Tier 2,Cell Phones,Low,Violation,Unknown Failure,Platinum,76.279187815,Closed,true,0,West CSR,382,false,false,false,Closed - Violation,20200113100000003249
W_Case.133,W_Services_User.13,W_Account.98,W_Services_Contact.98,2019-12-24 15:06:57,2019-12-24 15:06:57,2019-12-24,Chat,Tier 1,Computers,High,Compliant,Unknown Failure,Silver,80.142131982,Closed,true,0,East CSR,373,false,false,true,Closed - Compliant,20200113100000003249
W_Case.134,W_Services_User.15,W_Account.98,W_Services_Contact.98,2019-11-25 13:31:57,2019-11-25 13:31:57,2019-11-25,Chat,Tier 1,Computers,Medium,Compliant,General Question,Silver,81.147208124,Closed,true,0,East CSR,402,false,false,true,Closed - Compliant,20200113100000003249
W_Case.135,W_Services_User.1,W_Account.98,W_Services_Contact.98,2020-01-02 16:23:38,2020-01-02 16:23:38,2020-01-02,Chat,Tier 2,Computers,Medium,Violation,Unknown Failure,Silver,83.59390862999999,Closed,true,0,West CSR,364,false,true,false,Closed - Violation,20200113100000003249
W_Case.136,W_Services_User.14,W_Account.99,W_Services_Contact.99,2019-11-29 11:26:04,2019-11-29 11:26:04,2019-11-29,Chat,Tier 1,DVD Players,High,Violation,Unknown Failure,Basic,76.35850253800001,Closed,true,0,East CSR,398,false,false,true,Closed - Violation,20200113100000003249
W_Case.138,W_Services_User.17,W_Account.100,W_Services_Contact.100,2019-12-02 13:21:14,2020-01-31 13:21:14,2019-12-27,Chat,Tier 1,Headphones,Medium,Violation,General Question,Free,80.49619289500001,Attention,false,60,East CSR,335,false,true,true,Open - Violation,20200113100000003249
W_Case.139,W_Services_User.3,W_Account.100,W_Services_Contact.100,2020-01-04 09:54:21,2020-01-04 09:54:21,2020-01-04,Chat,Tier 2,Home Audio,Medium,Violation,General Question,Free,77.208121828,Closed,true,0,West CSR,362,false,false,false,Closed - Violation,20200113100000003249
W_Case.140,W_Services_User.10,W_Account.100,W_Services_Contact.100,2019-12-04 09:27:17,2019-12-04 09:27:17,2019-12-04,Chat,Tier 3,Home Audio,Low,Compliant,Hardware Question,Free,86.96446700300001,Closed,true,0,Central CSR,393,false,true,false,Closed - Compliant,20200113100000003249
W_Case.142,W_Services_User.2,W_Account.100,W_Services_Contact.100,2019-12-08 13:26:42,2020-02-06 13:26:42,2019-12-14,Chat,Tier 2,TVs,Medium,Violation,General Question,Platinum,79.42639593800001,New,false,60,West CSR,329,false,true,false,Open - Violation,20200113100000003249
W_Case.143,W_Services_User.6,W_Account.100,W_Services_Contact.100,2019-12-12 10:01:34,2019-12-12 10:01:34,2019-12-12,Chat,Tier 1,Video Games,High,Violation,Unknown Failure,Silver,82.23857868299999,Closed,true,0,Central CSR,385,true,true,true,Closed - Violation,20200113100000003249
W_Case.145,W_Services_User.4,W_Account.101,W_Services_Contact.101,2019-11-18 10:26:21,2019-11-18 10:26:21,2019-11-18,Chat,Tier 2,Video Games,Low,Compliant,General Question,Silver,76.41624365300001,Closed,true,0,West CSR,409,false,true,false,Closed - Compliant,20200113100000003249
W_Case.148,W_Services_User.16,W_Account.108,W_Services_Contact.108,2019-12-06 12:49:06,2019-12-06 12:49:06,2019-12-06,Chat,Tier 1,Headphones,High,Compliant,Unknown Failure,Free,80.253807105,Closed,true,0,East CSR,391,false,false,true,Closed - Compliant,20200113100000003249
W_Case.149,W_Services_User.1,W_Account.108,W_Services_Contact.108,2019-12-18 16:05:47,2019-12-18 16:05:47,2019-12-18,Chat,Tier 3,Headphones,Low,Violation,General Question,Free,75.269035532,Closed,true,0,West CSR,379,false,false,false,Closed - Violation,20200113100000003249
W_Case.150,W_Services_User.13,W_Account.111,W_Services_Contact.111,2019-12-11 11:45:02,2020-01-16 11:45:02,2019-12-22,Chat,Tier 1,TVs,High,Compliant,Documentation,Platinum,81.95939086199999,Waiting on Customer,false,36,East CSR,350,false,true,true,Open - Compliant,20200113100000003249
W_Case.151,W_Services_User.1,W_Account.112,W_Services_Contact.112,2020-01-11 12:21:15,2020-01-11 12:21:15,2020-01-11,Chat,Tier 3,Video Games,Low,Violation,Unknown Failure,Silver,72.41116751199999,Closed,true,0,West CSR,355,false,false,false,Closed - Violation,20200113100000003249
W_Case.153,W_Services_User.2,W_Account.112,W_Services_Contact.112,2019-12-20 15:58:50,2019-12-20 15:58:50,2019-12-20,Chat,Tier 1,Cables,High,Violation,Unknown Failure,Basic,79.314720813,Closed,true,0,West CSR,377,true,false,true,Closed - Violation,20200113100000003249
W_Case.154,W_Services_User.3,W_Account.112,W_Services_Contact.112,2019-11-26 14:47:35,2019-11-26 14:47:35,2019-11-26,Chat,Tier 1,Cables,Medium,Violation,Unknown Failure,Basic,75.232994924,Closed,true,0,West CSR,401,false,false,true,Closed - Violation,20200113100000003249
W_Case.155,W_Services_User.4,W_Account.112,W_Services_Contact.112,2020-01-08 12:34:02,2020-01-08 12:34:02,2020-01-08,Chat,Tier 2,Cables,Medium,Compliant,Unknown Failure,Basic,77.89746192999999,Closed,true,0,West CSR,358,true,false,false,Closed - Compliant,20200113100000003249
W_Case.158,W_Services_User.14,W_Account.112,W_Services_Contact.112,2019-11-25 17:10:48,2019-11-25 17:10:48,2019-11-25,Chat,Tier 2,Cameras,Medium,Violation,Documentation,Silver,88.76142132300001,Closed,true,0,East CSR,402,false,true,false,Closed - Violation,20200113100000003249
W_Case.159,W_Services_User.1,W_Account.112,W_Services_Contact.112,2019-12-06 16:03:45,2019-12-06 16:03:45,2019-12-06,Chat,Tier 1,Cell Phones,High,Compliant,General Question,Platinum,80.42639594100001,Closed,true,0,West CSR,391,false,false,true,Closed - Compliant,20200113100000003249
W_Case.160,W_Services_User.12,W_Account.112,W_Services_Contact.112,2019-12-22 13:11:24,2019-12-22 13:11:24,2019-12-22,Chat,Tier 1,Cell Phones,High,Violation,General Question,Platinum,80.21319797000001,Closed,true,0,East CSR,375,false,false,true,Closed - Violation,20200113100000003249
W_Case.161,W_Services_User.11,W_Account.114,W_Services_Contact.114,2019-12-18 12:03:24,2019-12-18 12:03:24,2019-12-18,Chat,Tier 1,Computers,Medium,Violation,Documentation,Silver,84.477157358,Closed,true,0,Central CSR,379,false,true,true,Closed - Violation,20200113100000003249
W_Case.163,W_Services_User.16,W_Account.116,W_Services_Contact.116,2020-01-05 10:42:16,2020-01-05 10:42:16,2020-01-05,Chat,Tier 2,DVD Players,Low,Violation,Hardware Question,Basic,79.264593906,Closed,true,0,East CSR,361,false,true,false,Closed - Violation,20200113100000003249
W_Case.164,W_Services_User.14,W_Account.116,W_Services_Contact.116,2019-11-27 16:02:50,2020-01-26 16:02:50,2019-12-22,Chat,Tier 1,Headphones,High,Violation,Unknown Failure,Basic,78.725888328,Warning,false,60,East CSR,340,false,false,true,Open - Violation,20200113100000003249
W_Case.165,W_Services_User.8,W_Account.116,W_Services_Contact.116,2019-12-18 09:49:54,2019-12-18 09:49:54,2019-12-18,Chat,Tier 1,Headphones,High,Compliant,Unknown Failure,Free,87.47842639800001,Closed,true,0,Central CSR,379,false,true,true,Closed - Compliant,20200113100000003249
W_Case.166,W_Services_User.4,W_Account.117,W_Services_Contact.117,2019-12-09 16:30:19,2020-01-02 16:30:19,2019-12-20,Chat,Tier 1,Home Audio,High,Compliant,General Question,Free,94.081218272,Closed,false,24,West CSR,364,false,true,true,Closed - Compliant,20200113100000003249
W_Case.167,W_Services_User.17,W_Account.119,W_Services_Contact.119,2019-12-18 11:17:56,2019-12-18 11:17:56,2019-12-18,Chat,Tier 2,Tablets,Medium,Violation,General Question,Basic,76.539340099,Closed,true,0,East CSR,379,false,false,false,Closed - Violation,20200113100000003249
W_Case.168,W_Services_User.7,W_Account.121,W_Services_Contact.121,2019-12-13 14:05:44,2019-12-13 14:05:44,2019-12-13,Chat,Tier 2,TVs,Low,Compliant,Unknown Failure,Platinum,77.710659899,Closed,true,0,Central CSR,384,false,false,false,Closed - Compliant,20200113100000003249
W_Case.170,W_Services_User.4,W_Account.122,W_Services_Contact.122,2020-01-07 11:56:40,2020-01-07 11:56:40,2020-01-07,Chat,Tier 2,Video Games,Low,Violation,Unknown Failure,Silver,76.38071065900002,Closed,true,0,West CSR,359,true,false,false,Closed - Violation,20200113100000003249
W_Case.171,W_Services_User.2,W_Account.124,W_Services_Contact.124,2019-12-11 15:18:15,2019-12-11 15:18:15,2019-12-11,Chat,Tier 3,Cables,Low,Compliant,Documentation,Basic,77.947208123,Closed,true,0,West CSR,386,true,false,false,Closed - Compliant,20200113100000003249
W_Case.172,W_Services_User.6,W_Account.125,W_Services_Contact.125,2020-01-08 12:03:08,2020-01-08 12:03:08,2020-01-08,Chat,Tier 2,Cameras,Medium,Compliant,Unknown Failure,Silver,85.918781723,Closed,true,0,Central CSR,358,false,false,false,Closed - Compliant,20200113100000003249
W_Case.173,W_Services_User.8,W_Account.125,W_Services_Contact.125,2019-12-15 11:57:40,2020-04-01 11:57:40,2019-12-29,Chat,Tier 1,Cell Phones,High,Violation,General Question,Platinum,80.27411167599999,Escalated,false,108,Central CSR,274,false,false,true,Open - Violation,20200113100000003249
W_Case.174,W_Services_User.16,W_Account.126,W_Services_Contact.126,2020-01-12 16:13:10,2020-01-12 16:13:10,2020-01-12,Chat,Tier 2,Cell Phones,Low,Compliant,Unknown Failure,Platinum,81.32994923999999,Closed,true,0,East CSR,354,false,true,false,Closed - Compliant,20200113100000003249
W_Case.175,W_Services_User.16,W_Account.127,W_Services_Contact.127,2019-12-18 15:12:50,2019-12-18 15:12:50,2019-12-18,Chat,Tier 1,Computers,High,Compliant,Hardware Question,Silver,86.26395938900001,Closed,true,0,East CSR,379,false,true,true,Closed - Compliant,20200113100000003249
W_Case.176,W_Services_User.3,W_Account.128,W_Services_Contact.128,2020-01-09 14:48:28,2020-03-09 14:48:28,2020-01-10,Chat,Tier 3,Computers,Low,Violation,Documentation,Silver,81.604060914,Waiting on Customer,false,60,West CSR,297,false,false,false,Open - Violation,20200113100000003249
W_Case.177,W_Services_User.17,W_Account.128,W_Services_Contact.128,2019-11-24 09:37:13,2019-11-24 09:37:13,2019-11-24,Chat,Tier 1,DVD Players,High,Compliant,Unknown Failure,Basic,75.78553299400001,Closed,true,0,East CSR,403,false,false,true,Closed - Compliant,20200113100000003249
W_Case.178,W_Services_User.15,W_Account.129,W_Services_Contact.129,2019-12-16 10:47:22,2020-02-14 10:47:22,2020-01-09,Chat,Tier 1,Headphones,High,Violation,Documentation,Free,83.312182743,New,false,60,East CSR,321,false,true,true,Open - Violation,20200113100000003249
W_Case.179,W_Services_User.16,W_Account.129,W_Services_Contact.129,2020-01-03 10:33:31,2020-01-03 10:33:31,2020-01-03,Chat,Tier 2,Headphones,Medium,Compliant,Documentation,Free,73.767766497,Closed,true,0,East CSR,363,false,false,false,Closed - Compliant,20200113100000003249
W_Case.180,W_Services_User.7,W_Account.130,W_Services_Contact.130,2019-11-25 16:46:05,2020-03-24 16:46:05,2020-01-11,Chat,Tier 1,Home Audio,High,Violation,Documentation,Free,91.02030457000001,Closed in Community,false,120,Central CSR,282,false,true,true,Open - Violation,20200113100000003249
W_Case.181,W_Services_User.17,W_Account.132,W_Services_Contact.132,2019-11-29 10:01:44,2019-11-29 10:01:44,2019-11-29,Chat,Tier 1,TVs,High,Violation,Unknown Failure,Platinum,77.730964468,Closed,true,0,East CSR,398,false,false,true,Closed - Violation,20200113100000003249
W_Case.182,W_Services_User.11,W_Account.133,W_Services_Contact.133,2019-11-24 16:06:45,2020-01-23 16:06:45,2019-12-06,Chat,Tier 2,Video Games,Low,Violation,General Question,Silver,76.329949242,Working,false,60,Central CSR,343,false,true,false,Open - Violation,20200113100000003249
W_Case.184,W_Services_User.12,W_Account.134,W_Services_Contact.134,2019-12-13 10:01:27,2019-12-13 10:01:27,2019-12-13,Chat,Tier 2,Cables,Medium,Compliant,General Question,Basic,81.097969544,Closed,true,0,East CSR,384,true,true,false,Closed - Compliant,20200113100000003249
W_Case.186,W_Services_User.3,W_Account.134,W_Services_Contact.134,2020-01-03 13:40:29,2020-01-03 13:40:29,2020-01-03,Chat,Tier 1,Cameras,High,Violation,General Question,Silver,89.106598983,Closed,true,0,West CSR,363,false,false,true,Closed - Violation,20200113100000003249
W_Case.187,W_Services_User.12,W_Account.134,W_Services_Contact.134,2019-11-14 14:00:06,2019-11-26 14:00:06,2019-11-20,Chat,Tier 1,Cameras,High,Compliant,Unknown Failure,Silver,83.989847714,Closed,false,12,East CSR,401,false,false,true,Closed - Compliant,20200113100000003249
W_Case.188,W_Services_User.2,W_Account.134,W_Services_Contact.134,2020-01-10 17:55:24,2020-01-10 17:55:24,2020-01-10,Chat,Tier 1,Cameras,High,Violation,General Question,Silver,89.137055836,Closed,true,0,West CSR,356,false,false,true,Closed - Violation,20200113100000003249
W_Case.189,W_Services_User.1,W_Account.136,W_Services_Contact.136,2019-12-20 15:11:41,2020-03-01 15:11:41,2020-01-01,Chat,Tier 1,Cell Phones,High,Violation,General Question,Platinum,84.395939088,New,false,72,West CSR,305,false,true,true,Open - Violation,20200113100000003249
W_Case.190,W_Services_User.7,W_Account.136,W_Services_Contact.136,2019-12-18 10:46:28,2019-12-18 10:46:28,2019-12-18,Chat,Tier 1,Cell Phones,High,Compliant,General Question,Platinum,86.177664978,Closed,true,0,Central CSR,379,false,true,true,Closed - Compliant,20200113100000003249
W_Case.192,W_Services_User.15,W_Account.137,W_Services_Contact.137,2019-12-07 12:55:17,2019-12-07 12:55:17,2019-12-07,Chat,Tier 1,Computers,High,Compliant,General Question,Silver,83.91878172899999,Closed,true,0,East CSR,390,false,true,true,Closed - Compliant,20200113100000003249
W_Case.193,W_Services_User.12,W_Account.138,W_Services_Contact.138,2019-11-18 11:17:46,2020-01-17 11:17:46,2019-11-30,Chat,Tier 2,Computers,Medium,Violation,Documentation,Silver,81.248730963,Working,false,60,East CSR,349,false,true,false,Open - Violation,20200113100000003249
W_Case.194,W_Services_User.2,W_Account.139,W_Services_Contact.139,2019-11-14 11:59:33,2020-01-13 11:59:33,2019-11-25,Chat,Tier 2,Computers,Low,Violation,Unknown Failure,Silver,88.39593908699999,New,false,60,West CSR,353,false,true,false,Open - Violation,20200113100000003249
W_Case.195,W_Services_User.14,W_Account.139,W_Services_Contact.139,2019-12-06 10:49:01,2019-12-06 10:49:01,2019-12-06,Chat,Tier 1,DVD Players,High,Compliant,General Question,Basic,76.33185278900001,Closed,true,0,East CSR,391,false,false,true,Closed - Compliant,20200113100000003249
W_Case.196,W_Services_User.3,W_Account.139,W_Services_Contact.139,2020-01-04 16:13:28,2020-01-04 16:13:28,2020-01-04,Chat,Tier 2,DVD Players,Medium,Compliant,Documentation,Basic,76.823604058,Closed,true,0,West CSR,362,false,false,false,Closed - Compliant,20200113100000003249
W_Case.197,W_Services_User.9,W_Account.140,W_Services_Contact.140,2019-12-07 14:27:59,2019-12-07 14:27:59,2019-12-07,Chat,Tier 1,Headphones,High,Compliant,Documentation,Free,80.093908632,Closed,true,0,Central CSR,390,false,false,true,Closed - Compliant,20200113100000003249
W_Case.198,W_Services_User.13,W_Account.141,W_Services_Contact.141,2019-12-23 15:33:51,2019-12-23 15:33:51,2019-12-23,Chat,Tier 2,Headphones,Medium,Compliant,Unknown Failure,Free,73.741116748,Closed,true,0,East CSR,374,false,false,false,Closed - Compliant,20200113100000003249
W_Case.199,W_Services_User.10,W_Account.141,W_Services_Contact.141,2019-11-30 16:56:49,2019-11-30 16:56:49,2019-11-30,Chat,Tier 2,Headphones,Medium,Compliant,General Question,Free,79.944162439,Closed,true,0,Central CSR,397,false,true,false,Closed - Compliant,20200113100000003249
W_Case.200,W_Services_User.12,W_Account.141,W_Services_Contact.141,2019-12-02 13:51:42,2020-01-31 13:51:42,2019-12-12,Chat,Tier 3,Headphones,Low,Violation,General Question,Free,79.58883248499998,Warning,false,60,East CSR,335,false,true,false,Open - Violation,20200113100000003249
W_Case.201,W_Services_User.15,W_Account.141,W_Services_Contact.141,2019-11-30 12:25:59,2019-11-30 12:25:59,2019-11-30,Chat,Tier 1,Home Audio,High,Violation,Unknown Failure,Free,86.883248728,Closed,true,0,East CSR,397,false,false,true,Closed - Violation,20200113100000003249
W_Case.202,W_Services_User.4,W_Account.141,W_Services_Contact.141,2019-11-19 17:39:45,2020-01-18 17:39:45,2019-11-22,Chat,Tier 1,Home Audio,High,Violation,Documentation,Free,91.751269035,New,false,60,West CSR,348,false,true,true,Open - Violation,20200113100000003249
W_Case.203,W_Services_User.6,W_Account.142,W_Services_Contact.142,2019-11-30 13:20:19,2019-11-30 13:20:19,2019-11-30,Chat,Tier 1,Tablets,High,Compliant,Unknown Failure,Basic,94.354060912,Closed,true,0,Central CSR,397,false,true,true,Closed - Compliant,20200113100000003249
W_Case.205,W_Services_User.12,W_Account.143,W_Services_Contact.143,2019-11-28 15:01:22,2019-11-28 15:01:22,2019-11-28,Chat,Tier 2,Tablets,Medium,Compliant,General Question,Basic,80.02157360199999,Closed,true,0,East CSR,399,false,false,false,Closed - Compliant,20200113100000003249
W_Case.206,W_Services_User.11,W_Account.145,W_Services_Contact.145,2019-11-16 14:47:03,2019-11-16 14:47:03,2019-11-16,Chat,Tier 1,Video Games,High,Violation,Unknown Failure,Silver,78.142131983,Closed,true,0,Central CSR,411,true,false,true,Closed - Violation,20200113100000003249
W_Case.207,W_Services_User.17,W_Account.145,W_Services_Contact.145,2020-01-02 12:18:50,2020-01-02 12:18:50,2020-01-02,Chat,Tier 1,Video Games,Medium,Violation,General Question,Silver,78.19796954099999,Closed,true,0,East CSR,364,false,true,true,Closed - Violation,20200113100000003249
W_Case.210,W_Services_User.13,W_Account.148,W_Services_Contact.148,2019-12-07 11:28:06,2019-12-07 11:28:06,2019-12-07,Chat,Tier 1,DVD Players,High,Compliant,Unknown Failure,Basic,75.718908632,Closed,true,0,East CSR,390,false,false,true,Closed - Compliant,20200113100000003249
W_Case.211,W_Services_User.2,W_Account.150,W_Services_Contact.150,2020-01-07 09:01:38,2020-01-07 09:01:38,2020-01-07,Chat,Tier 3,Headphones,Low,Violation,Unknown Failure,Free,75.72208121599999,Closed,true,0,West CSR,359,false,false,false,Closed - Violation,20200113100000003249
W_Case.212,W_Services_User.14,W_Account.150,W_Services_Contact.150,2019-11-24 15:57:51,2019-11-24 15:57:51,2019-11-24,Chat,Tier 1,Home Audio,High,Violation,Unknown Failure,Free,82.81725888400001,Closed,true,0,East CSR,403,false,false,true,Closed - Violation,20200113100000003249
W_Case.213,W_Services_User.14,W_Account.150,W_Services_Contact.150,2020-01-09 14:19:37,2020-01-09 14:19:37,2020-01-09,Chat,Tier 1,Home Audio,High,Compliant,Unknown Failure,Free,87.02030457000001,Closed,true,0,East CSR,357,false,false,true,Closed - Compliant,20200113100000003249
