"SBQQ__Contract__c.BillingCountry","SBQQ__SubscriptionStartDate__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Name","SBQQ__BillingType__c","DaysToExpirationBucket","SBQQ__Contract__c.AccountId.Name","SBQQ__Contract__c.SBQQ__AmendmentRenewalBehavior__c","SBQQ__ProductName__c","SBQQ__CreditProductId__c","Quote.SBQQ__Renewal__c","SBQQ__SubscriptionEndDate__c","IsDeleted","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.IsWon","SBQQ__ChargeType__c","SBQQ__ComponentSubscriptionScope__c","SBQQ__Contract__c.CustomerSignedDate","Id","Quote.SBQQ__RenewedSubscription__c","SBQQ__DimensionType__c","SBQQ__Contract__c.SBQQ__RenewalForecast__c","SBQQ__RenewedDate__c","SBQQ__Contract__c","SBQQ__TerminatedDate__c","SBQQ__Contract__c.BillingState","SBQQ__DynamicOptionId__c","RenewalQuote.SBQQ__Quote__c","SBQQ__EndDate__c","SBQQ__Contract__c.AccountId","SBQQ__Contract__c.SBQQ__AmendmentStartDate__c","SBQQ__Contract__c.SBQQ__RenewalQuoted__c","SBQQ__SegmentKey__c","SBQQ__Bundled__c","SBQQ__OptionType__c","Quote.Id","SBQQ__Contract__c.ActivatedDate","Quote.Name","SBQQ__Contract__c.BillingCity","SBQQ__Contract__c.SBQQ__AmendmentOpportunityStage__c","HasRenewal","Name","RenewalQuote.SBQQ__RenewedSubscription__c","SBQQ__Contract__c.StartDate","SBQQ__Contract__c.CustomerSignedTitle","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Id","SBQQ__Contract__c.StatusCode","SBQQ__Contract__c.CreatedDate","RenewalQuote.SBQQ__Renewal__c","SBQQ__Contract__c.CompanySignedDate","RenewalQuote.Name","SBQQ__StartDate__c","RenewalStatus","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.IsClosed","SBQQ__QuoteLine__c","SBQQ__Contract__c.SBQQ__AmendmentOpportunityRecordTypeId__c","SBQQ__Contract__c.ContractNumber","Active","RenwalWarning","SBQQ__ContractNumber__c","CreatedDate","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.StageName","SBQQ__Contract__c.SBQQ__SubscriptionQuantitiesCombined__c","RenewalQuote.Id","SBQQ__ComponentDiscountedByPackage__c","IsRenewal","SBQQ__SegmentEndDate__c","SBQQ__Contract__c.EndDate","SBQQ__Contract__c.Status","SBQQ__BillingFrequency__c","Quote.SBQQ__Quote__c","SBQQ__Bundle__c","SBQQ__PricingMethod__c","SBQQ__SegmentLabel__c","SBQQ__SegmentStartDate__c","SBQQ__DiscountScheduleType__c","SBQQ__RenewalQuantity__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Amount","SBQQ__RenewalPrice__c","SBQQ__Discount__c","SBQQ__ListPrice__c","SBQQ__SegmentIndex__c","SBQQ__Contract__c.SBQQ__ActiveContract__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Probability","SBQQ__OptionLevel__c","SBQQ__NetPrice__c","SBQQ__RegularPrice__c","ARR","SBQQ__Quantity__c","DaysToExpiration","MRR","SBQQ__Contract__c.SBQQ__RenewalUpliftRate__c","SBQQ__OptionDiscount__c","SBQQ__Number__c","SBQQ__SegmentUplift__c","SBQQ__SegmentUpliftAmount__c","SBQQ__UnitCost__c","SBQQ__BundledQuantity__c","SBQQ__ProrateMultiplier__c","SBQQ__CustomerPrice__c","SBQQ__MarkupRate__c","SBQQ__DistributorDiscount__c","SBQQ__SegmentQuantity__c","SBQQ__OptionDiscountAmount__c","SBQQ__MarkupAmount__c","SBQQ__PartnerDiscount__c","SBQQ__AdditionalDiscountAmount__c","SBQQ__RenewalUpliftRate__c","SBQQ__Contract__c.SBQQ__RenewalTerm__c","SBQQ__OriginalUnitCost__c","SBQQ__SpecialPrice__c","SBQQ__Contract__c.ContractTerm"
,,"Creative Concepts Intl: eFact Silver",,"Less than 30 Days","Creative Concepts Intl","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTQIA4",,,"false",,"800B0000000PbLYIA0",,,,,"2019-10-24","001B000001KM6eUIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000211",,"2018-10-25",,"006B0000005co7nIAA","Activated","2020-08-05T21:48:23.000Z",,,,"2018-10-25","Closed Won","true",,,"00000355","false","false","00000355","2020-08-07T18:32:59.000Z","006B0000005co7nIAA","Closed Won","false",,"false","false",,"2019-10-24","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-288,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Covenant Technology Services: eFact Silver",,"Less than 30 Days","Covenant Technology Services","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTPIA4",,,"false",,"800B0000000PbLXIA0",,,,,"2020-05-21","001B000001KM6e1IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000210",,"2019-05-22",,"006B0000005co7mIAA","Activated","2020-08-05T21:48:23.000Z",,,,"2019-05-22","Closed Won","true",,,"00000354","false","false","00000354","2020-08-07T18:32:59.000Z","006B0000005co7mIAA","Closed Won","false",,"false","false",,"2020-05-21","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-78,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Covenant Technology Services: eFact Gold",,"Less than 180 Days","Covenant Technology Services","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXTOIA4",,,"false",,"800B0000000PbLWIA0",,,,,"2020-11-28","001B000001KM6e1IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000209",,"2018-11-29",,"006B0000005co7lIAA","Activated","2020-08-05T21:48:23.000Z",,,,"2018-11-29","Closed Won","true",,,"00000353","true","false","00000353","2020-08-07T18:32:59.000Z","006B0000005co7lIAA","Closed Won","false",,"false","false",,"2020-11-28","Activated",,,"false","List",,,,,500,,,,,1,100,,,,250,1,112,20.83,,,,,,,,,500,,,,,,,,,,,,24
,,"Contractor Resource: eFact Silver",,"Less than 30 Days","Contractor Resource","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXTNIA4",,,"false",,"800B0000000PbLVIA0",,,,,"2019-02-20","001B000001KM6fhIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000208",,"2018-08-21",,"006B0000005co7kIAA","Activated","2020-08-05T21:48:23.000Z",,,,"2018-08-21","Quaification","false",,,"00000352","false","false","00000352","2020-08-07T18:32:59.000Z","006B0000005co7kIAA","Quaification","false",,"false","false",,"2019-02-20","Activated",,,"false","List",,,,,250,,,,,0,0,,,,500,1,-534,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"Continuum Applied Technology: eFact Bronze",,"Less than 30 Days","Continuum Applied Technology","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXTMIA4",,,"false",,"800B0000000PbLUIA0",,,,,"2019-05-29","001B000001KM6d8IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000207",,"2018-11-30",,"006B0000005co7jIAA","Activated","2020-08-05T21:48:23.000Z",,,,"2018-11-30","Closed Won","true",,,"00000351","false","false","00000351","2020-08-07T18:32:59.000Z","006B0000005co7jIAA","Closed Won","false",,"false","false",,"2019-05-29","Activated",,,"false","List",,,,,100,,,,,0,100,,,,200,1,-436,16.67,,,,,,,,,100,,,,,,,,,,,,6
,,"Consumption Junction: eFact Gold",,"More than 365 Days","Consumption Junction","Latest End Date","eFact Silver",,,,"false","false",,,,"a2lB0000000UXTLIA4",,,"false",,"800B0000000PbLTIA0",,,,,"2022-04-06","001B000001KM6ddIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000206",,"2019-04-07",,"006B0000005co7iIAA","Activated","2020-08-05T21:48:23.000Z",,,,"2019-04-07","Negotiation","false",,,"00000350","true","false","00000350","2020-08-07T18:32:59.000Z","006B0000005co7iIAA","Negotiation","false",,"false","false",,"2022-04-06","Activated",,,"false","List",,,,,500,,,,,1,90,,,,166.67,1,606,13.89,,,,,,,,,500,,,,,,,,,,,,36
,,"ConGlobal Industries: eFact Bronze",,"Less than 30 Days","ConGlobal Industries","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXTKIA4",,,"false",,"800B0000000PbLSIA0",,,,,"2019-06-14","001B000001KM6dzIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000205",,"2019-03-15",,"006B0000005co7hIAA","Activated","2020-08-05T21:48:23.000Z",,,,"2019-03-15","Closed Won","true",,,"00000349","false","false","00000349","2020-08-07T18:32:59.000Z","006B0000005co7hIAA","Closed Won","false",,"false","false",,"2019-06-14","Activated",,,"false","List",,,,,100,,,,,0,100,,,,400,1,-420,33.33,,,,,,,,,100,,,,,,,,,,,,3
,,"Comsel: eFact Silver",,"More than 365 Days","Comsel","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTJIA4",,,"false",,"800B0000000PbLRIA0",,,,,"2022-07-17","001B000001KM6czIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000204",,"2019-07-18",,"006B0000005co7gIAA","Activated","2020-08-05T21:48:23.000Z",,,,"2019-07-18","Closed Won","true",,,"00000348","true","false","00000348","2020-08-07T18:32:59.000Z","006B0000005co7gIAA","Closed Won","false",,"false","false",,"2022-07-17","Activated",,,"false","List",,,,,250,,,,,1,100,,,,83.33,1,708,6.94,,,,,,,,,250,,,,,,,,,,,,36
,,"Comsearch: eFact Silver",,"More than 365 Days","Comsearch","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTIIA4",,,"false",,"800B0000000PbLQIA0",,,,,"2022-10-25","001B000001KM6dyIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000203",,"2018-10-26",,"006B0000005co7fIAA","Activated","2020-08-05T21:48:23.000Z",,,,"2018-10-26","Closed Won","true",,,"00000347","true","false","00000347","2020-08-07T18:32:53.000Z","006B0000005co7fIAA","Closed Won","false",,"false","false",,"2022-10-25","Activated",,,"false","List",,,,,250,,,,,1,100,,,,62.5,1,808,5.21,,,,,,,,,250,,,,,,,,,,,,48
,,"Comsearch: eFact Silver",,"Less than 30 Days","Comsearch","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTHIA4",,,"false",,"800B0000000PbLPIA0",,,,,"2019-06-24","001B000001KM6dyIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000202",,"2018-12-25",,"006B0000005co7eIAA","Activated","2020-08-05T21:48:21.000Z",,,,"2018-12-25","Closed Won","true",,,"00000346","false","false","00000346","2020-08-07T18:32:53.000Z","006B0000005co7eIAA","Closed Won","false",,"false","false",,"2019-06-24","Activated",,,"false","List",,,,,250,,,,,0,100,,,,500,1,-410,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"Comsearch: eFact Platinum",,"Less than 30 Days","Comsearch","Latest End Date","eFact Platinum",,,,"false","true",,,,"a2lB0000000UXTGIA4",,,"false",,"800B0000000PbLOIA0",,,,,"2019-06-27","001B000001KM6dyIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000201",,"2019-03-28",,"006B0000005co7dIAA","Activated","2020-08-05T21:48:21.000Z",,,,"2019-03-28","Closed Won","true",,,"00000345","false","false","00000345","2020-08-07T18:32:53.000Z","006B0000005co7dIAA","Closed Won","false",,"false","false",,"2019-06-27","Activated",,,"false","List",,,,,1000,,,,,0,100,,,,4000,1,-407,333.33,,,,,,,,,1000,,,,,,,,,,,,3
,,"CommonWealth REIT: eFact Silver",,"Less than 30 Days","CommonWealth REIT","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTFIA4",,,"false",,"800B0000000PbLNIA0",,,,,"2019-10-15","001B000001KM6egIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000200",,"2018-10-16",,"006B0000005co7cIAA","Activated","2020-08-05T21:48:21.000Z",,,,"2018-10-16","Closed Won","true",,,"00000344","false","false","00000344","2020-08-07T18:32:53.000Z","006B0000005co7cIAA","Closed Won","false",,"false","false",,"2019-10-15","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-297,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"CommonWealth REIT: eFact Bronze",,"Less than 30 Days","CommonWealth REIT","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXTEIA4",,,"false",,"800B0000000PbLMIA0",,,,,"2019-10-26","001B000001KM6egIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000199",,"2018-10-27",,"006B0000005co7bIAA","Activated","2020-08-05T21:48:21.000Z",,,,"2018-10-27","Closed Won","true",,,"00000343","false","false","00000343","2020-08-07T18:32:53.000Z","006B0000005co7bIAA","Closed Won","false",,"false","false",,"2019-10-26","Activated",,,"false","List",,,,,100,,,,,0,100,,,,100,1,-286,8.33,,,,,,,,,100,,,,,,,,,,,,12
,,"Cirilium: eFact Bronze",,"Less than 30 Days","Cirilium","Latest End Date","eFact Bronze",,"true",,"false","true",,,,"a2lB0000000UXTDIA4","a2lB0000000UXTDIA4",,"false",,"800B0000000PbLLIA0",,,,"a2dB0000000b5WgIAI","2020-07-03","001B000001KM6crIAD",,"false",,"false",,"a2ZB0000000TrEzMAK","2020-08-05T21:48:42.000Z","QL-0004101",,,"false","SUB-0000198","a2lB0000000UXTDIA4","2019-07-04",,"006B0000005co7aIAA","Activated","2020-08-05T21:48:21.000Z","true",,"QL-0004101","2019-07-04","Closed Won","true","a2ZB0000000TrEzMAK",,"00000342","false","false","00000342","2020-08-07T18:32:53.000Z","006B0000005co7aIAA","Closed Won","false","a2ZB0000000TrEzMAK","false","true",,"2020-07-03","Activated",,"a2dB0000000b5WgIAI","false","List",,,,1,100,100,,,,0,100,,,,100,1,-35,8.33,,,,,,,,,100,,,,,,,,,,,,12
,,"Chicago Steel Limited Partnership: eFact Gold",,"Less than 30 Days","Chicago Steel Limited Partnership","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXTCIA4",,,"false",,"800B0000000PbLKIA0",,,,,"2020-05-24","001B000001KM6eSIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000197",,"2019-05-25",,"006B0000005co7ZIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-05-25","Closed Won","true",,,"00000341","false","false","00000341","2020-08-07T18:32:53.000Z","006B0000005co7ZIAQ","Closed Won","false",,"false","false",,"2020-05-24","Activated",,,"false","List",,,,,500,,,,,0,100,,,,500,1,-75,41.67,,,,,,,,,500,,,,,,,,,,,,12
,,"Centurion Capital Management: eFact Gold",,"Less than 30 Days","Centurion Capital Management","Latest End Date","eFact Silver",,"true",,"false","false",,,,"a2lB0000000UXTBIA4","a2lB0000000UXTBIA4",,"false",,"800B0000000PbLJIA0",,,,"a2dB0000000b5WZIAY","2019-08-04","001B000001KM6cxIAD",,"false",,"false",,"a2ZB0000000TrFuMAK","2020-08-05T21:48:42.000Z","QL-0004158",,,"false","SUB-0000196","a2lB0000000UXTBIA4","2019-02-05",,"006B0000005co7YIAQ","Activated","2020-08-05T21:48:21.000Z","true",,"QL-0004158","2019-02-05","Is Quoted","false","a2ZB0000000TrFuMAK",,"00000340","false","false","00000340","2020-08-07T18:32:53.000Z","006B0000005co7YIAQ","Discovery","false","a2ZB0000000TrFuMAK","false","true",,"2019-08-04","Activated",,"a2dB0000000b5WZIAY","false","List",,,,1,500,500,,,,0,35,,,,1000,1,-369,83.33,,,,,,,,,500,,,,,,,,,,,,6
,,"Centric Group: eFact Silver",,"Less than 30 Days","Centric Group","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXTAIA4",,,"false",,"800B0000000PbLIIA0",,,,,"2019-03-12","001B000001KM6d1IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000195",,"2018-12-13",,"006B0000005co7XIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-12-13","Closed Won","true",,,"00000339","false","false","00000339","2020-08-07T18:32:53.000Z","006B0000005co7XIAQ","Closed Won","false",,"false","false",,"2019-03-12","Activated",,,"false","List",,,,,250,,,,,0,100,,,,1000,1,-514,83.33,,,,,,,,,250,,,,,,,,,,,,3
,,"Central Illinois Benefit: eFact Silver",,"Less than 30 Days","Central Illinois Benefit","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXT9IAO",,,"false",,"800B0000000PbLHIA0",,,,,"2020-03-12","001B000001KM6dZIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000194",,"2019-03-13",,"006B0000005co7WIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-03-13","Closed Won","true",,,"00000338","false","false","00000338","2020-08-07T18:32:53.000Z","006B0000005co7WIAQ","Closed Won","false",,"false","false",,"2020-03-12","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-148,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Central Illinois Benefit: eFact Silver",,"Less than 60 Days","Central Illinois Benefit","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXT8IAO",,,"false",,"800B0000000PbLGIA0",,,,,"2020-09-29","001B000001KM6dZIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000193",,"2018-09-30",,"006B0000005co7VIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-09-30","Quaification","false",,,"00000337","true","false","00000337","2020-08-07T18:32:53.000Z","006B0000005co7VIAQ","Quaification","false",,"false","false",,"2020-09-29","Activated",,,"false","List",,,,,250,,,,,1,0,,,,125,1,52,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Caskey Achievement Strategies: eFact Platinum",,"Less than 90 Days","Caskey Achievement Strategies","Latest End Date","eFact Platinum",,,,"false","true",,,,"a2lB0000000UXT7IAO",,,"false",,"800B0000000PbLFIA0",,,,,"2020-10-07","001B000001KM6fbIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000192",,"2018-10-08",,"006B0000005co7UIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-10-08","Closed Won","true",,,"00000336","true","false","00000336","2020-08-07T18:32:53.000Z","006B0000005co7UIAQ","Closed Won","false",,"false","false",,"2020-10-07","Activated",,,"false","List",,,,,1000,,,,,1,100,,,,500,1,60,41.67,,,,,,,,,1000,,,,,,,,,,,,24
,,"Carl Zeiss Industrial Metrology --: eFact Silver",,"Less than 30 Days","Carl Zeiss Industrial Metrology --","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXT6IAO",,,"false",,"800B0000000PbLEIA0",,,,,"2018-11-04","001B000001KM6dMIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000191",,"2018-10-05",,"006B0000005co7TIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-10-05","Closed Won","true",,,"00000335","false","false","00000335","2020-08-07T18:32:53.000Z","006B0000005co7TIAQ","Closed Won","false",,"false","false",,"2018-11-04","Activated",,,"false","List",,,,,250,,,,,0,100,,,,3000,1,-642,250,,,,,,,,,250,,,,,,,,,,,,1
,,"Care2.com: eFact Silver",,"Less than 180 Days","Care2.com","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXT5IAO",,,"false",,"800B0000000PbLDIA0",,,,,"2021-02-03","001B000001KM6dkIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000190",,"2019-02-04",,"006B0000005co7SIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-02-04","Closed Won","true",,,"00000334","true","false","00000334","2020-08-07T18:32:53.000Z","006B0000005co7SIAQ","Closed Won","false",,"false","false",,"2021-02-03","Activated",,,"false","List",,,,,250,,,,,1,100,,,,125,1,179,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Care2.com: eFact Gold",,"Less than 365 Days","Care2.com","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXT4IAO",,,"false",,"800B0000000PbLCIA0",,,,,"2021-05-12","001B000001KM6dkIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000189",,"2019-05-13",,"006B0000005co7RIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-05-13","Closed Won","true",,,"00000333","true","false","00000333","2020-08-07T18:32:53.000Z","006B0000005co7RIAQ","Closed Won","false",,"false","false",,"2021-05-12","Activated",,,"false","List",,,,,500,,,,,1,100,,,,250,1,277,20.83,,,,,,,,,500,,,,,,,,,,,,24
,,"Cambridge SoundWorks: eFact Gold",,"Less than 365 Days","Cambridge SoundWorks","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXT3IAO",,,"false",,"800B0000000PbLBIA0",,,,,"2021-03-20","001B000001KM6deIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000188",,"2019-03-21",,"006B0000005co7QIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-03-21","Closed Won","true",,,"00000332","true","false","00000332","2020-08-07T18:32:53.000Z","006B0000005co7QIAQ","Closed Won","false",,"false","false",,"2021-03-20","Activated",,,"false","List",,,,,500,,,,,1,100,,,,250,1,224,20.83,,,,,,,,,500,,,,,,,,,,,,24
,,"Cambridge SoundWorks: eFact Bronze",,"Less than 30 Days","Cambridge SoundWorks","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXT2IAO",,,"false",,"800B0000000PbLAIA0",,,,,"2019-03-20","001B000001KM6deIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000187",,"2018-12-21",,"006B0000005co7PIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-12-21","Closed Won","true",,,"00000331","false","false","00000331","2020-08-07T18:32:53.000Z","006B0000005co7PIAQ","Closed Won","false",,"false","false",,"2019-03-20","Activated",,,"false","List",,,,,100,,,,,0,100,,,,400,1,-506,33.33,,,,,,,,,100,,,,,,,,,,,,3
,,"Cable & Wireless: eFact Silver",,"Less than 30 Days","Cable & Wireless","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXT1IAO",,,"false",,"800B0000000PbL9IAK",,,,,"2019-07-20","001B000001KM6f3IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000186",,"2019-01-21",,"006B0000005co7OIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-01-21","Closed Won","true",,,"00000330","false","false","00000330","2020-08-07T18:32:53.000Z","006B0000005co7OIAQ","Closed Won","false",,"false","false",,"2019-07-20","Activated",,,"false","List",,,,,250,,,,,0,100,,,,500,1,-384,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"Cable & Wireless: eFact Gold",,"Less than 30 Days","Cable & Wireless","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXT0IAO",,,"false",,"800B0000000PbL8IAK",,,,,"2019-05-13","001B000001KM6f3IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000185",,"2019-04-14",,"006B0000005co7NIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-04-14","Closed Won","true",,,"00000329","false","false","00000329","2020-08-07T18:32:53.000Z","006B0000005co7NIAQ","Closed Won","false",,"false","false",,"2019-05-13","Activated",,,"false","List",,,,,500,,,,,0,100,,,,6000,1,-452,500,,,,,,,,,500,,,,,,,,,,,,1
,,"Cable & Wireless: eFact Bronze",,"Less than 30 Days","Cable & Wireless","Latest End Date","eFact Bronze",,,,"false","false",,,,"a2lB0000000UXSzIAO",,,"false",,"800B0000000PbL7IAK",,,,,"2020-04-14","001B000001KM6f3IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000184",,"2019-04-15",,"006B0000005co7MIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-04-15","Discovery","false",,,"00000328","false","false","00000328","2020-08-07T18:32:53.000Z","006B0000005co7MIAQ","Discovery","false",,"false","false",,"2020-04-14","Activated",,,"false","List",,,,,100,,,,,0,35,,,,100,1,-115,8.33,,,,,,,,,100,,,,,,,,,,,,12
,,"BrightPlanet Corporation: eFact Silver",,"More than 365 Days","BrightPlanet Corporation","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXSyIAO",,,"false",,"800B0000000PbL6IAK",,,,,"2023-03-18","001B000001KM6eQIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000183",,"2019-03-19",,"006B0000005co7LIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-03-19","Closed Won","true",,,"00000327","true","false","00000327","2020-08-07T18:32:53.000Z","006B0000005co7LIAQ","Closed Won","false",,"false","false",,"2023-03-18","Activated",,,"false","List",,,,,250,,,,,1,100,,,,62.5,1,952,5.21,,,,,,,,,250,,,,,,,,,,,,48
,,"Briggs Equipment: eFact Silver",,"Less than 30 Days","Briggs Equipment","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXSxIAO",,,"false",,"800B0000000PbL5IAK",,,,,"2019-10-18","001B000001KM6eiIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000182",,"2019-07-19",,"006B0000005co7KIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-07-19","Quaification","false",,,"00000326","false","false","00000326","2020-08-07T18:32:53.000Z","006B0000005co7KIAQ","Quaification","false",,"false","false",,"2019-10-18","Activated",,,"false","List",,,,,250,,,,,0,0,,,,1000,1,-294,83.33,,,,,,,,,250,,,,,,,,,,,,3
,,"Blitz Systems: eFact Platinum",,"Less than 30 Days","Blitz Systems","Latest End Date","eFact Platinum",,,,"false","false",,,,"a2lB0000000UXSwIAO",,,"false",,"800B0000000PbL4IAK",,,,,"2019-03-08","001B000001KM6fgIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000181",,"2018-09-09",,"006B0000005co7JIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-09-09","Discovery","false",,,"00000325","false","false","00000325","2020-08-07T18:32:53.000Z","006B0000005co7JIAQ","Discovery","false",,"false","false",,"2019-03-08","Activated",,,"false","List",,,,,1000,,,,,0,35,,,,2000,1,-518,166.67,,,,,,,,,1000,,,,,,,,,,,,6
,,"Biomet: eFact Silver",,"Less than 30 Days","Biomet","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXSvIAO",,,"false",,"800B0000000PbL3IAK",,,,,"2018-11-28","001B000001KM6f6IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000180",,"2018-08-29",,"006B0000005co7IIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-08-29","Negotiation","false",,,"00000324","false","false","00000324","2020-08-07T18:32:53.000Z","006B0000005co7IIAQ","Negotiation","false",,"false","false",,"2018-11-28","Activated",,,"false","List",,,,,250,,,,,0,90,,,,1000,1,-618,83.33,,,,,,,,,250,,,,,,,,,,,,3
