Opportunity.Owner.UniqueUserName,Account.Owner.Role.RolePath,Account.Owner.UniqueUserName,Opportunity.IsWon,Quote.SBQQ__Status__c,Account.ShippingLongitude,Account.BillingLatitude,TimePerStatus,Quote.SBQQ__PartnerDiscount__c,Quote.SBQQ__RegularAmount__c,Account Name,Account.BillingCity,Account.BillingCountry,Account.BillingGeocodeAccuracy,Account.BillingLongitude,Account.BillingPostalCode,Account.BillingState,Account.BillingStreet,Account.Id,Account.Owner.Name,Account.Owner.Role.Name,Account.Owner.Role.ParentRoleId,Account.Owner.Role.Roles,Account.PhotoUrl,Account.SBQQ__AssetQuantitiesCombined__c,Account.SBQQ__ContractCoTermination__c,Account.SBQQ__CoTermedContractsCombined__c,Account.SBQQ__CoTerminationEvent__c,Account.SBQQ__IgnoreParentContractedPrices__c,Account.SBQQ__PreserveBundle__c,Account.SBQQ__PriceHoldEnd__c,Account.SBQQ__PriceHoldEnd__c (Day),Account.SBQQ__PriceHoldEnd__c (Epoch days),Account.SBQQ__PriceHoldEnd__c (Epoch seconds),Account.SBQQ__PriceHoldEnd__c (Hour),Account.SBQQ__PriceHoldEnd__c (Minute),Account.SBQQ__PriceHoldEnd__c (Month),Account.SBQQ__PriceHoldEnd__c (Quarter),Account.SBQQ__PriceHoldEnd__c (Second),Account.SBQQ__PriceHoldEnd__c (Week),Account.SBQQ__PriceHoldEnd__c (Year),Account.SBQQ__RenewalModel__c,Account.SBQQ__RenewalPricingMethod__c,Account.ShippingCity,Account.ShippingCountry,Account.ShippingGeocodeAccuracy,Account.ShippingLatitude,Account.ShippingPostalCode,Account.ShippingState,Account.ShippingStreet,Approvals.Approver.UniqueUserName,Approvals.SubmittedBy.UniqueUserName,Created By ID,Field,Is Primary Quote?,IsDeleted,NewValue,OldValue,Opportunity Name,Opportunity owner,Opportunity.AccountId,Opportunity.Amount,Opportunity.ForecastCategory,Opportunity.ForecastCategoryName,Opportunity.HasOpenActivity,Opportunity.HasOverdueTask,Opportunity.Id,Opportunity.IsClosed,Opportunity.Owner.Name,Opportunity.Owner.Role.Name,Opportunity.Owner.Role.ParentRoleId,Opportunity.Owner.Role.RolePath,Opportunity.Owner.Role.Roles,Opportunity.Probability,Opportunity.SBQQ__Contracted__c,Opportunity.SBQQ__CreateContractedPrices__c,Opportunity.SBQQ__Ordered__c,Opportunity.SBQQ__QuotePricebookId__c,Opportunity.SBQQ__Renewal__c,Opportunity.StageName,Owner.FullPhotoUrl,Owner.Name,Owner.Role.DeveloperName,Owner.Role.Hierarchy_RoleNames,Owner.Role.Name,Owner.Role.ParentRole.DeveloperName,Owner.Role.ParentRole.Name,Owner.Role.ParentRoleId,Owner.Role.RoleNames,Owner.Role.RoleNamesPath,Owner.Role.RolePath,Owner.Role.Roles,Owner.SmallPhotoUrl,Owner.Username,Owner.UserRoleId,ParentId,Quote Name,Quote.Id,Quote.IsDeleted,Quote.SBQQ__AdditionalDiscountAmount__c,Quote.SBQQ__AverageCustomerDiscount__c,Quote.SBQQ__AveragePartnerDiscount__c,Quote.SBQQ__BillingCity__c,Quote.SBQQ__BillingCountry__c,Quote.SBQQ__BillingFrequency__c,Quote.SBQQ__BillingName__c,Quote.SBQQ__BillingPostalCode__c,Quote.SBQQ__BillingState__c,Quote.SBQQ__BillingStreet__c,Quote.SBQQ__ContractingMethod__c,Quote.SBQQ__CustomerAmount__c,Quote.SBQQ__CustomerDiscount__c,Quote.SBQQ__DaysQuoteOpen__c,Quote.SBQQ__DeliveryMethod__c,Quote.SBQQ__DistributorDiscount__c,Quote.SBQQ__DocumentStatus__c,Quote.SBQQ__EmailTemplateId__c,Quote.SBQQ__GenerateContractedPrice__c,Quote.SBQQ__Introduction__c,Quote.SBQQ__Key__c,Quote.SBQQ__LineItemCount__c,Quote.SBQQ__LineItemsGrouped__c,Quote.SBQQ__LineItemsPrinted__c,Quote.SBQQ__ListAmount__c,Quote.SBQQ__MarkupRate__c,Quote.SBQQ__NetAmount__c,Quote.SBQQ__Notes__c,Quote.SBQQ__Opportunity2__c,Quote.SBQQ__Ordered__c,Quote.SBQQ__PaymentTerms__c,Quote.SBQQ__PricebookId__c,Quote.SBQQ__QuoteProcessId__c,Quote.SBQQ__QuoteTemplateId__c,Quote.SBQQ__SalesRep__c,Quote.SBQQ__ShippingCity__c,Quote.SBQQ__ShippingCountry__c,Quote.SBQQ__ShippingName__c,Quote.SBQQ__ShippingPostalCode__c,Quote.SBQQ__ShippingState__c,Quote.SBQQ__ShippingStreet__c,Quote.SBQQ__SubscriptionTerm__c,Quote.SBQQ__TargetCustomerAmount__c,Quote.SBQQ__TotalCustomerDiscountAmount__c,Quote.SBQQ__Type__c,Quote.SBQQ__WatermarkShown__c,Record ID,StatusPreviousValue,StatusValue,Account.CreatedDate,Account.LastActivityDate,Account.LastModifiedDate,Account.LastReferencedDate,Account.LastViewedDate,CreatedDate,NextCreatedDate,Opportunity.CloseDate,Opportunity.CreatedDate,Opportunity.LastActivityDate,Opportunity.LastModifiedDate,Opportunity.LastReferencedDate,Opportunity.LastViewedDate,Quote.CreatedDate,Quote.LastActivityDate,Quote.LastModifiedDate,Quote.LastReferencedDate,Quote.LastViewedDate,Quote.SBQQ__EndDate__c,Quote.SBQQ__ExpirationDate__c,Quote.SBQQ__FirstSegmentTermEndDate__c,Quote.SBQQ__StartDate__c
Stuart O'Brien,,Stuart O'Brien,true,Approved,0.000000000000000,0.000000000000000,0 Days,0.00,996019.60,Serve Corp,Sydney,Australia,,0.000000000000000,2000,NSW,500 George Street,001B000000nQ9xuIAC,Stuart O'Brien,,,,,false,Always,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,VM ware,Stuart O'Brien,001B000000nQ9xuIAC,800000.00,Closed,Closed,false,false,006B0000004P6KaIAK,true,Stuart O'Brien,,,,,100,true,false,true,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Stuart O'Brien,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,so'br1536693294202@demo.user,000000000000000AAA,a2dB0000000B7WaIAK,Q-00766,a2dB0000000B7WaIAK,false,196019.60,23.2,0.0,Sydney,Australia,,Serve Corp,2000,NSW,500 George Street,By Subscription End Date,800000.00,0.00,20,,0.00,,,,"Greetings Steve Campari,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your",,9,false,true,1041520.15,0.00,800000.00,,006B0000004P6KaIAK,false,Net 90,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyUIAQ,Sydney,Australia,Serve Corp,2000,NSW,500 George Street,12,800000.00,241520.15,Quote,false,a91B00000008OSQIA2,Draft,Draft,2018-05-29T06:43:24.000Z,,2018-09-11T19:15:37.000Z,,,2018-05-29T08:37:37.000Z,2018-05-29T09:06:05.000Z,2018-09-15,2018-05-29T08:36:49.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2018-06-05,,2018-06-01
Stuart O'Brien,,Stuart O'Brien,false,Draft,0.000000000000000,0.000000000000000,127 Days,0.00,991019.60,Serve Corp,Sydney,Australia,,0.000000000000000,2000,NSW,500 George Street,001B000000nQ9xuIAC,Stuart O'Brien,,,,,false,Always,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,Renewal Opportunity,,001B000000nQ9xuIAC,794998.06,Pipeline,Pipeline,false,false,006B0000004P6LyIAK,false,Stuart O'Brien,,,,,10,false,false,false,01sB0000001KrsAIAS,true,Prospecting,,,,,,,,,,,,,,,,a2dB0000000B7WZIA0,Q-00765,a2dB0000000B7WZIA0,false,196021.54,23.3,0.0,,,,,,,,By Subscription End Date,794998.06,0.00,20,,0.00,,,,"Greetings Serve Corp ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your h",,8,false,true,1036520.15,0.00,794998.06,,006B0000004P6LyIAK,false,Net 90,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,,,,,,,,12,0.00,241522.09,Renewal,true,a91B00000008OSRIA2,Draft,Draft,2018-05-29T06:43:24.000Z,,2018-09-11T19:15:37.000Z,,,2018-05-29T09:24:27.000Z,,2018-07-10,2018-05-29T09:24:25.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,2020-05-31,2018-06-05,,2019-06-01
Tony Lopez,,Tony Lopez,false,Draft,0.000000000000000,0.000000000000000,114 Days,0.00,307120.00,Lopez Account,,,,0.000000000000000,,,,001B000000nQ9xhIAC,Tony Lopez,,,,,false,Never,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,New Test,Tony Lopez,001B000000nQ9xhIAC,307120.00,Pipeline,Pipeline,false,false,006B0000004P6MQIA0,false,Tony Lopez,,,,,10,false,false,false,01sB0000001KrsAIAS,false,Prospecting,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Tony Lopez,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,lopez1536693294175@demo.user,000000000000000AAA,a2dB0000000B7TlIAK,Q-00591,a2dB0000000B7TlIAK,false,0.00,0.0,0.0,,,,Lopez Account,,,,By Subscription End Date,307120.00,0.00,20,,0.00,,,,"Greetings Lopez Account ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, you",,5,false,true,307120.00,0.00,307120.00,,006B0000004P6MQIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyAIAQ,,,Lopez Account,,,,12,0.00,0.00,Quote,true,a91B00000008OSSIA2,Draft,Draft,2018-06-02T02:23:13.000Z,,2018-09-11T19:15:37.000Z,,,2018-06-11T22:53:10.000Z,,2018-11-06,2018-06-11T22:53:04.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,,2018-06-18,,2018-07-01
Joseph Zomayah,,Joseph Zomayah,true,Draft,0.000000000000000,0.000000000000000,46 Days,0.00,3390343.60,Mr. Sparkle,Savannah,USA,,0.000000000000000,39832,Georgia,8645 Green Rabbit Row,001B000000nQA06IAG,Joseph Zomayah,,,,,false,Prompt,false,Add-on,false,false,,,0,0,,,,,,,,Contract Based,Same,Savannah,USA,,0.000000000000000,39832,Georgia,8645 Green Rabbit Row,,,005B0000004ofP3IAI,created,true,false,,,Spring 2018,Joseph Zomayah,001B000000nQA06IAG,3000000.00,Closed,Closed,false,false,006B0000004P6L9IAK,true,Joseph Zomayah,,,,,100,true,false,true,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Joseph Zomayah,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,mayah1536693294190@demo.user,000000000000000AAA,a2dB0000000B7UhIAK,Q-00649,a2dB0000000B7UhIAK,false,390343.60,13.9,0.0,Savannah,USA,,Mr. Sparkle,39832,Georgia,8645 Green Rabbit Row,By Subscription End Date,3000000.00,0.00,20,,0.00,,,,"Greetings Homer Satoshi,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your",,17,false,true,3483400.45,0.00,3000000.00,,006B0000004P6L9IAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyLIAQ,Savannah,USA,Mr. Sparkle,39832,Georgia,8645 Green Rabbit Row,36,3000000.00,483400.45,Quote,true,a91B00000008OSTIA2,Draft,Draft,2017-10-17T21:56:28.000Z,,2018-09-11T19:15:37.000Z,,,2018-06-06T01:51:07.000Z,,2018-07-22,2018-06-06T01:49:56.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-06-12,,2018-06-05
Jamie Trigg,,Jamie Trigg,true,Draft,0.000000000000000,0.000000000000000,85 Days,0.00,793401.20,Zaptech,London,United Kingdom,,0.000000000000000,W6 0QW,,100 King Street,001B000000nQ9xDIAS,Jamie Trigg,,,,,false,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,London,United Kingdom,,0.000000000000000,W6 0QW,,100 King Street,,,005B0000004ofP3IAI,created,true,false,,,new,Jamie Trigg,001B000000nQ9xDIAS,793401.20,Closed,Closed,false,false,006B0000004P6MdIAK,true,Jamie Trigg,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Jamie Trigg,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,jamie1536693294136@demo.user,000000000000000AAA,a2dB0000000B7VVIA0,Q-00699,a2dB0000000B7VVIA0,false,0.00,1.5,0.0,London,United Kingdom,,Zaptech,W6 0QW,,100 King Street,By Subscription End Date,793401.20,0.00,20,,0.00,,,,"Greetings Igor Guzvinec,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your",,9,false,true,805400.15,0.00,793401.20,,006B0000004P6MdIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxXIAQ,London,United Kingdom,Zaptech,W6 0QW,,100 King Street,12,0.00,11998.95,Quote,true,a91B00000008OSUIA2,Draft,Draft,2018-04-20T14:13:40.000Z,,2018-09-11T19:15:37.000Z,,,2018-07-02T16:08:53.000Z,,2018-09-26,2018-07-02T16:08:40.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-07-09,,2018-08-01
Chris Robison,,Chris Robison,false,Draft,0.000000000000000,0.000000000000000,174 Days,0.00,439888.00,Dave's Documents,Apex,United States,,0.000000000000000,27502,NC,311 Cameron Glen Drive,001B000000nQ9x4IAC,Chris Robison,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Uplift,Raleigh,United States,,0.000000000000000,27614,NC,10600 Hanarry Court,,,005B0000004ofP3IAI,created,true,false,,,First Purchase,Chris Robison,001B000000nQ9x4IAC,439888.00,Pipeline,Pipeline,false,false,006B0000004P6NQIA0,false,Chris Robison,,,,,75,false,false,false,01sB0000001KrsAIAS,false,Proposal/Price Quote,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Chris Robison,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,bison1536693294173@demo.user,000000000000000AAA,a2dB0000000B7TOIA0,Q-00568,a2dB0000000B7TOIA0,false,0.00,0.0,0.0,Apex,United States,,Dave's Documents,27502,NC,311 Cameron Glen Drive,By Subscription End Date,439888.00,0.00,20,,0.00,,,,"Yo Dave - let's play paintball this week!


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. ",,19,false,true,439888.15,0.00,439888.00,,006B0000004P6NQIA0,false,Net 60,01sB0000001KrsAIAS,,,005B0000004ixy9IAA,Raleigh,United States,Dave's Documents,27614,NC,10600 Hanarry Court,12,0.00,0.15,Quote,true,a91B00000008OSVIA2,Draft,Draft,2018-04-13T00:38:34.000Z,,2018-09-11T19:15:37.000Z,,,2018-04-13T00:41:20.000Z,,2018-10-07,2018-04-13T00:41:09.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-04-19,,2018-05-01
Shea Maunsell,,Shea Maunsell,true,Draft,0.000000000000000,0.000000000000000,-46 Days,0.00,647600.00,Wall-e,Chicago,United States,,0.000000000000000,60654,IL,111 West Illinois Street,001B000000nQA0SIAW,Shea Maunsell,,,,,false,Never,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,Securities,Shea Maunsell,001B000000nQA0SIAW,647600.00,Closed,Closed,false,false,006B0000004P6LPIA0,true,Shea Maunsell,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Shea Maunsell,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,shea1536693294149@demo.user,000000000000000AAA,a2dB0000000B7XDIA0,Q-00805,a2dB0000000B7XDIA0,false,0.00,0.0,0.0,Chicago,United States,,Wall-e,60654,IL,111 West Illinois Street,By Subscription End Date,647600.00,0.00,20,,0.00,,,,"Greetings Wall E,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help a",,11,false,true,647600.15,0.00,647600.00,,006B0000004P6LPIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxmIAA,Chicago,United States,Wall-e,60654,IL,111 West Illinois Street,12,0.00,0.15,Quote,true,a91B00000008OSWIA2,Draft,Draft,2018-06-19T22:54:43.000Z,,2018-09-11T19:15:38.000Z,,,2018-06-19T22:59:06.000Z,,2018-05-05,2018-06-19T22:58:50.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2018-06-26,,2018-07-01
Martin Manager,,Martin Manager,true,Accepted,0.000000000000000,0.000000000000000,0 Days,0.00,20000.00,School District,Tigard,United States,,0.000000000000000,97223,OR,12375 Southwest Hall Boulevard,001B000000nQ9xBIAS,Martin Manager,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Tigard,United States,,0.000000000000000,97223,OR,12375 Southwest Hall Boulevard,,,005B0000004ofP3IAI,created,true,false,,,Demo Opportunity,Martin Manager,001B000000nQ9xBIAS,20000.00,Closed,Closed,false,false,006B0000004P6KKIA0,true,Martin Manager,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Martin Manager,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,manager1536693294085@demo.user,000000000000000AAA,a2dB0000000B7X8IAK,Q-00800,a2dB0000000B7X8IAK,false,0.00,0.0,0.0,Tigard,United States,,School District,97223,OR,12375 Southwest Hall Boulevard,By Subscription End Date,20000.00,0.00,0,,0.00,,,,"Greetings Chrissy Thompson,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, y",,4,false,true,20000.00,0.00,20000.00,,006B0000004P6KKIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixnIIAQ,Tigard,United States,School District,97223,OR,12375 Southwest Hall Boulevard,12,0.00,0.00,Quote,false,a91B00000008OSXIA2,Draft,Draft,2018-06-22T02:22:50.000Z,,2018-09-11T19:15:37.000Z,,,2018-06-22T02:34:02.000Z,2018-06-22T02:39:55.000Z,2018-01-20,2018-06-22T02:33:25.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2018-06-28,,2018-07-01
KayLeigh Dent,,KayLeigh Dent,false,Approved,0.000000000000000,0.000000000000000,1 Days,0.00,1461194.74,Irvine Company,Newport Beach,United States,,0.000000000000000,92660,CA,550 Newport Center Drive,001B000000nQA14IAG,KayLeigh Dent,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,List,Newport Beach,United States,,0.000000000000000,92660,CA,550 Newport Center Drive,KayLeigh Dent,KayLeigh Dent,005B0000004ofP3IAI,created,true,false,,,Solution Opportunity,KayLeigh Dent,001B000000nQA14IAG,1461194.74,Pipeline,Pipeline,false,false,006B0000004P6LoIAK,false,KayLeigh Dent,,,,,75,true,false,true,01sB0000001KrsAIAS,false,Proposal/Price Quote,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,KayLeigh Dent,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,kdent1536693294176@demo.user,000000000000000AAA,a2dB0000000B7UwIAK,Q-00664,a2dB0000000B7UwIAK,false,0.00,9.3,0.0,Newport Beach,United States,,Irvine Company,92660,CA,550 Newport Center Drive,By Subscription End Date,1461194.74,0.00,20,,0.00,,,,"Greetings Irvine Company ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, yo",,11,false,true,1610995.60,0.00,1461194.74,,006B0000004P6LoIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyBIAQ,Newport Beach,United States,Irvine Company,92660,CA,550 Newport Center Drive,24,0.00,149800.86,Quote,true,a91B00000008OSYIA2,Draft,Draft,2017-11-29T07:54:46.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-31T05:12:09.000Z,2018-09-01T04:51:59.000Z,2018-07-13,2018-08-30T05:43:11.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-09-06,,2018-09-01
Joel Garrett,,Ronald Scott,true,Draft,0.000000000000000,0.000000000000000,87 Days,0.00,674120.00,Acme Corp,Reno,USA,,0.000000000000000,89950,Nevada,6027 Honey Terrace,001B000000nQ9z2IAC,Ronald Scott,,,,,false,Never,false,,false,false,,,0,0,,,,,,,,Contract Based,Same,Reno,USA,,0.000000000000000,89950,Nevada,6027 Honey Terrace,,,005B0000004ofP3IAI,created,true,false,,,test oppty,Joel Garrett,001B000000nQ9z2IAC,674120.00,Closed,Closed,false,false,006B0000004P6M8IAK,true,Joel Garrett,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Joel Garrett,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,rrett1536693294184@demo.user,000000000000000AAA,a2dB0000000B7W3IAK,Q-00733,a2dB0000000B7W3IAK,false,0.00,0.0,0.0,Reno,USA,,Acme Corp,89950,Nevada,6027 Honey Terrace,By Subscription End Date,674120.00,0.00,20,,0.00,,,,"Greetings Elliot Alderson,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, yo",,9,false,true,674120.15,0.00,674120.00,,006B0000004P6M8IAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyHIAQ,Reno,USA,Acme Corp,89950,Nevada,6027 Honey Terrace,12,0.00,0.15,Quote,true,a91B00000008OSZIA2,Draft,Draft,2017-10-17T21:56:28.000Z,,2018-09-11T19:15:37.000Z,,,2018-06-30T02:06:08.000Z,,2018-09-25,2018-06-30T02:05:58.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,,2018-07-06,,2018-07-01
"",,,,Draft,0.000000000000000,0.000000000000000,34 Days,0.00,0.00,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,a2dB0000000B7UxIAK,Q-00665,a2dB0000000B7UxIAK,false,0.00,0.0,0.0,,,,,,,,By Subscription End Date,0.00,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,0,false,true,0.00,0.00,0.00,,,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,,,,,,,,12,0.00,0.00,Quote,true,a91B00000008OSaIAM,Draft,Draft,,,,,,2018-08-31T06:31:09.000Z,,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-09-06,,2018-08-31
Josh Horn,,Josh Horn,true,Draft,0.000000000000000,0.000000000000000,73 Days,0.00,-2980.46,Dragon Support,San Francisco,United States,,0.000000000000000,94105,CA,50 Fremont Street,001B000000nQA0YIAW,Josh Horn,,,,,true,Prompt,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,San Francisco,United States,,0.000000000000000,94105,CA,50 Fremont Street,,,005B0000004ofP3IAI,created,true,false,,,Amendment for contract #00001083,Josh Horn,001B000000nQA0YIAW,-2980.45,Closed,Closed,false,false,006B0000004P6MjIAK,true,Josh Horn,,,,,100,false,false,true,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Josh Horn,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,jhorn1536693294199@demo.user,000000000000000AAA,a2dB0000000B7UQIA0,Q-00632,a2dB0000000B7UQIA0,false,-0.01,6.3,0.0,San Francisco,United States,,Dragon Support,94105,CA,50 Fremont Street,By Subscription End Date,-2980.45,0.00,20,,0.00,,,,"Greetings Dragon Support ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, yo",,7,false,true,-3180.00,0.00,-2980.45,,006B0000004P6MjIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixySIAQ,San Francisco,United States,Dragon Support,94105,CA,50 Fremont Street,12,0.00,-199.55,Amendment,true,a91B00000008OSbIAM,Draft,Draft,2018-01-27T04:33:57.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-31T05:20:01.000Z,,2018-11-12,2018-08-31T05:19:58.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,2018-09-30,2018-09-06,,2018-09-01
Martin Manager,,Martin Manager,true,Accepted,0.000000000000000,0.000000000000000,0 Days,0.00,138760.00,School District,Tigard,United States,,0.000000000000000,97223,OR,12375 Southwest Hall Boulevard,001B000000nQ9xBIAS,Martin Manager,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Tigard,United States,,0.000000000000000,97223,OR,12375 Southwest Hall Boulevard,,,005B0000004ofP3IAI,created,true,false,,,Invoicing Opportunity,,001B000000nQ9xBIAS,138760.00,Closed,Closed,false,false,006B0000004P6KMIA0,true,Martin Manager,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,,,,,,,,,,,,,,,,a2dB0000000B7X7IAK,Q-00799,a2dB0000000B7X7IAK,false,0.00,0.0,0.0,,,,,,,,By Subscription End Date,138760.00,0.00,0,,0.00,,,,"Greetings Chrissy Thompson,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, y",,5,false,true,138760.00,0.00,138760.00,,006B0000004P6KMIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,,,,,,,,12,0.00,0.00,Quote,false,a91B00000008OScIAM,Draft,Draft,2018-06-22T02:22:50.000Z,,2018-09-11T19:15:37.000Z,,,2018-06-22T03:19:48.000Z,2018-06-22T03:22:12.000Z,2018-12-01,2018-06-22T03:23:57.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2018-06-28,,2018-06-21
